State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MA,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,52868,2516094,7880233,0,2632,8494,7947,13507,2344921,1468775,1648460,2214317,5000974,7442123,7172010,7602328,6641995,7281384
MA,Residential Total Volume (Mcf),112308433,102061526,105708558,114076528,106636214,109279199,125879370,112779519,118617348,103881763,115198992,132816732,132882643,125601761,129216764,115310240,116867370,126902202,126662350,112082065,121180560,130296126,135115603
MA,Residential Sales Volume (Mcf),111270822,100075971,103911606,112692093,106476953,109260613,125865517,112755235,118463562,103821390,115100499,112887517,113699670,107277408,115437728,101254581,116342092,126229384,125945142,110844619,119084961,127207401,131995082
MA,Residential Transported Volume (Mcf),1037611,1985555,1796952,1384435,159261,18586,13853,24284,153786,60373,98493,19929215,19182973,18324353,13779036,14055659,525278,672818,717208,1237446,2095599,3088725,3120521
MA,Residential Sales Price (Dollars),9.25,9.03,8.91,10.23,12.6,10.79,12.59,13.98,16.26,18.34,17.5,17.55,15.0,15.09,14.1,13.76,14.05,15.79,14.54,13.38,13.91,15.69,14.8
MA,Residential Transported Price (Dollars),,,,,,,,,,,,3.76,4.03,4.52,4.84,5.22,7.31,7.09,7.07,8.05,8.79,8.63,8.71
MA,Residential Sales Revenue (Dollars),1049555308,942747764,961278732,1117279485,1362406370,1097702710,1575530164,1624493810,1827489683,1833459250,1955595055,1939482732,1688229541,1558834779,1593704157,1338194051,1569912068,1830009798,1639386942,1380805229,1585712691,1968121923,1943214065
MA,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,26000200,26569444,27491926,21282402,21167706,3709683,4640276,4824827,9385135,17218074,25293056,26242681
MA,Residential Total Customers,1204494,1212486,1232887,1278781,1283008,1295952,1324715,1306142,1297508,1348848,1361470,1236480,1370353,1389592,1408314,1447947,1467578,1461350,1478072,1494568,1510872,1532732,1548127
MA,Residential Sales Customers,1189768,1193867,1216542,1264174,1282925,1295891,1324635,1306003,1297135,1348325,1360726,1227868,1361440,1387842,1406447,1445934,1464120,1457055,1471658,1479156,1484816,1498258,1512759
MA,Residential Transported Customers,14726,18619,16345,14607,83,61,80,139,373,523,744,8612,8913,1750,1867,2013,3458,4295,6414,15412,26056,34474,35368
MA,Commercial Total Volume (Mcf),105813270,90092456,65135841,63792950,61676786,64763494,62589736,56879329,56665378,52282943,61503796,72303267,71546176,72053384,81067534,73040283,99781114,105801217,105170958,104850196,109469794,118779481,121517545
MA,Commercial Sales Volume (Mcf),66274226,52161781,38950255,40216366,38291165,37158740,43002150,40548444,39971901,36905951,40162324,41868249,40696100,37995700,40505401,35495201,39307250,44727873,47654826,49252821,50477378,54238472,46624659
MA,Commercial Transported Volume (Mcf),39539044,37930675,26185586,23576584,23385621,27604754,19587586,16330885,16693477,15376992,21341472,30435018,30850076,34057684,40562133,37545082,60473864,61073344,57516132,55597375,58992416,64541009,74892886
MA,Commercial Sales Price (Dollars),7.79,7.51,7.84,8.63,11.13,9.43,11.21,12.58,14.87,16.73,16.04,16.32,14.13,12.6,12.42,11.67,12.17,14.04,12.07,10.85,11.33,12.28,11.8
MA,Commercial Transported Price (Dollars),,,,,,,,,,,,2.99,3.44,3.71,4.26,4.69,4.87,4.64,4.26,4.43,4.64,4.76,4.8
MA,Commercial Sales Revenue (Dollars),486645632,382066432,297054879,346450638,436960576,327195418,471265170,505870844,571074857,581055919,605786677,638361587,522915731,456084896,472970221,379222951,442183240,558019991,514945529,467079427,512725857,696592150,527863532
MA,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,75159998,81606691,101883956,143801808,138930057,205834147,216104949,188463957,188197538,212119153,233719823,250784902
MA,Commercial Total Customers,107926,108832,113177,117993,120984,122447,123006,125107,120167,126713,128965,242693,153826,144487,138225,142825,144246,139556,140533,141870,142863,144592,144769
MA,Commercial Sales Customers,103650,99596,103647,110961,110680,113603,115655,117678,112725,117017,117480,233261,143056,128256,121065,124099,124963,120803,121754,122059,122743,123887,123936
MA,Commercial Transported Customers,4276,9236,9530,7032,10304,8844,7351,7429,7442,9696,11485,9432,10770,16231,17160,18726,19283,18753,18779,19811,20120,20705,20833
MA,Industrial Total Volume (Mcf),50820929,45821724,78073791,74864097,81183929,85951062,44128398,43545581,47774492,43315931,46333768,44700354,39400497,44238746,47589870,43928435,46676969,45580731,44553752,45721453,47004434,47523812,48770488
MA,Industrial Sales Volume (Mcf),21917690,16544795,28805080,20421843,21362220,17231956,20051380,16654494,17415520,14905610,13847994,9220253,8321457,9565381,9779775,7755071,8539849,10145605,11852400,11794456,12411998,12646116,12615565
MA,Industrial Transported Volume (Mcf),28903239,29276929,49268711,54442254,59821709,68719106,24077018,26891087,30358972,28410321,32485774,35480101,31079040,34673365,37810095,36173364,38137120,35435126,32701352,33926997,34592436,34877696,36154923
MA,Industrial Sales Price (Dollars),5.81,5.29,5.35,6.09,8.1,7.62,9.18,10.41,13.33,14.02,13.56,13.72,11.69,9.67,9.85,8.54,9.16,11.21,8.57,7.03,7.54,8.93,8.81
MA,Industrial Transported Price (Dollars),,,,,,,,,,,,2.0,2.14,2.48,2.82,3.1,3.14,2.97,2.61,2.64,2.85,3.05,3.15
MA,Industrial Sales Revenue (Dollars),126720290,94091199,152057087,152961450,200049854,126656924,202641417,204610332,238136315,221800338,205316664,140424520,100460158,99566140,99194851,76125750,86698685,116979921,109283184,87296230,99501859,130439238,125110919
MA,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,48909308,55509309,66968656,83143929,80526766,92195071,97029382,84085799,84738649,95976509,103372925,109903763
MA,Industrial Total Customers,11058,8448,8027,8794,9750,9090,11272,10949,12019,12456,12678,36928,19208,12751,10721,10840,11063,10946,11266,11334,11196,11205,11196
MA,Industrial Sales Customers,10263,7204,5469,6681,7468,6627,7607,7327,7528,6709,6481,35518,17705,8050,6031,6080,6219,6396,6856,6740,6728,6728,6857
MA,Industrial Transported Customers,795,1244,2558,2113,2282,2463,3665,3622,4491,5747,6197,1410,1503,4701,4690,4760,4844,4550,4410,4594,4468,4477,4339
MA,Electric Total Volume (Mcf),107521754,88958800,87930957,86321992,87383587,120971572,122536676,96747123,89047897,99646208,116444673,92154334,87888233,190189030,185776998,177106992,151889374,136519760,155458980,166923488,169258638,141940003,117391068
MA,Electric Sales Volume (Mcf),8142077,3616957,1422221,889750,916986,1346399,568371,705881,0,554642,512685,453308,393931,72434683,66052810,60679858,48348710,13285074,20774975,52618231,50384866,32309200,16019112
MA,Electric Transported Volume (Mcf),99379677,85341843,86508736,85432242,86466601,119625173,121968305,96041242,89047897,99091566,115931988,91701026,87494302,117754347,119724188,116427134,103540664,123234686,134684005,114305257,118873772,109630803,101371956
MA,Electric Sales Price (Dollars),3.69,2.52,2.92,3.93,3.92,3.82,5.33,6.78,,8.35,8.11,6.81,5.11,4.94,5.06,3.28,6.32,15.41,4.9,3.8,4.54,6.97,6.56
MA,Electric Transported Price (Dollars),,,,,,,,,,,,0.28,0.33,0.16,0.14,0.14,0.18,0.11,4.11,4.13,0.15,0.18,0.3
