,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,50001960100,1497,88832,3446,0.03879232708933718,1315.9,1058.4,1072.0
1,50001960200,1175,92276,3986,0.04319649746412935,1585.0,1183.3,1217.7
2,50001960300,1163,61065,3079,0.05042168181446,1071.4,1057.0,950.1
3,50001960400,2079,91576,3582,0.039115051978684375,1412.8,903.4,1265.5
4,50001960500,1687,68511,3237,0.04724788720059552,1137.6,971.6,1127.6
5,50001960600,1199,73512,3635,0.04944770921754271,1530.4,949.6,1155.0
6,50001960700,1756,70572,3167,0.04487615484894859,1127.7,1069.1,970.3
7,50001960800,1101,70079,2889,0.041224903323392174,994.1,1299.2,596.0
8,50001960900,2150,83272,3582,0.0430156595254107,1475.4,855.8,1251.2
9,50001961000,926,75575,3952,0.05229242474363215,1806.3,987.4,1158.5
10,50003970200,855,80647,4137,0.05129763041402656,2033.7,749.4,1354.4
11,50003970300,443,72550,4307,0.05936595451412819,2186.0,754.0,1366.4
12,50003970400,1963,76658,3796,0.04951864123770513,1594.7,1153.5,1047.9
13,50003970500,531,75067,5408,0.07204230887074213,2980.9,1327.4,1100.0
14,50003970600,1301,70363,3772,0.05360771996645965,1764.9,767.8,1239.6
15,50003970700,1051,77330,3583,0.046333893702314756,1625.5,526.6,1431.1
16,50003970800,1341,84680,3288,0.038828530940009445,1475.9,321.4,1490.6
17,50003970900,873,52939,2705,0.05109654508018663,1110.4,660.4,933.8
18,50003971000,1328,75244,2746,0.03649460422093456,1132.5,391.3,1222.6
19,50003971100,1891,67926,3229,0.04753702558666784,1253.4,563.7,1411.6
20,50003971200,2083,53794,2249,0.04180763653939101,1037.9,332.1,878.5
21,50003971300,1267,67731,3205,0.047319543488210714,1439.2,440.6,1325.6
22,50005957000,1725,71211,3826,0.05372765443541026,1722.1,809.9,1294.4
23,50005957100,861,66140,3623,0.05477774417901421,1736.8,443.4,1443.2
24,50005957200,1128,57046,2305,0.040405988149914106,593.7,535.4,1176.2
25,50005957300,1131,55091,3169,0.05752300738777659,1165.9,720.9,1282.0
26,50005957400,1642,49896,3036,0.06084656084656084,1101.0,843.2,1091.4
27,50005957500,1470,60192,3375,0.056070574162679424,1255.2,631.9,1487.6
28,50005957600,989,71868,3634,0.05056492458395948,1549.1,647.0,1437.6
29,50005957700,1088,59798,3116,0.05210876617947088,854.0,1004.6,1257.6
30,50005957800,1058,69639,4197,0.06026795330202903,2002.7,770.7,1423.1
31,50005957900,1122,81872,3821,0.04667041235098691,1604.9,680.2,1535.4
32,50007000100,1738,69433,2147,0.03092189592844901,893.3,949.7,303.8
33,50007000200,2317,89414,2260,0.02527568389737625,949.2,1022.0,289.2
