,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
100,51013103501,2269,103844,1111,0.010698740418319787,891.1,218.4,1.5
101,51013103502,2502,121799,1179,0.009679882429248188,974.2,199.1,6.2
102,51013103503,2466,111221,1093,0.009827280819269743,879.2,201.5,12.8
103,51013103601,924,203170,1954,0.009617561647881084,1297.7,624.9,31.5
104,51013103602,663,85270,1102,0.012923654274656972,897.6,193.9,10.5
105,51013103700,998,218781,2097,0.009584927393146571,1356.5,717.8,22.3
106,51013103800,2405,103730,1133,0.010922587486744432,846.6,274.4,12.3
107,51013980100,15,73407,564,0.007683190976337406,563.7,0.0,0.0
108,51013980200,4,121007,514,0.004247688150272298,513.8,0.0,0.0
109,51015070100,1113,49005,2752,0.056157534945413735,1958.6,484.8,308.1
110,51015070200,1407,80122,2914,0.036369536456903225,1951.0,670.7,292.4
111,51015070300,2295,79723,2494,0.03128331849027257,1822.8,423.0,248.0
112,51015070400,2287,66896,2406,0.035966276010523796,1708.2,468.1,230.0
113,51015070500,2103,68851,2704,0.03927321317046956,1728.7,740.7,234.9
114,51015070600,3652,86782,2441,0.028127952801272154,1589.8,743.2,107.8
115,51015070700,2564,79075,2524,0.03191906417957635,1642.5,663.3,218.6
116,51015070800,2593,81154,2834,0.03492126081277571,1759.0,753.9,321.0
117,51015070900,2144,75443,2669,0.035377702371326696,1688.0,780.5,200.6
118,51015071000,2206,60702,2766,0.04556686764851241,1775.2,722.8,268.6
119,51015071101,1944,56234,2068,0.036774904861827364,1563.2,428.9,76.2
120,51015071102,2409,74365,2465,0.033147313924561286,1692.3,637.0,136.0
121,51015071200,2580,73657,2714,0.03684646401564006,1804.2,702.0,207.5
122,51017920100,1999,56162,2961,0.05272248139311278,2238.5,455.9,266.4
123,51019030101,2791,101698,2133,0.020973863792798284,1852.6,209.3,70.7
124,51019030103,2377,95127,1950,0.020498911980825634,1757.4,135.7,57.2
125,51019030104,2016,76552,1846,0.024114327515936878,1626.0,165.9,54.2
126,51019030201,2931,98315,2183,0.022204139754869553,1970.2,128.5,84.8
127,51019030202,2371,78054,2277,0.029172111615035745,1736.2,368.2,173.0
128,51019030300,1515,79900,2707,0.033879849812265335,2235.9,278.2,193.1
129,51019030401,1326,69810,2293,0.032846297092107145,1871.5,277.7,143.6
130,51019030402,2753,61618,2238,0.036320555681781296,1783.5,300.6,154.4
131,51019030501,1760,54256,2203,0.04060380418755529,1926.7,132.0,144.6
132,51019030503,1179,84585,3938,0.04655671809422474,3570.9,288.5,78.6
133,51019030504,1283,69961,2558,0.03656322808421835,2443.5,39.8,74.4
134,51019030601,1365,69602,2416,0.03471164621706273,1989.5,320.2,106.4
135,51019030602,1653,69181,2247,0.03248001618941617,1814.8,283.1,148.6
136,51019030603,1090,59049,2234,0.03783298616403326,1820.9,249.8,163.0
137,51019030604,1109,60021,2207,0.03677046367104846,1930.2,145.6,131.2
138,51019030605,1228,69503,2611,0.03756672373854366,2235.8,229.7,145.9
139,51019050100,2459,48571,1830,0.03767680303061498,1424.5,193.2,212.3
140,51021040100,1407,64132,2206,0.03439780452816067,1898.6,137.9,169.7
