,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,49001100100,1212,62511,1925,0.030794580153892914,1239.1,618.5,67.1
1,49001100200,1065,62267,1840,0.029550163007692677,1141.5,582.6,115.9
2,49003960100,974,71604,2667,0.03724652254064019,1342.5,1045.4,279.0
3,49003960200,2461,76119,1835,0.024106990370341176,949.4,821.8,63.5
4,49003960300,2681,56606,1588,0.02805356322651309,868.0,696.5,23.5
5,49003960400,1535,78722,2125,0.026993724752928026,972.4,1017.1,135.2
6,49003960500,1784,67418,1540,0.02284256430033522,886.1,633.6,20.1
7,49003960601,1356,57720,1300,0.02252252252252252,658.2,607.3,34.7
8,49003960602,871,77043,1592,0.020663785158937218,898.8,668.3,24.4
9,49003960701,1779,61226,1265,0.02066115702479339,647.4,576.5,40.8
10,49003960702,1051,52745,1184,0.022447625367333395,593.5,571.8,18.5
11,49003960801,1495,86753,1676,0.019319216626514358,978.6,672.1,25.4
12,49003960802,1315,101027,1800,0.017817019212685716,1075.5,705.8,18.7
13,49005000101,1553,69805,1830,0.026215887114103574,899.4,875.9,54.2
14,49005000102,480,75762,1989,0.026253266809218342,972.9,973.2,43.0
15,49005000201,1064,73102,1849,0.025293425624469918,882.7,908.0,58.2
16,49005000202,2176,82776,1750,0.021141393640668794,958.2,763.3,28.3
17,49005000300,2174,68747,1932,0.02810304449648712,908.7,960.4,63.1
18,49005000401,1500,71974,1442,0.02003501264345458,825.9,593.9,21.9
19,49005000402,1067,132183,1852,0.014010878857341716,998.2,810.7,42.6
20,49005000403,1779,95404,1730,0.01813341159699803,944.7,755.9,29.6
21,49005000501,2048,47405,804,0.01696023626199768,233.5,557.7,12.5
22,49005000502,2124,48877,1233,0.025226589193281093,732.7,495.9,4.8
23,49005000600,2126,41265,730,0.01769053677450624,236.8,487.4,5.9
24,49005000701,1335,95439,1686,0.017665734133844653,896.5,757.7,31.8
25,49005000702,575,24188,455,0.01881098065156276,94.7,360.3,0.0
26,49005000800,2004,34730,695,0.020011517420097897,207.3,473.7,14.4
27,49005000900,1316,50184,1482,0.029531324725011954,824.5,643.0,14.4
28,49005001001,903,62073,1728,0.027838190517616355,903.7,798.7,25.1
29,49005001002,1881,47308,1087,0.022977086327893803,473.9,599.3,14.0
30,49005001101,2027,78666,1552,0.01972898075407419,820.0,706.7,24.9
31,49005001102,1580,99423,1695,0.017048369089647266,920.2,744.7,30.1
32,49005001201,1556,105312,1840,0.017471893041628685,974.9,820.5,45.2
33,49005001202,1639,101533,1797,0.017698679247141323,994.5,774.7,28.1
34,49005001300,1821,100630,2069,0.020560469045016398,981.0,1030.9,57.1
