,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,37001020100,1832,51561,1377,0.026706231454005934,957.6,394.3,25.2
1,37001020200,1492,37679,1619,0.042968231640967115,1156.7,447.3,14.9
2,37001020300,2850,45267,1561,0.03448428214814324,1093.3,444.1,24.0
3,37001020400,2466,40376,1479,0.03663067168615019,1067.2,395.4,16.2
4,37001020501,1436,64306,1581,0.024585575218486613,1145.8,413.7,21.0
5,37001020502,1514,44483,1445,0.032484319852527935,1075.5,346.6,23.1
6,37001020601,1380,99794,1695,0.016984989077499648,1065.2,608.8,21.2
7,37001020602,1209,75292,1415,0.018793497317112044,951.4,441.3,22.2
8,37001020701,2012,69754,1313,0.018823293287840125,945.0,357.3,10.9
9,37001020702,2277,46410,1200,0.025856496444731737,940.2,243.1,16.7
10,37001020801,702,56566,1625,0.028727504154439063,1153.7,443.4,27.9
11,37001020802,2562,33480,1510,0.04510155316606929,1042.8,433.9,33.8
12,37001020901,1497,61554,1594,0.02589596126977938,1066.5,506.4,20.7
13,37001020902,1449,69092,1483,0.021464134776819313,1031.2,441.7,10.1
14,37001021000,1628,35865,1306,0.03641433152098146,935.6,358.5,11.8
15,37001021101,1092,49933,1559,0.031221837261930986,1131.8,412.0,14.9
16,37001021102,1434,51928,1351,0.02601679248189801,917.1,413.8,20.0
17,37001021201,2172,48497,1621,0.03342474792255191,1184.0,406.1,31.0
18,37001021204,1809,68576,2191,0.03194995333644424,1713.1,453.0,25.4
19,37001021205,2549,62851,1739,0.02766861306900447,1400.2,326.4,12.3
20,37001021206,1935,68365,1503,0.021984933811160682,1120.3,373.3,9.7
21,37001021207,1350,68766,1918,0.027891690661082512,1164.2,732.8,20.7
22,37001021300,2362,74429,2510,0.033723414260570475,1848.6,619.0,41.9
23,37001021400,1197,58715,2305,0.03925742995827301,1583.3,666.3,55.6
24,37001021500,1856,65222,2387,0.03659808040231824,1753.6,587.7,45.4
25,37001021600,2195,64806,1463,0.0225750702095485,1079.2,366.2,17.1
26,37001021701,1554,97831,1274,0.013022457094377039,895.7,374.5,3.7
27,37001021702,2055,85619,1496,0.017472757215104124,1018.4,466.5,11.1
28,37001021703,2751,73997,1209,0.016338500209467952,869.4,325.3,14.3
29,37001021801,1864,76766,2033,0.026483078446187115,1203.6,757.6,71.4
30,37001021802,1493,63522,2137,0.03364188784987878,1440.9,658.1,37.6
31,37001021803,1150,58619,2096,0.03575632474112489,1317.6,695.9,82.9
32,37001021901,1780,78179,1915,0.02449506900830146,1280.7,581.6,52.2
33,37001021902,1805,74048,2057,0.0277792783059637,1414.3,597.4,45.2
34,37001022001,1595,82186,2180,0.026525198938992044,1630.6,528.7,20.6
35,37001022002,1755,71369,2256,0.03161036304277768,1704.1,518.1,34.2
36,37003040100,1224,66900,2085,0.03116591928251121,1865.9,155.1,64.4
37,37003040200,1582,59716,1968,0.032955991694018354,1715.3,189.7,63.2
38,37003040300,1170,53733,1935,0.03601138964881916,1713.8,161.1,59.7
39,37003040400,2481,50208,1939,0.038619343530911406,1645.9,217.5,75.7
40,37003040500,2647,53768,1979,0.036806278827555425,1691.4,211.5,75.9
41,37003040600,2000,67624,2005,0.029649236957293268,1733.8,227.4,43.9
42,37003040700,2618,73027,1981,0.027126953044764264,1704.0,226.1,50.7
43,37005950100,1739,50800,3544,0.06976377952755905,3113.6,281.5,149.4
44,37005950200,1648,46807,2100,0.044865084282265474,1807.0,132.0,160.6
45,37005950300,1359,46998,2488,0.05293842291161326,1967.7,323.7,196.7
46,37007920100,1220,51498,2842,0.05518660918870636,1780.2,993.0,68.9
47,37007920200,720,57094,2365,0.0414229165936876,1741.4,568.6,55.0
48,37007920300,2329,53162,2291,0.04309469169707686,1597.1,645.2,48.7
49,37007920400,1228,43411,2485,0.05724355578079288,1699.6,718.3,66.8
50,37007920500,2271,48520,2521,0.05195795548227535,1816.5,627.4,77.4
51,37007920600,1748,45717,2213,0.0484065008640112,1582.0,566.2,64.4
52,37009970200,1224,49048,2179,0.0444258685369434,1698.9,240.6,239.1
53,37009970300,1141,41689,1939,0.046511070066444386,1512.6,163.0,263.2
54,37009970400,2057,53152,1906,0.03585942203491872,1535.6,165.3,204.8
55,37009970500,2693,41482,2100,0.05062436719541006,1757.0,135.8,207.5
56,37009970700,2386,71289,2538,0.035601565458906706,1940.5,426.5,171.3
57,37009970800,2304,52473,2056,0.0391820555333219,1626.8,244.3,184.7
58,37011930100,1271,65193,3297,0.05057291426993696,2482.6,605.6,208.6
59,37011930200,1007,65139,3989,0.06123827507330478,3240.1,636.8,112.4
60,37011930301,1715,50605,1680,0.03319830056318546,1000.5,494.6,185.2
61,37011930302,1223,37851,1773,0.046841562970595226,1306.4,256.5,209.7
62,37011930400,1371,49854,1915,0.03841216351747102,1331.1,354.9,229.1
63,37013930100,2261,54394,2841,0.05223002537044527,1782.0,1016.3,42.3
64,37013930200,2392,61908,2734,0.04416230535633521,1943.4,742.5,47.7
65,37013930300,1643,42888,1771,0.04129360193993658,1381.5,370.6,18.8
66,37013930400,1835,52078,1983,0.03807749913591152,1419.2,516.9,46.6
67,37013930501,1886,69460,2531,0.036438237834725024,1662.9,834.4,33.5
68,37013930502,1577,63167,2454,0.03884939921161366,1594.0,826.0,34.3
69,37013930600,1397,74945,2665,0.03555941023417172,1642.6,994.4,28.4
70,37013930700,1149,64798,3785,0.05841229667582333,2600.0,1135.1,50.0
71,37013930800,1051,53508,2718,0.05079614263287733,2063.2,618.2,36.6
72,37013930900,1970,65870,2735,0.04152117807803249,1967.9,742.4,25.0
73,37013931000,2164,52747,2552,0.048381898496596965,1826.8,701.3,24.0
74,37015960100,2339,59752,3676,0.06152095327353059,2289.5,1292.5,93.5
75,37015960200,1671,44480,3006,0.06758093525179856,2259.1,689.9,57.2
76,37015960300,1388,40302,3001,0.07446280581608854,2190.4,766.5,44.1
77,37015960400,2578,47891,3325,0.06942849387149987,2237.9,991.4,95.4
78,37017950100,2176,49275,3796,0.07703703703703704,3073.5,701.6,20.6
79,37017950200,1392,41014,2655,0.06473399327059053,2068.1,560.3,27.0
80,37017950300,2548,40683,2958,0.07270850232283754,2342.2,593.6,22.5
81,37017950400,2491,45590,2452,0.053783724500987055,1866.9,553.6,31.7
82,37017950500,2857,46989,2624,0.05584285683883462,1943.6,656.8,23.4
83,37017950600,2504,42745,2567,0.06005380746286115,1802.0,731.8,33.5
84,37019020101,1114,41283,1695,0.04105806264079646,1566.7,95.0,33.4
85,37019020102,1890,61193,1530,0.025002859804225973,1395.8,115.5,18.8
86,37019020103,3742,74813,1610,0.021520324007859595,1443.5,148.0,18.3
87,37019020104,2366,52719,1620,0.03072895919877084,1481.9,99.5,38.3
88,37019020201,1634,70970,1509,0.021262505283922786,1337.6,155.2,16.0
89,37019020202,3286,90953,1654,0.01818521654041098,1471.7,162.4,19.9
90,37019020203,1009,58389,1720,0.029457603315693023,1570.0,129.9,20.1
91,37019020204,2488,55391,1712,0.030907548157642937,1506.3,177.9,27.5
92,37019020303,1644,79857,2369,0.029665527129744417,1896.3,445.0,27.6
93,37019020304,3580,107436,2027,0.018867046427640644,1658.9,345.3,23.3
94,37019020305,1333,79687,2033,0.025512316940027858,1788.3,225.8,18.5
95,37019020306,791,84245,2131,0.025295269748946525,1775.0,327.7,28.6
96,37019020307,141,119195,4624,0.03879357355593775,4406.7,192.1,24.8
97,37019020308,899,82101,3604,0.04389715107002351,3335.4,242.3,26.3
98,37019020309,1486,84658,3145,0.037149471993196154,3051.2,71.5,22.1
99,37019020310,1102,99185,4616,0.046539295256339167,4342.0,252.8,21.5
100,37019020402,1407,86669,4824,0.0556600399220021,4440.1,358.6,25.6
101,37019020403,2232,38357,2916,0.07602262950700002,2721.1,164.9,29.8
102,37019020404,1286,48324,2866,0.059308004304279446,2500.9,342.6,22.5
103,37019020405,1286,51651,2429,0.04702716307525508,2161.1,237.5,30.6
104,37019020504,915,80196,2669,0.03328096164397227,2253.9,390.5,24.8
105,37019020505,1629,46567,1926,0.0413597612042863,1607.2,287.7,30.6
106,37019020506,2035,63981,1996,0.031196761538581766,1663.6,302.6,29.5
107,37019020507,3384,69696,2051,0.029427800734618915,1788.5,239.9,22.8
108,37019020508,1425,81782,2105,0.025739160206402385,1746.0,331.6,27.5
109,37019020509,2222,71217,2986,0.04192819130263842,2656.2,304.7,24.9
110,37019020510,863,66763,3956,0.059254377424621425,3753.8,182.8,19.0
111,37019020511,1214,62619,2575,0.04112170427506028,2344.8,212.6,17.9
112,37019020512,463,106900,4641,0.043414405986903645,4391.0,227.5,22.0
113,37019020601,1858,52814,2076,0.039307759306244555,1669.2,382.6,24.3
114,37019020602,2334,53457,1790,0.0334848569878594,1539.1,207.2,43.8
115,37019020603,1168,54465,1989,0.03651886532635638,1531.3,415.3,41.9
116,37021000100,786,46094,727,0.015772117846140497,599.8,125.2,1.9
117,37021000200,682,67021,1230,0.018352456692678414,895.5,287.2,47.4
118,37021000300,944,74515,1303,0.017486412131785548,937.8,323.7,41.3
119,37021000400,1418,56455,1083,0.019183420423346028,775.6,266.9,40.7
120,37021000500,1679,119996,1701,0.014175472515750525,1080.0,565.9,55.3
121,37021000600,1035,62725,1274,0.020310880829015544,879.2,377.1,17.6
122,37021000700,658,68824,1082,0.015721260025572475,900.9,154.4,26.4
123,37021000800,1684,83408,1316,0.01577786303472089,936.3,298.5,81.0
124,37021000900,1368,33355,1045,0.0313296357367711,828.4,185.9,30.6
125,37021001000,1829,65462,1370,0.02092817206929211,1004.1,313.6,52.1
126,37021001100,2224,75269,1329,0.017656671405226587,893.3,333.2,102.6
127,37021001200,2091,69943,1465,0.02094562715353931,1103.7,269.1,92.2
128,37021001300,1800,54021,1379,0.025527109827659614,1063.6,203.4,111.7
129,37021001400,2802,50193,1289,0.02568087183471799,1056.5,166.8,66.0
130,37021001500,1076,64920,1355,0.02087184226740604,964.0,287.5,103.8
131,37021001600,2725,89928,1478,0.01643537051863713,1051.6,371.4,54.5
132,37021001700,1235,97974,1857,0.018954008206258803,1222.8,525.5,108.6
133,37021001801,1903,59298,1177,0.019848898782420993,858.8,275.9,42.0
134,37021001802,2319,81091,1253,0.015451776399353813,886.6,319.3,47.0
135,37021001900,1995,54015,1178,0.021808756826807368,866.7,231.8,79.5
136,37021002000,2836,49032,1216,0.024800130527002775,980.8,184.5,51.2
137,37021002101,637,169426,1812,0.010694934661740228,1185.8,575.5,50.8
138,37021002102,2221,64845,1301,0.020063227696815483,1058.2,193.2,49.6
139,37021002203,2051,59947,1229,0.020501442941264783,1036.7,152.1,40.3
140,37021002204,4714,81357,1001,0.012303796845999729,797.1,193.5,10.7
141,37021002205,2628,91797,1548,0.016863296186149873,1174.1,330.9,43.1
142,37021002206,2356,79503,1219,0.015332754738814888,891.1,290.6,37.0
143,37021002301,2838,88683,1509,0.017015662528331248,1120.5,349.6,38.8
144,37021002302,3745,87015,1607,0.018468080216054703,1235.9,306.5,65.0
