,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,19001960100,1167,68021,2777,0.04082562737977977,1587.5,1132.7,56.8
1,19001960200,697,63491,4423,0.06966341686223244,2905.5,1455.3,61.8
2,19001960300,1272,63786,4081,0.06397955664252344,3274.8,778.4,28.0
3,19003950100,755,60126,3467,0.0576622426238233,2041.3,1351.7,73.5
4,19003950200,886,63768,2452,0.03845188809434199,1673.3,740.3,38.8
5,19005960100,807,66862,4458,0.06667464329514522,2905.3,1400.3,152.1
6,19005960200,1130,64381,3729,0.057920815147326075,2110.1,1502.5,116.0
7,19005960300,1849,59923,2398,0.04001802312968309,1507.0,863.8,27.4
8,19005960400,904,67580,5082,0.07519976324356319,3487.7,1468.2,126.2
9,19005960500,1267,63820,3405,0.05335318082105923,2130.7,1206.9,67.8
10,19007950100,1075,62806,3485,0.055488329140527974,2456.7,964.1,64.0
11,19007950200,754,56509,3317,0.05869861438001026,1799.1,1421.3,96.3
12,19007950300,1415,45211,1793,0.039658490190440376,1358.5,417.8,16.9
13,19007950400,1339,56819,2238,0.039388232809447546,1655.1,554.4,28.3
14,19007950500,833,51628,3710,0.07186023088246687,2497.1,1132.5,80.2
15,19009070100,851,71428,4594,0.06431651453211626,3220.0,1297.8,76.1
16,19009070200,1034,57257,1674,0.029236599891716297,1101.2,550.8,21.6
17,19009070300,792,63157,2385,0.03776303497632883,1390.2,951.6,43.4
18,19011960100,1106,93618,3936,0.042043196821124146,2524.1,1355.6,56.5
19,19011960200,1301,75551,4074,0.05392383952561846,2555.9,1449.8,68.2
20,19011960300,2124,68986,3042,0.04409590351665555,2241.0,779.0,21.7
21,19011960400,1332,81843,3722,0.045477316325159146,2396.4,1257.0,69.2
22,19011960500,2153,94385,2984,0.03161519309212269,2146.8,808.4,28.8
23,19011960600,1066,71663,3571,0.049830456441957494,2448.1,1048.4,74.3
24,19011960700,1142,55494,2308,0.0415900818106462,1488.3,786.0,34.1
25,19013000100,800,23386,688,0.02941931069870863,481.0,205.8,1.1
26,19013000200,1021,45149,1315,0.029125783516799928,919.1,395.6,0.4
27,19013000300,1232,42751,1250,0.029239082126733876,881.0,368.5,0.5
28,19013000400,686,57050,1461,0.0256091148115688,949.0,504.1,8.2
29,19013000500,683,42860,1553,0.03623425104993001,923.5,626.5,3.1
30,19013000700,499,36195,1287,0.03555739743058434,800.4,482.6,3.9
31,19013000800,1393,45086,1608,0.03566517322450428,1032.5,569.3,5.8
32,19013000900,1089,39255,853,0.02172971595975035,630.5,218.8,3.2
33,19013001000,1447,56937,1433,0.025168168326395842,902.8,526.4,4.3
34,19013001100,1114,58454,1433,0.024515003250419134,898.5,529.1,5.1
35,19013001200,1005,61451,1281,0.02084587720297473,861.1,415.1,4.7
36,19013001301,1838,59996,1165,0.01941796119741316,845.3,317.1,2.7
37,19013001302,1595,77783,1191,0.015311829062905777,842.8,343.9,4.1
38,19013001400,1791,89777,1611,0.01794446239014447,1068.7,537.7,4.6
39,19013001501,1470,72085,1133,0.015717555663452867,823.7,304.2,5.6
40,19013001502,1710,60681,1285,0.02117631548590168,877.3,402.4,5.2
41,19013001503,1644,72959,1511,0.020710261927932128,908.5,598.2,4.2
42,19013001600,1144,49379,1557,0.031531622754612285,986.9,562.9,6.9
43,19013001701,791,33428,1564,0.0467871245662319,1047.0,513.0,4.2
44,19013001702,1070,41530,1359,0.0327233325307007,864.3,490.7,3.6
45,19013001800,685,31448,1458,0.04636224879165607,880.9,566.9,10.2
46,19013001900,849,45366,1449,0.03194021954767888,961.8,480.3,7.2
47,19013002000,2233,54780,1373,0.025063891931361812,900.7,466.8,5.2
48,19013002200,1860,69561,1482,0.0213050416181481,986.2,490.8,5.1
49,19013002301,965,60024,1406,0.0234239637478342,976.3,425.7,3.6
50,19013002303,405,32571,894,0.02744772957538915,625.0,268.8,0.6
51,19013002304,988,62116,1142,0.018384957176894843,786.0,353.9,2.0
52,19013002400,1823,82669,1443,0.017455152475534964,978.1,460.0,4.5
53,19013002500,2514,72438,1356,0.01871945663878075,1015.2,337.3,3.1
54,19013002601,2113,64977,1184,0.018221832340674392,885.7,295.2,2.8
55,19013002603,3963,100019,1475,0.01474719803237385,950.2,518.6,6.1
56,19013002604,1742,68623,1891,0.027556358655261355,967.8,899.3,23.5
57,19013002700,1636,72751,1918,0.02636389877802367,1011.0,885.4,21.1
58,19013002800,1133,85878,2424,0.028226088171592258,1403.8,994.9,25.1
59,19013002901,518,81845,1607,0.0196346753008736,1034.3,566.6,5.7
60,19013002902,1561,71122,2031,0.028556564776018672,1274.7,739.2,17.5
61,19013003001,2503,77170,1179,0.01527795775560451,748.7,425.9,4.5
62,19013003002,1463,93238,2245,0.024078165554816705,1308.4,925.6,11.2
63,19015020100,1320,81158,3518,0.0433475442963109,1964.5,1498.5,54.9
64,19015020200,1488,63728,2021,0.031712904845593776,1304.3,702.4,14.7
65,19015020300,2756,64710,1785,0.027584608252202134,1145.2,629.3,10.1
66,19015020400,1052,62638,1744,0.027842523707653503,1080.5,647.7,15.8
67,19015020500,1912,78443,3233,0.04121463992963043,2191.3,1000.9,41.1
68,19015020600,740,104083,3944,0.03789283552549408,2245.5,1613.6,84.6
69,19015020700,1672,69444,3012,0.04337307758769656,1911.7,1058.8,41.8
70,19017004000,584,49617,1338,0.026966563879315557,925.4,398.0,14.8
71,19017004100,1512,90785,2035,0.02241559729030126,1349.8,662.4,23.2
72,19017004200,1674,78329,1828,0.02333746122125905,1198.2,609.2,20.4
73,19017004300,662,79178,3786,0.04781631261208922,2046.5,1684.5,54.6
74,19017004400,1113,82213,2976,0.036198654713974675,1585.9,1338.8,50.8
75,19017004500,1097,80133,3274,0.04085707511262526,1547.6,1643.2,83.5
76,19017004600,2045,87127,2330,0.026742571189183606,1276.3,1026.3,27.8
77,19017004700,898,70267,2440,0.034724692956864533,1524.1,891.5,24.4
78,19019950100,976,67704,3341,0.04934715821812596,2050.5,1248.6,42.2
79,19019950200,1325,79236,2709,0.034189004997728305,1668.2,977.5,62.9
80,19019950300,1249,75161,2333,0.0310400340602174,1673.7,627.7,31.7
81,19019950400,1193,72614,2556,0.03519982372545239,1932.8,589.4,33.8
82,19019950500,1575,71901,2687,0.03737082933477977,2003.8,663.2,20.2
83,19019950600,1728,82434,3015,0.03657471431690807,1699.5,1236.3,78.9
84,19021960100,644,65887,2779,0.04217827492525081,1879.5,848.6,51.1
85,19021960200,783,61584,2556,0.04150428682774747,1567.4,952.4,36.6
86,19021960300,784,76709,2708,0.03530224615103834,1670.1,999.4,38.9
87,19021960400,2300,62543,1879,0.030043330188830084,1367.8,495.1,15.6
88,19021960500,1587,63805,1642,0.02573466029308048,1241.8,382.4,18.2
89,19021960600,1452,81995,2438,0.029733520336605892,1558.0,849.2,30.6
90,19023070100,1308,72259,2681,0.037102644653261185,1587.3,1061.2,32.1
91,19023070200,839,59801,2865,0.04790889784451765,1671.9,1147.7,45.9
92,19023070300,1217,68439,2340,0.03419103142944812,1442.5,871.2,26.2
93,19023070400,1628,66073,2323,0.0351580827266811,1471.7,819.8,31.9
94,19023070500,1259,72171,2530,0.035055631763450695,1547.7,958.2,24.5
95,19025950100,1124,65329,2390,0.036584059146780146,1608.6,749.7,31.8
96,19025950200,1309,61058,2683,0.04394182580497232,1718.8,922.1,41.6
97,19025950300,770,66314,3522,0.05311095696233073,2176.9,1293.7,51.8
98,19025950400,988,67290,4035,0.05996433348194383,3168.9,829.7,36.8
99,19027960100,1547,78986,3818,0.048337680095206746,2609.2,1164.6,43.7
100,19027960200,926,77803,4977,0.06396925568422812,3584.2,1324.2,68.3
101,19027960300,2652,71387,3069,0.04299102077409052,2616.3,429.9,22.5
102,19027960400,1806,58029,3087,0.053197539161453755,2629.6,437.7,20.1
103,19027960500,765,68362,2829,0.041382639478072615,2001.1,781.0,47.2
104,19027960600,978,74904,3608,0.04816832211897896,2862.1,708.6,37.3
105,19029190100,1036,68670,2638,0.03841561089267511,1315.9,1274.1,47.7
106,19029190200,979,64985,2426,0.037331691928906674,1387.5,1011.7,27.3
107,19029190300,622,68026,3028,0.04451239232058331,1697.8,1275.9,53.9
108,19029190400,2008,55943,1306,0.02334519064047334,848.2,446.4,11.7
109,19029190500,1319,54567,1299,0.02380559678926824,721.9,564.0,13.4
110,19031450100,1239,67355,3539,0.05254249870091307,2309.4,1178.8,51.2
111,19031450200,1444,80658,3646,0.04520320364997892,2420.2,1169.3,56.9
112,19031450300,1481,65364,2888,0.04418334251269812,2138.3,725.1,24.2
113,19031450400,1147,77482,3238,0.04179035130740043,2035.2,1148.7,53.9
114,19031450500,2235,82677,3442,0.0416318927875951,2090.4,1308.0,43.6
115,19033950102,1899,62461,2316,0.0370791373817262,1398.0,898.7,18.8
116,19033950200,2993,59407,2040,0.034339387614254216,1174.9,848.5,16.3
117,19033950300,2266,49048,1815,0.03700456695481977,1112.0,686.1,17.1
118,19033950402,1876,47220,1873,0.039665396018636175,1089.5,771.7,11.7
119,19033950600,914,90581,3828,0.042260518210220685,1653.9,2121.2,52.7
120,19033950700,1725,71882,2451,0.03409754876046855,1467.3,958.8,24.5
121,19033950800,2142,77991,2676,0.03431165134438589,1871.7,780.9,22.9
122,19033950900,814,92284,3818,0.04137228555329201,2597.9,1193.3,27.2
123,19033951000,1093,68190,2841,0.04166300043994721,1697.0,1106.9,37.1
124,19033951400,1443,100686,2273,0.02257513457680313,1330.1,916.5,26.8
125,19033951600,2048,65658,1915,0.02916628590575406,1132.0,767.6,15.9
126,19035080100,2474,62132,1733,0.02789222944698384,1158.2,552.7,21.9
127,19035080200,1213,79423,2358,0.02968913287083087,1528.2,783.9,45.9
128,19035080300,692,81492,3167,0.03886271045010553,1897.7,1205.6,63.9
129,19035080400,958,72456,2694,0.03718118582312024,1748.1,907.8,37.7
130,19037070100,1258,67475,3825,0.05668766209707299,1943.2,1786.8,95.0
131,19037070200,1028,70440,2581,0.03664111300397501,1565.1,980.2,35.5
132,19037070300,1200,70377,3513,0.04991687625218466,2098.7,1357.5,56.6
133,19037070400,1705,62405,3082,0.0493870683438827,2232.0,818.2,31.4
134,19039960100,2059,56626,2177,0.038445237170204496,1627.0,532.6,16.9
135,19039960200,903,80980,3593,0.04436897999506051,1994.2,1510.5,88.1
136,19039960300,892,71138,4099,0.057620399786330795,2691.2,1323.3,84.5
137,19041080100,911,70052,3696,0.05276080625820819,2077.9,1567.5,50.1
138,19041080200,2400,48956,2008,0.04101642291036849,1469.5,525.0,13.4
139,19041080300,2667,62371,2066,0.03312436869699059,1531.1,521.6,13.0
140,19041080400,1365,64762,3040,0.04694110743954788,1906.9,1097.4,36.0
141,19043070100,1374,57350,3817,0.06655623365300785,2007.9,1704.7,104.6
142,19043070200,1417,71838,2915,0.04057741028425067,1755.0,1092.3,67.2
143,19043070300,1483,61875,2804,0.045317171717171714,1693.3,1054.8,55.9
144,19043070400,1249,61357,2506,0.04084293560636928,1767.5,698.7,39.7
145,19043070500,811,66100,4266,0.06453857791225416,2834.2,1287.9,144.0
146,19043070600,1318,64947,4031,0.06206599227062066,2678.5,1294.4,57.8
