,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,48001950100,1846,73132,3217,0.04398895148498605,2722.2,478.2,16.5
1,48001950401,81,53469,1240,0.02319100787372122,1151.6,87.5,0.7
2,48001950402,128,70279,1883,0.02679320992045988,1880.9,0.0,1.7
3,48001950500,1697,42844,2063,0.04815143310615255,1744.3,308.6,10.2
4,48001950600,1876,52649,2718,0.051624912154077,2389.6,318.0,10.6
5,48001950700,859,38572,2705,0.07012859068754537,2228.6,471.2,5.6
6,48001950800,2068,56284,2194,0.03898088266647715,1876.4,311.6,6.4
7,48001950901,1839,62451,2291,0.036684760852508366,2065.5,217.1,8.4
8,48001950902,1778,48738,2863,0.058742664861094016,2520.6,330.8,11.6
9,48001951000,2738,55125,2635,0.04780045351473923,2260.9,360.5,13.6
10,48001951100,1549,61222,2730,0.044591813400411615,2376.2,340.5,12.7
11,48003950100,729,123187,2451,0.019896579996265838,2184.5,261.4,5.0
12,48003950200,2416,85883,2290,0.02666418266711689,1862.3,420.1,8.0
13,48003950300,1466,70576,2393,0.03390671049648606,1958.4,429.1,5.8
14,48003950400,897,94578,2795,0.02955232717968238,2208.8,572.0,13.8
15,48005000101,2085,63025,2641,0.041904006346687825,2277.0,347.5,16.2
16,48005000102,1570,84426,2483,0.029410371212659606,2175.8,293.0,14.4
17,48005000200,2374,49573,2578,0.05200411514332399,2188.1,380.3,9.6
18,48005000301,2037,64011,2415,0.03772789051881708,2195.5,209.4,10.4
19,48005000302,2008,68182,2152,0.03156258249978,1943.3,195.6,12.9
20,48005000400,1785,42327,2346,0.055425614855765824,2050.9,290.2,4.9
21,48005000500,1441,37152,2159,0.058112618432385875,1869.2,284.3,5.4
22,48005000600,1889,48728,2346,0.04814480380889837,2006.8,332.5,7.0
23,48005000700,1197,40814,2284,0.0559611897878179,2001.3,279.6,3.3
24,48005000800,2300,64236,2243,0.03491811445295473,1934.7,297.6,11.0
25,48005000901,2509,73058,2155,0.029497111883708835,1879.2,265.7,9.9
26,48005000902,1626,82196,2049,0.024928220351355296,1810.0,230.7,8.0
27,48005001001,1358,49768,2403,0.04828403793602315,2109.3,281.5,11.8
28,48005001002,1369,58558,2329,0.0397725332149322,2161.3,154.8,13.0
29,48005001100,2273,71615,2338,0.03264679187321092,2053.1,271.3,13.7
30,48005001200,1062,56554,3864,0.06832407964069738,3401.4,443.7,19.2
31,48005001300,1900,54570,2612,0.047865127359354956,2377.3,225.3,9.6
32,48007950100,2380,58037,3800,0.0654754725433775,3541.6,250.1,8.7
33,48007950200,622,101206,4043,0.03994822441357232,3830.3,207.2,5.8
34,48007950300,2523,79825,2713,0.03398684622611964,2438.4,265.5,8.7
35,48007950400,1429,55276,3126,0.05655257254504668,2877.7,241.2,7.4
36,48007950500,2478,62155,3208,0.05161290322580645,2966.2,238.6,3.6
37,48009020100,1080,108053,2827,0.02616308663341138,2226.9,581.6,18.3
38,48009020200,926,67690,3285,0.04853006352489289,2740.0,533.7,10.8
39,48009020300,1326,69718,2808,0.04027654264321983,2073.8,720.0,13.8
40,48011950100,708,83718,1923,0.022969970615638213,1144.2,758.8,19.6
41,48013960100,2519,82070,2082,0.0253685877909102,1789.4,286.9,5.7
42,48013960201,2105,77888,2043,0.026229971240755958,1892.6,144.7,5.8
43,48013960202,3117,60854,2074,0.03408157228777073,1940.7,126.5,6.6
44,48013960300,1108,51730,2211,0.04274115600231974,2029.5,178.5,2.9
45,48013960401,752,57080,2196,0.03847231955150666,1886.7,301.9,7.6
46,48013960402,3048,87081,1886,0.021657996577898738,1741.7,139.5,4.7
47,48013960500,839,54390,2278,0.04188269902555617,2049.2,222.9,5.7
48,48013960600,1899,73838,2019,0.027343644194046425,1842.1,172.9,4.2
49,48015760100,968,61494,2635,0.042849708914690865,2039.7,588.1,7.5
50,48015760200,2026,78480,2755,0.035104485219164115,2122.4,625.1,7.4
51,48015760300,2612,80539,2452,0.030444877636921244,2075.7,366.2,10.5
52,48015760400,1457,81215,3458,0.042578341439389274,2748.6,696.3,13.3
53,48015760501,1795,106646,2747,0.025758115634904263,2062.4,676.8,8.1
54,48015760502,2183,67066,2311,0.0344585930277637,1963.7,338.9,8.0
55,48017950100,2111,63839,2157,0.033788123247544606,1573.4,575.4,8.6
56,48019000101,1710,69568,3069,0.044115110395584176,2900.3,162.3,6.3
57,48019000102,2166,74243,2440,0.03286505125062295,2144.6,286.2,8.8
58,48019000200,964,61352,4370,0.07122832181509975,4133.2,225.3,11.3
59,48019000300,2571,74021,2257,0.03049134705016144,2052.6,194.0,10.4
60,48019000400,831,71567,4657,0.06507189067587016,4349.5,301.5,6.2
61,48021950100,2627,90328,2775,0.030721371003454078,2339.9,425.5,9.1
62,48021950200,2604,61381,2199,0.035825418289047097,1918.5,270.4,10.0
63,48021950300,4861,87984,2385,0.02710720130932897,1939.1,437.7,8.1
64,48021950400,3446,74575,1777,0.02382836071069393,1615.2,156.6,5.0
65,48021950501,2118,71921,2629,0.03655399674643011,2136.1,479.5,12.9
66,48021950502,2075,77132,2354,0.030519110096976613,2054.0,294.0,6.0
67,48021950600,1994,77218,2658,0.034422025952498124,2302.4,342.8,13.0
68,48021950700,1780,67566,2148,0.03179113755439126,1835.2,304.3,8.5
69,48021950801,1829,90594,2427,0.026789853632690905,1944.6,477.4,5.3
70,48021950802,2011,75415,2711,0.03594775575150832,2384.6,318.2,8.6
71,48023950300,1474,61498,3499,0.05689615922469023,2835.1,653.7,10.2
72,48025950100,566,70159,3532,0.050342792799213214,3108.7,415.5,7.9
73,48025950201,393,60614,2300,0.037945029201174645,2050.9,244.8,4.5
74,48025950202,1816,74198,2951,0.03977196150839645,2616.3,327.7,6.9
75,48025950300,2118,52894,2249,0.04251900026468031,2052.0,186.6,9.9
76,48025950400,644,49780,3031,0.060887906789875455,2753.1,271.6,6.6
77,48025950500,2191,42421,2309,0.05443058862355909,2123.2,180.1,5.3
78,48025950600,809,57184,2884,0.05043368774482373,2517.7,361.0,5.7
79,48027020100,2303,84699,2355,0.02780434243615627,2126.4,220.5,7.8
80,48027020201,2700,113100,2171,0.019195402298850573,2099.5,65.8,5.5
81,48027020202,2484,78001,2296,0.02943552005743516,2107.8,181.8,6.7
82,48027020300,3215,93007,2005,0.02155751717612653,1928.5,73.1,3.5
83,48027020401,1260,54396,1797,0.03303551731744981,1691.9,103.0,2.4
84,48027020402,968,58113,2084,0.03586116703663552,1799.9,272.6,11.2
85,48027020500,1314,56066,2266,0.0404166518032319,1885.0,376.7,4.6
86,48027020600,993,70308,2179,0.030992205723388518,1764.8,406.8,7.3
87,48027020701,686,34015,1301,0.0382478318388946,1159.7,139.8,1.7
88,48027020702,620,36774,2011,0.05468537553706423,1706.6,301.9,2.6
89,48027020800,1004,39329,2096,0.05329400696686923,1808.8,281.9,5.4
90,48027020900,924,31130,1605,0.05155798265338901,1349.3,252.3,3.6
91,48027021000,1682,42097,1810,0.04299593795282324,1555.1,251.5,3.3
92,48027021100,1992,52355,2111,0.040320886257282015,1783.8,325.2,1.6
93,48027021201,1638,57508,1462,0.02542254990610002,1381.8,79.4,0.7
94,48027021202,1599,64999,1907,0.029338912906352405,1671.5,233.0,2.8
95,48027021203,1904,70043,1993,0.02845394971660266,1740.5,248.8,4.0
96,48027021301,2066,83638,1980,0.023673449867285205,1876.0,101.5,2.8
97,48027021302,1369,87309,2059,0.02358290668774124,1819.1,235.9,4.1
98,48027021303,3538,84320,1854,0.021987666034155598,1759.2,92.1,3.0
99,48027021400,1401,73664,2183,0.029634556907037358,1974.4,203.6,5.2
100,48027021500,2144,68887,1913,0.0277701162773818,1744.5,165.8,3.0
101,48027021601,1826,56791,1939,0.03414273388389005,1675.8,257.8,5.0
102,48027021602,443,63117,2186,0.034634092241392966,1957.9,223.0,4.8
103,48027021700,3776,80007,1735,0.021685602509780393,1588.4,142.6,3.9
104,48027021800,3271,73790,2110,0.02859466052310611,1969.4,135.5,4.7
105,48027021901,1304,61612,2146,0.03483087710186327,1966.6,177.5,1.9
106,48027021903,3080,86701,1885,0.02174138706589313,1773.3,105.7,6.4
107,48027021904,3992,86865,1960,0.022563748345133253,1846.0,111.3,2.9
108,48027022000,2871,62228,2280,0.036639454907758565,2149.5,123.9,6.7
109,48027022101,1740,46004,1870,0.04064863924876098,1666.3,202.2,1.6
