,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,32001950100,927,73846,2193,0.029696936868618476,1120.8,940.6,132.0
1,32001950301,1706,45467,1430,0.031451382321243976,910.3,493.6,26.3
2,32001950302,2179,56621,1524,0.026915808622242632,942.0,546.6,35.4
3,32001950400,217,38510,1294,0.03360166190599844,979.7,309.7,4.3
4,32001950500,642,51466,2366,0.045972098084172075,1027.4,1168.0,171.0
5,32001950600,1827,85641,2317,0.027054798519400753,1284.8,933.7,98.6
6,32001950700,2321,80703,2073,0.025686777443217724,1046.7,904.2,121.6
7,32003000101,1978,69109,2172,0.03142861277112966,1910.9,258.4,2.6
8,32003000103,1946,46508,1731,0.03721940311344285,1555.0,174.4,1.9
9,32003000105,1069,64119,2418,0.037711130866045946,2066.1,344.6,7.7
10,32003000106,1930,31060,1490,0.04797166773985834,1331.8,154.6,3.4
11,32003000107,1453,45713,1633,0.03572287970599173,1411.3,219.2,1.9
12,32003000108,1058,40996,2100,0.05122450970826422,1650.8,446.8,2.2
13,32003000109,1276,54086,1829,0.03381651443996598,1637.8,186.7,4.0
14,32003000201,1422,45574,2098,0.04603501996752534,1838.8,256.4,2.9
15,32003000203,1445,47055,1803,0.038316863245138666,1631.9,165.3,5.8
16,32003000204,356,99439,2224,0.022365470288317462,1870.5,346.3,7.6
17,32003000301,778,40212,2343,0.05826618919725455,2150.2,191.2,1.8
18,32003000302,1623,38281,1767,0.046158668791306395,1475.1,289.9,1.7
19,32003000401,661,27009,1464,0.05420415417083194,1369.4,92.1,2.5
20,32003000402,1053,25789,1783,0.06913800457559424,1658.1,121.1,3.6
21,32003000403,1111,25673,1584,0.061699061270595566,1456.0,125.0,2.6
22,32003000510,1351,52492,1932,0.03680560847367218,1721.5,207.1,3.5
23,32003000513,1134,41279,1944,0.047094164102812565,1649.9,288.8,4.8
24,32003000514,1767,48906,1773,0.03625322046374678,1518.8,252.1,2.1
25,32003000515,1449,45747,1815,0.039674732769361926,1489.4,324.3,1.6
26,32003000516,1279,42949,2040,0.047498195534238286,1681.8,356.5,1.2
27,32003000517,1472,50090,1931,0.03855060890397285,1657.7,271.3,2.5
28,32003000518,1829,41551,1747,0.042044716131982386,1472.2,272.2,2.7
29,32003000519,1297,42995,1947,0.04528433538783579,1660.1,284.5,2.0
30,32003000520,559,45930,2004,0.04363161332462443,1759.6,241.6,2.7
31,32003000521,1383,23901,1545,0.06464164679302122,1448.4,95.3,1.2
32,32003000522,965,29173,1538,0.05271998080416824,1431.7,105.0,1.4
33,32003000523,1027,26631,1524,0.057226540497915965,1407.1,115.8,1.1
34,32003000524,703,30178,1569,0.05199151699913845,1436.2,130.4,2.0
35,32003000525,862,36475,1773,0.048608636052090474,1505.8,265.4,1.3
36,32003000526,748,55598,2068,0.03719558257491277,1736.5,327.1,4.4
37,32003000527,961,57687,2038,0.03532858356302113,1699.8,333.2,4.9
38,32003000528,1090,38117,1605,0.04210719626413411,1331.5,272.5,1.1
39,32003000600,1163,28636,1657,0.05786422684732505,1588.8,67.2,1.3
40,32003000700,680,39772,1574,0.039575580810620535,1522.3,51.3,0.6
41,32003000800,1346,24658,1071,0.043434179576608,1028.5,42.1,0.5
42,32003000900,1046,75517,1063,0.014076300700504522,997.8,63.8,1.0
43,32003001003,1281,74499,2062,0.02767822386877676,1813.6,244.9,3.4
44,32003001004,3081,51656,1471,0.028476846832894535,1286.0,182.9,2.0
45,32003001005,579,117667,2283,0.01940221132518038,1979.5,293.1,10.0
46,32003001006,1728,88592,1866,0.021062849918728553,1691.3,170.5,4.1
47,32003001100,1290,32191,1641,0.05097698114379796,1565.9,74.5,0.6
48,32003001200,1494,49058,1970,0.04015654939051735,1803.7,164.2,1.7
49,32003001300,1681,63433,1946,0.030678038245077484,1727.9,215.1,3.1
50,32003001401,1143,37329,1821,0.04878244796270996,1689.8,130.6,1.0
51,32003001402,1111,49603,2084,0.042013587887829364,1817.0,263.5,3.1
52,32003001501,1584,27624,1243,0.044997103967564435,1079.3,161.2,2.3
53,32003001502,1742,39540,1700,0.042994436014162876,1406.4,285.9,7.4
54,32003001607,1643,34216,1928,0.056347907411737196,1710.8,216.2,1.1
55,32003001608,637,39175,1747,0.04459476707083599,1484.3,258.9,4.1
56,32003001609,1187,60742,1976,0.032531032893220506,1627.2,345.5,3.1
57,32003001610,805,60862,2141,0.03517794354441195,1798.9,331.7,10.0
58,32003001611,1495,54805,1913,0.03490557430891342,1638.8,269.5,4.5
59,32003001612,2841,33388,1438,0.04306936623936744,1246.7,189.1,1.8
60,32003001613,1290,51290,1779,0.0346851238058101,1555.7,219.0,3.9
61,32003001706,1492,65136,1823,0.027987595185458118,1572.1,244.0,6.6
62,32003001707,683,54556,1908,0.034973238507221935,1621.8,279.8,6.3
63,32003001708,1177,63592,2043,0.032126682601585105,1773.7,254.7,14.5
64,32003001709,568,65876,1929,0.02928228793490801,1617.0,304.9,7.2
65,32003001710,1466,55827,1754,0.031418489261468466,1543.7,207.2,2.6
66,32003001711,1891,44519,1406,0.03158202115950493,1284.6,116.1,4.9
67,32003001712,1583,61078,2010,0.03290873964438914,1748.1,253.3,8.5
68,32003001713,1092,58660,2045,0.03486191612683259,1722.8,318.1,3.6
69,32003001714,1010,72257,2293,0.031733949651936835,1898.6,387.4,7.1
70,32003001715,856,58290,1906,0.03269857608509178,1584.6,318.4,3.4
71,32003001716,491,66808,2261,0.03384325230511316,1939.4,315.6,5.8
72,32003001717,504,134141,2468,0.018398550778658276,2099.6,352.5,16.3
