,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,9001010101,1309,250069,6025,0.024093350235335046,3100.2,1400.1,1525.1
1,9001010102,1374,349769,6244,0.017851782176236317,3187.3,1623.7,1432.8
2,9001010201,994,312867,5716,0.018269744012631567,2897.7,2348.0,470.0
3,9001010202,1833,251911,4732,0.01878441195501586,2607.5,1422.5,701.6
4,9001010300,1422,291103,4817,0.01654740761860922,2648.7,1777.7,390.8
5,9001010400,2044,177006,4135,0.023360790029716506,2305.2,1400.4,429.1
6,9001010500,2456,111856,2787,0.024915963381490488,1642.9,957.3,186.9
7,9001010600,1031,160597,2214,0.013786060760786317,1375.5,716.5,122.1
8,9001010700,1688,137659,3150,0.022882630267545168,1737.9,1181.3,230.9
9,9001010800,1338,209901,4147,0.019756933030333348,2121.0,1623.7,401.9
10,9001010900,1806,219388,4181,0.01905756012179335,2323.1,1387.1,470.4
11,9001011000,1708,307849,4644,0.015085317801909378,2685.5,1635.2,323.2
12,9001011100,1422,305972,4967,0.016233511563149568,2736.6,1982.0,248.2
13,9001011200,607,259686,4690,0.018060272790986036,2649.8,1786.7,253.0
14,9001011300,1219,150571,3694,0.024533276660180247,1977.6,1439.2,277.1
15,9001020100,2858,106721,1733,0.01623860346136187,1440.7,279.1,13.1
16,9001020200,1295,322158,6229,0.019335233022305824,2939.1,1124.7,2165.6
17,9001020300,2430,291999,5813,0.01990760242329597,2861.5,880.0,2071.6
18,9001020400,1250,267463,5283,0.01975226479924326,2711.5,1145.5,1426.1
19,9001020500,1735,268439,5160,0.01922224415975324,2581.5,947.2,1631.7
20,9001020600,1747,218651,4690,0.02144970752477693,2459.5,831.5,1399.1
21,9001020700,1596,218541,4294,0.019648487011590502,2314.1,1209.6,770.2
22,9001020800,946,247729,4515,0.018225560996088467,2460.8,1111.2,942.7
23,9001020900,2036,123876,3253,0.026260131098840775,2158.9,526.6,567.8
24,9001021000,1260,178659,4038,0.022601716118415528,2458.6,887.1,692.5
25,9001021100,2421,147292,3392,0.02302908508269288,2131.8,769.7,490.4
26,9001021200,1675,189758,3956,0.020847605898038555,2524.7,632.4,798.8
27,9001021300,1641,190216,3480,0.01829499095764815,2152.2,939.6,387.8
28,9001021400,2414,73954,2710,0.036644400573329364,1807.2,747.4,155.9
29,9001021500,1996,65098,2471,0.037958155396479155,1723.0,682.2,65.9
30,9001021600,3283,113363,2034,0.01794236214637933,1700.8,301.6,31.9
31,9001021700,3690,128724,1943,0.015094310307324197,1522.8,363.1,57.3
32,9001021801,1861,117749,2703,0.022955608964831974,1734.7,571.6,396.4
33,9001021802,1902,97861,2984,0.030492228773464403,1929.7,626.5,428.1
34,9001021900,2269,117773,3400,0.02886909563312474,2129.4,769.6,501.4
35,9001022000,1052,77014,2927,0.03800607681720207,1891.1,757.1,278.8
36,9001022100,2590,86289,2817,0.032646107846886624,2003.8,559.3,254.0
37,9001022200,2733,113642,2013,0.017713521409338098,1591.3,403.5,18.6
38,9001022300,2013,103722,3178,0.030639594300148475,1890.6,1014.2,273.3
39,9001022400,817,271532,4431,0.01631851862763873,2530.3,1285.1,615.6
40,9001030100,1063,340140,6210,0.018257188216616687,3110.9,881.9,2217.3
41,9001030200,1098,285974,5460,0.019092644785889627,2780.6,774.1,1905.2
42,9001030300,1379,325620,6282,0.019292426755113324,2935.6,1258.0,2087.9
43,9001030400,1480,213425,4940,0.023146304322361484,2349.1,1106.4,1484.5
44,9001030500,1838,265004,5275,0.01990535991909556,2600.6,885.3,1789.3
45,9001035100,3275,173202,3876,0.022378494474659647,2136.3,535.3,1204.8
46,9001035200,999,342402,6635,0.019377807372620487,3504.9,644.9,2485.6
47,9001035300,1204,329233,6137,0.01864029425968843,3159.2,615.9,2361.5
48,9001035400,1606,325425,6269,0.01926403933317969,3233.4,719.6,2315.7
49,9001042500,1449,198485,4582,0.02308486787414666,2374.3,567.4,1640.2
50,9001042600,1699,157608,3971,0.02519542155220547,2257.4,607.7,1106.2
51,9001042700,2173,124105,2767,0.022295636759195842,1716.9,377.6,672.6
52,9001042800,1717,162093,4106,0.025331137063290828,2191.4,711.7,1203.1
53,9001042900,622,218393,5383,0.02464822590467643,2621.1,902.2,1859.8
54,9001043000,1212,188274,4727,0.025107024868011515,2304.0,712.7,1710.1
55,9001043100,1683,203896,4693,0.023016635932043786,2491.9,642.7,1558.4
56,9001043200,1133,117605,3494,0.029709621189575274,2149.1,461.7,883.3
57,9001043300,1134,120451,3946,0.032760209545790404,2196.7,582.4,1166.4
58,9001043400,1714,86395,2540,0.029399849528329185,1659.6,595.1,285.4
59,9001043500,933,151985,3831,0.025206434845543968,2166.8,687.0,977.3
60,9001043600,1217,153133,3900,0.025468057179053503,2051.3,903.6,945.1
61,9001043700,1309,103419,1794,0.017346909175296608,1362.3,358.2,73.5
62,9001043800,2930,83676,2711,0.03239877623213347,1765.6,608.8,337.0
63,9001043900,2070,148921,4170,0.028001423573572565,2202.8,674.8,1292.8
64,9001044000,2247,67144,2757,0.04106100321696652,1746.1,597.9,412.8
65,9001044100,1480,88686,1634,0.018424554044606814,1382.9,226.8,24.8
66,9001044200,1651,95380,2028,0.021262319144474733,932.2,766.2,330.0
67,9001044300,1738,159699,3696,0.023143538782334265,2068.3,976.0,651.6
