,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,10001040100,2582,77390,2738,0.03537924796485334,1600.2,924.1,214.0
1,10001040201,1870,66869,2165,0.032376736604405626,1453.2,631.5,80.2
2,10001040202,5550,85681,2189,0.025548254572192203,1426.3,705.2,57.5
3,10001040203,2058,68523,2243,0.0327335347255666,1503.5,659.7,79.5
4,10001040501,1874,64407,2055,0.03190646979365597,1385.8,553.6,115.3
5,10001040502,913,73881,2245,0.03038670294121628,1407.8,788.0,49.4
6,10001040700,1832,73344,2157,0.029409358638743454,1496.6,500.7,159.7
7,10001040900,1074,52952,1242,0.023455204713702976,848.2,299.8,93.6
8,10001041000,2741,59694,1475,0.024709351023553455,953.0,366.9,155.1
9,10001041100,1247,53938,1803,0.03342726834513701,1321.6,478.3,2.8
10,10001041200,1632,75090,2172,0.0289252896524171,1355.8,662.8,153.2
11,10001041300,1013,50538,1516,0.029997229807273734,916.4,405.4,194.3
12,10001041400,1423,61602,1893,0.030729521768773742,1358.6,462.4,72.3
13,10001041500,1567,63131,1908,0.03022286990543473,1260.2,446.2,201.6
14,10001041600,874,71147,1954,0.027464264129197297,1138.9,517.1,298.3
15,10001041701,2353,71619,2232,0.031164914338373897,1562.2,588.3,81.1
16,10001041702,1578,100423,2330,0.02320185614849188,1575.8,633.3,121.3
17,10001041801,4003,72918,2444,0.03351710140157437,1425.8,908.2,109.8
18,10001041802,1955,91208,2292,0.025129374616261732,1530.9,675.9,85.1
19,10001041900,1930,73461,2672,0.036373041477790934,1663.2,701.9,307.1
20,10001042000,1088,75736,2722,0.035940635893102355,1727.3,719.6,274.7
21,10001042100,1509,84144,2694,0.03201654306902453,1652.8,775.0,266.5
22,10001042201,4221,76212,2273,0.029824699522384927,1508.4,682.3,82.6
23,10001042202,3198,88682,2821,0.0318102884463589,1672.3,1010.7,137.7
24,10001042500,1506,53928,1699,0.031504969589081736,1300.1,212.3,186.1
25,10001042800,2977,74247,2558,0.034452570474227916,1547.3,846.5,164.2
26,10001042900,1815,69856,2862,0.04096999541914796,1705.8,883.0,273.5
27,10001043000,1968,59503,2373,0.0398803421676218,1631.3,584.1,157.6
28,10001043100,949,66720,2656,0.03980815347721822,1680.4,756.3,219.2
29,10001043202,1791,59815,2666,0.044570759842848785,1703.3,693.6,269.3
30,10001043300,1525,62377,1818,0.02914535806467127,1293.7,467.9,56.2
31,10001043400,1929,73836,2490,0.033723386965707786,1523.9,751.4,214.3
32,10003000200,2302,91814,1924,0.02095540985034962,1191.5,588.3,143.7
33,10003000300,1152,54464,1984,0.036427732079905996,1318.9,576.7,88.6
34,10003000400,1585,64135,1492,0.023263428705075233,1026.6,437.2,28.2
35,10003000500,1316,56554,2169,0.03835272482936662,1462.7,617.2,89.4
36,10003000601,992,58659,2117,0.036089943572171365,1407.6,616.5,93.1
37,10003000602,1241,37797,1769,0.046802656295473186,1213.1,486.0,69.9
38,10003000900,773,36023,2353,0.06531937928545652,1761.5,534.1,57.7
39,10003001100,2153,69156,1082,0.015645786338134075,853.0,200.0,29.3
40,10003001200,776,112924,1932,0.017108851971237293,1292.5,544.6,94.9
41,10003001300,1660,145162,2075,0.01429437456083548,1308.5,708.0,58.4
42,10003001400,991,82240,1839,0.0223613813229572,1278.5,506.5,53.8
43,10003001500,962,71126,1676,0.023563816325956752,1205.0,442.7,28.7
44,10003001600,845,42123,2080,0.04937919901241602,1655.5,383.9,40.5
45,10003001902,831,72001,2003,0.027819058068637936,1550.6,402.1,50.5
46,10003002100,748,30783,1756,0.05704447259851217,1483.9,252.2,20.0
47,10003002200,854,40005,2306,0.05764279465066867,1670.0,589.0,46.8
48,10003002300,985,46812,2147,0.04586430829701786,1570.6,535.9,40.5
49,10003002400,1830,62098,2036,0.03278688524590164,1427.3,519.4,89.6
50,10003002500,1271,64926,1694,0.026091242337430307,1003.4,548.1,143.0
51,10003002600,1273,46862,2068,0.044129571934616536,1499.4,513.4,55.2
52,10003002700,942,63783,1937,0.030368593512377907,1461.8,419.4,55.4
53,10003002800,909,65000,1636,0.02516923076923077,1362.3,239.8,34.3
54,10003002900,1522,23499,1475,0.06276862845227456,1184.6,263.0,26.9
55,10003003002,613,36711,2034,0.05540573670017161,1570.8,461.8,1.3
56,10003010101,1804,57386,1325,0.02308925521904297,1068.3,209.6,46.6
57,10003010104,1489,58175,1577,0.02710786420283627,1096.5,380.2,100.5
58,10003010200,707,97593,2580,0.026436322277212505,1464.9,499.7,615.0
59,10003010300,1240,83828,2212,0.026387364603712365,1332.7,673.2,206.3
60,10003010400,1847,90752,2123,0.02339342383638928,1264.5,665.6,192.9
61,10003010502,2494,86422,1959,0.022667839207609175,1299.2,528.2,131.2
62,10003010702,2456,64263,1658,0.0258002271913854,1117.9,482.5,57.6
63,10003010800,1819,122752,2162,0.01761274765380605,1423.0,567.8,170.9
64,10003010900,1062,128418,2420,0.018844710243112336,1419.7,794.2,206.5
65,10003011000,1230,105228,2374,0.022560535218763066,1354.9,783.3,235.5
66,10003011100,1126,128513,2494,0.019406596997969077,1464.0,718.2,312.2
67,10003011201,791,113480,2034,0.01792386323581248,1194.0,680.3,159.5
68,10003011202,1581,125017,2487,0.019893294511946377,1415.5,828.4,243.6
69,10003011203,1939,92217,1813,0.019660149430148453,1255.7,506.6,50.3
70,10003011204,1417,100540,2063,0.020519196339765268,1233.3,656.7,173.0
71,10003011205,724,118785,2468,0.0207770341373069,1469.2,755.3,243.3
72,10003011206,1492,133069,2439,0.0183288369191923,1523.9,733.7,181.1
73,10003011300,915,119787,2218,0.018516199587601326,1390.5,754.8,73.0
74,10003011400,1297,127001,2289,0.018023480130077717,1411.9,700.3,177.0
75,10003011500,1185,102984,2388,0.023188068049405732,1334.1,710.7,343.3
76,10003011600,1314,114174,2272,0.019899451714050484,1333.0,829.6,109.8
77,10003011700,1705,157468,2417,0.015349150303553738,1474.3,798.3,144.4
78,10003011800,1973,132361,2294,0.01733138915541587,1465.8,610.5,217.6
79,10003011900,1154,176978,2737,0.015465199064290476,1750.1,831.6,155.3
80,10003012000,1667,80654,2156,0.026731470230862697,1360.3,716.9,78.8
81,10003012100,1098,75024,2124,0.02831094049904031,1365.1,659.4,99.5
82,10003012200,1703,62991,1800,0.028575510787255322,1185.0,466.4,148.4
83,10003012300,1098,60170,1896,0.03151071962772146,1244.9,571.0,80.5
84,10003012400,1618,65388,2140,0.032727717624028874,1336.7,669.2,133.9
85,10003012500,1992,77009,2155,0.02798374216000727,1437.2,592.6,125.5
86,10003012600,1074,83284,1841,0.022105086211036934,1123.2,579.5,138.6
87,10003012700,1744,67835,1874,0.027625856858553843,1204.4,554.1,116.0
88,10003012900,1781,56552,1901,0.03361507992643938,1266.5,465.1,169.1
89,10003013000,723,71494,2155,0.030142389571152825,1297.5,677.8,179.7
90,10003013100,847,81320,2378,0.029242498770290212,1571.6,537.2,268.9
91,10003013200,994,72756,2218,0.030485458243993624,1317.2,599.3,301.6
92,10003013300,717,90247,2460,0.02725852382904695,1381.4,483.0,595.9
93,10003013400,1018,95633,2354,0.02461493417544153,1329.0,458.2,566.6
94,10003013501,2559,142083,2362,0.0166240859216092,1508.9,647.1,206.4
95,10003013503,2591,150322,2574,0.01712324210694376,1566.9,769.4,237.8
96,10003013505,1183,172243,2561,0.014868528764594206,1716.9,639.6,204.5
97,10003013506,1569,181631,2811,0.0154764329877609,1781.5,872.4,157.0
98,10003013604,1626,97523,2361,0.024209673615454817,1499.7,407.9,453.7
99,10003013607,2707,100478,1538,0.015306833336650809,1121.1,272.5,144.7
100,10003013608,746,89088,2007,0.022528286637931036,1271.4,678.4,57.1
101,10003013610,2102,114335,2085,0.01823588577425985,1333.1,680.0,71.8
102,10003013611,2292,88737,1882,0.02120874043521868,1347.2,320.8,214.1
103,10003013612,2273,169562,2416,0.014248475483893797,1574.5,615.7,226.2
104,10003013613,2132,132537,2197,0.016576503165153883,1431.8,642.0,122.9
105,10003013614,1219,77507,1772,0.02286245113344601,1200.1,432.4,139.1
106,10003013615,1666,59896,1945,0.03247295311873915,1398.2,334.9,212.0
107,10003013700,1539,66081,1604,0.024273240417063906,1127.5,421.5,54.7
108,10003013800,2024,89050,1817,0.020404267265581134,1262.5,376.9,177.8
109,10003013901,1053,88655,1997,0.022525520275224184,1395.1,348.7,252.8
110,10003013903,1553,113952,2368,0.020780679584386407,1874.6,461.3,32.0
111,10003013904,3168,97147,1707,0.017571309458861314,1262.1,418.4,26.9
112,10003014000,2225,53256,1541,0.028935706774823496,1109.6,388.6,42.5
113,10003014100,1630,60737,2002,0.03296178606121475,1427.7,418.4,155.9
114,10003014200,660,102981,2321,0.02253813810314524,1629.4,615.2,76.7
115,10003014300,1731,110779,2263,0.020428059469755098,1372.0,737.9,153.1
116,10003014402,1437,69426,1973,0.02841874801947397,1321.8,473.0,177.9
117,10003014403,1827,79969,1705,0.02132076179519564,1148.2,458.9,97.7
118,10003014404,1781,95106,1933,0.02032469034550922,1239.6,586.4,107.4
119,10003014501,886,25129,1228,0.04886784193561224,896.5,322.0,9.6
120,10003014502,987,35605,1547,0.04344895379862379,1246.2,256.9,44.3
121,10003014702,664,81084,2206,0.027206353904592768,1427.2,687.1,91.7
122,10003014703,1924,58960,1611,0.0273236092265943,1153.9,202.7,254.6
123,10003014705,1914,82697,2110,0.025514831251435964,1488.9,439.0,181.9
