,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,IA,Adair,6.0,6.1,6.1,6.2,6.2,6.2,6.3,6.3,6.2,6.2
27,Number of Rooms: 1,IA,Adair,29,43,40,19,23,22,23,31,45,43
28,Number of Rooms: 2,IA,Adair,10,14,29,33,51,66,56,58,80,106
29,Number of Rooms: 3,IA,Adair,247,219,176,175,165,158,191,193,208,229
30,Number of Rooms: 4,IA,Adair,427,411,345,351,396,419,385,422,420,406
31,Number of Rooms: 5,IA,Adair,678,658,669,655,649,584,592,649,614,623
32,Number of Rooms: 6,IA,Adair,928,881,908,897,843,813,763,651,655,647
33,Number of Rooms: 7,IA,Adair,525,617,538,552,573,538,494,479,487,480
34,Number of Rooms: 8,IA,Adair,458,449,445,417,434,466,545,536,554,554
35,Number of Rooms: 9+,IA,Adair,465,481,539,595,540,606,622,671,634,623
26,Median Number of Rooms,IA,Adams,6.0,6.1,6.2,6.2,6.1,6.2,6.3,6.3,6.3,6.5
27,Number of Rooms: 1,IA,Adams,9,10,7,3,2,2,2,3,0,0
28,Number of Rooms: 2,IA,Adams,48,49,44,36,16,18,18,15,13,16
29,Number of Rooms: 3,IA,Adams,149,121,124,98,95,94,85,77,86,80
30,Number of Rooms: 4,IA,Adams,227,235,220,216,280,249,242,221,212,140
31,Number of Rooms: 5,IA,Adams,326,282,312,374,366,339,332,360,308,279
32,Number of Rooms: 6,IA,Adams,460,464,438,421,375,405,398,423,471,499
33,Number of Rooms: 7,IA,Adams,275,276,338,346,304,317,330,327,322,376
34,Number of Rooms: 8,IA,Adams,228,240,263,272,298,283,298,276,277,273
35,Number of Rooms: 9+,IA,Adams,269,286,262,236,265,285,299,308,320,343
26,Median Number of Rooms,IA,Allamakee,5.6,5.7,5.7,5.7,5.7,5.8,5.8,5.8,5.8,5.9
27,Number of Rooms: 1,IA,Allamakee,76,85,74,76,73,15,12,13,12,11
28,Number of Rooms: 2,IA,Allamakee,296,255,222,178,179,225,211,239,214,169
29,Number of Rooms: 3,IA,Allamakee,743,838,769,805,749,733,662,697,671,557
30,Number of Rooms: 4,IA,Allamakee,1165,1063,1087,1101,1219,1239,1405,1438,1426,1342
31,Number of Rooms: 5,IA,Allamakee,1328,1338,1427,1382,1317,1198,1188,1191,1244,1346
32,Number of Rooms: 6,IA,Allamakee,1362,1433,1349,1431,1252,1268,1152,1117,1078,1151
33,Number of Rooms: 7,IA,Allamakee,1066,1030,945,886,1017,954,958,960,1111,1061
34,Number of Rooms: 8,IA,Allamakee,751,778,827,777,731,870,866,860,843,933
35,Number of Rooms: 9+,IA,Allamakee,817,809,917,970,1086,1124,1186,1201,1177,1212
26,Median Number of Rooms,IA,Appanoose,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3
27,Number of Rooms: 1,IA,Appanoose,36,34,95,110,93,98,113,149,127,118
28,Number of Rooms: 2,IA,Appanoose,159,224,165,167,158,156,91,84,145,185
29,Number of Rooms: 3,IA,Appanoose,505,509,511,587,579,487,513,491,452,401
30,Number of Rooms: 4,IA,Appanoose,1310,1215,1174,1117,1148,1208,1239,1270,1328,1340
31,Number of Rooms: 5,IA,Appanoose,1554,1571,1595,1606,1645,1717,1647,1626,1557,1577
32,Number of Rooms: 6,IA,Appanoose,1249,1234,1195,1254,1138,1112,1144,1180,1105,1126
33,Number of Rooms: 7,IA,Appanoose,917,963,976,876,806,808,778,687,740,782
34,Number of Rooms: 8,IA,Appanoose,452,444,444,376,426,426,397,446,509,500
35,Number of Rooms: 9+,IA,Appanoose,485,459,474,519,617,584,650,686,664,596
26,Median Number of Rooms,IA,Audubon,6.3,6.2,6.2,6.4,6.4,6.4,6.4,6.4,6.4,6.3
27,Number of Rooms: 1,IA,Audubon,0,0,5,18,19,19,22,20,6,5
28,Number of Rooms: 2,IA,Audubon,12,12,18,10,17,18,23,16,11,7
29,Number of Rooms: 3,IA,Audubon,124,117,122,116,76,83,83,124,112,111
30,Number of Rooms: 4,IA,Audubon,402,366,360,392,377,421,421,397,410,355
31,Number of Rooms: 5,IA,Audubon,473,554,587,516,495,493,462,419,486,578
32,Number of Rooms: 6,IA,Audubon,618,596,526,510,570,532,540,569,535,550
33,Number of Rooms: 7,IA,Audubon,411,401,411,451,472,456,406,439,427,400
34,Number of Rooms: 8,IA,Audubon,460,442,407,431,409,405,398,411,402,400
35,Number of Rooms: 9+,IA,Audubon,459,483,534,536,556,578,636,611,620,595
26,Median Number of Rooms,IA,Benton,6.2,6.2,6.2,6.2,6.2,6.2,6.3,6.3,6.3,6.2
27,Number of Rooms: 1,IA,Benton,37,41,51,71,69,72,70,79,101,112
28,Number of Rooms: 2,IA,Benton,109,90,87,91,191,217,231,202,149,111
29,Number of Rooms: 3,IA,Benton,618,625,533,564,494,532,464,512,554,657
30,Number of Rooms: 4,IA,Benton,1091,1133,1086,1047,986,948,985,1068,1041,1136
31,Number of Rooms: 5,IA,Benton,2224,2226,2307,2374,2255,2389,2254,2136,2006,1974
32,Number of Rooms: 6,IA,Benton,2156,2147,2064,2003,2099,2004,2048,2067,2213,2271
33,Number of Rooms: 7,IA,Benton,1707,1717,1761,1707,1651,1603,1663,1637,1667,1553
34,Number of Rooms: 8,IA,Benton,1474,1450,1419,1345,1449,1320,1349,1373,1455,1559
35,Number of Rooms: 9+,IA,Benton,1674,1662,1787,1877,1895,1997,2028,2058,1945,1771
26,Median Number of Rooms,IA,Black Hawk,5.5,5.5,5.5,5.4,5.4,5.4,5.5,5.5,5.6,5.5
27,Number of Rooms: 1,IA,Black Hawk,676,715,725,644,635,517,590,652,750,759
28,Number of Rooms: 2,IA,Black Hawk,772,900,775,914,1074,1142,1063,1256,1358,1392
29,Number of Rooms: 3,IA,Black Hawk,4427,4717,4565,4642,4487,4590,4471,4577,4465,4757
30,Number of Rooms: 4,IA,Black Hawk,9541,9471,10045,10039,10227,10601,10604,10296,10322,10420
31,Number of Rooms: 5,IA,Black Hawk,12042,12073,12194,12613,12644,12462,12113,11795,11231,11596
32,Number of Rooms: 6,IA,Black Hawk,10522,10111,10047,9477,9576,9548,9803,10119,10417,10430
33,Number of Rooms: 7,IA,Black Hawk,7092,6985,6761,7088,7050,6858,6924,6870,6726,6607
