,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,IA,Adair,28,24,20,23,5,12,10,24,35,37
41,Units in Structure: 1 DETACHED,IA,Adair,3247,3233,3188,3219,3216,3174,3161,3089,3057,3018
42,Units in Structure: 10-19,IA,Adair,35,45,46,46,52,48,48,32,27,46
43,Units in Structure: 2,IA,Adair,14,17,22,29,33,32,36,35,80,78
44,Units in Structure: 20-49,IA,Adair,20,31,17,18,13,25,14,23,24,43
45,Units in Structure: 3-4,IA,Adair,226,224,216,192,173,170,206,232,223,246
46,Units in Structure: 5-9,IA,Adair,69,65,73,57,72,85,83,104,92,91
47,Units in Structure: 50+,IA,Adair,0,0,0,0,0,0,0,0,14,14
48,"Units in Structure: Boat,RV,Van,Etc.",IA,Adair,8,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,IA,Adair,120,134,107,110,110,126,113,151,145,138
40,Units in Structure: 1 ATTACHED,IA,Adams,3,6,15,15,13,13,12,17,14,24
41,Units in Structure: 1 DETACHED,IA,Adams,1763,1743,1744,1757,1774,1733,1739,1752,1777,1767
42,Units in Structure: 10-19,IA,Adams,27,16,14,9,16,22,23,19,22,15
43,Units in Structure: 2,IA,Adams,32,27,21,6,7,26,21,25,21,30
44,Units in Structure: 20-49,IA,Adams,3,3,4,0,6,7,6,3,5,0
45,Units in Structure: 3-4,IA,Adams,75,74,59,45,31,27,34,30,42,38
46,Units in Structure: 5-9,IA,Adams,18,12,26,35,30,44,52,45,33,37
47,Units in Structure: 50+,IA,Adams,2,3,4,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",IA,Adams,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,IA,Adams,68,79,121,135,124,120,117,119,95,95
40,Units in Structure: 1 ATTACHED,IA,Allamakee,134,110,82,124,90,81,105,132,132,124
41,Units in Structure: 1 DETACHED,IA,Allamakee,5638,5650,5763,5815,5874,5778,5798,5693,5672,5729
42,Units in Structure: 10-19,IA,Allamakee,133,111,130,85,154,225,238,251,242,194
43,Units in Structure: 2,IA,Allamakee,259,224,227,258,239,127,123,196,200,224
44,Units in Structure: 20-49,IA,Allamakee,25,26,28,23,22,10,25,31,39,42
45,Units in Structure: 3-4,IA,Allamakee,224,265,212,193,139,146,114,106,119,117
46,Units in Structure: 5-9,IA,Allamakee,179,189,163,147,147,200,209,229,230,211
47,Units in Structure: 50+,IA,Allamakee,0,0,0,0,0,9,10,18,17,17
48,"Units in Structure: Boat,RV,Van,Etc.",IA,Allamakee,0,0,0,5,6,6,6,12,5,5
49,Units in Structure: Mobile Home,IA,Allamakee,1012,1054,1012,956,952,1044,1012,1048,1120,1119
40,Units in Structure: 1 ATTACHED,IA,Appanoose,40,47,33,38,46,51,84,83,93,44
41,Units in Structure: 1 DETACHED,IA,Appanoose,5262,5213,5157,5101,5152,5237,5198,5277,5258,5227
