,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,IA,Adair,678,721,638,674,672,617,624,662,634,753
4,House Heating Fuel: Fuel Oil,IA,Adair,5,10,32,26,40,38,31,13,11,4
5,House Heating Fuel: Gas,IA,Adair,1685,1632,1606,1641,1628,1550,1574,1567,1542,1547
6,House Heating Fuel: Propane,IA,Adair,936,871,883,823,776,904,847,846,836,806
7,House Heating Fuel: Wood,IA,Adair,56,48,49,57,62,51,53,43,47,44
3,House Heating Fuel: Electric,IA,Adams,340,302,305,306,272,268,272,314,354,375
4,House Heating Fuel: Fuel Oil,IA,Adams,26,24,29,30,51,46,49,35,29,13
5,House Heating Fuel: Gas,IA,Adams,796,812,773,766,775,767,750,707,660,601
6,House Heating Fuel: Propane,IA,Adams,504,495,540,566,561,546,505,478,485,494
7,House Heating Fuel: Wood,IA,Adams,44,30,32,24,31,38,40,55,58,50
3,House Heating Fuel: Electric,IA,Allamakee,754,819,818,753,797,880,812,887,930,868
4,House Heating Fuel: Fuel Oil,IA,Allamakee,396,263,199,178,164,182,159,197,219,196
5,House Heating Fuel: Gas,IA,Allamakee,1967,2129,2085,2118,2100,2080,2048,2027,1981,2004
6,House Heating Fuel: Propane,IA,Allamakee,1842,1737,1745,1829,1923,2032,2203,2201,2137,2221
7,House Heating Fuel: Wood,IA,Allamakee,773,802,813,805,751,729,700,629,635,591
3,House Heating Fuel: Electric,IA,Appanoose,1540,1633,1707,1794,1742,1825,1787,1726,1875,1782
4,House Heating Fuel: Fuel Oil,IA,Appanoose,2,10,9,8,15,22,14,11,12,9
5,House Heating Fuel: Gas,IA,Appanoose,2400,2224,2190,2181,2168,2086,2043,2084,1984,2002
6,House Heating Fuel: Propane,IA,Appanoose,1314,1253,1244,1232,1182,1171,1224,1151,1148,1173
7,House Heating Fuel: Wood,IA,Appanoose,218,251,227,218,251,226,223,268,250,227
3,House Heating Fuel: Electric,IA,Audubon,497,479,539,637,650,618,665,646,625,674
4,House Heating Fuel: Fuel Oil,IA,Audubon,112,109,82,70,59,29,17,23,20,9
5,House Heating Fuel: Gas,IA,Audubon,1380,1406,1349,1319,1320,1351,1332,1322,1338,1263
6,House Heating Fuel: Propane,IA,Audubon,645,598,641,561,583,570,566,599,594,571
7,House Heating Fuel: Wood,IA,Audubon,46,50,56,57,54,41,32,32,57,72
3,House Heating Fuel: Electric,IA,Benton,1632,1666,1743,1693,1739,1734,1800,1808,1853,1923
4,House Heating Fuel: Fuel Oil,IA,Benton,408,370,350,297,243,197,188,152,165,141
5,House Heating Fuel: Gas,IA,Benton,5608,5636,5607,5482,5488,5470,5484,5433,5378,5460
6,House Heating Fuel: Propane,IA,Benton,1998,2015,2048,2151,2196,2244,2107,2162,2217,2236
7,House Heating Fuel: Wood,IA,Benton,384,423,340,318,284,282,339,361,335,332
3,House Heating Fuel: Electric,IA,Black Hawk,9948,10555,11097,11302,11921,12082,12744,13439,14474,14775
4,House Heating Fuel: Fuel Oil,IA,Black Hawk,281,227,259,210,201,164,129,88,90,100
5,House Heating Fuel: Gas,IA,Black Hawk,37961,37626,37250,37106,36642,36440,36044,35784,34930,34540
6,House Heating Fuel: Propane,IA,Black Hawk,2843,2746,2654,2767,2757,2818,2748,2732,2665,2711
7,House Heating Fuel: Wood,IA,Black Hawk,280,261,346,342,341,344,367,304,281,265
3,House Heating Fuel: Electric,IA,Boone,1498,1422,1536,1855,1937,2044,2030,1925,1801,1669
4,House Heating Fuel: Fuel Oil,IA,Boone,29,26,21,26,19,28,30,27,28,22
5,House Heating Fuel: Gas,IA,Boone,6721,6576,6523,6196,6210,6342,6453,6574,6754,6845
6,House Heating Fuel: Propane,IA,Boone,2256,2310,2295,2148,2068,2035,2052,2121,2069,2125
7,House Heating Fuel: Wood,IA,Boone,196,159,182,185,204,146,147,135,127,108
3,House Heating Fuel: Electric,IA,Bremer,1054,1080,1053,1157,1248,1365,1348,1442,1466,1467
4,House Heating Fuel: Fuel Oil,IA,Bremer,152,125,119,101,92,94,71,60,52,72
5,House Heating Fuel: Gas,IA,Bremer,6025,6029,6001,5800,5768,5618,5535,5640,5661,5728
6,House Heating Fuel: Propane,IA,Bremer,1855,1888,1842,1926,1839,1952,2044,1971,2100,2140
7,House Heating Fuel: Wood,IA,Bremer,188,192,190,217,255,248,238,231,211,197
3,House Heating Fuel: Electric,IA,Buchanan,1134,1189,1286,1287,1362,1406,1526,1594,1619,1621
4,House Heating Fuel: Fuel Oil,IA,Buchanan,161,172,162,135,105,97,91,92,98,71
5,House Heating Fuel: Gas,IA,Buchanan,4668,4653,4562,4665,4725,4673,4635,4622,4475,4416
6,House Heating Fuel: Propane,IA,Buchanan,1876,1763,1706,1701,1700,1671,1601,1542,1567,1604
7,House Heating Fuel: Wood,IA,Buchanan,269,298,318,331,328,321,292,255,193,207
3,House Heating Fuel: Electric,IA,Buena Vista,1382,1716,1849,1996,2010,2106,2004,2040,2045,2060
4,House Heating Fuel: Fuel Oil,IA,Buena Vista,122,134,105,67,59,54,50,48,51,38
5,House Heating Fuel: Gas,IA,Buena Vista,4830,4664,4589,4505,4434,4368,4328,4302,4217,4343
6,House Heating Fuel: Propane,IA,Buena Vista,1086,1012,983,955,1032,1011,1021,1067,1126,1003
7,House Heating Fuel: Wood,IA,Buena Vista,31,26,52,38,43,65,70,58,57,55
3,House Heating Fuel: Electric,IA,Butler,1100,1202,1276,1305,1377,1415,1414,1466,1454,1455
4,House Heating Fuel: Fuel Oil,IA,Butler,116,106,105,118,114,51,21,10,53,51
5,House Heating Fuel: Gas,IA,Butler,3355,3175,3080,3077,3086,2954,3039,3019,3012,3027
6,House Heating Fuel: Propane,IA,Butler,1197,1299,1330,1427,1452,1566,1538,1532,1503,1475
7,House Heating Fuel: Wood,IA,Butler,216,216,228,209,168,190,243,219,205,218
3,House Heating Fuel: Electric,IA,Calhoun,704,711,776,729,791,774,833,798,858,867
4,House Heating Fuel: Fuel Oil,IA,Calhoun,49,51,33,32,39,46,35,38,23,29
5,House Heating Fuel: Gas,IA,Calhoun,2517,2422,2490,2460,2414,2362,2286,2260,2176,2154
6,House Heating Fuel: Propane,IA,Calhoun,987,952,1042,1038,984,982,1018,1060,1057,975
7,House Heating Fuel: Wood,IA,Calhoun,39,35,43,54,45,44,41,26,22,53
3,House Heating Fuel: Electric,IA,Carroll,1836,1794,1763,1775,1892,2055,2157,2307,2269,2194
4,House Heating Fuel: Fuel Oil,IA,Carroll,138,139,139,133,113,130,99,63,98,65
5,House Heating Fuel: Gas,IA,Carroll,4889,4917,4934,4910,4783,4632,4668,4610,4668,4728
6,House Heating Fuel: Propane,IA,Carroll,1685,1673,1637,1656,1600,1553,1488,1532,1514,1598
7,House Heating Fuel: Wood,IA,Carroll,49,65,67,51,35,47,38,39,39,46
3,House Heating Fuel: Electric,IA,Cass,988,1096,1166,1160,1186,1199,1142,1128,1249,1196
4,House Heating Fuel: Fuel Oil,IA,Cass,8,16,20,23,34,39,31,28,19,9
5,House Heating Fuel: Gas,IA,Cass,3637,3542,3549,3621,3663,3621,3743,3790,3615,3621
6,House Heating Fuel: Propane,IA,Cass,1210,1200,1178,1172,1079,1087,1021,970,938,946
7,House Heating Fuel: Wood,IA,Cass,122,137,134,60,38,55,37,34,31,32
3,House Heating Fuel: Electric,IA,Cedar,892,791,895,937,1003,1040,1220,1135,1125,1072
4,House Heating Fuel: Fuel Oil,IA,Cedar,207,182,161,125,91,97,91,65,66,43
5,House Heating Fuel: Gas,IA,Cedar,4043,3990,3966,4090,4097,4070,4056,3927,3853,3756
6,House Heating Fuel: Propane,IA,Cedar,2092,2222,2134,2104,2017,1991,1930,2145,2231,2281
7,House Heating Fuel: Wood,IA,Cedar,196,219,245,220,188,204,176,133,117,112
3,House Heating Fuel: Electric,IA,Cerro Gordo,2832,2894,3006,3050,3202,3436,3460,3632,3651,3458
4,House Heating Fuel: Fuel Oil,IA,Cerro Gordo,70,58,47,45,30,38,39,35,40,36
5,House Heating Fuel: Gas,IA,Cerro Gordo,14549,14579,14591,14421,14022,13674,13290,13104,13189,13471
6,House Heating Fuel: Propane,IA,Cerro Gordo,1982,2183,2103,2049,2150,1963,2020,2055,2028,2022
7,House Heating Fuel: Wood,IA,Cerro Gordo,211,203,157,122,188,149,151,173,160,119
3,House Heating Fuel: Electric,IA,Cherokee,938,1036,1075,1268,1266,1273,1377,1344,1198,1340
4,House Heating Fuel: Fuel Oil,IA,Cherokee,82,93,99,107,107,125,112,93,63,72
5,House Heating Fuel: Gas,IA,Cherokee,3057,3073,3072,2862,2837,2786,2691,2604,2878,2753
6,House Heating Fuel: Propane,IA,Cherokee,1240,1158,1081,1046,1046,1007,998,1028,1014,1024
7,House Heating Fuel: Wood,IA,Cherokee,8,14,17,24,30,50,51,57,54,56
3,House Heating Fuel: Electric,IA,Chickasaw,500,549,612,691,823,856,893,878,845,777
4,House Heating Fuel: Fuel Oil,IA,Chickasaw,175,195,150,158,119,93,80,92,75,91
5,House Heating Fuel: Gas,IA,Chickasaw,2782,2770,2717,2690,2624,2579,2510,2532,2500,2580
6,House Heating Fuel: Propane,IA,Chickasaw,1643,1695,1649,1585,1519,1507,1471,1530,1593,1537
7,House Heating Fuel: Wood,IA,Chickasaw,161,148,169,179,169,197,193,165,121,129
3,House Heating Fuel: Electric,IA,Clarke,897,817,965,1039,998,1103,1236,1172,1284,1358
4,House Heating Fuel: Fuel Oil,IA,Clarke,49,48,34,31,41,43,30,23,22,17
5,House Heating Fuel: Gas,IA,Clarke,1394,1388,1372,1367,1327,1266,1238,1349,1306,1336
6,House Heating Fuel: Propane,IA,Clarke,995,1060,1027,995,1044,1042,1067,1095,1015,985
7,House Heating Fuel: Wood,IA,Clarke,112,129,151,124,171,202,180,162,154,124
3,House Heating Fuel: Electric,IA,Clay,1989,1829,1828,1794,1982,1858,2157,2254,2323,2359
4,House Heating Fuel: Fuel Oil,IA,Clay,85,76,57,34,18,29,32,33,22,23
5,House Heating Fuel: Gas,IA,Clay,4050,4141,4016,3952,3803,3838,3731,3672,3725,3762
6,House Heating Fuel: Propane,IA,Clay,1168,1159,1197,1223,1362,1336,1278,1220,1213,991
7,House Heating Fuel: Wood,IA,Clay,72,62,69,56,33,37,26,25,19,45
3,House Heating Fuel: Electric,IA,Clayton,1005,892,998,973,1040,1011,1142,1182,1208,1158
4,House Heating Fuel: Fuel Oil,IA,Clayton,363,353,351,261,268,271,256,238,230,162
