,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,IA,Adair,274,278,306,287,299,345,323,335,372,372
51,Year Built: 1950-1959,IA,Adair,332,326,290,328,352,298,311,314,367,423
52,Year Built: 1960-1969,IA,Adair,279,283,312,282,257,561,608,536,453,467
53,Year Built: 1970-1979,IA,Adair,647,629,626,689,631,223,265,273,235,234
54,Year Built: 1980-1989,IA,Adair,262,252,219,233,236,251,233,340,363,383
55,Year Built: 1990-1999,IA,Adair,353,367,298,238,234,284,247,250,255,228
56,Year Built: 2000-2009,IA,Adair,190,227,297,310,348,33,43,49,50,35
57,Year Built: 2010-2013,IA,Adair,54,55,0,0,32,0,5,20,20,21
58,Year Built: before 1940,IA,Adair,1376,1356,1341,1327,1285,281,240,219,207,199
50,Year Built: 1940-1949,IA,Adams,145,152,164,175,180,210,188,154,123,92
51,Year Built: 1950-1959,IA,Adams,159,173,176,216,247,137,174,171,187,188
52,Year Built: 1960-1969,IA,Adams,171,149,145,152,136,192,187,214,185,199
53,Year Built: 1970-1979,IA,Adams,226,210,179,189,178,109,99,117,150,185
54,Year Built: 1980-1989,IA,Adams,105,105,144,144,95,59,57,50,48,67
55,Year Built: 1990-1999,IA,Adams,116,121,134,74,70,153,133,117,138,111
56,Year Built: 2000-2009,IA,Adams,35,44,145,151,177,19,32,42,39,37
57,Year Built: 2010-2013,IA,Adams,40,61,14,14,25,1,5,4,13,21
58,Year Built: before 1940,IA,Adams,994,948,907,887,893,213,210,199,202,177
50,Year Built: 1940-1949,IA,Allamakee,387,361,338,369,381,494,512,468,439,470
51,Year Built: 1950-1959,IA,Allamakee,531,491,522,512,454,641,577,649,590,554
52,Year Built: 1960-1969,IA,Allamakee,849,906,848,883,794,1169,1156,1112,1128,1090
53,Year Built: 1970-1979,IA,Allamakee,1029,1048,1063,1078,1135,545,615,625,650,643
54,Year Built: 1980-1989,IA,Allamakee,669,711,743,674,534,663,667,783,865,913
55,Year Built: 1990-1999,IA,Allamakee,823,879,813,669,623,1011,1086,1106,1102,1027
56,Year Built: 2000-2009,IA,Allamakee,533,545,779,885,1020,54,86,114,126,127
57,Year Built: 2010-2013,IA,Allamakee,137,177,11,40,45,0,30,62,103,141
58,Year Built: before 1940,IA,Allamakee,2646,2511,2500,2496,2637,345,314,305,307,306
50,Year Built: 1940-1949,IA,Appanoose,450,426,413,397,447,530,515,507,589,569
51,Year Built: 1950-1959,IA,Appanoose,278,280,338,390,396,581,462,485,446,510
52,Year Built: 1960-1969,IA,Appanoose,489,579,575,630,691,1232,1219,1223,1246,1192
53,Year Built: 1970-1979,IA,Appanoose,1313,1228,1321,1238,1176,461,431,419,411,445
54,Year Built: 1980-1989,IA,Appanoose,452,492,455,505,478,467,547,549,584,570
55,Year Built: 1990-1999,IA,Appanoose,503,473,484,445,457,591,653,613,597,433
56,Year Built: 2000-2009,IA,Appanoose,317,320,584,604,609,26,46,50,76,83
57,Year Built: 2010-2013,IA,Appanoose,145,223,14,16,16,0,15,71,94,135
58,Year Built: before 1940,IA,Appanoose,2720,2632,2445,2387,2340,464,415,425,366,375
50,Year Built: 1940-1949,IA,Audubon,282,298,339,310,323,386,376,390,373,357
51,Year Built: 1950-1959,IA,Audubon,459,469,418,441,430,337,345,323,345,337
52,Year Built: 1960-1969,IA,Audubon,234,302,350,317,323,430,416,408,393,375
53,Year Built: 1970-1979,IA,Audubon,393,382,412,448,408,161,177,176,149,157
54,Year Built: 1980-1989,IA,Audubon,109,118,116,102,134,51,62,100,96,109
55,Year Built: 1990-1999,IA,Audubon,142,136,127,107,95,128,125,115,93,111
56,Year Built: 2000-2009,IA,Audubon,50,47,74,119,108,6,7,23,21,29
57,Year Built: 2010-2013,IA,Audubon,31,22,0,0,4,0,3,15,15,17
58,Year Built: before 1940,IA,Audubon,1259,1197,1134,1136,1166,310,289,252,266,283
50,Year Built: 1940-1949,IA,Benton,547,576,659,623,573,739,622,671,758,951
51,Year Built: 1950-1959,IA,Benton,884,1021,838,817,752,887,886,847,828,931
52,Year Built: 1960-1969,IA,Benton,1085,966,1028,1060,894,1648,1620,1508,1455,1339
53,Year Built: 1970-1979,IA,Benton,1680,1688,1788,1716,1642,498,506,542,577,633
54,Year Built: 1980-1989,IA,Benton,583,516,487,475,538,1366,1400,1481,1518,1519
55,Year Built: 1990-1999,IA,Benton,1622,1554,1433,1402,1371,1291,1341,1379,1235,1217
56,Year Built: 2000-2009,IA,Benton,642,648,1052,1131,1238,150,178,213,235,194
57,Year Built: 2010-2013,IA,Benton,396,500,7,12,78,3,37,82,127,177
58,Year Built: before 1940,IA,Benton,3651,3622,3803,3843,4003,561,537,465,418,414
50,Year Built: 1940-1949,IA,Black Hawk,5183,5136,4758,4527,4160,10250,10201,9875,9692,9802
51,Year Built: 1950-1959,IA,Black Hawk,9694,9880,9921,10216,10367,8420,8339,8571,8200,8006
52,Year Built: 1960-1969,IA,Black Hawk,7084,7263,7670,7807,8412,9112,8907,8884,8946,8678
53,Year Built: 1970-1979,IA,Black Hawk,9666,9737,9985,9698,9452,3523,3636,3672,3846,3671
54,Year Built: 1980-1989,IA,Black Hawk,3208,3098,3135,3114,3270,3820,3866,3864,4638,4702
55,Year Built: 1990-1999,IA,Black Hawk,3852,3897,3751,3631,3770,4444,4326,4738,4616,4703
56,Year Built: 2000-2009,IA,Black Hawk,2610,2600,4455,4663,4402,866,1238,1485,1685,1868
57,Year Built: 2010-2013,IA,Black Hawk,1468,1789,124,225,471,38,219,443,642,1109
58,Year Built: before 1940,IA,Black Hawk,12721,12318,12124,12198,12071,4168,4067,4290,4167,4019
50,Year Built: 1940-1949,IA,Boone,540,442,417,480,550,897,931,945,899,979
