,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,South Carolina,All,5.36264002853321,5.35898776944666,5.36901704647623,5.60728901971014,5.29277855886995,5.84387859818896,0.00118915644329821,0.0456209982164037,-0.013027439710953,0.0897391148940084
1,South Carolina,Agriculture,0.847674985449561,0.854397633152359,0.835936923058754,0.813467580176,0.841046575337095,0.794624167601363,-0.0138473620105496,-0.0403543880151414,-0.00781951836050811,-0.0625839133616328
2,South Carolina,Coal Elec. Util.,0.778112615374358,0.781408596271976,0.772357676081756,0.781080552276881,0.768271904584254,0.802964519556805,-0.00739602363320261,0.00381427680759957,-0.0126468978855578,0.0319386984498252
3,South Carolina,Commercial Cooking,0.0918339985200971,0.090525592582986,0.094118537469821,0.108494530696781,0.0898882280742339,0.120663968232097,0.0248768319635349,0.181420088912253,-0.0211879094585805,0.31393569023014
4,South Carolina,Construction,0.162109573862476,0.161349515565239,0.163436671772114,0.184297785134837,0.156730496469331,0.205631644468154,0.0081864252555771,0.136871689584379,-0.0331817379133199,0.268473166443578
5,South Carolina,Heavy Duty Diesel Veh.,0.452908332114683,0.450789201372601,0.456608435104533,0.47768184802061,0.448838287671395,0.516740122574021,0.00816965095911258,0.0546987417746481,-0.00898646404733491,0.140937549462383
6,South Carolina,Industrial,1.34176189986131,1.33363912272827,1.35594465478012,1.46434806810626,1.32570007197205,1.53180631578877,0.0105702471655189,0.0913620876085566,-0.0119706990420018,0.141637958230225
7,South Carolina,Light Duty Gas Veh.,0.539560908071925,0.537984121172008,0.542314052937828,0.562498199111477,0.534532643709075,0.602098113989943,0.00510256548373868,0.0425110320195659,-0.00931917840530315,0.115903885886561
8,South Carolina,Miscellaneous,0.217379621303774,0.21233393766953,0.226189624731202,0.221562920830774,0.227953236874198,0.220750307526177,0.0405281938324669,0.0192442120466952,0.0486412457019032,0.0155059899460038
9,South Carolina,Non-coal Elec. Util.,0.0339305240972733,0.0340753086982645,0.0336777233028844,0.033411430295939,0.0338624575872886,0.031077417263815,-0.00745054198585774,-0.0152987262986601,-0.0020060553674193,-0.0840867304400851
10,South Carolina,Off-highway Veh. & Equip.,0.331673782233021,0.333806207666986,0.327950466079296,0.342828286249062,0.323502220097348,0.347391488585157,-0.0112258380166715,0.0336309488827918,-0.0246373472170676,0.0473890527201616
11,South Carolina,Residential Other,0.133834691786935,0.134085403108031,0.133396937904951,0.149365595975751,0.12827198373477,0.163931924067233,-0.00327085508352775,0.116045428740863,-0.0415640218383829,0.224883637257615
12,South Carolina,Residential Gas Comb.,0.0307133385814991,0.0308724227704499,0.0304355700269281,0.0328196346894526,0.0295225635407561,0.037516893157339,-0.0090439062439893,0.0685791973531075,-0.0387706154960406,0.221517910134922
13,South Carolina,Residential Wood,0.161902319014812,0.163951214915272,0.158324849396427,0.178573041812373,0.152053299355079,0.194037023149158,-0.0220964692794676,0.102967782666755,-0.0608330981277186,0.198482049731516
14,South Carolina,Road Dust,0.239243438261491,0.239769491772695,0.238324923829618,0.256859546333944,0.232604589863085,0.274644692228931,-0.00383924607733039,0.0736325652250447,-0.027749343708852,0.147971682001773
