,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,ND,Adams,283,361,370,352,436,412,378,395,432,394
4,House Heating Fuel: Fuel Oil,ND,Adams,41,54,49,52,40,34,41,30,38,37
5,House Heating Fuel: Gas,ND,Adams,174,208,184,211,164,169,146,165,97,104
6,House Heating Fuel: Propane,ND,Adams,485,421,450,453,423,411,431,435,449,452
7,House Heating Fuel: Wood,ND,Adams,14,19,21,11,13,21,20,16,13,14
3,House Heating Fuel: Electric,ND,Barnes,2242,2328,2426,2397,2282,2239,2059,1977,1986,2174
4,House Heating Fuel: Fuel Oil,ND,Barnes,356,270,236,198,203,225,251,286,261,254
5,House Heating Fuel: Gas,ND,Barnes,1516,1424,1434,1475,1586,1649,1789,1950,1907,1783
6,House Heating Fuel: Propane,ND,Barnes,612,626,639,657,648,672,649,668,695,671
7,House Heating Fuel: Wood,ND,Barnes,14,32,44,45,61,94,122,120,114,87
3,House Heating Fuel: Electric,ND,Benson,879,910,911,892,897,879,863,846,849,846
4,House Heating Fuel: Fuel Oil,ND,Benson,249,221,203,197,211,183,167,163,150,114
5,House Heating Fuel: Gas,ND,Benson,124,88,69,71,71,92,119,147,142,152
6,House Heating Fuel: Propane,ND,Benson,997,1024,1081,1086,1117,1088,1069,1090,1098,1099
7,House Heating Fuel: Wood,ND,Benson,32,32,29,24,19,12,10,15,14,11
3,House Heating Fuel: Electric,ND,Billings,132,142,136,162,154,185,184,175,155,165
4,House Heating Fuel: Fuel Oil,ND,Billings,40,34,54,34,37,19,20,3,3,4
5,House Heating Fuel: Gas,ND,Billings,5,10,11,11,20,25,20,18,17,18
6,House Heating Fuel: Propane,ND,Billings,161,152,129,119,120,146,142,165,183,175
7,House Heating Fuel: Wood,ND,Billings,7,17,11,7,13,17,16,17,19,16
3,House Heating Fuel: Electric,ND,Bottineau,1556,1581,1667,1658,1686,1797,1825,1885,1857,1844
4,House Heating Fuel: Fuel Oil,ND,Bottineau,472,389,368,332,328,278,277,273,255,229
5,House Heating Fuel: Gas,ND,Bottineau,33,43,58,56,67,60,45,27,32,15
6,House Heating Fuel: Propane,ND,Bottineau,858,903,850,916,840,805,776,796,797,756
7,House Heating Fuel: Wood,ND,Bottineau,40,25,10,9,6,20,65,62,71,95
3,House Heating Fuel: Electric,ND,Bowman,237,228,235,293,308,342,364,417,387,307
4,House Heating Fuel: Fuel Oil,ND,Bowman,86,70,39,12,6,4,4,5,1,1
