,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,ND,Adams,15,21,19,16,8,5,7,24,22,28
41,Units in Structure: 1 DETACHED,ND,Adams,977,1045,1065,1086,1081,1072,1079,1040,1026,990
42,Units in Structure: 10-19,ND,Adams,82,95,85,69,63,58,51,43,56,49
43,Units in Structure: 2,ND,Adams,21,24,17,17,23,12,16,17,30,34
44,Units in Structure: 20-49,ND,Adams,0,13,9,17,16,15,6,20,14,17
45,Units in Structure: 3-4,ND,Adams,53,39,43,25,21,51,46,63,72,70
46,Units in Structure: 5-9,ND,Adams,125,124,137,130,118,94,76,67,78,84
47,Units in Structure: 50+,ND,Adams,0,0,0,0,0,0,3,3,3,8
48,"Units in Structure: Boat,RV,Van,Etc.",ND,Adams,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,ND,Adams,80,80,69,50,49,71,85,118,131,149
40,Units in Structure: 1 ATTACHED,ND,Barnes,102,74,68,52,60,88,103,131,141,118
41,Units in Structure: 1 DETACHED,ND,Barnes,3924,3962,4046,4069,4161,4164,4293,4219,4245,4301
42,Units in Structure: 10-19,ND,Barnes,311,266,308,258,262,267,238,169,181,184
43,Units in Structure: 2,ND,Barnes,123,102,93,52,81,82,63,67,68,69
44,Units in Structure: 20-49,ND,Barnes,307,320,327,323,315,290,293,340,356,402
45,Units in Structure: 3-4,ND,Barnes,391,355,357,400,324,295,244,286,229,224
46,Units in Structure: 5-9,ND,Barnes,270,275,178,201,157,144,203,193,176,175
47,Units in Structure: 50+,ND,Barnes,13,46,50,47,33,34,0,32,54,119
48,"Units in Structure: Boat,RV,Van,Etc.",ND,Barnes,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,ND,Barnes,253,279,279,314,310,359,317,389,434,369
40,Units in Structure: 1 ATTACHED,ND,Benson,6,5,3,2,3,7,13,17,17,19
41,Units in Structure: 1 DETACHED,ND,Benson,2261,2283,2309,2284,2375,2341,2250,2246,2287,2209
42,Units in Structure: 10-19,ND,Benson,92,65,62,60,36,40,36,32,33,41
43,Units in Structure: 2,ND,Benson,112,114,92,89,73,61,67,82,53,59
44,Units in Structure: 20-49,ND,Benson,36,47,49,39,34,33,31,31,29,30
45,Units in Structure: 3-4,ND,Benson,50,68,59,76,88,103,98,97,90,79
46,Units in Structure: 5-9,ND,Benson,94,96,91,93,67,60,67,59,60,62
47,Units in Structure: 50+,ND,Benson,6,6,5,5,7,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",ND,Benson,0,0,0,0,0,0,0,0,1,2
49,Units in Structure: Mobile Home,ND,Benson,306,280,293,309,300,338,427,468,463,558
40,Units in Structure: 1 ATTACHED,ND,Billings,0,0,9,10,10,16,16,5,6,5
41,Units in Structure: 1 DETACHED,ND,Billings,375,381,370,386,363,374,385,415,408,426
42,Units in Structure: 10-19,ND,Billings,0,0,0,0,4,8,13,15,16,10
43,Units in Structure: 2,ND,Billings,1,3,4,3,3,0,0,0,0,0
44,Units in Structure: 20-49,ND,Billings,0,0,0,0,0,0,0,0,0,4
45,Units in Structure: 3-4,ND,Billings,18,30,32,23,26,30,19,25,32,30
46,Units in Structure: 5-9,ND,Billings,24,12,31,31,35,31,37,11,14,12
47,Units in Structure: 50+,ND,Billings,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",ND,Billings,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,ND,Billings,70,78,59,65,71,60,54,64,56,56
40,Units in Structure: 1 ATTACHED,ND,Bottineau,12,8,42,53,68,79,85,66,53,38
41,Units in Structure: 1 DETACHED,ND,Bottineau,3794,3789,3722,3659,3625,3569,3575,3581,3723,3687
42,Units in Structure: 10-19,ND,Bottineau,92,78,74,56,68,60,48,54,44,34
43,Units in Structure: 2,ND,Bottineau,16,30,18,7,7,13,6,39,33,34
44,Units in Structure: 20-49,ND,Bottineau,32,32,24,27,24,26,31,31,38,39
45,Units in Structure: 3-4,ND,Bottineau,86,86,106,99,119,124,137,142,131,155
46,Units in Structure: 5-9,ND,Bottineau,33,49,56,79,126,133,114,101,91,56
47,Units in Structure: 50+,ND,Bottineau,21,5,4,4,5,3,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",ND,Bottineau,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,ND,Bottineau,276,258,294,349,324,335,391,412,338,389
40,Units in Structure: 1 ATTACHED,ND,Bowman,26,33,39,30,21,20,21,18,12,28
41,Units in Structure: 1 DETACHED,ND,Bowman,1352,1333,1392,1382,1362,1368,1386,1365,1356,1340
42,Units in Structure: 10-19,ND,Bowman,10,27,28,27,39,42,44,46,65,69
43,Units in Structure: 2,ND,Bowman,11,26,19,26,22,31,24,37,25,37
