,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,ND,Adams,5.5,6.0,5.9,5.8,5.8,6.0,5.8,5.8,5.8,5.7
27,Number of Rooms: 1,ND,Adams,0,0,5,12,14,40,41,61,49,63
28,Number of Rooms: 2,ND,Adams,49,41,39,45,13,4,11,13,6,7
29,Number of Rooms: 3,ND,Adams,79,128,138,126,135,109,101,86,106,133
30,Number of Rooms: 4,ND,Adams,281,232,222,219,201,161,156,167,165,171
31,Number of Rooms: 5,ND,Adams,277,216,238,247,266,260,300,308,317,293
32,Number of Rooms: 6,ND,Adams,215,215,189,196,231,247,249,238,240,220
33,Number of Rooms: 7,ND,Adams,152,185,208,170,148,179,174,150,167,151
34,Number of Rooms: 8,ND,Adams,97,147,153,137,158,151,137,124,150,157
35,Number of Rooms: 9+,ND,Adams,203,277,252,258,213,227,200,248,232,234
26,Median Number of Rooms,ND,Barnes,5.7,5.8,5.9,5.9,5.9,6.0,6.0,6.1,6.2,6.3
27,Number of Rooms: 1,ND,Barnes,105,82,92,122,112,42,55,52,44,53
28,Number of Rooms: 2,ND,Barnes,186,198,184,200,177,181,200,189,183,231
29,Number of Rooms: 3,ND,Barnes,421,499,459,471,444,385,296,393,373,380
30,Number of Rooms: 4,ND,Barnes,994,907,908,822,775,884,950,920,869,873
31,Number of Rooms: 5,ND,Barnes,963,918,925,958,957,953,878,761,760,717
32,Number of Rooms: 6,ND,Barnes,900,802,811,811,871,835,917,989,1008,951
33,Number of Rooms: 7,ND,Barnes,645,601,588,598,657,693,730,749,875,938
34,Number of Rooms: 8,ND,Barnes,622,666,660,643,701,698,682,688,692,668
35,Number of Rooms: 9+,ND,Barnes,858,1006,1079,1091,1009,1052,1046,1085,1080,1150
26,Median Number of Rooms,ND,Benson,5.6,5.6,5.6,5.5,5.6,5.5,5.6,5.7,5.7,5.7
27,Number of Rooms: 1,ND,Benson,18,24,23,23,19,13,31,53,62,78
28,Number of Rooms: 2,ND,Benson,109,134,102,103,92,94,76,67,49,43
29,Number of Rooms: 3,ND,Benson,168,172,179,155,160,153,153,140,150,124
30,Number of Rooms: 4,ND,Benson,414,400,410,396,404,409,427,397,422,437
31,Number of Rooms: 5,ND,Benson,718,716,700,777,780,796,767,747,704,712
32,Number of Rooms: 6,ND,Benson,776,693,678,641,627,577,625,654,664,677
