State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KY,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,513555,477070,257577,206387,155664,98362,150556,95879,2622225,1914482,2129810,3303219,4289811,4217184,3014394,1453333,3165568,2395435
KY,Residential Total Volume (Mcf),66033014,55503235,59220170,64662334,56947418,59104137,61886052,56442527,56142171,47379087,51533723,55024821,51821255,54391029,50696130,43064645,54207673,57590067,49425696,45501760,43253136,51476206,48777085
KY,Residential Sales Volume (Mcf),66033014,55503235,59220170,64323461,54552108,55094970,58129579,53103679,53282023,45570431,49532690,52846507,49432028,52033251,48417342,41293021,52147841,55442339,47613891,44092735,41986484,50064444,47554861
KY,Residential Transported Volume (Mcf),0,0,0,338873,2395310,4009167,3756473,3338848,2860148,1808656,2001033,2178314,2389227,2357778,2278788,1771624,2059832,2147728,1811805,1409025,1266652,1411762,1222224
KY,Residential Sales Price (Dollars),6.06,6.19,6.17,6.95,9.19,8.21,9.11,10.34,12.65,15.05,13.53,14.45,12.87,11.25,11.24,11.06,10.54,11.37,11.05,10.72,11.21,10.77,11.14
KY,Residential Transported Price (Dollars),,,,,,,,,,,12.05,7.09,6.54,7.37,7.52,7.32,6.52,5.91,6.5,7.1,7.77,6.83,7.32
KY,Residential Sales Revenue (Dollars),420924096,334979269,338528294,476513509,520320404,414119975,533272578,582569269,697421092,644366773,596774952,731163373,591530991,521352970,505715990,420680054,511111072,588872528,517676158,447057299,488013040,528826002,516075178
KY,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,174737,7389470,8716342,8716052,9150879,8577799,8286794,9083986,8916248,8221818,9056584,8621777,8422121
KY,Residential Total Customers,713509,726084,735371,744816,749106,756234,763290,767022,770080,770171,771047,753531,754761,758129,759584,757790,761575,761935,764946,766514,771392,774357,747227
KY,Residential Sales Customers,713509,726084,735371,733278,703260,714244,721305,730978,743346,743348,745144,727043,724429,728940,730602,730184,736011,737290,742011,745546,752197,756510,730504
KY,Residential Transported Customers,0,0,0,11538,45846,41990,41985,36044,26734,26823,25903,26488,30332,29189,28982,27606,25564,24645,22935,20968,19195,17847,16723
KY,Commercial Total Volume (Mcf),38627312,32379944,35798380,38669058,35254516,35942186,38211803,36989068,36894123,32589936,34386159,37166890,35438281,36818078,34591884,30770805,37422186,39966570,35434760,33519833,32796188,38471720,37395293
KY,Commercial Sales Volume (Mcf),34766941,28303695,31482896,33085260,28830127,28351970,30269773,29124725,29406189,26498007,28082437,30493508,28391336,29655088,27403782,23829621,29503424,32147628,28073556,26147980,25580982,30489092,29441322
KY,Commercial Transported Volume (Mcf),3860371,4076249,4315484,5583798,6424389,7590216,7942030,7864343,7487934,6091929,6303722,6673382,7046945,7162990,7188102,6941184,7918762,7818942,7361204,7371853,7215206,7982628,7953971
KY,Commercial Sales Price (Dollars),5.76,5.55,5.59,6.35,9.24,8.15,9.03,10.24,12.57,14.45,13.24,13.85,12.23,10.76,10.3,9.94,9.9,10.75,10.35,9.82,9.95,9.74,9.87
KY,Commercial Transported Price (Dollars),,,,,,,,,,,11.43,4.41,4.09,4.11,4.61,4.29,3.53,1.95,2.43,2.1,2.15,2.0,2.0
KY,Commercial Sales Revenue (Dollars),201214949,153807919,161766755,221072450,265378712,199740495,260835370,296400930,360915816,350365938,317100582,404153159,309147267,255446383,240987687,197368714,245347960,291316085,245664395,206283911,231714448,257150581,253126345
KY,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,112963,7755720,8993976,8655481,9179451,9262899,10080625,10835626,10275649,10895740,12319095,12104968,12210900
KY,Commercial Total Customers,77693,79911,80283,81588,81795,82757,84110,84493,85243,85236,85210,84985,83862,84707,84977,85129,85999,85630,85961,85851,86409,86759,87114
KY,Commercial Sales Customers,77616,79832,80196,78780,76457,77728,78774,79511,81600,81507,81672,81545,80018,80541,80392,80644,81579,81338,81834,81969,82735,83317,83893
KY,Commercial Transported Customers,77,79,87,2808,5338,5029,5336,4982,3643,3729,3538,3440,3844,4166,4585,4485,4420,4292,4127,3882,3674,3442,3221
KY,Industrial Total Volume (Mcf),95560456,93217160,98749885,101251251,94896350,103111713,102271528,114291599,112004433,108093505,109241478,106054433,93359977,101497415,103516516,105553993,110259877,116645626,116523611,115200722,113582349,117951365,121668752
KY,Industrial Sales Volume (Mcf),18257954,16573304,17267263,19219187,17709124,18222259,19182447,19287133,18908412,17059452,18156599,18595593,16861257,18126682,18192437,18824754,20157649,20149352,19351528,18955695,19280829,19588525,19885835
KY,Industrial Transported Volume (Mcf),77302502,76643856,81482622,82032064,77187226,84889454,83089081,95004466,93096021,91034053,91084879,87458840,76498720,83370733,85324079,86729239,90102228,96496274,97172083,96245027,94301520,98362840,101782917
KY,Industrial Sales Price (Dollars),5.58,4.93,5.72,5.84,8.18,6.67,7.8,8.85,11.26,12.79,11.55,12.32,10.12,8.87,8.37,7.22,7.77,9.02,8.13,7.55,9.03,8.46,7.93
KY,Industrial Transported Price (Dollars),,,,,,,,,,,,0.53,0.62,0.74,0.71,0.81,0.9,0.7,0.82,0.78,0.88,0.7,0.72
KY,Industrial Sales Revenue (Dollars),76561246,66241246,57303918,92668674,115213669,84376868,125518690,142401720,187171532,164369176,151886137,193626460,101872357,100954191,93909290,74464310,97491981,116381545,84656324,72724358,86019110,86199376,80668286
KY,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,25230642,27732122,30669518,30805185,31855707,34849420,37267580,38045287,39335702,41709116,40206595,43467726
KY,Industrial Total Customers,1696,1864,1813,1801,1701,1785,1695,1672,1698,1658,1599,1585,1715,1742,1705,1720,1767,2008,1980,2092,2121,2123,2137
KY,Industrial Sales Customers,1331,1481,1370,1338,1223,1308,1223,1219,1161,1183,1152,1154,1182,1181,1138,1151,1196,1435,1401,1505,1530,1538,1528
KY,Industrial Transported Customers,365,383,443,463,478,477,472,453,537,475,447,431,533,561,567,569,571,573,579,587,591,585,609
KY,Electric Total Volume (Mcf),799202,1159389,1137651,690881,3186686,3350423,3222575,4190422,13970933,10338807,14916582,9312694,8594939,19912531,15716926,31133600,14630398,27049422,55282700,66044911,80312233,114557144,116264057
KY,Electric Sales Volume (Mcf),799202,1159389,1137651,690881,0,312,0,0,3013,9580,5658,275856,513714,496136,746354,536510,612801,456628,538726,359236,342848,321480,304831
KY,Electric Transported Volume (Mcf),0,0,0,0,3186686,3350111,3222575,4190422,13967920,10329227,14910924,9036838,8081225,19416395,14970572,30597090,14017597,26592794,54743974,65685675,79969385,114235664,115959226
KY,Electric Sales Price (Dollars),3.95,3.46,3.35,4.6,,12.5,,,14.29,13.29,10.98,17.78,10.68,9.81,8.83,8.53,9.4,11.06,9.32,7.34,9.6,11.02,26.22
KY,Electric Transported Price (Dollars),,,,,,,,,,,,8.43,37.34,4.01,1.95,1.03,2.04,0.62,0.72,0.58,0.03,0.03,0.02
KY,Electric Sales Revenue (Dollars),2659335,3800046,3836794,3779081,0,3899,0,0,43046,127365,62140,5634137,6087487,6011823,7370766,5855970,7147196,5957398,5104124,3709656,3812192,3471460,3848942
KY,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,1790990,1777044,2580484,1903040,2201700,1678297,2045035,1393237,3077249,1911348,2489915,2205461
KY,Electric Total Customers,2,2,2,13,2,6,7,6,6,6,5,11,13,17,16,19,18,20,17,16,12,16,17
KY,Electric Sales Customers,2,2,2,13,0,2,0,0,1,1,1,4,4,4,3,4,5,5,3,3,3,3,3
KY,Electric Transported Customers,0,0,0,0,2,4,7,6,5,5,4,7,9,13,13,15,13,15,14,13,9,13,14
KY,Vehicle Fuel Total Volume (Mcf),5076,3517,2416,762,2283,11138859,3000,0,0,0,0,0,0,0,0,0,85,8676,27394,31977,43217,79067,60044
KY,Vehicle Fuel Sales Volume (Mcf),5076,3517,2416,762,2283,250,3000,0,0,0,0,0,0,0,0,0,85,8676,27394,31977,43217,79067,60044
KY,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,11138609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Vehicle Fuel Sales Price (Dollars),5.77,5.77,6.37,5.88,6.21,9.41,11.15,,,,,,,,,,8.21,10.99,8.63,8.13,9.1,12.97,13.02
KY,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
KY,Vehicle Fuel Sales Revenue (Dollars),33899,23732,16137,4183,17773,2356,33458,0,0,0,0,0,0,0,0,0,698,89250,299001,339682,575976,1052240,804387
KY,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Vehicle Fuel Total Customers,63,61,63,61,10,9,2,0,0,0,0,0,0,0,0,0,4,11,14,12,6,6,6
KY,Vehicle Fuel Sales Customers,63,61,63,61,10,6,2,0,0,0,0,0,0,0,0,0,4,11,14,12,6,6,6
KY,Vehicle Fuel Transported Customers,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
