,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,DE,Kent,6.1,6.2,6.2,6.1,6.1,6.1,6.1,6.2,6.2,6.2
27,Number of Rooms: 1,DE,Kent,320,382,496,403,365,350,351,482,516,720
28,Number of Rooms: 2,DE,Kent,524,388,396,327,350,336,342,378,516,523
29,Number of Rooms: 3,DE,Kent,3630,3643,3924,4011,3981,4039,3845,3753,3484,3759
30,Number of Rooms: 4,DE,Kent,7482,7300,7410,7983,8000,8154,8645,9362,9157,9409
31,Number of Rooms: 5,DE,Kent,11603,11780,11824,12255,12320,12752,12610,12168,12533,12251
32,Number of Rooms: 6,DE,Kent,12972,13248,12909,12849,13384,13130,13290,13071,13532,14056
33,Number of Rooms: 7,DE,Kent,10643,10876,10798,10506,10845,10855,11210,11331,11623,11368
34,Number of Rooms: 8,DE,Kent,8548,8515,8403,8103,7780,8104,8049,8657,8795,9290
35,Number of Rooms: 9+,DE,Kent,7841,8484,9234,9487,9627,9595,9764,10304,10420,10377
26,Median Number of Rooms,DE,New Castle,6.2,6.3,6.3,6.3,6.3,6.3,6.4,6.4,6.4,6.4
27,Number of Rooms: 1,DE,New Castle,2275,2548,2812,2592,2400,2498,2651,2784,2878,2996
28,Number of Rooms: 2,DE,New Castle,3000,2681,2565,2389,2441,2419,2421,2423,2370,2407
29,Number of Rooms: 3,DE,New Castle,16233,15993,16141,15723,15393,15431,15079,13921,14018,14605
30,Number of Rooms: 4,DE,New Castle,25295,25456,24907,25687,25849,25466,25020,25292,25231,26133
31,Number of Rooms: 5,DE,New Castle,32233,31280,30521,30413,30813,30983,31620,31719,30974,30337
32,Number of Rooms: 6,DE,New Castle,39765,40568,40053,40171,40739,40195,39244,39428,40144,40562
33,Number of Rooms: 7,DE,New Castle,30715,30235,30883,31632,32905,33434,35322,36533,37552,36732
34,Number of Rooms: 8,DE,New Castle,28462,28367,28620,28735,28019,28767,28914,28487,29684,30419
35,Number of Rooms: 9+,DE,New Castle,37843,39673,40855,40411,40030,40228,40188,40416,39295,39068
26,Median Number of Rooms,DE,Sussex,5.8,5.9,5.9,6.0,5.9,6.0,6.0,6.0,6.0,6.1
27,Number of Rooms: 1,DE,Sussex,800,1003,1149,1086,1030,856,867,764,895,1050
28,Number of Rooms: 2,DE,Sussex,1011,876,803,851,929,1197,1431,1509,1369,1253
29,Number of Rooms: 3,DE,Sussex,4526,4508,4805,5042,5224,5252,5091,5235,5313,5559
30,Number of Rooms: 4,DE,Sussex,16361,16095,16498,15707,16357,16501,16731,16778,17011,15975
31,Number of Rooms: 5,DE,Sussex,27741,27633,26676,26685,27775,27619,27418,28125,28134,26216
32,Number of Rooms: 6,DE,Sussex,27044,26358,26319,26317,26257,26998,28159,28052,29491,30072
33,Number of Rooms: 7,DE,Sussex,17865,19006,19447,20410,20179,20494,20273,20814,20806,23166
34,Number of Rooms: 8,DE,Sussex,11535,12617,12856,12804,13261,13384,13411,14400,14697,15544
35,Number of Rooms: 9+,DE,Sussex,12599,13582,14579,15286,14997,15379,15981,17303,17813,19348
