,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,DE,Kent,5119,5483,5604,5808,5650,5919,5912,5944,5791,6688
41,Units in Structure: 1 DETACHED,DE,Kent,41802,42098,42193,42506,43320,43592,44794,46344,47269,47383
42,Units in Structure: 10-19,DE,Kent,2690,2777,2997,2836,3054,3117,3084,3119,3094,2894
43,Units in Structure: 2,DE,Kent,752,953,825,836,773,841,734,852,971,948
44,Units in Structure: 20-49,DE,Kent,940,985,1102,1104,1144,1039,1088,1075,1184,1186
45,Units in Structure: 3-4,DE,Kent,1144,1162,1202,1323,1289,1310,1283,1056,944,1012
46,Units in Structure: 5-9,DE,Kent,1817,1705,1932,2117,2141,1783,1745,1729,1592,1791
47,Units in Structure: 50+,DE,Kent,831,794,630,558,548,666,793,745,896,1136
48,"Units in Structure: Boat,RV,Van,Etc.",DE,Kent,26,6,7,24,32,52,45,70,131,119
49,Units in Structure: Mobile Home,DE,Kent,8442,8653,8902,8812,8701,8996,8628,8572,8704,8596
40,Units in Structure: 1 ATTACHED,DE,New Castle,44093,44664,43992,44421,44699,44800,45064,45632,47148,47870
41,Units in Structure: 1 DETACHED,DE,New Castle,116651,117565,118621,118970,119077,119617,119604,119265,118895,118721
42,Units in Structure: 10-19,DE,New Castle,16265,15882,16873,16568,16993,17196,17169,17211,17300,16880
43,Units in Structure: 2,DE,New Castle,4630,4372,4588,4390,4475,4336,4661,4595,4450,4218
44,Units in Structure: 20-49,DE,New Castle,3977,3871,3789,3781,4132,4283,4413,4736,4777,5058
45,Units in Structure: 3-4,DE,New Castle,6741,6929,6701,6724,6642,6724,6396,6409,6327,6047
46,Units in Structure: 5-9,DE,New Castle,9649,9625,9495,9206,9223,9091,9542,9487,9705,10098
47,Units in Structure: 50+,DE,New Castle,8168,8582,8316,8421,8172,8206,8268,8480,8914,9707
48,"Units in Structure: Boat,RV,Van,Etc.",DE,New Castle,66,78,23,23,24,4,56,50,47,48
49,Units in Structure: Mobile Home,DE,New Castle,5581,5233,4959,5249,5152,5164,5286,5138,4583,4612
40,Units in Structure: 1 ATTACHED,DE,Sussex,9118,9842,10247,10038,10328,9957,11027,11861,12797,13138
41,Units in Structure: 1 DETACHED,DE,Sussex,71910,73847,75118,76868,77849,79408,80468,83785,85806,89451
42,Units in Structure: 10-19,DE,Sussex,3037,3128,3179,3347,3453,3495,3262,3238,3121,2887
43,Units in Structure: 2,DE,Sussex,1123,1137,1072,1146,1185,1412,1381,1443,1346,1494
44,Units in Structure: 20-49,DE,Sussex,1225,1383,1563,1694,1696,1819,1909,1732,1614,1829
45,Units in Structure: 3-4,DE,Sussex,2051,1991,2126,2237,2051,2335,2248,2213,2237,2140
46,Units in Structure: 5-9,DE,Sussex,3659,3551,3775,4017,4397,4252,4438,4524,4505,4327
47,Units in Structure: 50+,DE,Sussex,1931,1854,1608,1410,1656,1765,1884,2020,1938,1749
48,"Units in Structure: Boat,RV,Van,Etc.",DE,Sussex,11,23,39,44,45,59,51,103,96,110
49,Units in Structure: Mobile Home,DE,Sussex,25417,24922,24405,23387,23349,23178,22694,22061,22069,21058
