,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,DE,Kent,14395,15062,14891,15313,15733,16072,16331,16817,17464,18283
4,House Heating Fuel: Fuel Oil,DE,Kent,10108,9388,9410,9490,8520,8729,8793,8476,8073,8468
5,House Heating Fuel: Gas,DE,Kent,21991,22265,22504,23357,24808,25390,26396,27631,27665,27726
6,House Heating Fuel: Propane,DE,Kent,9105,9105,9074,8344,8040,8038,8193,8005,8940,9026
7,House Heating Fuel: Wood,DE,Kent,1119,1134,1327,1208,1202,1444,1517,1546,1534,1427
3,House Heating Fuel: Electric,DE,New Castle,50914,52039,52460,54424,56399,56239,57097,58125,58177,58973
4,House Heating Fuel: Fuel Oil,DE,New Castle,37324,35949,34928,32821,31526,29864,27709,25680,24703,23506
5,House Heating Fuel: Gas,DE,New Castle,100730,102298,103294,103392,104005,106454,108169,109895,112538,114824
6,House Heating Fuel: Propane,DE,New Castle,7700,7513,7480,7560,7088,6906,6740,6185,5850,5915
7,House Heating Fuel: Wood,DE,New Castle,872,901,1017,984,885,898,934,814,761,726
3,House Heating Fuel: Electric,DE,Sussex,31440,31894,32721,33965,36049,38470,39909,41532,43425,44890
4,House Heating Fuel: Fuel Oil,DE,Sussex,14284,13137,12537,12050,11709,11140,10600,10163,10346,9576
5,House Heating Fuel: Gas,DE,Sussex,7347,8068,8482,8520,8365,8629,9123,10047,10988,12279
6,House Heating Fuel: Propane,DE,Sussex,20580,20244,19863,19609,19676,20310,21090,21639,21559,21831
7,House Heating Fuel: Wood,DE,Sussex,1383,1162,1211,1213,1227,1344,1313,1263,1306,1372
