State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MT,Commercial Transported Volume (Mcf),1180959,2957176,2436031,3581638,3165729,3657214,4714287,3211774,2974131,3045301,2842581,2931674,11971659,9280655,10426001,9055231,9784566,10020773,9271590,11164843,11764321,13918226,14593007
MT,Commercial Sales Price (Dollars),4.46,4.69,5.05,5.55,5.79,5.26,6.06,7.03,8.69,9.16,8.48,9.71,8.82,8.77,8.78,8.25,8.85,9.29,8.48,7.57,7.68,7.42,7.71
MT,Commercial Transported Price (Dollars),,,,,,,,,,,,2.02,1.71,1.74,1.67,1.68,1.63,1.75,1.88,1.84,1.87,4.46,4.12
MT,Commercial Sales Revenue (Dollars),61433859,51306075,49514383,58749786,74082387,59307206,73647065,93305115,108947178,112742166,101328450,129198678,109203789,95437972,103094606,80984843,90499769,101126815,82679886,72361332,86109189,87790075,90885315
MT,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,2432044,15444137,12911903,13460109,12844602,14312092,16608697,15647093,16925212,18165350,19754486,20381289
MT,Commercial Total Customers,27457,28065,28424,29215,29429,30250,30814,31357,31304,31817,32472,33008,33731,34002,34305,34504,34909,35205,35777,36287,36725,37281,37757
MT,Commercial Sales Customers,27431,27821,28180,28876,29096,29834,30382,31104,31122,31633,32286,32812,33369,33652,33939,33967,34305,34558,35022,35247,35573,36075,36571
MT,Commercial Transported Customers,26,244,244,339,333,416,432,253,182,184,186,196,362,350,366,537,604,647,755,1040,1152,1206,1186
MT,Industrial Total Volume (Mcf),18765996,21415995,23035738,23840793,20923007,21866750,20194482,20482255,22012533,27427118,26922793,27800366,20615289,18478400,19385900,18318538,19351895,22083759,21920075,21232972,23392537,25244473,23689154
MT,Industrial Sales Volume (Mcf),572572,312779,390713,462661,453100,459433,360086,325871,397871,190330,204468,264462,230232,275215,251142,186701,230559,309063,310296,331352,333178,362915,383301
MT,Industrial Transported Volume (Mcf),18193424,21103216,22645025,23378132,20469907,21407317,19834396,20156384,21614662,27236788,26718325,27535904,20385057,18203185,19134758,18131837,19121336,21774696,21609779,20901620,23059359,24881558,23305853
MT,Industrial Sales Price (Dollars),4.51,4.7,4.2,6.76,5.9,3.68,5.66,7.3,9.43,10.64,8.5,10.28,8.15,7.54,7.7,7.14,7.2,7.89,6.9,7.25,7.36,6.89,6.55
MT,Industrial Transported Price (Dollars),,,,,,,,,,,,0.26,0.39,0.39,0.39,0.61,0.38,0.4,0.38,0.41,0.5,0.52,0.5
MT,Industrial Sales Revenue (Dollars),2745441,1462547,1345980,3436039,2343764,1261860,1586846,2065055,3272315,2213781,1992883,2918445,2085873,2220502,2041561,1407335,1690586,2470711,2016084,2006978,2200191,2329261,2244098
MT,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,954884,8704801,6645651,6790118,6955686,6840200,7616202,7142654,8002195,8290752,8202001,7942243
MT,Industrial Total Customers,71,72,69,71,73,439,412,593,716,711,693,693,396,384,381,372,372,369,366,361,355,346,342
MT,Industrial Sales Customers,31,25,33,31,29,387,370,362,487,480,469,471,319,312,304,295,289,285,283,280,273,265,261
MT,Industrial Transported Customers,40,47,36,40,44,52,42,231,229,231,224,222,77,72,77,77,83,84,83,81,82,81,81
MT,Electric Total Volume (Mcf),379605,526549,326329,188305,148166,100458,254749,185612,189962,144657,249932,51940,836410,1079563,4642934,5267004,7326575,5780155,6619461,5178380,4576776,5031856,5431662
MT,Electric Sales Volume (Mcf),76035,165408,54854,2086,1682,1687,1583,1660,1420,1142,1264,34305,45349,124175,64209,163994,55389,44266,48562,102360,44234,44162,44775
MT,Electric Transported Volume (Mcf),303570,361141,271475,186219,146484,98771,253166,183952,188542,143515,248668,17635,791061,955388,4578725,5103010,7271186,5735889,6570899,5076020,4532542,4987694,5386887
MT,Electric Sales Price (Dollars),3.66,3.7,4.86,6.95,8.96,5.03,7.53,9.24,11.76,10.87,8.71,10.13,5.64,5.67,5.61,4.17,5.99,111.74,5.04,4.13,4.69,4.82,4.66
MT,Electric Transported Price (Dollars),,,,,,,,,,,,0.92,,0.73,0.53,1.74,0.48,0.48,0.46,0.48,0.5,0.51,0.49
MT,Electric Sales Revenue (Dollars),194388,279140,245767,14501,15070,8493,11927,15343,16694,12418,11015,347542,255684,703511,360087,683068,327035,327842,250675,422308,207358,213025,208467
MT,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,16195,0,533095,2088608,2224365,2908676,2470355,2575689,1946869,2013051,1959304,2024992
MT,Electric Total Customers,3,3,3,4,4,4,4,4,4,4,4,4,5,7,7,8,8,8,8,7,7,7,7
MT,Electric Sales Customers,2,2,2,1,1,1,1,1,1,1,1,3,4,4,4,4,5,5,5,4,4,4,4
MT,Electric Transported Customers,1,1,1,3,3,3,3,3,3,3,3,1,1,3,3,4,3,3,3,3,3,3,3
MT,Vehicle Fuel Total Volume (Mcf),15599,8953,6615,4373,4677,2778,1884,1519,2045,465,1267,1574,243,187,578,459,279,236,1498,643,30,106,99
MT,Vehicle Fuel Sales Volume (Mcf),2393,2019,6454,4365,4677,2778,1884,1519,2045,465,1267,1574,243,187,578,459,279,236,1498,643,30,106,99
MT,Vehicle Fuel Transported Volume (Mcf),13206,6934,161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Vehicle Fuel Sales Price (Dollars),3.83,4.18,4.01,6.45,6.71,4.73,7.63,9.28,10.19,10.02,7.64,11.5,9.08,9.6,8.2,6.48,8.09,10.13,6.76,6.26,17.87,9.72,9.99
MT,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
MT,Vehicle Fuel Sales Revenue (Dollars),9171,8437,24488,28171,31367,13140,14371,14103,20843,4660,9674,18104,2206,1795,4738,2973,2256,2391,10127,4027,536,1030,989
MT,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Vehicle Fuel Total Customers,149,23,24,7,6,6,5,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1
MT,Vehicle Fuel Sales Customers,4,4,23,6,6,6,5,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1
MT,Vehicle Fuel Transported Customers,145,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
