,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,CA,Merced,4935,4948,4746,4512,4503,7921,7984,7927,7746,8087
51,Year Built: 1950-1959,CA,Merced,8730,8478,7990,8021,7637,8124,8428,8456,8647,8627
52,Year Built: 1960-1969,CA,Merced,9642,9100,9027,8496,8471,13431,13526,13773,13305,13635
53,Year Built: 1970-1979,CA,Merced,13858,13453,13918,14504,14188,13301,12863,12451,11854,11527
54,Year Built: 1980-1989,CA,Merced,13140,12895,13118,13092,13436,13599,13022,13005,12764,12516
55,Year Built: 1990-1999,CA,Merced,12628,13184,13048,13045,13421,18123,18346,18381,18734,18585
56,Year Built: 2000-2009,CA,Merced,10655,10802,17815,18117,17801,564,717,873,1035,1122
57,Year Built: 2010-2013,CA,Merced,4915,6293,78,208,415,36,149,221,462,961
58,Year Built: before 1940,CA,Merced,4586,4431,3910,3833,4031,4688,4578,4390,4923,4931
50,Year Built: 1940-1949,CA,Modoc,392,404,433,348,328,553,422,439,430,489
51,Year Built: 1950-1959,CA,Modoc,611,676,678,653,679,452,362,425,399,506
52,Year Built: 1960-1969,CA,Modoc,526,516,510,578,430,886,1035,1018,837,696
53,Year Built: 1970-1979,CA,Modoc,1040,1018,742,953,915,841,884,1023,960,1000
54,Year Built: 1980-1989,CA,Modoc,923,729,803,772,769,408,448,437,702,730
55,Year Built: 1990-1999,CA,Modoc,469,484,582,580,569,560,620,595,541,477
56,Year Built: 2000-2009,CA,Modoc,150,174,306,370,478,5,6,5,6,8
57,Year Built: 2010-2013,CA,Modoc,59,93,0,0,1,0,0,0,9,7
58,Year Built: before 1940,CA,Modoc,963,1080,1118,946,1039,357,324,276,340,356
50,Year Built: 1940-1949,CA,Mono,198,155,206,236,316,579,575,579,558,578
51,Year Built: 1950-1959,CA,Mono,619,575,644,641,497,1114,1082,971,1287,1268
52,Year Built: 1960-1969,CA,Mono,1476,1611,1453,1242,1345,5151,5197,5287,5132,4733
53,Year Built: 1970-1979,CA,Mono,5773,5295,5074,4969,4998,2744,3020,3131,3220,3518
54,Year Built: 1980-1989,CA,Mono,2354,2374,2563,2572,2405,1486,1534,1461,1564,1817
55,Year Built: 1990-1999,CA,Mono,1872,1943,1939,1938,1797,1841,1593,1646,1423,1386
56,Year Built: 2000-2009,CA,Mono,341,675,1203,1601,1920,20,6,27,27,44
57,Year Built: 2010-2013,CA,Mono,578,518,71,32,31,0,0,0,0,16
58,Year Built: before 1940,CA,Mono,591,730,735,701,648,441,509,513,478,339
50,Year Built: 1940-1949,CA,Monterey,8494,9032,9441,9633,9459,19205,19704,20520,19785,19986
51,Year Built: 1950-1959,CA,Monterey,19733,20051,19430,19775,20010,22123,21519,21412,21389,21720
52,Year Built: 1960-1969,CA,Monterey,22762,22479,22425,22037,21893,27097,26531,26540,26704,26403
53,Year Built: 1970-1979,CA,Monterey,28519,28049,28015,27982,27631,19299,20050,20275,20094,20371
54,Year Built: 1980-1989,CA,Monterey,20231,20063,19428,18987,18547,17149,17881,17746,17689,17988
55,Year Built: 1990-1999,CA,Monterey,16722,16339,16780,16974,16902,13005,12725,12419,12954,11871
56,Year Built: 2000-2009,CA,Monterey,9082,8734,13107,13234,13474,975,1200,1542,1695,1831
57,Year Built: 2010-2013,CA,Monterey,3012,4117,196,350,621,89,252,489,829,1533
58,Year Built: before 1940,CA,Monterey,10278,10061,10264,10354,11057,9626,9303,9255,9748,9764
50,Year Built: 1940-1949,CA,Napa,3416,3686,3673,3669,3748,7943,8224,8748,9327,9051
51,Year Built: 1950-1959,CA,Napa,6985,7540,7538,7465,7590,7090,6876,6934,7154,6747
52,Year Built: 1960-1969,CA,Napa,7799,7662,7163,6647,6957,10151,10300,10054,9786,9873
53,Year Built: 1970-1979,CA,Napa,10984,10499,10119,10465,10060,7393,7627,7734,7606,7539
54,Year Built: 1980-1989,CA,Napa,7648,7380,7441,7802,8002,6317,6316,6154,6424,6781
55,Year Built: 1990-1999,CA,Napa,5725,5960,6354,6419,6227,7468,7539,7271,6827,6538
56,Year Built: 2000-2009,CA,Napa,4976,4788,7157,7220,7402,417,545,634,684,722
57,Year Built: 2010-2013,CA,Napa,1441,1854,114,195,267,52,108,287,637,1041
58,Year Built: before 1940,CA,Napa,5332,5243,5080,4969,4750,3806,3301,3244,2882,2704
50,Year Built: 1940-1949,CA,Nevada,1550,1426,1455,1814,1868,2262,2253,2318,2262,2377
51,Year Built: 1950-1959,CA,Nevada,2282,2192,1890,2023,1984,4126,4273,4432,4430,4247
52,Year Built: 1960-1969,CA,Nevada,4080,3881,3941,3985,4029,12148,11496,11804,11836,11517
53,Year Built: 1970-1979,CA,Nevada,13029,13053,12862,12470,12621,12115,12723,12989,13646,13892
54,Year Built: 1980-1989,CA,Nevada,13393,12877,12832,12223,12014,9222,9237,9236,8893,8840
55,Year Built: 1990-1999,CA,Nevada,8536,8817,8814,9051,9166,7334,7238,7362,7235,7467
56,Year Built: 2000-2009,CA,Nevada,4355,4690,6748,7211,7335,290,344,370,566,653
57,Year Built: 2010-2013,CA,Nevada,1213,1697,124,137,176,45,113,209,333,657
58,Year Built: before 1940,CA,Nevada,3409,3671,3801,3748,3639,1931,1840,1593,1373,1255
50,Year Built: 1940-1949,CA,Orange,26745,26948,25928,24666,23413,143044,144405,143340,143977,143431
51,Year Built: 1950-1959,CA,Orange,138061,138656,140424,140743,142208,210339,211241,213901,214014,214045
