,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,CA,Merced,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4
27,Number of Rooms: 1,CA,Merced,1232,1193,1214,1087,1115,1148,1258,1382,1425,1711
28,Number of Rooms: 2,CA,Merced,1532,1209,1073,905,960,966,1145,1124,1165,1252
29,Number of Rooms: 3,CA,Merced,5112,5292,5769,5623,5625,5633,5332,4857,4643,4433
30,Number of Rooms: 4,CA,Merced,14868,15493,14963,14610,14373,14127,13858,13639,14053,13760
31,Number of Rooms: 5,CA,Merced,23786,24271,24492,24153,24549,24242,23327,22802,23389,23174
32,Number of Rooms: 6,CA,Merced,17186,17002,17170,18374,18105,18332,18465,18927,18484,18913
33,Number of Rooms: 7,CA,Merced,10867,10622,10132,10192,10380,10321,10766,11032,10658,10585
34,Number of Rooms: 8,CA,Merced,5130,4745,4813,4794,4770,5199,5485,5870,6152,6386
35,Number of Rooms: 9+,CA,Merced,3376,3757,4024,4090,4026,4095,4504,4855,4826,5037
26,Median Number of Rooms,CA,Modoc,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.0,5.0,5.0
27,Number of Rooms: 1,CA,Modoc,51,118,128,111,118,107,57,66,74,49
28,Number of Rooms: 2,CA,Modoc,41,75,104,121,127,131,108,89,93,128
29,Number of Rooms: 3,CA,Modoc,465,483,513,586,474,386,344,430,468,526
30,Number of Rooms: 4,CA,Modoc,1049,971,866,1001,1149,1166,1269,1416,1287,1215
31,Number of Rooms: 5,CA,Modoc,1471,1354,1337,1294,1218,1333,1354,1339,1367,1481
32,Number of Rooms: 6,CA,Modoc,970,1026,1095,1053,1008,1011,1061,909,932,938
33,Number of Rooms: 7,CA,Modoc,506,509,452,398,386,413,416,340,342,289
34,Number of Rooms: 8,CA,Modoc,354,389,407,373,467,407,315,336,417,370
35,Number of Rooms: 9+,CA,Modoc,226,249,270,263,261,284,318,325,283,262
26,Median Number of Rooms,CA,Mono,4.3,4.3,4.4,4.6,4.7,4.7,4.6,4.6,4.6,4.6
27,Number of Rooms: 1,CA,Mono,772,834,721,610,565,392,328,333,283,271
28,Number of Rooms: 2,CA,Mono,845,665,554,467,451,535,595,539,622,465
29,Number of Rooms: 3,CA,Mono,2435,2600,2464,2231,2180,2221,2140,2142,2098,2275
30,Number of Rooms: 4,CA,Mono,3470,3482,3468,3236,3267,3272,3549,3690,3801,3671
31,Number of Rooms: 5,CA,Mono,2674,2892,3110,3364,3311,3221,3219,3254,3467,3557
32,Number of Rooms: 6,CA,Mono,1925,1809,1951,2159,2326,2346,2350,2295,1970,1923
33,Number of Rooms: 7,CA,Mono,985,946,965,1215,1149,1304,1208,1227,1175,1052
34,Number of Rooms: 8,CA,Mono,348,332,413,491,490,483,380,284,339,584
35,Number of Rooms: 9+,CA,Mono,348,316,242,159,218,208,231,277,323,318
26,Median Number of Rooms,CA,Monterey,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
27,Number of Rooms: 1,CA,Monterey,2277,2470,2652,2927,3141,4351,5074,6701,7263,7759
28,Number of Rooms: 2,CA,Monterey,5422,5094,5057,5253,5434,5343,5156,4759,4255,3961
29,Number of Rooms: 3,CA,Monterey,15452,14840,14655,14462,14950,14366,14684,14560,14685,14376
30,Number of Rooms: 4,CA,Monterey,27870,28720,28369,29320,29332,29414,29170,28484,28695,29199
31,Number of Rooms: 5,CA,Monterey,32580,33263,33296,33857,34200,33533,33002,33464,33628,34063
32,Number of Rooms: 6,CA,Monterey,27780,27539,27046,25682,25084,25125,25016,24469,24724,25197
33,Number of Rooms: 7,CA,Monterey,14170,13226,13513,13033,12764,12772,12769,12666,12585,11812
34,Number of Rooms: 8,CA,Monterey,7241,7528,7952,7962,7704,7839,7947,7807,7460,7619
35,Number of Rooms: 9+,CA,Monterey,6041,6245,6546,6830,6985,7051,7351,7638,7860,7834
