,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,CA,Merced,2424,2114,2113,2053,2089,1858,1876,1753,1798,1733
41,Units in Structure: 1 DETACHED,CA,Merced,60751,60693,61056,61918,62231,62753,63505,64055,64454,65073
42,Units in Structure: 10-19,CA,Merced,1418,1513,1355,1335,1510,1608,1354,1218,1235,1197
43,Units in Structure: 2,CA,Merced,2819,3245,3190,3202,3035,2986,2636,2597,2437,2338
44,Units in Structure: 20-49,CA,Merced,837,813,898,710,709,721,835,896,893,858
45,Units in Structure: 3-4,CA,Merced,4432,4728,4743,4340,4253,4062,3697,3860,3913,3844
46,Units in Structure: 5-9,CA,Merced,3712,3781,3553,3828,3944,3783,3913,3593,3678,3435
47,Units in Structure: 50+,CA,Merced,1173,1084,1184,1111,1045,1055,1030,1125,1108,1263
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Merced,58,87,59,103,125,86,77,100,63,95
49,Units in Structure: Mobile Home,CA,Merced,5465,5526,5499,5228,4962,5151,5217,5291,5216,5415
40,Units in Structure: 1 ATTACHED,CA,Modoc,91,71,90,133,135,67,62,53,23,24
41,Units in Structure: 1 DETACHED,CA,Modoc,3859,3986,4122,4029,4193,4367,4481,4349,4459,4447
42,Units in Structure: 10-19,CA,Modoc,28,54,36,20,22,30,22,29,39,24
43,Units in Structure: 2,CA,Modoc,43,60,27,65,60,59,29,38,21,46
44,Units in Structure: 20-49,CA,Modoc,71,16,4,6,6,3,0,35,49,35
45,Units in Structure: 3-4,CA,Modoc,75,50,54,50,76,97,57,65,96,38
46,Units in Structure: 5-9,CA,Modoc,42,61,63,87,47,40,74,85,57,69
47,Units in Structure: 50+,CA,Modoc,18,17,13,19,18,22,12,13,9,11
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Modoc,5,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,CA,Modoc,901,859,763,791,651,553,505,583,510,564
40,Units in Structure: 1 ATTACHED,CA,Mono,401,533,707,822,1021,1192,1611,2123,2237,2218
41,Units in Structure: 1 DETACHED,CA,Mono,5247,5374,5571,5892,5715,5828,5974,5898,6080,5838
42,Units in Structure: 10-19,CA,Mono,1228,1415,1263,1216,1230,1218,1128,1075,892,977
43,Units in Structure: 2,CA,Mono,887,823,799,536,423,343,303,291,295,315
44,Units in Structure: 20-49,CA,Mono,954,836,851,867,879,946,866,794,704,665
45,Units in Structure: 3-4,CA,Mono,1744,1862,1686,1692,1856,1750,1544,1492,1457,1301
46,Units in Structure: 5-9,CA,Mono,2062,2031,1894,1832,1821,1728,1557,1550,1524,1783
47,Units in Structure: 50+,CA,Mono,196,229,187,174,213,156,118,96,158,160
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Mono,0,0,0,0,0,3,6,9,9,7
49,Units in Structure: Mobile Home,CA,Mono,1083,773,930,901,799,818,893,713,722,852
40,Units in Structure: 1 ATTACHED,CA,Monterey,9040,9062,8699,8600,8685,8925,8890,8985,8929,8796
41,Units in Structure: 1 DETACHED,CA,Monterey,87221,87207,87559,88210,88599,88095,87859,88131,88557,88721
42,Units in Structure: 10-19,CA,Monterey,6071,6012,6398,6563,6255,6938,7024,6870,6904,7245
43,Units in Structure: 2,CA,Monterey,4407,3941,3736,3731,3669,3534,3846,4099,4079,4257
44,Units in Structure: 20-49,CA,Monterey,3718,3964,4006,3897,3900,3744,3743,3857,4109,4338
45,Units in Structure: 3-4,CA,Monterey,8493,8841,9191,8907,8730,8671,8432,8239,8458,8288
46,Units in Structure: 5-9,CA,Monterey,10708,10876,10251,9977,10130,9986,10387,10206,9992,9922
47,Units in Structure: 50+,CA,Monterey,3526,3537,3583,3807,3936,4072,3892,3627,3521,3684
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Monterey,111,108,99,40,33,18,22,40,39,40
49,Units in Structure: Mobile Home,CA,Monterey,5538,5377,5564,5594,5657,5811,6074,6494,6567,6529
40,Units in Structure: 1 ATTACHED,CA,Napa,2842,2996,3105,3065,2903,3317,3226,3309,3536,3373
41,Units in Structure: 1 DETACHED,CA,Napa,37065,37480,37145,37341,37695,37830,38078,38486,38139,37963
42,Units in Structure: 10-19,CA,Napa,1832,1746,1799,1953,1885,1663,1509,1171,1288,1201
43,Units in Structure: 2,CA,Napa,1908,1851,1987,1948,1938,1795,1606,1501,1453,1445
44,Units in Structure: 20-49,CA,Napa,573,733,908,972,1020,1152,1158,1228,1418,1637
45,Units in Structure: 3-4,CA,Napa,2180,1942,2134,2107,2020,1785,2102,2173,2053,2211
46,Units in Structure: 5-9,CA,Napa,2255,2286,2039,2070,1925,1943,1922,1904,1865,1802
47,Units in Structure: 50+,CA,Napa,1909,1884,1762,1745,1780,1781,1943,2086,2240,2386
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Napa,58,87,70,73,59,26,8,2,2,3
49,Units in Structure: Mobile Home,CA,Napa,3684,3607,3690,3577,3778,3888,3749,3596,3563,3581
40,Units in Structure: 1 ATTACHED,CA,Nevada,783,824,871,893,905,1041,1061,1124,1013,1065
41,Units in Structure: 1 DETACHED,CA,Nevada,43058,43203,43190,43351,43530,43824,43747,43934,44043,44556
42,Units in Structure: 10-19,CA,Nevada,529,529,440,485,500,499,533,501,444,391
43,Units in Structure: 2,CA,Nevada,1108,1338,1343,1125,1085,951,790,747,660,607
44,Units in Structure: 20-49,CA,Nevada,389,445,454,576,628,585,612,576,495,458
45,Units in Structure: 3-4,CA,Nevada,1134,1144,1202,1260,1370,1303,1453,1471,1415,1365
46,Units in Structure: 5-9,CA,Nevada,1239,1100,1133,1127,993,1036,949,846,944,936
47,Units in Structure: 50+,CA,Nevada,527,597,742,736,732,765,871,943,1081,1160
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Nevada,228,177,230,244,228,142,225,121,151,135
49,Units in Structure: Mobile Home,CA,Nevada,2852,2947,2862,2865,2861,2871,2948,3130,3408,3316
40,Units in Structure: 1 ATTACHED,CA,Orange,126106,127332,127498,128078,128593,127018,126732,129514,133326,134920
41,Units in Structure: 1 DETACHED,CA,Orange,530423,534262,533706,533999,539326,541827,545239,550268,553164,556681
42,Units in Structure: 10-19,CA,Orange,61369,62059,61640,61937,61466,60140,59268,59544,59217,59174
43,Units in Structure: 2,CA,Orange,18145,18162,18759,18724,17945,18491,18803,18409,18524,18141
44,Units in Structure: 20-49,CA,Orange,44098,43296,43761,44832,45392,45308,46179,45774,46424,46650
45,Units in Structure: 3-4,CA,Orange,73281,72980,73881,74897,74932,76337,77192,76765,75575,75788
46,Units in Structure: 5-9,CA,Orange,68614,67035,69021,69721,69785,71751,73717,73557,74110,73715
47,Units in Structure: 50+,CA,Orange,86580,88136,89686,90085,90600,93556,95115,97376,100326,104575
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Orange,740,782,752,773,581,581,570,528,483,616
49,Units in Structure: Mobile Home,CA,Orange,32898,32279,30327,29913,29846,29633,29306,29966,30227,30189
40,Units in Structure: 1 ATTACHED,CA,Placer,4007,4183,4472,4725,5016,5142,5202,5255,5160,4935
41,Units in Structure: 1 DETACHED,CA,Placer,115480,117400,117885,118779,119791,121146,122837,123961,125954,128012
42,Units in Structure: 10-19,CA,Placer,3880,3797,3893,3721,3715,3797,3817,3882,4236,4529
43,Units in Structure: 2,CA,Placer,1839,1709,1546,1649,1666,1527,1542,1649,1503,1572
44,Units in Structure: 20-49,CA,Placer,1825,1842,1867,1795,1905,1836,1857,2136,2145,1976
45,Units in Structure: 3-4,CA,Placer,6370,6819,7019,6766,6395,6405,6388,6306,6366,6532
46,Units in Structure: 5-9,CA,Placer,7696,7077,7094,7113,7253,7102,7009,6932,6689,6574
47,Units in Structure: 50+,CA,Placer,3858,4127,4186,4695,4617,4733,4745,5025,5211,5577
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Placer,152,157,151,167,158,115,93,92,94,147
49,Units in Structure: Mobile Home,CA,Placer,4081,4134,4400,4476,4597,4598,4398,4429,4488,4322
40,Units in Structure: 1 ATTACHED,CA,Plumas,379,376,395,463,455,437,402,400,387,382
41,Units in Structure: 1 DETACHED,CA,Plumas,11846,12340,12813,12943,13032,13069,12864,12806,12701,12690
42,Units in Structure: 10-19,CA,Plumas,177,215,55,50,64,37,80,58,71,62
43,Units in Structure: 2,CA,Plumas,220,226,285,226,254,203,222,220,244,285
44,Units in Structure: 20-49,CA,Plumas,141,185,184,214,168,140,107,83,81,106
45,Units in Structure: 3-4,CA,Plumas,101,178,224,255,269,253,251,209,187,182
46,Units in Structure: 5-9,CA,Plumas,329,275,192,181,166,155,163,125,128,153
47,Units in Structure: 50+,CA,Plumas,41,0,9,14,54,51,109,93,78,40
48,"Units in Structure: Boat,RV,Van,Etc.",CA,Plumas,67,89,118,128,50,52,28,6,0,5
49,Units in Structure: Mobile Home,CA,Plumas,2082,1617,1267,1116,1122,1277,1467,1740,1895,1925
40,Units in Structure: 1 ATTACHED,CA,Riverside,50402,50690,51150,50234,48753,48922,48388,47640,46968,45200
41,Units in Structure: 1 DETACHED,CA,Riverside,529490,539438,543732,549212,551329,553342,557551,562362,566997,573710
42,Units in Structure: 10-19,CA,Riverside,24972,25744,25694,25263,26813,27700,27721,28246,29829,28607
43,Units in Structure: 2,CA,Riverside,10342,10628,10984,10672,11133,11579,11242,11903,12883,12802
44,Units in Structure: 20-49,CA,Riverside,13480,14194,14492,14573,15065,15312,15000,14788,13920,13695
45,Units in Structure: 3-4,CA,Riverside,27622,25513,25459,25960,26383,26269,28078,29088,30231,31281
46,Units in Structure: 5-9,CA,Riverside,31162,32002,31967,32320,33168,34147,34651,35267,36681,37344
