,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,NE,Adams,5.9,6.0,6.0,6.0,6.0,6.0,6.0,5.9,6.0,5.9
27,Number of Rooms: 1,NE,Adams,24,31,27,116,108,182,160,185,147,231
28,Number of Rooms: 2,NE,Adams,288,237,205,188,140,163,209,213,219,299
29,Number of Rooms: 3,NE,Adams,1168,1040,1083,1022,1088,1090,1172,1247,1187,1170
30,Number of Rooms: 4,NE,Adams,1959,1958,2127,1992,1948,2004,2020,1846,2103,2103
31,Number of Rooms: 5,NE,Adams,2513,2434,2178,2314,2230,2282,2272,2483,2347,2356
32,Number of Rooms: 6,NE,Adams,2034,1979,2076,2077,2277,2185,2223,2117,2027,1974
33,Number of Rooms: 7,NE,Adams,1744,1932,1847,1883,1901,1745,1676,1580,1537,1623
34,Number of Rooms: 8,NE,Adams,1521,1554,1582,1586,1446,1445,1378,1427,1528,1626
35,Number of Rooms: 9+,NE,Adams,2156,2219,2308,2293,2392,2522,2565,2696,2778,2524
26,Median Number of Rooms,NE,Antelope,6.2,6.3,6.2,6.3,6.3,6.3,6.3,6.3,6.3,6.2
27,Number of Rooms: 1,NE,Antelope,18,18,17,14,8,22,27,42,50,47
28,Number of Rooms: 2,NE,Antelope,24,26,32,29,43,52,78,75,85,70
29,Number of Rooms: 3,NE,Antelope,119,127,123,120,115,112,141,148,143,153
30,Number of Rooms: 4,NE,Antelope,379,320,366,287,309,296,332,342,351,347
31,Number of Rooms: 5,NE,Antelope,671,675,633,594,560,585,542,528,523,582
32,Number of Rooms: 6,NE,Antelope,658,636,679,766,763,714,687,667,651,642
33,Number of Rooms: 7,NE,Antelope,415,480,477,501,477,469,413,424,377,386
34,Number of Rooms: 8,NE,Antelope,479,476,432,408,413,362,332,361,365,338
35,Number of Rooms: 9+,NE,Antelope,528,530,528,554,581,649,732,731,769,766
26,Median Number of Rooms,NE,Arthur,6.3,6.3,6.1,6.2,6.2,6.3,6.1,6.3,6.4,6.1
27,Number of Rooms: 1,NE,Arthur,0,0,0,3,3,6,7,6,4,4
28,Number of Rooms: 2,NE,Arthur,5,0,2,2,2,2,2,0,0,0
29,Number of Rooms: 3,NE,Arthur,0,0,3,7,9,8,16,12,9,11
30,Number of Rooms: 4,NE,Arthur,20,23,31,31,33,29,31,26,31,27
