,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,45001950100,1228,48992,2339,0.047742488569562376,2024.8,301.7,12.6
1,45001950200,1276,55434,3017,0.05442508207959015,2316.3,680.5,20.1
2,45001950300,1356,55979,3360,0.06002250844066525,2764.0,578.8,17.6
3,45001950400,2398,57119,2613,0.04574659920516816,2157.8,441.7,13.7
4,45001950500,2025,41810,2746,0.06567806744797895,2264.7,464.4,16.6
5,45001950600,1172,36517,2326,0.06369636059917298,1838.6,470.4,16.6
6,45003020100,1963,49719,2471,0.049699310122890646,2057.8,396.4,16.8
7,45003020200,2140,68087,2344,0.03442654251178639,1983.3,349.6,10.7
8,45003020301,962,61482,2056,0.03344068182557496,1925.8,121.0,9.1
9,45003020302,2565,49036,1908,0.03891018843298801,1673.1,227.9,7.2
10,45003020400,3104,67495,1982,0.0293651381583821,1674.1,301.4,6.2
11,45003020500,3216,97024,2086,0.021499835092348284,1695.6,385.4,5.4
12,45003020601,1416,104792,2358,0.022501717688373158,1847.3,502.6,8.2
13,45003020602,2218,46013,2246,0.04881229217829744,1863.0,368.6,14.5
14,45003020701,2253,63878,2024,0.03168540029431103,1607.2,408.9,7.5
15,45003020702,2063,48057,1835,0.03818382337640718,1507.0,322.3,5.2
16,45003020801,1150,96857,2264,0.023374665744344755,1793.9,461.8,7.9
17,45003020802,2497,58547,1654,0.028250807043913438,1371.3,278.0,4.5
18,45003020901,1036,53048,2147,0.04047277936962751,1828.3,307.8,11.0
19,45003020902,2142,66403,2526,0.03804044997966959,2133.6,381.4,11.3
20,45003021001,1751,55062,2245,0.04077222040608768,1896.8,339.1,9.1
21,45003021002,1910,42313,2109,0.049842837898518184,1839.8,260.9,8.3
22,45003021101,1248,31846,1983,0.0622684167556365,1666.3,305.6,11.4
23,45003021102,1436,56202,2300,0.04092381054055016,1936.3,354.3,9.5
24,45003021201,2301,89758,2091,0.02329597361795049,1807.4,276.9,6.3
25,45003021202,1804,84728,1888,0.022283070531583418,1466.2,415.2,7.1
26,45003021203,4005,84310,1970,0.02336614873680465,1535.9,429.3,5.1
27,45003021300,1818,68285,2051,0.030035879036391593,1686.2,356.7,7.7
28,45003021400,2253,38873,1919,0.04936588377537108,1685.5,225.3,8.6
29,45003021500,2537,73292,1876,0.02559624515636086,1515.9,353.4,6.7
30,45003021601,2227,44499,1998,0.04489988539068294,1726.7,260.3,11.4
31,45003021602,3449,69544,2025,0.02911825606810077,1659.3,358.9,6.3
32,45003021700,1914,46084,2349,0.05097213783525736,1943.2,389.4,16.6
33,45003021800,867,47313,2915,0.061610973728150824,2322.4,567.5,25.2
34,45003021900,2195,60306,2589,0.04293105163665307,2231.2,346.9,11.4
35,45003022001,1924,75201,2158,0.028696426909216633,1777.2,370.2,10.6
36,45003022002,2936,74876,2178,0.029088092312623538,1825.6,341.7,10.4
37,45003022100,1410,56846,2302,0.04049537346515146,1844.2,447.2,10.3
38,45005970200,1863,34200,2569,0.07511695906432748,2216.5,342.0,10.4
39,45005970300,449,42092,3474,0.08253349805188634,2588.6,861.5,24.0
40,45005970400,1038,43330,3058,0.07057465958919917,2629.2,418.6,9.9
41,45007000200,1483,64490,1451,0.022499612342998916,1038.4,396.4,15.8
42,45007000300,2010,55760,1205,0.021610473457675753,1019.2,180.7,5.4
43,45007000500,1192,46275,1510,0.032631010264721774,1129.8,362.4,17.4
44,45007000600,1424,27976,1380,0.0493279954246497,1171.4,192.6,16.4
45,45007000700,1967,26774,1466,0.054754612683947115,1198.6,252.9,14.9
46,45007000800,1199,34154,1261,0.03692100486033847,1026.9,218.8,15.5
47,45007000900,1432,45153,1431,0.03169224636236795,1105.5,310.6,14.6
48,45007001000,1305,61495,943,0.015334580047158305,801.5,134.1,7.5
49,45007001100,2290,71680,1300,0.018136160714285716,1049.7,239.3,11.4
50,45007010102,2810,80800,1373,0.016992574257425744,1081.9,278.5,12.7
51,45007010103,2923,88575,2067,0.023336155800169348,1764.7,297.0,5.8
52,45007010104,2968,90696,2310,0.025469700979094997,1955.3,345.3,9.3
53,45007010200,1980,80012,1531,0.01913462980552917,1287.7,232.8,10.4
54,45007010300,1588,46939,1467,0.031253328788427535,1170.9,280.4,15.8
55,45007010401,2589,54399,2091,0.03843820658467986,1819.9,255.4,15.5
56,45007010402,2626,52819,1965,0.037202521819799696,1743.7,206.4,15.0
57,45007010500,2419,82897,2813,0.03393367673136543,2606.7,192.7,13.4
58,45007010600,2843,79048,2316,0.029298653982390448,2078.6,221.2,16.6
59,45007010700,2512,51161,2089,0.04083188366138269,1839.7,233.8,15.7
60,45007010800,2056,74824,2214,0.02958943654442425,2029.9,171.2,13.2
61,45007010900,1677,67512,4334,0.0641959947861121,4056.9,254.9,22.3
62,45007011001,2045,73973,2258,0.030524650886134132,1980.4,259.2,18.2
63,45007011002,1684,68965,1465,0.0212426593199449,1171.8,285.1,8.1
64,45007011100,1182,59085,1133,0.019175763730219175,976.8,148.9,6.9
65,45007011201,1699,113261,2143,0.01892089951527887,1813.0,324.8,5.4
