,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,WI,Adams,414,345,339,382,328,673,656,655,685,691
51,Year Built: 1950-1959,WI,Adams,1018,937,839,818,830,1382,1452,1584,1620,1644
52,Year Built: 1960-1969,WI,Adams,1441,1453,1403,1444,1434,3637,3833,4220,4275,4260
53,Year Built: 1970-1979,WI,Adams,3956,3667,3433,3349,3410,3676,3331,3153,2874,2575
54,Year Built: 1980-1989,WI,Adams,2802,2994,3113,3346,3767,3620,3531,3221,2989,3018
55,Year Built: 1990-1999,WI,Adams,3360,3397,3943,3898,3704,2918,2934,3020,3241,3384
56,Year Built: 2000-2009,WI,Adams,1871,2075,2960,2971,2807,161,238,269,281,299
57,Year Built: 2010-2013,WI,Adams,772,908,18,63,96,16,25,96,169,237
58,Year Built: before 1940,WI,Adams,1433,1498,1336,1087,1011,307,386,365,343,368
50,Year Built: 1940-1949,WI,Ashland,454,485,662,725,783,885,907,1045,993,950
51,Year Built: 1950-1959,WI,Ashland,688,651,658,661,738,872,926,862,868,695
52,Year Built: 1960-1969,WI,Ashland,672,603,664,728,825,1357,1304,1313,1310,1353
53,Year Built: 1970-1979,WI,Ashland,1696,1739,1603,1477,1507,815,804,897,916,871
54,Year Built: 1980-1989,WI,Ashland,958,875,839,828,824,1017,938,885,924,986
55,Year Built: 1990-1999,WI,Ashland,1109,1179,1132,1023,986,956,1062,1083,1060,1095
56,Year Built: 2000-2009,WI,Ashland,492,498,812,958,952,70,121,149,212,210
57,Year Built: 2010-2013,WI,Ashland,186,275,32,48,56,18,18,23,48,77
58,Year Built: before 1940,WI,Ashland,3317,3298,3222,3177,2979,851,843,786,730,687
50,Year Built: 1940-1949,WI,Barron,1621,1554,1487,1488,1556,1878,1811,1944,1824,1998
51,Year Built: 1950-1959,WI,Barron,2191,2161,2206,2189,1897,1499,1583,1691,1867,1982
52,Year Built: 1960-1969,WI,Barron,1783,1818,1747,1668,1542,3677,3854,3945,3965,3996
53,Year Built: 1970-1979,WI,Barron,4055,3828,3919,3884,3981,2487,2473,2448,2569,2683
54,Year Built: 1980-1989,WI,Barron,2678,2649,2554,2472,2545,3644,3627,3726,3690,3548
55,Year Built: 1990-1999,WI,Barron,2663,2936,3121,3311,3512,3481,3577,3422,3378,3172
56,Year Built: 2000-2009,WI,Barron,2419,2441,3159,3266,3390,186,241,249,293,330
57,Year Built: 2010-2013,WI,Barron,692,894,58,99,153,16,56,164,263,365
58,Year Built: before 1940,WI,Barron,5318,5258,5307,5221,5084,1689,1576,1509,1584,1582
50,Year Built: 1940-1949,WI,Bayfield,836,774,783,767,697,958,967,901,872,835
51,Year Built: 1950-1959,WI,Bayfield,947,894,926,1000,975,861,988,1075,1107,1138
52,Year Built: 1960-1969,WI,Bayfield,1203,1100,1009,951,823,2206,2054,1976,1991,2014
53,Year Built: 1970-1979,WI,Bayfield,2366,2466,2407,2281,2231,1550,1509,1667,1694,1663
54,Year Built: 1980-1989,WI,Bayfield,1504,1566,1597,1604,1625,2184,2149,2103,2183,2207
55,Year Built: 1990-1999,WI,Bayfield,2069,2078,2158,2118,2146,2305,2402,2542,2544,2529
56,Year Built: 2000-2009,WI,Bayfield,1102,1298,1756,1893,2208,144,190,285,313,278
57,Year Built: 2010-2013,WI,Bayfield,304,330,1,51,134,13,21,30,61,121
58,Year Built: before 1940,WI,Bayfield,2511,2432,2368,2372,2238,775,722,630,586,632
50,Year Built: 1940-1949,WI,Brown,5219,5088,5032,4995,4769,10839,10890,10609,10650,10744
51,Year Built: 1950-1959,WI,Brown,11023,11162,11398,11118,11184,11406,11686,11717,11624,11193
52,Year Built: 1960-1969,WI,Brown,11157,10952,10823,11583,11213,18417,17962,17830,17709,17421
53,Year Built: 1970-1979,WI,Brown,17182,17307,17638,17499,18021,12635,12776,13582,13638,14149
54,Year Built: 1980-1989,WI,Brown,12939,13227,12819,12649,12361,17303,17897,17348,17565,18116
55,Year Built: 1990-1999,WI,Brown,17439,16680,17405,17453,17444,16310,15982,16365,16305,16033
56,Year Built: 2000-2009,WI,Brown,10772,11129,15069,15312,15873,2001,2420,2838,3104,3361
57,Year Built: 2010-2013,WI,Brown,3631,4316,337,890,1294,115,398,887,1745,2794
58,Year Built: before 1940,WI,Brown,13876,14069,14092,13652,13708,4567,4445,4552,4429,4186
50,Year Built: 1940-1949,WI,Buffalo,314,360,428,492,491,510,439,463,427,437
51,Year Built: 1950-1959,WI,Buffalo,593,658,591,555,567,546,536,533,476,533
52,Year Built: 1960-1969,WI,Buffalo,544,558,591,588,550,969,939,921,982,933
53,Year Built: 1970-1979,WI,Buffalo,952,911,999,966,920,622,649,695,686,597
54,Year Built: 1980-1989,WI,Buffalo,496,538,521,547,606,771,740,766,812,886
55,Year Built: 1990-1999,WI,Buffalo,726,748,801,797,816,693,667,672,694,759
56,Year Built: 2000-2009,WI,Buffalo,567,521,705,716,705,50,72,76,97,105
57,Year Built: 2010-2013,WI,Buffalo,201,233,12,15,37,1,5,28,51,84
58,Year Built: before 1940,WI,Buffalo,2238,2112,2014,2013,1998,531,553,486,429,463
50,Year Built: 1940-1949,WI,Burnett,990,940,926,960,903,1242,1256,1142,1102,1087
51,Year Built: 1950-1959,WI,Burnett,1286,1297,1326,1294,1330,1389,1368,1302,1350,1294
52,Year Built: 1960-1969,WI,Burnett,1439,1515,1623,1446,1384,2660,2682,2778,2810,2751
53,Year Built: 1970-1979,WI,Burnett,2694,2621,2568,2596,2638,2112,2124,2197,2263,2231
54,Year Built: 1980-1989,WI,Burnett,2062,2035,2038,2132,2088,2473,2487,2484,2385,2369
55,Year Built: 1990-1999,WI,Burnett,2287,2260,2214,2388,2492,2806,2810,2795,2721,2810
56,Year Built: 2000-2009,WI,Burnett,1601,1770,2304,2607,2764,109,168,219,234,237
57,Year Built: 2010-2013,WI,Burnett,403,458,16,41,81,17,37,65,103,219
58,Year Built: before 1940,WI,Burnett,1655,1742,1814,1712,1568,858,872,899,881,895
50,Year Built: 1940-1949,WI,Calumet,601,654,678,536,534,1364,1268,1275,1104,1223
51,Year Built: 1950-1959,WI,Calumet,1012,1061,1194,1372,1268,1789,1856,1840,1865,1754
52,Year Built: 1960-1969,WI,Calumet,1681,1526,1667,1670,1881,2483,2621,2710,2682,2584
53,Year Built: 1970-1979,WI,Calumet,2621,2577,2495,2681,2634,2311,2219,2295,2369,2174
54,Year Built: 1980-1989,WI,Calumet,2659,2652,2575,2294,2393,3785,3792,3796,3842,3775
55,Year Built: 1990-1999,WI,Calumet,3634,3829,3865,3680,3692,3960,4114,4080,4119,4071
56,Year Built: 2000-2009,WI,Calumet,2811,2691,3663,3841,3964,262,318,451,525,601
57,Year Built: 2010-2013,WI,Calumet,794,950,32,85,122,3,44,138,278,518
58,Year Built: before 1940,WI,Calumet,3606,3627,3497,3585,3367,516,511,561,565,684
50,Year Built: 1940-1949,WI,Chippewa,2349,2211,2261,2164,1848,2267,2472,2533,2740,2723
51,Year Built: 1950-1959,WI,Chippewa,2528,2438,2336,2366,2345,2134,2090,2118,2238,2049
52,Year Built: 1960-1969,WI,Chippewa,2306,2159,1952,1948,1916,4687,4463,4580,4348,3929
53,Year Built: 1970-1979,WI,Chippewa,4134,4253,4435,4422,4702,2502,2277,2572,2630,2887
54,Year Built: 1980-1989,WI,Chippewa,2691,2815,2585,2697,2399,3758,3905,3712,3626,3823
55,Year Built: 1990-1999,WI,Chippewa,3611,3644,3814,3846,3837,4471,4667,4505,4464,4481
56,Year Built: 2000-2009,WI,Chippewa,2408,2367,4090,4157,4445,449,570,708,849,940
57,Year Built: 2010-2013,WI,Chippewa,1041,1379,59,109,255,23,167,278,402,672
58,Year Built: before 1940,WI,Chippewa,5715,5738,5615,5528,5626,1693,1550,1651,1665,1844
50,Year Built: 1940-1949,WI,Clark,982,985,1046,1031,987,1281,1204,1201,1230,1248
51,Year Built: 1950-1959,WI,Clark,1324,1283,1294,1246,1222,1173,1197,1238,1353,1318
52,Year Built: 1960-1969,WI,Clark,1093,1081,1102,1019,1122,2374,2407,2286,2175,2243
53,Year Built: 1970-1979,WI,Clark,2403,2484,2528,2610,2550,1533,1581,1460,1421,1430
54,Year Built: 1980-1989,WI,Clark,1320,1317,1352,1385,1409,1685,1669,1721,1842,1865
55,Year Built: 1990-1999,WI,Clark,1716,1729,1779,1738,1735,1562,1523,1591,1593,1571
56,Year Built: 2000-2009,WI,Clark,1013,1025,1483,1546,1586,183,197,209,210,214
57,Year Built: 2010-2013,WI,Clark,331,419,27,66,109,13,21,59,123,176
58,Year Built: before 1940,WI,Clark,4730,4674,4447,4394,4314,999,1060,1038,1038,1063
50,Year Built: 1940-1949,WI,Columbia,1355,1452,1419,1334,1328,1958,1821,1683,1721,1780
51,Year Built: 1950-1959,WI,Columbia,1827,1967,1910,1735,1730,2234,2200,2008,1959,2020
52,Year Built: 1960-1969,WI,Columbia,2217,2268,2405,2433,2150,3778,3846,3924,3908,4183
53,Year Built: 1970-1979,WI,Columbia,3261,3300,3452,3590,3821,2311,2388,2472,2334,2391
54,Year Built: 1980-1989,WI,Columbia,2154,2022,2030,2264,2384,4539,4376,4379,4249,4248
55,Year Built: 1990-1999,WI,Columbia,4488,4564,4572,4612,4587,3854,3853,3943,3897,3980
56,Year Built: 2000-2009,WI,Columbia,2392,2474,3579,3674,3769,246,322,289,345,328
57,Year Built: 2010-2013,WI,Columbia,866,1048,70,98,193,35,64,145,299,421
58,Year Built: before 1940,WI,Columbia,7271,6890,6671,6362,6192,1221,1105,1041,1125,1005
50,Year Built: 1940-1949,WI,Crawford,634,620,606,611,556,542,486,526,598,679
51,Year Built: 1950-1959,WI,Crawford,638,594,581,501,435,705,751,732,708,731
52,Year Built: 1960-1969,WI,Crawford,644,722,706,665,670,1315,1249,1283,1388,1375
53,Year Built: 1970-1979,WI,Crawford,1704,1589,1457,1437,1434,855,877,853,851,978
54,Year Built: 1980-1989,WI,Crawford,966,934,929,1010,927,1300,1328,1328,1267,1158
55,Year Built: 1990-1999,WI,Crawford,1134,1155,1178,1146,1282,1219,1199,1262,1317,1254
56,Year Built: 2000-2009,WI,Crawford,563,601,994,1075,1163,104,139,184,217,195
57,Year Built: 2010-2013,WI,Crawford,207,302,11,19,79,2,27,34,61,78
58,Year Built: before 1940,WI,Crawford,2352,2289,2378,2324,2258,481,501,510,457,463
50,Year Built: 1940-1949,WI,Dane,8264,8138,8328,7710,7593,20422,19842,19264,19005,18652
51,Year Built: 1950-1959,WI,Dane,18982,19489,19962,20422,20492,22274,22314,22793,22931,23793
52,Year Built: 1960-1969,WI,Dane,24924,24864,24118,23664,22655,36999,37074,36006,35712,34987
53,Year Built: 1970-1979,WI,Dane,37547,37516,37238,36466,37278,25763,26397,26798,26818,26976
54,Year Built: 1980-1989,WI,Dane,24902,25044,24932,25331,25297,35584,35969,36494,36761,36713
55,Year Built: 1990-1999,WI,Dane,33780,32864,33250,33743,34747,40441,40769,40497,39248,38520
56,Year Built: 2000-2009,WI,Dane,25424,25040,39799,40569,41035,3911,5342,6189,7005,7741
57,Year Built: 2010-2013,WI,Dane,11126,13708,729,1637,2534,293,1060,3549,6362,9586
58,Year Built: before 1940,WI,Dane,28211,28185,27671,27562,27065,7778,7878,7944,8118,7976
50,Year Built: 1940-1949,WI,Dodge,2143,1944,2005,2064,2161,3257,3336,3336,3378,3340
51,Year Built: 1950-1959,WI,Dodge,3134,3137,3324,3412,3253,3733,3678,3711,3596,3484
