,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,VA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,5.786,0.0,0.0,0.0,0.0,
2,VA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,5.664,0.0,0.0,0.0,0.0,
3,VA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,8.472,27784.77,1126.03,948.48,0.0,7.470000000000001
4,VA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,13.593,42713.23,1033.98,1252.97,0.0,5.35
5,VA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,66.031,68176.74,823.98,637.48,0.0,2.1399999999999997
6,VA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,122.855,1911.46,785.06,53.72,0.0,43.88
7,VA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,213.04,18570.09,768.37,117.3,0.0,4.77
8,VA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,229.449,34493.28,1690.66,122.69,0.0,5.26
9,VA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,806.092,50572.65,1832.39,137.81,0.0,3.9
10,VA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,3273.989,166585.13,1498.6,94.2,12.86,0.96
11,VA,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.642,0.0,0.0,0.0,0.0,
12,VA,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,2.167,0.0,0.0,0.0,0.0,
13,VA,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,4.781,0.0,0.0,0.0,0.0,
14,VA,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,5.869,35977.03,3151.3,0.0,0.0,8.76
15,VA,OWNER,1940-59,1 ATTACHED,OTHER,400%+,1.186,0.0,0.0,0.0,0.0,
16,VA,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.327,0.0,0.0,0.0,0.0,
17,VA,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.36,0.0,0.0,0.0,0.0,
