,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Natural gas consumed by (delivered to) the residential sector, Delaware (Million cubic feet)",6910,6807,6677,6219,6855,6210,6861,7074,7586,7595,7270,7189,8194,8295,8557,8505,9791,8972,7755,8862,9467,9175,9550,10766,10399,10339,9111,10000,9875,10049,10126,10030,8564,10197,11316,11260,9660,9896,12076,11643,
"Natural gas consumed by (delivered to) the commercial sector, Delaware (Million cubic feet)",3246,3783,3577,3428,3827,3412,3514,3741,4041,4184,4042,4253,4965,5195,5459,5743,6694,6608,5590,6119,5125,5680,7477,8437,8465,8383,8134,8628,8868,11684,12193,10478,10034,11170,11882,11731,12340,13380,15593,15590,
"Natural gas consumed by the industrial sector, Delaware (Million cubic feet)",12642,14366,12343,20203,25216,21600,20834,18038,14803,15141,17036,16147,18060,19453,17216,19399,14164,14805,16287,21075,25325,20059,17634,15172,16025,15257,16398,16014,18216,17402,7983,19760,28737,32154,31004,33126,31457,29860,30783,33865,
"Natural gas consumed by the electric power sector, Delaware (Million cubic feet)",6999,5684,5202,5023,7060,7266,1796,7847,2824,7999,10776,14354,8384,8665,17399,27010,23370,16092,11135,19879,8371,15129,17460,11712,13067,12875,9522,13493,11181,10990,24383,38984,53295,41487,46136,45450,54156,44961,36328,28101,
