,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,AR,Arkansas,3381,3600,3694,3779,4040,4026,3771,3862,3937,3690
4,House Heating Fuel: Fuel Oil,AR,Arkansas,22,28,18,16,16,17,2,2,4,3
5,House Heating Fuel: Gas,AR,Arkansas,3756,3673,3551,3381,3087,3067,3228,3158,2992,3140
6,House Heating Fuel: Propane,AR,Arkansas,762,542,523,508,506,511,521,527,599,506
7,House Heating Fuel: Wood,AR,Arkansas,205,176,151,139,108,98,134,116,112,115
3,House Heating Fuel: Electric,AR,Ashley,3732,4017,4140,4196,4245,3951,4072,4099,4084,3975
4,House Heating Fuel: Fuel Oil,AR,Ashley,2,12,22,17,18,20,7,0,0,0
5,House Heating Fuel: Gas,AR,Ashley,3537,3405,3342,3227,3094,3182,3166,3001,2761,2669
6,House Heating Fuel: Propane,AR,Ashley,1178,961,893,847,765,783,766,860,822,856
7,House Heating Fuel: Wood,AR,Ashley,384,376,282,278,302,266,220,170,181,185
3,House Heating Fuel: Electric,AR,Baxter,8678,8800,8809,9157,9094,9198,9233,9390,9510,9676
4,House Heating Fuel: Fuel Oil,AR,Baxter,33,22,31,24,25,20,19,27,15,13
5,House Heating Fuel: Gas,AR,Baxter,5890,5787,5577,5226,5428,5319,5458,5661,5495,5562
6,House Heating Fuel: Propane,AR,Baxter,2803,2627,2345,2245,2109,2118,1900,1934,2005,1981
7,House Heating Fuel: Wood,AR,Baxter,1176,1200,1253,1348,1441,1401,1329,1189,1121,1015
3,House Heating Fuel: Electric,AR,Benton,28570,29592,30914,31676,31809,32776,34082,35600,37671,39329
4,House Heating Fuel: Fuel Oil,AR,Benton,93,86,112,107,74,79,101,92,38,20
5,House Heating Fuel: Gas,AR,Benton,38818,39340,39444,39965,40870,42197,42910,44126,44877,46361
6,House Heating Fuel: Propane,AR,Benton,7288,6927,6605,6432,6456,6229,6563,6928,7351,7327
7,House Heating Fuel: Wood,AR,Benton,3627,3563,3710,3463,3446,3805,3778,3574,3781,3616
3,House Heating Fuel: Electric,AR,Boone,5816,5987,6011,6169,6185,6362,6424,6786,6889,6968
4,House Heating Fuel: Fuel Oil,AR,Boone,22,30,0,0,3,3,4,5,5,0
5,House Heating Fuel: Gas,AR,Boone,4715,4911,4914,5113,5053,4998,4800,4520,4421,4571
6,House Heating Fuel: Propane,AR,Boone,2516,2367,2363,2397,2221,2231,2250,2001,1897,1954
7,House Heating Fuel: Wood,AR,Boone,1161,1219,1375,1348,1358,1336,1360,1535,1613,1469
3,House Heating Fuel: Electric,AR,Bradley,2090,2117,2197,2262,2351,2290,2436,2365,2368,2274
4,House Heating Fuel: Fuel Oil,AR,Bradley,0,0,0,0,19,23,29,28,25,0
5,House Heating Fuel: Gas,AR,Bradley,1442,1479,1519,1265,1314,1340,1222,1181,1192,1226
6,House Heating Fuel: Propane,AR,Bradley,869,834,739,762,654,612,576,695,690,692
7,House Heating Fuel: Wood,AR,Bradley,359,363,344,380,322,272,219,216,176,198
3,House Heating Fuel: Electric,AR,Calhoun,672,681,706,664,738,844,858,846,807,772
4,House Heating Fuel: Fuel Oil,AR,Calhoun,0,2,3,4,3,2,0,0,0,0
