,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,AR,Arkansas,50,30,65,100,80,100,102,65,41,46
41,Units in Structure: 1 DETACHED,AR,Arkansas,6969,7016,6954,6922,6760,6623,6595,6652,6527,6775
42,Units in Structure: 10-19,AR,Arkansas,58,77,126,132,145,149,125,133,131,97
43,Units in Structure: 2,AR,Arkansas,190,152,195,225,234,236,194,159,281,256
44,Units in Structure: 20-49,AR,Arkansas,116,142,124,142,139,134,98,91,34,29
45,Units in Structure: 3-4,AR,Arkansas,351,339,281,213,185,201,279,353,399,408
46,Units in Structure: 5-9,AR,Arkansas,320,259,204,160,304,397,472,456,541,406
47,Units in Structure: 50+,AR,Arkansas,0,0,0,0,0,0,14,12,15,9
48,"Units in Structure: Boat,RV,Van,Etc.",AR,Arkansas,37,15,35,33,22,19,25,12,15,6
49,Units in Structure: Mobile Home,AR,Arkansas,1420,1461,1478,1488,1560,1585,1537,1521,1465,1436
40,Units in Structure: 1 ATTACHED,AR,Ashley,39,65,70,85,90,81,55,56,100,62
41,Units in Structure: 1 DETACHED,AR,Ashley,7339,7113,7100,6873,6859,6901,7061,7052,7256,7454
42,Units in Structure: 10-19,AR,Ashley,82,75,81,26,5,8,4,34,57,67
43,Units in Structure: 2,AR,Ashley,225,187,216,231,248,240,257,229,207,208
44,Units in Structure: 20-49,AR,Ashley,121,94,88,65,59,64,57,82,111,144
45,Units in Structure: 3-4,AR,Ashley,139,152,198,167,128,116,62,12,24,22
46,Units in Structure: 5-9,AR,Ashley,271,249,159,132,196,208,188,190,128,95
47,Units in Structure: 50+,AR,Ashley,47,63,64,72,90,63,48,41,44,0
48,"Units in Structure: Boat,RV,Van,Etc.",AR,Ashley,0,0,34,38,34,38,38,10,0,0
49,Units in Structure: Mobile Home,AR,Ashley,2035,2195,2171,2404,2408,2385,2331,2446,2221,2131
40,Units in Structure: 1 ATTACHED,AR,Baxter,680,699,624,514,584,451,475,426,544,545
41,Units in Structure: 1 DETACHED,AR,Baxter,16048,16337,16609,16470,16321,16327,16444,16738,16636,17066
42,Units in Structure: 10-19,AR,Baxter,248,215,231,254,237,179,181,223,189,183
43,Units in Structure: 2,AR,Baxter,636,505,510,490,450,440,479,436,511,428
44,Units in Structure: 20-49,AR,Baxter,244,210,182,212,164,259,257,319,364,341
45,Units in Structure: 3-4,AR,Baxter,550,564,578,626,632,649,581,527,504,382
46,Units in Structure: 5-9,AR,Baxter,495,406,374,416,411,374,409,407,391,396
47,Units in Structure: 50+,AR,Baxter,69,190,88,111,176,246,180,216,186,141
48,"Units in Structure: Boat,RV,Van,Etc.",AR,Baxter,10,44,53,46,53,60,18,34,36,30
49,Units in Structure: Mobile Home,AR,Baxter,3276,3281,3267,3377,3578,3628,3564,3477,3498,3375
