,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,AR,Arkansas,2.3,2.34,2.35,2.32,2.34,2.36,2.36,2.34,2.39,2.42
1,Avg household size of renter-occupied unit,AR,Arkansas,2.24,2.28,2.31,2.46,2.48,2.43,2.43,2.37,2.21,2.23
36,Owner-Occupied,AR,Arkansas,12123,12598,12773,12338,12384,12210,11712,11303,11704,11837
37,Renter-Occupied,AR,Arkansas,6553,6161,5905,6302,6190,6262,6603,6788,6158,5815
0,Avg household size of owner-occupied unit,AR,Ashley,2.58,2.52,2.49,2.43,2.46,2.5,2.45,2.53,2.6,2.65
1,Avg household size of renter-occupied unit,AR,Ashley,2.14,2.3,2.35,2.63,2.6,2.59,2.62,2.47,2.48,2.4
36,Owner-Occupied,AR,Ashley,16651,16425,16481,15879,15685,15738,15360,15316,15187,15899
37,Renter-Occupied,AR,Ashley,5252,5295,5088,5541,5533,5283,5429,5262,5164,4193
0,Avg household size of owner-occupied unit,AR,Baxter,2.16,2.21,2.25,2.25,2.24,2.21,2.22,2.19,2.19,2.22
1,Avg household size of renter-occupied unit,AR,Baxter,2.2,2.16,2.25,2.21,2.19,2.29,2.32,2.25,2.3,2.23
36,Owner-Occupied,AR,Baxter,31048,31810,31499,31232,31127,30388,30162,30430,30559,31203
37,Renter-Occupied,AR,Baxter,9639,9079,9275,9463,9478,10144,10332,10188,10214,9802
0,Avg household size of owner-occupied unit,AR,Benton,2.7,2.72,2.76,2.77,2.79,2.76,2.79,2.78,2.79,2.79
1,Avg household size of renter-occupied unit,AR,Benton,2.46,2.54,2.55,2.67,2.72,2.72,2.69,2.66,2.56,2.53
36,Owner-Occupied,AR,Benton,149557,151468,154508,156052,157270,158474,164159,167625,174867,180560
37,Renter-Occupied,AR,Benton,58100,62172,64775,68684,72654,76983,78326,81418,81304,82334
0,Avg household size of owner-occupied unit,AR,Boone,2.59,2.57,2.54,2.45,2.47,2.42,2.41,2.42,2.45,2.48
1,Avg household size of renter-occupied unit,AR,Boone,2.37,2.29,2.29,2.36,2.47,2.53,2.62,2.58,2.52,2.36
36,Owner-Occupied,AR,Boone,26926,27313,27377,26848,26441,25807,25848,25977,26096,26809
37,Renter-Occupied,AR,Boone,9265,9090,9153,9748,10217,10906,10937,10720,10672,10011
0,Avg household size of owner-occupied unit,AR,Bradley,2.22,2.34,2.34,2.39,2.31,2.36,2.36,2.42,2.43,2.46
1,Avg household size of renter-occupied unit,AR,Bradley,2.29,2.14,2.11,2.18,2.44,2.46,2.45,2.27,2.27,2.33
36,Owner-Occupied,AR,Bradley,7590,8095,7998,7859,7663,7326,6943,6857,6894,7095
37,Renter-Occupied,AR,Bradley,3330,3101,3173,3263,3422,3678,3953,3939,3858,3585
0,Avg household size of owner-occupied unit,AR,Calhoun,2.61,2.63,2.51,2.53,2.42,2.33,2.4,2.47,2.61,2.7
1,Avg household size of renter-occupied unit,AR,Calhoun,2.56,2.56,2.61,2.62,2.79,2.69,2.61,2.36,2.63,2.92
36,Owner-Occupied,AR,Calhoun,4558,4393,4202,4149,3999,3968,4078,4232,4225,4235
37,Renter-Occupied,AR,Calhoun,971,936,1078,1073,1151,1142,990,819,836,821
0,Avg household size of owner-occupied unit,AR,Carroll,2.3,2.37,2.36,2.39,2.39,2.39,2.44,2.52,2.44,2.44
1,Avg household size of renter-occupied unit,AR,Carroll,2.25,2.32,2.48,2.7,2.69,2.82,2.77,2.61,2.57,2.63
36,Owner-Occupied,AR,Carroll,18302,19418,19089,19270,19577,19805,20182,21158,20723,20579
37,Renter-Occupied,AR,Carroll,7827,7470,7960,7986,7766,7550,7227,6347,6884,7104
0,Avg household size of owner-occupied unit,AR,Chicot,2.27,2.24,2.21,2.3,2.25,2.23,2.28,2.3,2.2,2.31
1,Avg household size of renter-occupied unit,AR,Chicot,2.71,2.67,2.57,2.62,2.69,2.64,2.61,2.55,2.62,2.64
36,Owner-Occupied,AR,Chicot,7435,7198,7038,6881,6885,6795,6615,6591,6078,5797
37,Renter-Occupied,AR,Chicot,3865,3897,3904,3976,3872,3860,3867,3703,4031,4100
0,Avg household size of owner-occupied unit,AR,Clark,2.36,2.56,2.52,2.49,2.45,2.4,2.34,2.34,2.4,2.44
1,Avg household size of renter-occupied unit,AR,Clark,2.22,2.41,2.37,2.27,2.17,2.09,2.1,2.04,2.16,2.21
36,Owner-Occupied,AR,Clark,13313,13796,13543,13192,13199,13204,12959,12827,12803,11859
37,Renter-Occupied,AR,Clark,6002,6446,6564,6908,6713,6623,6800,6847,6855,7941
0,Avg household size of owner-occupied unit,AR,Clay,2.39,2.35,2.36,2.34,2.31,2.31,2.36,2.32,2.25,2.22
1,Avg household size of renter-occupied unit,AR,Clay,2.43,2.3,2.2,2.18,2.25,2.31,2.27,2.39,2.48,2.45
36,Owner-Occupied,AR,Clay,11991,11957,11912,11595,11519,11221,11047,10480,10052,9626
37,Renter-Occupied,AR,Clay,4296,4056,3946,4071,3929,4045,4023,4574,4881,5145
0,Avg household size of owner-occupied unit,AR,Cleburne,2.24,2.3,2.33,2.36,2.4,2.46,2.45,2.34,2.31,2.26
1,Avg household size of renter-occupied unit,AR,Cleburne,2.54,2.63,2.78,2.83,2.69,2.61,2.38,2.38,2.34,2.41
36,Owner-Occupied,AR,Cleburne,18804,19205,18669,18684,19095,19027,19142,18693,18507,18322
37,Renter-Occupied,AR,Cleburne,6033,6140,6718,6724,6326,6317,6089,6322,6388,6450
0,Avg household size of owner-occupied unit,AR,Cleveland,2.7,2.65,2.58,2.55,2.56,2.48,2.47,2.5,2.49,2.55
1,Avg household size of renter-occupied unit,AR,Cleveland,2.46,2.55,2.68,2.62,2.77,2.72,2.58,2.51,2.4,2.35
36,Owner-Occupied,AR,Cleveland,6971,6785,6706,6602,6592,6476,6218,6091,6189,6230
37,Renter-Occupied,AR,Cleveland,1788,1880,1905,1973,1928,1956,2122,2147,1944,1811
0,Avg household size of owner-occupied unit,AR,Columbia,2.35,2.35,2.45,2.45,2.45,2.43,2.46,2.4,2.51,2.61
1,Avg household size of renter-occupied unit,AR,Columbia,2.35,2.4,2.41,2.41,2.3,2.24,2.17,2.34,2.36,2.46
36,Owner-Occupied,AR,Columbia,16208,16380,16606,15908,15845,15876,15486,14750,15492,15727
37,Renter-Occupied,AR,Columbia,7025,6809,6581,7082,6988,6840,6993,7488,6623,6241
0,Avg household size of owner-occupied unit,AR,Conway,2.63,2.6,2.54,2.56,2.51,2.53,2.55,2.57,2.49,2.51
1,Avg household size of renter-occupied unit,AR,Conway,2.3,2.46,2.53,2.59,2.44,2.37,2.33,2.43,2.34,2.43
36,Owner-Occupied,AR,Conway,16407,15577,15410,15431,15810,15463,15466,14939,14415,14050
37,Renter-Occupied,AR,Conway,4580,5267,5472,5491,5059,5370,5330,5786,6283,6616
0,Avg household size of owner-occupied unit,AR,Craighead,2.58,2.55,2.55,2.53,2.55,2.55,2.57,2.57,2.56,2.57
1,Avg household size of renter-occupied unit,AR,Craighead,2.42,2.4,2.42,2.48,2.49,2.49,2.5,2.45,2.41,2.41
36,Owner-Occupied,AR,Craighead,56672,56595,56687,55839,57338,58381,59097,59775,60104,60687
37,Renter-Occupied,AR,Craighead,33677,35139,36586,39177,39002,39397,40121,40730,41826,42839
0,Avg household size of owner-occupied unit,AR,Crawford,2.67,2.63,2.64,2.62,2.61,2.59,2.6,2.59,2.63,2.63
1,Avg household size of renter-occupied unit,AR,Crawford,2.61,2.63,2.6,2.63,2.6,2.58,2.63,2.54,2.55,2.46
36,Owner-Occupied,AR,Crawford,44507,43664,44612,45419,46253,46946,46731,46759,47774,47981
37,Renter-Occupied,AR,Crawford,16120,17219,16569,15845,14997,14180,14588,14735,14098,14133
0,Avg household size of owner-occupied unit,AR,Crittenden,2.69,2.67,2.7,2.73,2.7,2.7,2.62,2.58,2.55,2.51
1,Avg household size of renter-occupied unit,AR,Crittenden,2.64,2.66,2.68,2.7,2.72,2.64,2.67,2.63,2.61,2.53
36,Owner-Occupied,AR,Crittenden,29325,28492,29006,28161,28191,28301,27654,27337,27759,27450
37,Renter-Occupied,AR,Crittenden,20630,21562,20943,21589,21266,20747,21143,21234,20572,20555
0,Avg household size of owner-occupied unit,AR,Cross,2.75,2.61,2.58,2.61,2.61,2.58,2.58,2.54,2.57,2.57
1,Avg household size of renter-occupied unit,AR,Cross,2.54,2.56,2.63,2.49,2.37,2.34,2.49,2.47,2.38,2.34
36,Owner-Occupied,AR,Cross,12887,12106,11855,11628,11409,11417,11429,11555,11592,11425
37,Renter-Occupied,AR,Cross,4955,5604,5766,5878,5943,5820,5676,5385,5179,5173
0,Avg household size of owner-occupied unit,AR,Dallas,2.53,2.61,2.55,2.43,2.33,2.29,2.26,2.3,2.32,2.19
1,Avg household size of renter-occupied unit,AR,Dallas,2.08,2.33,2.24,2.11,2.1,2.21,2.15,2.01,2.02,2.25
36,Owner-Occupied,AR,Dallas,5626,5547,5495,5266,5120,4916,4888,4967,4772,4398
37,Renter-Occupied,AR,Dallas,1936,2185,2168,2320,2359,2438,2279,1984,1962,2153
0,Avg household size of owner-occupied unit,AR,Desha,2.5,2.53,2.46,2.35,2.46,2.41,2.38,2.35,2.37,2.2
1,Avg household size of renter-occupied unit,AR,Desha,2.54,2.34,2.33,2.43,2.36,2.22,2.25,2.22,2.21,2.29
36,Owner-Occupied,AR,Desha,7839,7897,7407,6976,7295,7311,6966,7148,7206,7042
37,Renter-Occupied,AR,Desha,5512,5114,5400,5687,5205,4977,5179,4859,4596,4583
0,Avg household size of owner-occupied unit,AR,Drew,2.41,2.4,2.4,2.38,2.46,2.47,2.49,2.55,2.57,2.47
1,Avg household size of renter-occupied unit,AR,Drew,2.34,2.34,2.29,2.34,2.35,2.38,2.5,2.41,2.32,2.35
36,Owner-Occupied,AR,Drew,12040,11791,11427,10936,11105,10963,11103,11780,12311,11975
