,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,AR,Arkansas,5.3,5.4,5.5,5.5,5.4,5.5,5.5,5.5,5.4,5.5
27,Number of Rooms: 1,AR,Arkansas,115,96,118,53,68,73,64,97,129,97
28,Number of Rooms: 2,AR,Arkansas,218,100,100,108,93,74,57,41,87,113
29,Number of Rooms: 3,AR,Arkansas,355,428,462,530,554,648,641,581,586,557
30,Number of Rooms: 4,AR,Arkansas,1791,1533,1289,1304,1318,1280,1368,1357,1462,1349
31,Number of Rooms: 5,AR,Arkansas,2725,2784,2735,2827,2852,2722,2653,2757,2669,2742
32,Number of Rooms: 6,AR,Arkansas,1809,1840,2045,1969,1953,2150,2061,2163,2079,2135
33,Number of Rooms: 7,AR,Arkansas,1242,1331,1332,1268,1261,1232,1311,1174,1095,1032
34,Number of Rooms: 8,AR,Arkansas,527,544,606,602,583,563,603,556,574,687
35,Number of Rooms: 9+,AR,Arkansas,729,835,775,754,747,702,683,728,768,756
26,Median Number of Rooms,AR,Ashley,5.2,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.5,5.6
27,Number of Rooms: 1,AR,Ashley,225,191,208,224,241,145,137,196,169,96
28,Number of Rooms: 2,AR,Ashley,169,147,180,158,108,108,79,84,95,122
29,Number of Rooms: 3,AR,Ashley,655,605,488,532,563,633,483,570,417,379
30,Number of Rooms: 4,AR,Ashley,1806,1835,1668,1598,1530,1570,1629,1526,1534,1515
31,Number of Rooms: 5,AR,Ashley,3160,3018,3006,3076,3219,3091,3102,3067,2945,2787
32,Number of Rooms: 6,AR,Ashley,2110,2080,2140,2131,2235,2288,2287,2402,2407,2253
33,Number of Rooms: 7,AR,Ashley,1303,1275,1213,1163,1168,1034,1214,1136,1304,1563
34,Number of Rooms: 8,AR,Ashley,569,637,806,802,634,753,674,663,738,884
35,Number of Rooms: 9+,AR,Ashley,301,405,472,409,419,482,496,508,539,584
26,Median Number of Rooms,AR,Baxter,5.3,5.3,5.3,5.2,5.2,5.2,5.3,5.3,5.3,5.4
27,Number of Rooms: 1,AR,Baxter,122,130,174,224,333,404,486,501,591,441
28,Number of Rooms: 2,AR,Baxter,304,387,363,416,407,494,436,472,388,374
29,Number of Rooms: 3,AR,Baxter,1226,1205,1236,1360,1390,1286,1412,1246,1469,1343
30,Number of Rooms: 4,AR,Baxter,5004,5057,5245,5046,4893,4644,4335,4258,4243,4299
31,Number of Rooms: 5,AR,Baxter,5826,5709,5627,5693,5842,5983,6130,6116,5936,5755
32,Number of Rooms: 6,AR,Baxter,4372,4446,4492,4355,4442,4454,4271,4471,4513,4688
33,Number of Rooms: 7,AR,Baxter,2529,2337,2162,2395,2246,2351,2497,2522,2321,2501
34,Number of Rooms: 8,AR,Baxter,1517,1788,1718,1616,1593,1603,1406,1495,1567,1603
35,Number of Rooms: 9+,AR,Baxter,1356,1392,1499,1411,1460,1394,1615,1722,1831,1883
26,Median Number of Rooms,AR,Benton,5.6,5.7,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.7
27,Number of Rooms: 1,AR,Benton,740,972,1391,1408,1359,1480,1517,1695,1743,2302
28,Number of Rooms: 2,AR,Benton,1596,1434,1503,1205,1201,1256,1391,1423,1825,2592
29,Number of Rooms: 3,AR,Benton,4533,4556,4577,4496,4418,4550,5276,6371,7171,7767
30,Number of Rooms: 4,AR,Benton,12930,12842,12590,12518,12566,12635,12483,13013,12651,12894
31,Number of Rooms: 5,AR,Benton,23305,22877,22028,21830,20914,20798,20942,21447,22437,22695
32,Number of Rooms: 6,AR,Benton,19733,19497,20095,20785,20974,21403,21929,21972,21903,21760
33,Number of Rooms: 7,AR,Benton,11497,12147,12346,13081,14386,14600,14918,15523,15163,14821
34,Number of Rooms: 8,AR,Benton,6567,7687,8130,8175,8575,8513,8499,7865,8062,8583
35,Number of Rooms: 9+,AR,Benton,8823,9912,10287,10375,10724,11154,11072,11067,11883,12220
26,Median Number of Rooms,AR,Boone,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.5,5.5
27,Number of Rooms: 1,AR,Boone,146,154,122,128,73,72,99,287,279,302
28,Number of Rooms: 2,AR,Boone,339,385,322,368,375,345,305,331,236,295
29,Number of Rooms: 3,AR,Boone,1432,1299,1265,1201,1099,1061,1211,1007,992,1118
30,Number of Rooms: 4,AR,Boone,3200,3064,3022,2884,3089,3134,3066,2974,3072,2982
31,Number of Rooms: 5,AR,Boone,4142,4184,4362,4320,4358,4381,4278,4103,3973,3881
32,Number of Rooms: 6,AR,Boone,3579,3658,3512,3502,3351,3446,3281,3338,3178,3120
33,Number of Rooms: 7,AR,Boone,1619,1842,1842,1986,2012,1980,2165,2210,2124,2145
34,Number of Rooms: 8,AR,Boone,1079,1105,1057,1128,1234,1134,1002,1164,1339,1283
35,Number of Rooms: 9+,AR,Boone,1126,1070,1310,1310,1293,1349,1501,1552,1778,1894
26,Median Number of Rooms,AR,Bradley,5.3,5.4,5.5,5.4,5.4,5.3,5.3,5.3,5.3,5.4
27,Number of Rooms: 1,AR,Bradley,120,128,153,207,227,239,212,186,176,136
28,Number of Rooms: 2,AR,Bradley,121,130,77,107,138,114,131,115,102,71
29,Number of Rooms: 3,AR,Bradley,249,227,280,380,475,524,487,558,408,344
30,Number of Rooms: 4,AR,Bradley,1174,1101,990,886,901,1026,1092,933,1101,949
31,Number of Rooms: 5,AR,Bradley,1580,1483,1423,1458,1313,1334,1285,1352,1411,1534
32,Number of Rooms: 6,AR,Bradley,1210,1353,1419,1364,1337,1205,1087,1116,1040,1010
33,Number of Rooms: 7,AR,Bradley,679,717,764,806,814,792,886,895,845,947
34,Number of Rooms: 8,AR,Bradley,470,466,432,380,394,301,315,336,358,456
35,Number of Rooms: 9+,AR,Bradley,297,261,327,257,244,297,324,330,369,377
26,Median Number of Rooms,AR,Calhoun,5.1,5.2,5.4,5.4,5.5,5.6,5.6,5.6,5.6,5.5
27,Number of Rooms: 1,AR,Calhoun,77,77,42,98,92,81,97,103,40,40
28,Number of Rooms: 2,AR,Calhoun,55,16,32,48,51,59,54,65,46,45
29,Number of Rooms: 3,AR,Calhoun,152,149,138,146,120,91,100,103,92,120
30,Number of Rooms: 4,AR,Calhoun,536,516,432,391,325,345,369,398,447,440
31,Number of Rooms: 5,AR,Calhoun,1043,994,910,870,841,784,751,673,786,804
32,Number of Rooms: 6,AR,Calhoun,572,592,688,785,890,904,854,824,726,643
33,Number of Rooms: 7,AR,Calhoun,300,332,385,318,255,337,361,418,406,421
34,Number of Rooms: 8,AR,Calhoun,124,170,193,161,196,179,188,176,224,270
35,Number of Rooms: 9+,AR,Calhoun,78,76,89,77,122,109,114,151,142,146
26,Median Number of Rooms,AR,Carroll,5.3,5.3,5.4,5.4,5.3,5.3,5.4,5.3,5.3,5.2
27,Number of Rooms: 1,AR,Carroll,122,244,260,387,335,355,265,425,374,335
28,Number of Rooms: 2,AR,Carroll,191,135,106,163,272,290,348,451,452,420
29,Number of Rooms: 3,AR,Carroll,1078,1031,1014,1141,1195,1083,990,1120,1079,1024
30,Number of Rooms: 4,AR,Carroll,2876,2913,2756,2499,2160,2300,2182,2279,2577,2874
31,Number of Rooms: 5,AR,Carroll,3123,3131,2973,2902,3371,3478,3439,3253,3130,3066
32,Number of Rooms: 6,AR,Carroll,2647,2624,2736,2398,2230,2230,2272,2091,2159,2312
33,Number of Rooms: 7,AR,Carroll,1458,1486,1563,1703,1571,1400,1541,1501,1320,1265
34,Number of Rooms: 8,AR,Carroll,726,777,966,1058,1158,1061,997,847,1058,1004
35,Number of Rooms: 9+,AR,Carroll,1085,1115,1133,1263,1268,1364,1547,1682,1525,1423
