,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Natural gas consumed by (delivered to) the residential sector, Montana (Million cubic feet)",19296,17245,19989,16967,18443,19371,16822,15359,16900,18195,16850,18413,16673,20360,18714,19640,22175,21002,19172,19676,20116,20147,21710,20436,19907,19834,19449,19722,21585,21765,20875,21710,19069,20813,21379,18912,19100,21481,22619,23932,
"Natural gas consumed by (delivered to) the commercial sector, Montana (Million cubic feet)",14265,13725,15987,13534,14256,14820,12536,10989,12041,13141,12164,12846,11557,13880,12981,13489,14823,13911,12952,12088,13533,13245,14704,15119,13407,13136,13181,13223,14340,23575,20459,22336,19205,20971,21549,19502,21314,23374,26308,27790,
"Natural gas consumed by the industrial sector, Montana (Million cubic feet)",20142,17326,13586,13768,11924,10358,9315,9949,10354,11669,11686,11553,14089,15069,16183,20373,20504,21043,23416,24068,26419,23963,25229,24249,25021,27212,33111,32066,32655,24757,22543,22603,22776,23842,25391,25575,24647,26706,28671,27708,
"Natural gas consumed by the electric power sector, Montana (Million cubic feet)",4182,2069,337,335,360,468,407,478,286,336,418,268,220,270,632,388,470,420,522,291,192,161,116,259,195,213,544,1000,513,656,705,4681,5370,7273,5662,6558,5363,4688,5129,5495,
