,Metric,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2,House Heating Fuel: Electric,IL,663759,691344,699492,734516,725859,749605,796090,801287,841843,828297
3,House Heating Fuel: Fuel Oil,IL,10714,11401,9842,8689,7180,7685,6534,7702,5481,7096
4,House Heating Fuel: Gas,IL,3817215,3775580,3807461,3757212,3765279,3764432,3737533,3728718,3738735,3750774
5,House Heating Fuel: Propane,IL,201279,192536,189025,204784,198181,191916,198339,195290,201831,205926
6,House Heating Fuel: Wood,IL,22983,24902,23615,25245,22827,22839,22615,19892,19248,19263
