,Metric,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,IL,2.73,2.74,2.73,2.73,2.73,2.7,2.71,2.71,2.68,2.7
1,Avg household size of renter-occupied unit,IL,2.44,2.47,2.45,2.43,2.45,2.46,2.36,2.39,2.33,2.25
35,Owner-Occupied,IL,8802103,8754174,8681013,8622905,8543845,8465517,8539219,8620205,8595617,8657866
36,Renter-Occupied,IL,3739290,3813373,3895269,3959751,4036325,4094784,3961501,3881043,3848684,3717148
