,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,WY,Albany,2.35,2.34,2.35,2.39,2.41,2.42,2.48,2.43,2.44,2.44
1,Avg household size of renter-occupied unit,WY,Albany,2.08,2.12,2.13,2.1,2.11,2.1,2.1,2.03,2.04,2.07
2,FIPS Code,WY,Albany,56001,56001,56001,56001,56001,56001,56001,56001,56001,56001
3,House Heating Fuel: Electric,WY,Albany,2916,3275,3441,3590,3905,4332,3976,4413,4649,4524
4,House Heating Fuel: Fuel Oil,WY,Albany,17,20,21,0,0,0,0,0,5,5
5,House Heating Fuel: Gas,WY,Albany,10239,9896,9963,9853,9541,9307,9537,9603,9406,9604
6,House Heating Fuel: Propane,WY,Albany,756,727,712,789,853,961,981,909,893,937
7,House Heating Fuel: Wood,WY,Albany,559,644,789,943,1032,948,937,925,870,661
26,Median Number of Rooms,WY,Albany,4.9,5.0,4.9,5.1,5.1,5.1,5.0,5.1,5.0,5.0
27,Number of Rooms: 1,WY,Albany,511,516,421,473,596,637,809,791,704,673
28,Number of Rooms: 2,WY,Albany,756,722,768,808,765,815,759,670,614,532
29,Number of Rooms: 3,WY,Albany,2029,1996,2091,2126,2217,2292,2445,2422,2457,2166
30,Number of Rooms: 4,WY,Albany,4294,4163,4220,3778,3632,3194,3379,3519,4002,4291
31,Number of Rooms: 5,WY,Albany,3315,3087,3407,3401,3534,3900,3729,3659,3701,3832
32,Number of Rooms: 6,WY,Albany,1751,1915,1791,2060,2165,2070,2082,2228,2018,2045
33,Number of Rooms: 7,WY,Albany,1522,1736,1613,1708,1697,1651,1570,1621,1532,1590
34,Number of Rooms: 8,WY,Albany,1543,1546,1490,1472,1430,1489,1449,1575,1540,1435
35,Number of Rooms: 9+,WY,Albany,1887,2128,2203,2340,2337,2489,2473,2563,2594,2702
36,Owner-Occupied,WY,Albany,18327,18430,17869,18725,18598,18377,18839,19282,19454,19871
37,Renter-Occupied,WY,Albany,14137,14442,15738,15585,16273,16963,16728,16404,16395,16190
38,Total Housing Units,WY,Albany,17608,17809,18004,18166,18373,18537,18695,19048,19162,19266
39,Total Population,WY,Albany,34926,35515,36186,36745,37220,37565,37836,37944,38102,38390
40,Units in Structure: 1 ATTACHED,WY,Albany,952,1058,1253,1230,1008,981,906,921,890,1194
41,Units in Structure: 1 DETACHED,WY,Albany,8914,9044,8988,9305,9489,9430,9639,9819,9760,9729
42,Units in Structure: 10-19,WY,Albany,806,1083,1103,1235,1464,1768,1713,1780,1844,1600
43,Units in Structure: 2,WY,Albany,1302,1114,1073,972,748,713,880,839,977,1071
44,Units in Structure: 20-49,WY,Albany,544,486,556,580,653,721,587,559,544,499
45,Units in Structure: 3-4,WY,Albany,1711,1719,1554,1540,1623,1658,1598,1770,1777,1782
46,Units in Structure: 5-9,WY,Albany,1230,1270,1552,1551,1537,1536,1650,1574,1522,1439
47,Units in Structure: 50+,WY,Albany,184,182,212,168,145,163,158,153,204,181
48,"Units in Structure: Boat,RV,Van,Etc.",WY,Albany,0,13,40,48,55,50,51,11,16,6
49,Units in Structure: Mobile Home,WY,Albany,1965,1840,1673,1537,1651,1517,1513,1622,1628,1765
50,Year Built: 1940-1949,WY,Albany,736,746,777,707,792,1840,1741,1658,1588,1550
51,Year Built: 1950-1959,WY,Albany,2113,2063,2004,2049,1876,1733,1824,1757,1956,1856
52,Year Built: 1960-1969,WY,Albany,2297,2188,2120,1796,1647,3094,3172,3438,3151,3027
53,Year Built: 1970-1979,WY,Albany,3679,3443,3321,3337,3426,1832,1703,1608,1720,1879
54,Year Built: 1980-1989,WY,Albany,2066,2192,2213,2227,2093,2315,2438,2355,2421,2567
55,Year Built: 1990-1999,WY,Albany,1905,1977,2257,2185,2196,3634,3609,3714,3539,3554
56,Year Built: 2000-2009,WY,Albany,1131,1297,2626,3101,3300,529,607,826,931,895
57,Year Built: 2010-2013,WY,Albany,942,1097,34,75,222,27,80,232,277,421
58,Year Built: before 1940,WY,Albany,2739,2806,2652,2689,2821,798,725,720,650,719
0,Avg household size of owner-occupied unit,WY,Big Horn,2.49,2.5,2.57,2.67,2.75,2.68,2.71,2.68,2.69,2.7
1,Avg household size of renter-occupied unit,WY,Big Horn,2.53,2.36,2.29,2.33,2.38,2.36,2.36,2.41,2.32,2.33
2,FIPS Code,WY,Big Horn,56003,56003,56003,56003,56003,56003,56003,56003,56003,56003
3,House Heating Fuel: Electric,WY,Big Horn,511,551,635,643,600,656,678,642,632,703
4,House Heating Fuel: Fuel Oil,WY,Big Horn,0,0,0,0,0,26,28,27,23,22
5,House Heating Fuel: Gas,WY,Big Horn,2995,3043,3012,2900,2962,3048,2894,2906,2938,2829
6,House Heating Fuel: Propane,WY,Big Horn,508,448,353,381,308,260,381,356,310,316
7,House Heating Fuel: Wood,WY,Big Horn,477,512,520,466,456,454,435,498,515,534
26,Median Number of Rooms,WY,Big Horn,5.9,5.8,5.7,5.8,5.7,5.6,5.6,5.5,5.5,5.8
27,Number of Rooms: 1,WY,Big Horn,23,48,57,48,80,99,107,108,106,73
28,Number of Rooms: 2,WY,Big Horn,7,16,29,26,63,82,79,78,99,79
29,Number of Rooms: 3,WY,Big Horn,204,265,275,275,314,400,345,401,406,364
30,Number of Rooms: 4,WY,Big Horn,924,822,875,887,990,920,897,977,919,859
31,Number of Rooms: 5,WY,Big Horn,1124,1220,1235,1187,1102,1137,1196,1152,1197,1077
32,Number of Rooms: 6,WY,Big Horn,1031,938,920,876,825,808,851,798,788,934
33,Number of Rooms: 7,WY,Big Horn,840,791,750,703,680,648,637,664,635,733
34,Number of Rooms: 8,WY,Big Horn,518,561,503,596,609,578,610,634,572,570
35,Number of Rooms: 9+,WY,Big Horn,655,699,720,774,712,701,654,642,739,785
36,Owner-Occupied,WY,Big Horn,8777,8773,8789,9032,9023,8891,8899,8715,8806,8841
37,Renter-Occupied,WY,Big Horn,2602,2609,2681,2527,2587,2758,2786,2955,2844,2793
38,Total Housing Units,WY,Big Horn,5326,5360,5364,5372,5375,5373,5376,5454,5461,5474
39,Total Population,WY,Big Horn,11448,11553,11636,11741,11827,11895,11931,11920,11901,11882
40,Units in Structure: 1 ATTACHED,WY,Big Horn,55,39,46,54,51,35,54,37,59,57
41,Units in Structure: 1 DETACHED,WY,Big Horn,4227,4196,4230,4246,4175,4122,4199,4231,4233,4227
42,Units in Structure: 10-19,WY,Big Horn,19,40,51,39,48,55,42,26,25,34
43,Units in Structure: 2,WY,Big Horn,134,141,152,141,150,127,133,137,122,93
44,Units in Structure: 20-49,WY,Big Horn,5,9,11,5,6,5,0,0,0,0
45,Units in Structure: 3-4,WY,Big Horn,75,86,66,61,66,68,77,98,92,95
46,Units in Structure: 5-9,WY,Big Horn,106,90,105,101,150,159,152,164,127,104
47,Units in Structure: 50+,WY,Big Horn,0,0,7,4,4,5,4,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",WY,Big Horn,0,0,0,6,7,30,30,31,26,31
49,Units in Structure: Mobile Home,WY,Big Horn,705,759,696,715,718,767,685,730,777,833
50,Year Built: 1940-1949,WY,Big Horn,544,579,522,605,672,693,700,684,640,686
51,Year Built: 1950-1959,WY,Big Horn,623,590,679,652,662,402,497,485,450,459
52,Year Built: 1960-1969,WY,Big Horn,382,314,307,334,354,930,923,998,1084,1063
53,Year Built: 1970-1979,WY,Big Horn,1052,1107,1079,1045,910,504,522,501,525,613
54,Year Built: 1980-1989,WY,Big Horn,577,585,565,513,522,474,466,476,534,518
55,Year Built: 1990-1999,WY,Big Horn,585,529,472,474,521,532,490,497,510,476
56,Year Built: 2000-2009,WY,Big Horn,195,204,432,417,458,41,38,44,119,133
57,Year Built: 2010-2013,WY,Big Horn,103,173,24,30,26,0,7,7,24,26
58,Year Built: before 1940,WY,Big Horn,1265,1279,1284,1302,1250,568,589,642,578,496
0,Avg household size of owner-occupied unit,WY,Campbell,2.71,2.68,2.71,2.74,2.78,2.78,2.78,2.72,2.75,2.71
1,Avg household size of renter-occupied unit,WY,Campbell,2.61,2.68,2.57,2.65,2.51,2.55,2.64,2.66,2.55,2.54
2,FIPS Code,WY,Campbell,56005,56005,56005,56005,56005,56005,56005,56005,56005,56005
3,House Heating Fuel: Electric,WY,Campbell,4031,4482,4796,4787,4829,5062,4747,4551,4692,4778
4,House Heating Fuel: Fuel Oil,WY,Campbell,8,10,9,10,0,0,0,0,0,0
5,House Heating Fuel: Gas,WY,Campbell,8118,8085,8290,8672,9037,9097,9286,9544,9364,9281
6,House Heating Fuel: Propane,WY,Campbell,3008,2882,2988,2774,2724,2506,2692,2660,2586,2611
7,House Heating Fuel: Wood,WY,Campbell,276,324,315,419,351,447,453,459,424,416
26,Median Number of Rooms,WY,Campbell,5.7,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,6.0
27,Number of Rooms: 1,WY,Campbell,94,155,201,258,206,232,198,133,77,75
28,Number of Rooms: 2,WY,Campbell,204,205,212,224,348,300,306,276,237,152
29,Number of Rooms: 3,WY,Campbell,1250,1119,984,979,1058,880,923,901,1010,769
30,Number of Rooms: 4,WY,Campbell,2771,2865,2794,3115,3004,2851,2738,2831,2608,2665
31,Number of Rooms: 5,WY,Campbell,3815,3798,3874,3715,3658,3789,3849,4220,4599,4629
32,Number of Rooms: 6,WY,Campbell,3112,3538,3379,3498,4005,4117,4276,4392,4173,3841
33,Number of Rooms: 7,WY,Campbell,2277,2279,2579,2391,2636,2814,2798,2631,2888,3099
34,Number of Rooms: 8,WY,Campbell,1614,1912,2013,2031,1808,1882,1891,1994,1971,2223
35,Number of Rooms: 9+,WY,Campbell,2378,2467,2783,2885,2663,2660,2647,2656,2595,2811
36,Owner-Occupied,WY,Campbell,32883,33714,34986,35071,35712,35144,34009,34215,34674,34927
37,Renter-Occupied,WY,Campbell,10171,10406,10388,11365,11250,12382,13955,13341,12397,11861
38,Total Housing Units,WY,Campbell,17515,18338,18819,19096,19386,19525,19626,20034,20158,20264
39,Total Population,WY,Campbell,43179,44599,45840,46901,47448,48013,48473,48116,47708,47409
40,Units in Structure: 1 ATTACHED,WY,Campbell,969,826,907,917,1071,1180,1438,1489,1350,1297
41,Units in Structure: 1 DETACHED,WY,Campbell,8342,9166,9815,10372,10598,10988,10519,10492,10517,11083
42,Units in Structure: 10-19,WY,Campbell,587,544,495,678,780,863,937,908,796,624
43,Units in Structure: 2,WY,Campbell,473,397,326,327,293,251,281,294,276,275
44,Units in Structure: 20-49,WY,Campbell,848,929,877,924,870,768,870,880,898,968
45,Units in Structure: 3-4,WY,Campbell,849,869,918,818,818,757,789,641,887,805
46,Units in Structure: 5-9,WY,Campbell,616,696,645,664,711,706,624,807,784,792
47,Units in Structure: 50+,WY,Campbell,121,111,108,83,94,47,84,85,134,133
48,"Units in Structure: Boat,RV,Van,Etc.",WY,Campbell,100,90,87,76,125,183,129,123,109,46
49,Units in Structure: Mobile Home,WY,Campbell,4610,4710,4641,4237,4026,3782,3955,4315,4407,4241
50,Year Built: 1940-1949,WY,Campbell,230,153,172,313,261,575,495,519,482,432
51,Year Built: 1950-1959,WY,Campbell,366,375,431,435,514,572,679,680,658,846
52,Year Built: 1960-1969,WY,Campbell,1022,1030,1015,961,844,3708,3678,3454,3430,3948
53,Year Built: 1970-1979,WY,Campbell,4869,4816,4659,4426,3854,3952,4128,4108,4369,4409
54,Year Built: 1980-1989,WY,Campbell,4166,4328,4231,3764,3917,3201,3185,3152,2671,2630
55,Year Built: 1990-1999,WY,Campbell,2496,2469,2632,2901,2909,6253,5927,6095,6102,5231
56,Year Built: 2000-2009,WY,Campbell,2137,2235,5125,5580,6187,737,985,1356,1512,1497
57,Year Built: 2010-2013,WY,Campbell,1691,2372,63,288,544,0,111,122,441,617
58,Year Built: before 1940,WY,Campbell,538,560,491,428,356,242,232,251,209,261
0,Avg household size of owner-occupied unit,WY,Carbon,2.25,2.35,2.35,2.36,2.39,2.47,2.48,2.41,2.33,2.29
1,Avg household size of renter-occupied unit,WY,Carbon,2.32,2.36,2.65,2.59,2.47,2.38,2.35,2.34,2.28,2.4
2,FIPS Code,WY,Carbon,56007,56007,56007,56007,56007,56007,56007,56007,56007,56007
3,House Heating Fuel: Electric,WY,Carbon,1248,1252,1353,1365,1549,1644,1698,1667,1600,1392
4,House Heating Fuel: Fuel Oil,WY,Carbon,14,16,15,16,15,3,0,0,0,0
5,House Heating Fuel: Gas,WY,Carbon,3663,3687,3480,3526,3508,3458,3468,3581,3645,3601
6,House Heating Fuel: Propane,WY,Carbon,645,570,534,452,481,444,445,524,697,703
7,House Heating Fuel: Wood,WY,Carbon,477,551,572,589,459,450,359,286,285,432
26,Median Number of Rooms,WY,Carbon,5.4,5.4,5.3,5.4,5.4,5.3,5.4,5.5,5.5,5.6
27,Number of Rooms: 1,WY,Carbon,226,191,178,163,228,305,296,371,341,286
28,Number of Rooms: 2,WY,Carbon,86,79,133,123,183,239,250,252,250,269
29,Number of Rooms: 3,WY,Carbon,532,578,693,682,745,684,598,507,533,514
30,Number of Rooms: 4,WY,Carbon,1613,1638,1614,1454,1364,1432,1255,1250,1339,1259
31,Number of Rooms: 5,WY,Carbon,2058,1938,2001,2104,2015,2037,2089,2073,1875,1862
