,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,WY,Albany,2.35,2.34,2.35,2.39,2.41,2.42,2.48,2.43,2.44,2.44
1,Avg household size of renter-occupied unit,WY,Albany,2.08,2.12,2.13,2.1,2.11,2.1,2.1,2.03,2.04,2.07
36,Owner-Occupied,WY,Albany,18327,18430,17869,18725,18598,18377,18839,19282,19454,19871
37,Renter-Occupied,WY,Albany,14137,14442,15738,15585,16273,16963,16728,16404,16395,16190
0,Avg household size of owner-occupied unit,WY,Big Horn,2.49,2.5,2.57,2.67,2.75,2.68,2.71,2.68,2.69,2.7
1,Avg household size of renter-occupied unit,WY,Big Horn,2.53,2.36,2.29,2.33,2.38,2.36,2.36,2.41,2.32,2.33
36,Owner-Occupied,WY,Big Horn,8777,8773,8789,9032,9023,8891,8899,8715,8806,8841
37,Renter-Occupied,WY,Big Horn,2602,2609,2681,2527,2587,2758,2786,2955,2844,2793
0,Avg household size of owner-occupied unit,WY,Campbell,2.71,2.68,2.71,2.74,2.78,2.78,2.78,2.72,2.75,2.71
1,Avg household size of renter-occupied unit,WY,Campbell,2.61,2.68,2.57,2.65,2.51,2.55,2.64,2.66,2.55,2.54
36,Owner-Occupied,WY,Campbell,32883,33714,34986,35071,35712,35144,34009,34215,34674,34927
37,Renter-Occupied,WY,Campbell,10171,10406,10388,11365,11250,12382,13955,13341,12397,11861
0,Avg household size of owner-occupied unit,WY,Carbon,2.25,2.35,2.35,2.36,2.39,2.47,2.48,2.41,2.33,2.29
1,Avg household size of renter-occupied unit,WY,Carbon,2.32,2.36,2.65,2.59,2.47,2.38,2.35,2.34,2.28,2.4
36,Owner-Occupied,WY,Carbon,9971,10861,10403,10576,10269,10427,10590,10601,10085,9895
37,Renter-Occupied,WY,Carbon,4133,3761,4285,4139,4617,4506,4276,4248,4591,4536
0,Avg household size of owner-occupied unit,WY,Converse,2.49,2.54,2.58,2.51,2.55,2.53,2.54,2.58,2.7,2.64
1,Avg household size of renter-occupied unit,WY,Converse,2.16,2.05,2.06,2.08,2.11,2.31,2.55,2.29,2.23,2.4
36,Owner-Occupied,WY,Converse,9904,10130,10702,11016,10744,10692,10386,10655,10539,10477
37,Renter-Occupied,WY,Converse,3417,3380,2998,2844,3168,3341,3773,3451,3398,3390
0,Avg household size of owner-occupied unit,WY,Crook,2.33,2.33,2.34,2.27,2.35,2.4,2.37,2.38,2.48,2.58
1,Avg household size of renter-occupied unit,WY,Crook,2.66,2.45,2.44,2.59,2.53,2.51,2.65,2.56,2.68,2.34
36,Owner-Occupied,WY,Crook,4874,5053,5351,5292,5494,5570,5562,5689,6065,6155
37,Renter-Occupied,WY,Crook,1804,1786,1606,1756,1609,1606,1664,1592,1275,1243
0,Avg household size of owner-occupied unit,WY,Fremont,2.45,2.48,2.53,2.55,2.59,2.55,2.61,2.56,2.55,2.59
1,Avg household size of renter-occupied unit,WY,Fremont,2.48,2.48,2.52,2.65,2.67,2.74,2.68,2.71,2.76,2.66
36,Owner-Occupied,WY,Fremont,27496,27739,28103,28291,28412,27749,27927,27373,26742,27230
37,Renter-Occupied,WY,Fremont,10697,10954,11215,11452,11530,12186,11921,12127,12468,11731
0,Avg household size of owner-occupied unit,WY,Goshen,2.31,2.32,2.38,2.44,2.36,2.37,2.44,2.41,2.45,2.38
1,Avg household size of renter-occupied unit,WY,Goshen,2.27,2.39,2.35,2.27,2.32,2.26,2.21,2.38,2.49,2.53
36,Owner-Occupied,WY,Goshen,8539,8488,9066,9695,9522,9779,9950,9767,9426,9126
37,Renter-Occupied,WY,Goshen,3495,3903,3445,2904,3115,2851,2798,3044,3383,3469
0,Avg household size of owner-occupied unit,WY,Hot Springs,2.15,2.14,2.22,2.1,2.1,2.13,2.01,2.01,2.04,2.09
1,Avg household size of renter-occupied unit,WY,Hot Springs,2.12,2.28,1.99,2.09,2.18,2.22,2.25,2.26,2.15,2.27
36,Owner-Occupied,WY,Hot Springs,3026,2961,3167,3312,3395,3446,3345,3475,3429,3327
37,Renter-Occupied,WY,Hot Springs,1677,1627,1476,1387,1303,1246,1334,1175,1136,1192
0,Avg household size of owner-occupied unit,WY,Johnson,2.3,2.3,2.33,2.4,2.3,2.46,2.39,2.28,2.31,2.31
1,Avg household size of renter-occupied unit,WY,Johnson,1.92,2.0,2.0,2.04,2.11,2.04,2.13,2.17,1.92,1.87
36,Owner-Occupied,WY,Johnson,6279,6667,6673,6548,6456,6447,6430,6187,6287,6217
37,Renter-Occupied,WY,Johnson,1928,1685,1775,1943,2062,2090,2083,2304,2132,2167
0,Avg household size of owner-occupied unit,WY,Laramie,2.53,2.51,2.51,2.54,2.55,2.57,2.61,2.57,2.53,2.53
1,Avg household size of renter-occupied unit,WY,Laramie,2.26,2.24,2.34,2.36,2.33,2.37,2.35,2.25,2.23,2.19
36,Owner-Occupied,WY,Laramie,62361,63159,63340,63769,64865,65921,66768,68443,69266,70033
37,Renter-Occupied,WY,Laramie,25109,25647,26882,27703,27838,27653,27715,26579,26425,26274
0,Avg household size of owner-occupied unit,WY,Lincoln,2.69,2.87,2.87,2.95,2.79,2.72,2.68,2.69,2.76,2.84
1,Avg household size of renter-occupied unit,WY,Lincoln,2.68,2.69,2.53,2.59,2.56,2.5,2.45,2.48,2.33,2.49
36,Owner-Occupied,WY,Lincoln,13389,14340,15178,15223,15113,14941,14855,14910,15395,16142
37,Renter-Occupied,WY,Lincoln,4026,3354,2695,2788,2972,3258,3580,3774,3509,3026
0,Avg household size of owner-occupied unit,WY,Natrona,2.55,2.55,2.48,2.46,2.46,2.45,2.48,2.48,2.49,2.49
1,Avg household size of renter-occupied unit,WY,Natrona,2.1,2.2,2.36,2.38,2.35,2.42,2.36,2.26,2.22,2.19
36,Owner-Occupied,WY,Natrona,53137,53149,52772,53357,53088,52418,52898,54499,54894,55781
37,Renter-Occupied,WY,Natrona,18353,19831,21480,22415,23961,25983,26302,24839,24020,22874
0,Avg household size of owner-occupied unit,WY,Niobrara,2.47,2.25,2.35,2.21,2.23,2.27,2.42,2.33,2.3,2.24
1,Avg household size of renter-occupied unit,WY,Niobrara,1.99,2.01,2.03,2.14,2.18,1.88,1.84,1.92,1.86,2.16
36,Owner-Occupied,WY,Niobrara,1482,1576,1562,1435,1419,1624,1664,1640,1706,1670
37,Renter-Occupied,WY,Niobrara,677,687,705,844,823,619,538,536,436,469
0,Avg household size of owner-occupied unit,WY,Park,2.3,2.33,2.31,2.4,2.44,2.49,2.45,2.5,2.44,2.41
1,Avg household size of renter-occupied unit,WY,Park,2.18,2.18,2.25,2.22,2.21,2.1,2.22,2.17,2.17,2.13
36,Owner-Occupied,WY,Park,18589,19637,19597,20395,20721,21185,20868,21348,20970,21404
37,Renter-Occupied,WY,Park,8019,7498,7800,7333,7170,6955,7367,7095,7337,6952
0,Avg household size of owner-occupied unit,WY,Platte,2.28,2.36,2.35,2.39,2.37,2.32,2.36,2.29,2.19,2.18
1,Avg household size of renter-occupied unit,WY,Platte,2.43,2.33,2.32,2.26,2.2,2.23,2.3,2.31,2.14,1.88
36,Owner-Occupied,WY,Platte,6596,6720,6834,6806,6734,6710,6545,6551,6364,6566
37,Renter-Occupied,WY,Platte,2045,1861,1741,1788,1880,1925,2078,2041,2204,1914
0,Avg household size of owner-occupied unit,WY,Sheridan,2.36,2.33,2.32,2.36,2.31,2.35,2.36,2.33,2.37,2.39
1,Avg household size of renter-occupied unit,WY,Sheridan,2.1,2.16,2.12,2.15,2.17,2.11,2.1,1.93,1.85,1.79
36,Owner-Occupied,WY,Sheridan,20244,19867,20256,20209,20305,20220,20467,20969,21177,21753
37,Renter-Occupied,WY,Sheridan,7568,8027,7908,8173,8228,8426,8434,7981,7835,7405
0,Avg household size of owner-occupied unit,WY,Sublette,2.61,2.49,2.58,2.65,2.63,2.73,3.19,3.06,2.85,2.9
1,Avg household size of renter-occupied unit,WY,Sublette,3.79,3.21,3.48,3.42,3.33,2.75,2.82,3.24,3.7,3.11
36,Owner-Occupied,WY,Sublette,6049,6505,6892,6897,6796,7274,7278,7397,7555,7952
37,Renter-Occupied,WY,Sublette,3155,3052,2945,3061,3174,2637,2589,2517,2298,1865
0,Avg household size of owner-occupied unit,WY,Sweetwater,2.64,2.69,2.7,2.66,2.64,2.64,2.67,2.72,2.79,2.83
1,Avg household size of renter-occupied unit,WY,Sweetwater,2.2,2.31,2.4,2.51,2.6,2.66,2.66,2.64,2.6,2.56
36,Owner-Occupied,WY,Sweetwater,31989,32379,31832,31781,31117,31257,32083,32652,33363,33518
37,Renter-Occupied,WY,Sweetwater,9490,10102,11376,11956,12761,12856,12081,11255,10176,9446
0,Avg household size of owner-occupied unit,WY,Teton,2.49,2.69,2.68,2.55,2.59,2.55,2.49,2.44,2.49,2.45
1,Avg household size of renter-occupied unit,WY,Teton,3.13,3.15,3.08,3.06,2.85,2.75,2.62,2.59,2.31,2.5
36,Owner-Occupied,WY,Teton,11315,12144,11954,11418,12015,12610,12758,12565,13177,13370
37,Renter-Occupied,WY,Teton,9158,8591,8841,9496,9194,8908,9032,9471,8958,8920
0,Avg household size of owner-occupied unit,WY,Uinta,2.93,2.98,3.0,3.02,2.81,2.79,2.79,2.71,2.68,2.73
1,Avg household size of renter-occupied unit,WY,Uinta,2.36,2.31,2.42,2.4,2.58,2.68,2.76,2.54,2.48,2.42
36,Owner-Occupied,WY,Uinta,15703,16545,16228,16013,14982,15276,14563,15034,15608,15996
37,Renter-Occupied,WY,Uinta,4525,3972,4464,4793,5771,5424,6086,5465,4738,4216
0,Avg household size of owner-occupied unit,WY,Washakie,2.47,2.43,2.53,2.5,2.47,2.42,2.33,2.33,2.34,2.35
1,Avg household size of renter-occupied unit,WY,Washakie,2.17,2.2,2.09,2.15,2.22,2.13,2.37,2.28,2.28,2.31
36,Owner-Occupied,WY,Washakie,5960,6077,6048,6204,5882,6259,6067,6187,6158,6047
37,Renter-Occupied,WY,Washakie,2151,2123,2206,2109,2394,1966,2108,1903,1805,1826
0,Avg household size of owner-occupied unit,WY,Weston,2.28,2.41,2.37,2.36,2.36,2.38,2.19,2.18,2.23,2.32
1,Avg household size of renter-occupied unit,WY,Weston,1.87,1.95,2.08,2.08,1.98,1.88,2.13,1.94,2.11,2.32
36,Owner-Occupied,WY,Weston,5499,5554,5513,5340,5336,5550,5267,5310,5295,5570
37,Renter-Occupied,WY,Weston,1281,1250,1305,1481,1451,1232,1552,1448,1444,1139
