,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,NE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.147,0.0,0.0,0.0,0.0,
2,NE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.005,0.0,0.0,0.0,0.0,
3,NE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.0,0.0,0.0,0.0,0.0,
4,NE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,0.017,0.0,0.0,0.0,0.0,
5,NE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,0.024,0.0,0.0,0.0,0.0,
6,NE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,13.304,4690.44,656.47,0.0,0.0,14.000000000000002
7,NE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,4.097,20101.95,890.0,0.0,0.0,4.43
8,NE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,1.193,46919.78,2076.59,0.0,0.0,4.43
9,NE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,2.425,51150.43,1368.21,1569.98,0.0,5.74
10,NE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,1.721,53088.11,1439.43,1820.23,0.0,6.140000000000001
11,NE,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.044,0.0,0.0,0.0,0.0,
12,NE,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.0,0.0,0.0,0.0,0.0,
13,NE,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.0,0.0,0.0,0.0,0.0,
14,NE,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.005,0.0,0.0,0.0,0.0,
15,NE,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.002,0.0,0.0,0.0,0.0,
16,NE,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.047,0.0,0.0,0.0,0.0,
17,NE,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.018,0.0,0.0,0.0,0.0,
18,NE,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.016,0.0,0.0,0.0,0.0,
19,NE,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.086,0.0,0.0,0.0,0.0,
20,NE,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.3,0.0,0.0,0.0,0.0,
21,NE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,48.156,10127.23,758.41,248.68,0.0,9.94
22,NE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,61.298,18780.4,954.29,330.68,0.0,6.84
23,NE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,38.702,33742.89,1693.67,658.48,0.0,6.97
24,NE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,197.186,49533.39,1621.8,392.85,0.0,4.07
25,NE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,140.02,111427.89,1303.76,441.24,0.0,1.5699999999999998
26,NE,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.495,10031.98,951.92,1293.11,0.0,22.38
27,NE,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.656,10124.18,960.59,1305.08,0.0,22.38
28,NE,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.0,0.0,0.0,0.0,0.0,
29,NE,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,4.392,41082.9,2572.9,954.14,0.0,8.59
30,NE,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.886,53661.8,3550.88,0.0,0.0,6.619999999999999
31,NE,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.248,0.0,0.0,0.0,0.0,
32,NE,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.124,0.0,0.0,0.0,0.0,
33,NE,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.1,0.0,0.0,0.0,0.0,
34,NE,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.494,0.0,0.0,0.0,0.0,
35,NE,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.574,0.0,0.0,0.0,0.0,
36,NE,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.129,0.0,0.0,0.0,0.0,
37,NE,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.004,0.0,0.0,0.0,0.0,
38,NE,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.002,0.0,0.0,0.0,0.0,
39,NE,OWNER,1940-59,1 ATTACHED,NONE,200-400%,1.131,0.0,0.0,0.0,0.0,
40,NE,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.001,0.0,0.0,0.0,0.0,
41,NE,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.082,0.0,0.0,0.0,0.0,
42,NE,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.003,0.0,0.0,0.0,0.0,
43,NE,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.003,0.0,0.0,0.0,0.0,
44,NE,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,4.222,53492.53,2341.41,486.83,350.43,5.94
45,NE,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,2.261,53700.64,2348.47,483.89,351.87,5.93
46,NE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,460.274,9503.69,1651.49,2398.13,58.03,43.22
47,NE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,100-150%,390.845,19509.31,1829.35,2505.36,27.26,22.36
48,NE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,150-200%,469.699,30397.51,1576.65,2052.1,19.7,12.0
49,NE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,200-400%,1672.046,54606.81,1843.16,1717.43,58.28,6.63
50,NE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,400%+,1929.134,116336.36,1987.32,1918.2,53.36,3.4000000000000004
51,NE,OWNER,1940-59,1 DETACHED,ELECTRICITY,0-100%,1039.651,12095.32,2093.13,434.56,2.14,20.919999999999998
52,NE,OWNER,1940-59,1 DETACHED,ELECTRICITY,100-150%,1022.849,24706.68,2439.4,375.82,7.74,11.43
53,NE,OWNER,1940-59,1 DETACHED,ELECTRICITY,150-200%,895.811,33518.5,2352.91,410.95,33.09,8.34
54,NE,OWNER,1940-59,1 DETACHED,ELECTRICITY,200-400%,4309.94,56807.6,2202.49,409.24,11.85,4.62
55,NE,OWNER,1940-59,1 DETACHED,ELECTRICITY,400%+,4628.696,116207.2,2324.19,359.28,12.3,2.32
56,NE,OWNER,1940-59,1 DETACHED,OTHER,0-100%,50.685,10417.74,1894.96,182.27,268.82,22.52
57,NE,OWNER,1940-59,1 DETACHED,OTHER,100-150%,25.473,20164.09,1742.88,702.48,109.58,12.67
58,NE,OWNER,1940-59,1 DETACHED,OTHER,150-200%,26.202,31734.89,1845.88,955.35,134.57,9.25
59,NE,OWNER,1940-59,1 DETACHED,OTHER,200-400%,135.876,52900.62,2226.85,1390.21,82.15,6.99
60,NE,OWNER,1940-59,1 DETACHED,OTHER,400%+,152.015,82406.74,1659.27,180.34,36.38,2.2800000000000002
61,NE,OWNER,1940-59,1 DETACHED,SOLAR,0-100%,5.016,6740.12,0.0,0.0,0.0,0.0
62,NE,OWNER,1940-59,1 DETACHED,SOLAR,100-150%,4.69,9630.95,0.0,0.0,0.0,0.0
63,NE,OWNER,1940-59,1 DETACHED,SOLAR,150-200%,0.365,0.0,0.0,0.0,0.0,
64,NE,OWNER,1940-59,1 DETACHED,SOLAR,200-400%,1.104,0.0,0.0,0.0,0.0,
65,NE,OWNER,1940-59,1 DETACHED,SOLAR,400%+,0.872,0.0,0.0,0.0,0.0,
66,NE,OWNER,1940-59,1 DETACHED,UTILITY GAS,0-100%,3470.426,9577.88,1555.1,843.89,28.92,25.35
67,NE,OWNER,1940-59,1 DETACHED,UTILITY GAS,100-150%,3635.542,21320.22,1649.03,851.76,28.9,11.87
68,NE,OWNER,1940-59,1 DETACHED,UTILITY GAS,150-200%,4744.377,31666.25,1569.9,911.67,13.84,7.88
69,NE,OWNER,1940-59,1 DETACHED,UTILITY GAS,200-400%,20100.895,54508.38,1621.56,805.26,9.62,4.47
70,NE,OWNER,1940-59,1 DETACHED,UTILITY GAS,400%+,20750.824,110526.74,1797.54,797.53,9.04,2.36
71,NE,OWNER,1940-59,1 DETACHED,WOOD,0-100%,73.798,12514.5,1541.86,271.54,112.38,15.39
72,NE,OWNER,1940-59,1 DETACHED,WOOD,100-150%,95.66,24728.17,2353.67,345.65,235.95,11.87
73,NE,OWNER,1940-59,1 DETACHED,WOOD,150-200%,93.431,35869.03,2107.14,771.34,36.39,8.129999999999999
74,NE,OWNER,1940-59,1 DETACHED,WOOD,200-400%,312.392,52899.6,1853.64,377.69,103.43,4.41
75,NE,OWNER,1940-59,1 DETACHED,WOOD,400%+,362.908,108080.22,1715.46,422.56,112.89,2.08
76,NE,OWNER,1940-59,1 DETACHED,COAL,0-100%,0.701,0.0,0.0,0.0,0.0,
77,NE,OWNER,1940-59,1 DETACHED,COAL,100-150%,0.939,0.0,0.0,0.0,0.0,
78,NE,OWNER,1940-59,1 DETACHED,COAL,150-200%,0.264,0.0,0.0,0.0,0.0,
79,NE,OWNER,1940-59,1 DETACHED,COAL,200-400%,0.356,0.0,0.0,0.0,0.0,
80,NE,OWNER,1940-59,1 DETACHED,COAL,400%+,0.629,0.0,0.0,0.0,0.0,
81,NE,OWNER,1940-59,1 DETACHED,NONE,0-100%,23.431,6209.31,1840.57,229.6,0.0,33.339999999999996
82,NE,OWNER,1940-59,1 DETACHED,NONE,100-150%,22.613,24129.79,2366.03,521.77,0.0,11.97
83,NE,OWNER,1940-59,1 DETACHED,NONE,150-200%,29.655,27121.51,1741.05,137.56,470.33,8.66
84,NE,OWNER,1940-59,1 DETACHED,NONE,200-400%,40.03,20449.93,1224.92,22.27,62.04,6.4
85,NE,OWNER,1940-59,1 DETACHED,NONE,400%+,39.761,64192.57,1755.93,0.0,0.0,2.74
86,NE,OWNER,1940-59,1 DETACHED,FUEL OIL,0-100%,27.043,11701.4,1297.11,95.46,772.03,18.5
87,NE,OWNER,1940-59,1 DETACHED,FUEL OIL,100-150%,37.347,19035.21,2012.55,894.81,760.8,19.27
88,NE,OWNER,1940-59,1 DETACHED,FUEL OIL,150-200%,40.354,27517.28,2028.1,1890.34,407.43,15.72
89,NE,OWNER,1940-59,1 DETACHED,FUEL OIL,200-400%,65.145,50541.01,2274.4,1565.47,237.52,8.07
90,NE,OWNER,1940-59,1 DETACHED,FUEL OIL,400%+,57.305,77694.29,2202.29,2228.25,385.94,6.2
91,NE,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,0-100%,4.579,8720.68,637.26,2394.35,0.0,34.760000000000005
92,NE,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,100-150%,5.545,12846.09,779.21,3174.62,0.0,30.78
93,NE,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,150-200%,4.97,5350.72,244.48,331.71,0.0,10.77
94,NE,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,200-400%,5.897,16724.79,276.9,1092.69,0.0,8.19
95,NE,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,400%+,15.941,5203.94,86.12,343.43,0.0,8.25
