,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,22001960100,2390,49308,1933,0.039202563478543034,1740.9,188.8,3.5
1,22001960200,2155,84673,2258,0.02666729654080994,2122.0,130.8,5.0
2,22001960300,1359,61759,2163,0.03502323547984909,2026.9,131.7,4.0
3,22001960400,2450,69527,2317,0.03332518302242295,2149.8,162.7,4.5
4,22001960500,2350,83407,2358,0.02827100842854916,2183.0,171.1,4.0
5,22001960600,2116,52198,2115,0.04051879382351814,1950.2,160.9,3.9
6,22001960700,1594,50624,2270,0.04484039190897598,2031.9,234.2,3.6
7,22001960800,2022,53522,2179,0.040712230484660515,1940.0,234.7,4.5
8,22001960900,1834,41803,2324,0.05559409611750353,2056.9,263.9,3.7
9,22001961000,1858,41688,2690,0.06452696219535597,2427.3,259.9,2.4
10,22001961100,1251,55332,2312,0.04178413937685246,2145.6,161.3,5.4
11,22001961200,1185,71280,2261,0.03171997755331089,2138.3,117.1,5.1
12,22003950100,1623,58971,2767,0.04692136813009785,2549.3,210.3,6.9
13,22003950200,1182,46764,2485,0.05313916688050637,2337.4,137.8,9.8
14,22003950300,1187,42103,2523,0.05992447094031304,2346.0,167.9,9.2
15,22003950400,1596,63149,2344,0.03711856086398835,2163.6,170.0,10.3
16,22003950500,2332,64455,2549,0.03954697075479016,2373.1,168.0,8.3
17,22005030101,3216,93287,2234,0.023947602559842206,1936.5,296.0,1.6
18,22005030102,1999,79127,2218,0.02803088705498755,1963.3,251.0,4.2
19,22005030103,2199,95185,2143,0.022514051583757945,1957.1,180.8,4.9
20,22005030203,4113,120341,2378,0.01976051387307734,2086.4,286.9,5.2
21,22005030204,4311,95872,2339,0.024397112817089454,2075.4,259.6,3.6
22,22005030205,3719,110879,2351,0.021203293680498562,2052.0,295.3,3.3
23,22005030206,3777,87417,2293,0.02623059587952,2137.6,152.8,2.5
24,22005030300,5105,107967,1998,0.01850565450554336,1796.9,199.6,1.3
25,22005030401,1896,67806,2177,0.03210630327699614,2002.0,170.3,4.9
26,22005030402,3035,68591,1981,0.028881340117508127,1830.8,148.7,1.8
27,22005030500,3237,80690,2067,0.025616557194200026,1900.7,162.8,3.4
28,22005030600,2055,68597,2277,0.03319387145210432,2139.9,135.5,2.1
29,22005030900,1501,46931,1944,0.041422513903390086,1728.0,213.2,2.6
30,22005031000,2486,45511,1639,0.03601327151677616,1424.2,211.6,3.2
31,22007050100,1351,58579,2199,0.03753904983014391,1978.6,215.6,4.5
32,22007050200,2242,65976,2398,0.03634655026070086,2217.5,172.7,7.4
