,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,FL,Alachua,2500,2322,2334,2284,2200,7061,7766,7958,7264,6734
51,Year Built: 1950-1959,FL,Alachua,7335,7097,6824,6975,7256,10771,10650,10355,10325,11208
52,Year Built: 1960-1969,FL,Alachua,10353,10454,10491,10520,10697,21448,21344,21443,21836,21792
53,Year Built: 1970-1979,FL,Alachua,21626,21566,21018,21684,21103,23293,23470,23566,23491,23524
54,Year Built: 1980-1989,FL,Alachua,24014,23284,23217,22720,23015,22664,22397,22295,22160,21731
55,Year Built: 1990-1999,FL,Alachua,20705,21376,21940,21774,22198,21307,20635,20705,20775,21099
56,Year Built: 2000-2009,FL,Alachua,13488,13518,22899,22956,22566,1473,2045,2626,3037,3102
57,Year Built: 2010-2013,FL,Alachua,8048,9371,348,517,910,132,431,921,1806,2784
58,Year Built: before 1940,FL,Alachua,2933,3047,3516,3391,3370,2197,2487,2521,2517,2483
50,Year Built: 1940-1949,FL,Baker,219,177,243,287,282,461,309,286,244,235
51,Year Built: 1950-1959,FL,Baker,458,702,687,657,523,631,516,645,635,550
52,Year Built: 1960-1969,FL,Baker,671,663,586,583,714,1786,1879,1859,1831,1609
53,Year Built: 1970-1979,FL,Baker,1775,1651,1610,1709,2023,1556,1669,1623,1562,1802
54,Year Built: 1980-1989,FL,Baker,1942,1797,1728,1707,1555,2344,2129,2003,2215,2186
55,Year Built: 1990-1999,FL,Baker,2860,2751,2916,2575,2293,2254,2395,2592,2496,2405
56,Year Built: 2000-2009,FL,Baker,913,1086,1696,1954,2111,116,195,231,226,243
57,Year Built: 2010-2013,FL,Baker,350,537,7,24,37,14,18,102,256,472
58,Year Built: before 1940,FL,Baker,254,223,160,105,102,344,371,297,226,226
50,Year Built: 1940-1949,FL,Bay,3885,3695,3701,3667,3792,6948,6195,6151,6046,5422
51,Year Built: 1950-1959,FL,Bay,6385,6645,6756,6793,6831,6305,6169,5671,5716,5683
52,Year Built: 1960-1969,FL,Bay,6678,6649,6780,6853,6464,13789,13105,13316,13758,13958
53,Year Built: 1970-1979,FL,Bay,17278,16426,16332,15137,13967,24984,26065,25739,25339,24672
54,Year Built: 1980-1989,FL,Bay,25331,24078,24119,23853,24592,18385,18405,18881,19095,20070
55,Year Built: 1990-1999,FL,Bay,17142,18154,17975,18100,18376,22951,23043,23404,23590,23241
56,Year Built: 2000-2009,FL,Bay,14000,14854,21972,22908,23376,1166,1548,2053,2185,2342
57,Year Built: 2010-2013,FL,Bay,5599,6605,176,555,789,72,398,863,1516,2530
58,Year Built: before 1940,FL,Bay,1993,2106,1707,1709,1706,3546,3664,3446,3330,3402
50,Year Built: 1940-1949,FL,Bradford,486,458,497,544,514,1035,895,897,766,758
