,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,NJ,Atlantic,7307,6978,7056,7036,6887,16070,15471,15147,14914,14154
51,Year Built: 1950-1959,NJ,Atlantic,14934,14894,15886,15353,15579,16913,17052,17406,17232,16771
52,Year Built: 1960-1969,NJ,Atlantic,16991,16138,16163,16755,16795,19323,19024,17887,17655,17375
53,Year Built: 1970-1979,NJ,Atlantic,19779,19514,19487,19199,19880,19642,19569,20262,19349,19843
54,Year Built: 1980-1989,NJ,Atlantic,20755,21259,20482,20936,20050,12525,12984,12544,12870,12210
55,Year Built: 1990-1999,NJ,Atlantic,12850,12242,12823,12238,12315,16857,16462,16417,16961,17914
56,Year Built: 2000-2009,NJ,Atlantic,10838,11529,17120,16727,16567,1339,1628,1872,2162,2261
57,Year Built: 2010-2013,NJ,Atlantic,4701,5870,411,622,948,42,205,604,1180,1565
58,Year Built: before 1940,NJ,Atlantic,17671,17921,17396,18063,18083,6597,6836,6548,6441,6337
50,Year Built: 1940-1949,NJ,Bergen,46916,45891,44730,43863,42181,82206,80968,79887,79368,77830
51,Year Built: 1950-1959,NJ,Bergen,80682,80729,81950,82160,81783,54647,53867,52941,52504,51251
52,Year Built: 1960-1969,NJ,Bergen,54780,55225,56195,56620,56708,31886,32775,32867,33055,34284
53,Year Built: 1970-1979,NJ,Bergen,32681,32490,32254,32286,32654,26308,27448,28212,28377,29887
54,Year Built: 1980-1989,NJ,Bergen,26476,25637,25588,26037,25992,20636,20655,20753,20895,20903
55,Year Built: 1990-1999,NJ,Bergen,17470,17821,18218,18979,19938,22261,21648,21198,20281,19699
56,Year Built: 2000-2009,NJ,Bergen,12443,12985,21103,22040,21772,2483,3448,3822,4418,4804
57,Year Built: 2010-2013,NJ,Bergen,5788,7606,446,1032,1596,407,961,2405,3900,5828
58,Year Built: before 1940,NJ,Bergen,73886,73470,72501,70398,71674,40935,41152,41159,40119,40307
50,Year Built: 1940-1949,NJ,Burlington,6636,6306,6287,5907,5759,22497,22682,22402,21654,21069
51,Year Built: 1950-1959,NJ,Burlington,21527,22027,22427,22429,22990,26080,25671,25991,25884,25493
52,Year Built: 1960-1969,NJ,Burlington,26184,26828,27175,27008,26757,30651,30558,29821,30586,30852
53,Year Built: 1970-1979,NJ,Burlington,33719,33309,32181,31799,31215,26434,26315,26167,25784,26070
54,Year Built: 1980-1989,NJ,Burlington,25044,25413,25767,26043,25780,24494,25356,26101,26280,25807
55,Year Built: 1990-1999,NJ,Burlington,24128,23531,22969,22912,23910,20066,19542,19080,18934,18734
56,Year Built: 2000-2009,NJ,Burlington,13156,12962,18789,19267,19564,1667,2123,2505,2971,3286
57,Year Built: 2010-2013,NJ,Burlington,4138,5345,341,644,1179,136,621,1093,1619,2361
58,Year Built: before 1940,NJ,Burlington,19850,19541,19908,20171,19519,5700,5525,5318,5511,5581
50,Year Built: 1940-1949,NJ,Camden,20552,20075,19633,19442,19269,32899,32252,32327,32299,32285
51,Year Built: 1950-1959,NJ,Camden,33419,32798,32911,33050,32757,29028,29287,29522,29652,30066
52,Year Built: 1960-1969,NJ,Camden,30447,30076,30029,29729,29517,35880,36138,35371,35338,35942
53,Year Built: 1970-1979,NJ,Camden,32967,33513,34062,35029,35812,23002,23514,23216,22924,22992
54,Year Built: 1980-1989,NJ,Camden,22780,23404,23188,23379,22889,14804,14670,14885,15059,15278
55,Year Built: 1990-1999,NJ,Camden,14658,14642,14533,14149,14459,13656,13724,12909,12496,11773
56,Year Built: 2000-2009,NJ,Camden,7615,7056,12786,13355,13389,1410,1877,2440,2570,2363
57,Year Built: 2010-2013,NJ,Camden,4093,5076,314,560,993,63,278,544,1002,1525
58,Year Built: before 1940,NJ,Camden,37904,38108,37718,36586,36552,18341,18009,17904,17080,15857
50,Year Built: 1940-1949,NJ,Cape May,5386,5572,5249,5129,5242,11264,11275,11292,11024,10711
51,Year Built: 1950-1959,NJ,Cape May,12591,11510,11398,11106,11330,10119,9771,9102,8904,8625
52,Year Built: 1960-1969,NJ,Cape May,11593,11719,11738,10697,10483,15071,14954,14497,14643,14463
53,Year Built: 1970-1979,NJ,Cape May,13198,13262,13191,13763,14458,16444,17180,17527,16961,17074
54,Year Built: 1980-1989,NJ,Cape May,17206,16943,16818,17021,16324,9267,9516,9586,9398,9464
55,Year Built: 1990-1999,NJ,Cape May,9734,9327,9438,9835,9563,15757,15604,15874,16037,15913
56,Year Built: 2000-2009,NJ,Cape May,10607,11666,15124,15393,15537,577,898,1151,1584,2030
57,Year Built: 2010-2013,NJ,Cape May,2729,2767,117,190,342,69,301,651,1240,1878
58,Year Built: before 1940,NJ,Cape May,15350,15634,15446,15397,15351,5045,4855,4932,5306,4813
50,Year Built: 1940-1949,NJ,Cumberland,4360,4453,4333,4195,3869,8339,8468,8493,8367,8594
51,Year Built: 1950-1959,NJ,Cumberland,8092,8251,8446,8436,8264,8323,7937,8515,8436,8262
52,Year Built: 1960-1969,NJ,Cumberland,9369,9390,8884,8715,8761,8673,9067,8834,8544,8651
53,Year Built: 1970-1979,NJ,Cumberland,8388,8059,8305,8393,8163,5797,5872,5726,5685,5548
54,Year Built: 1980-1989,NJ,Cumberland,4661,5066,5289,5688,5886,4523,4813,4574,4794,5317
55,Year Built: 1990-1999,NJ,Cumberland,4751,4523,4601,4539,4533,6213,5832,5633,5683,5393
56,Year Built: 2000-2009,NJ,Cumberland,2761,2873,5550,5642,6069,425,543,642,769,896
57,Year Built: 2010-2013,NJ,Cumberland,1808,2450,78,233,300,50,138,167,267,382
58,Year Built: before 1940,NJ,Cumberland,11216,10594,10394,10151,10285,3839,3556,3705,3811,4142
50,Year Built: 1940-1949,NJ,Essex,43051,44062,44464,43742,41411,51382,52817,52150,50326,50127
51,Year Built: 1950-1959,NJ,Essex,54298,54493,53468,52463,51911,38168,37694,37069,37917,38344
52,Year Built: 1960-1969,NJ,Essex,41857,40862,40731,38787,37363,28753,27958,28011,26177,26524
53,Year Built: 1970-1979,NJ,Essex,27237,27401,27385,28446,28316,18086,18963,19114,19183,19104
54,Year Built: 1980-1989,NJ,Essex,16518,16923,17218,17886,18629,16610,17582,18493,19526,20323
55,Year Built: 1990-1999,NJ,Essex,14399,14035,14530,15267,16262,23239,23316,22591,22084,22171
56,Year Built: 2000-2009,NJ,Essex,14903,15295,23476,24581,24047,2534,3083,3632,4014,4220
57,Year Built: 2010-2013,NJ,Essex,6797,8061,500,973,1600,140,626,1341,2481,4024
58,Year Built: before 1940,NJ,Essex,92678,91477,91168,90993,93913,39330,36505,35512,33596,32685
50,Year Built: 1940-1949,NJ,Gloucester,6238,6037,6189,5752,5425,13724,13839,14107,13923,13533
51,Year Built: 1950-1959,NJ,Gloucester,13573,13666,12728,12681,13039,11750,11727,11465,11413,11523
52,Year Built: 1960-1969,NJ,Gloucester,12241,12210,12510,13166,12544,17467,17369,17209,16860,17102
53,Year Built: 1970-1979,NJ,Gloucester,17652,17982,18360,18007,17999,16048,16327,15998,15446,15644
54,Year Built: 1980-1989,NJ,Gloucester,15469,15616,15739,15926,15944,15263,15778,16299,15959,15563
55,Year Built: 1990-1999,NJ,Gloucester,14985,14858,14508,14578,15142,17503,17168,17136,17650,17514
56,Year Built: 2000-2009,NJ,Gloucester,10386,10352,16951,16971,17189,1823,2144,2454,2820,2666
57,Year Built: 2010-2013,NJ,Gloucester,5204,6236,403,724,1257,65,198,564,1142,1893
58,Year Built: before 1940,NJ,Gloucester,12589,12253,12496,12610,12495,5174,5129,4959,5401,5456
50,Year Built: 1940-1949,NJ,Hudson,26955,26171,26001,25102,23963,28303,27754,27599,25905,26311
51,Year Built: 1950-1959,NJ,Hudson,31806,30826,29505,29320,29094,28063,27417,27043,27144,26854
52,Year Built: 1960-1969,NJ,Hudson,26545,27773,27298,27963,28629,24362,25140,24591,24343,25490
53,Year Built: 1970-1979,NJ,Hudson,21354,21396,22051,23268,23599,16914,17472,17599,18027,18166
54,Year Built: 1980-1989,NJ,Hudson,16980,16658,16947,16378,16485,15669,16344,16707,17830,18562
55,Year Built: 1990-1999,NJ,Hudson,14302,14348,14429,14346,15210,35753,35260,33620,32834,31512
56,Year Built: 2000-2009,NJ,Hudson,15841,15658,31634,34061,35559,3900,5114,6005,6656,7119
57,Year Built: 2010-2013,NJ,Hudson,8348,12417,670,1531,2646,82,1137,2951,5060,8261
58,Year Built: before 1940,NJ,Hudson,102713,102727,101327,99568,98036,23835,22465,21814,21969,21678
50,Year Built: 1940-1949,NJ,Hunterdon,2119,1970,1874,1797,1770,4509,4375,4485,4336,4220
51,Year Built: 1950-1959,NJ,Hunterdon,4335,4234,4213,4423,4413,4219,4234,4317,4520,4592
52,Year Built: 1960-1969,NJ,Hunterdon,4568,4727,4908,4767,4279,7444,7241,7013,7092,7060
53,Year Built: 1970-1979,NJ,Hunterdon,6991,7273,7399,7289,7481,9829,9798,10178,9862,9763
54,Year Built: 1980-1989,NJ,Hunterdon,10170,10462,10209,10332,9955,7711,7936,7739,7679,7361
55,Year Built: 1990-1999,NJ,Hunterdon,7161,6860,7144,7068,7550,4609,4488,4481,4583,4839
56,Year Built: 2000-2009,NJ,Hunterdon,3521,3498,4719,4757,4701,210,284,346,535,729
57,Year Built: 2010-2013,NJ,Hunterdon,1228,1417,70,126,177,10,61,103,209,394
58,Year Built: before 1940,NJ,Hunterdon,9066,8953,9051,8968,9286,1919,2015,1881,1844,1891
50,Year Built: 1940-1949,NJ,Mercer,11390,11349,11366,12130,11510,22808,22808,22780,22581,22351
51,Year Built: 1950-1959,NJ,Mercer,21125,21513,22113,22818,22808,19245,18543,17857,18426,18345
52,Year Built: 1960-1969,NJ,Mercer,19255,19237,19761,19473,19768,15161,15454,15795,15203,15308
53,Year Built: 1970-1979,NJ,Mercer,17529,17079,16824,16657,15837,17091,16508,15793,15935,15825
54,Year Built: 1980-1989,NJ,Mercer,16023,16559,16714,16359,16737,12952,12978,13075,12341,12351
55,Year Built: 1990-1999,NJ,Mercer,12672,12552,12991,12953,13335,13116,13030,12015,11677,11758
56,Year Built: 2000-2009,NJ,Mercer,8412,8608,13279,13826,13294,1074,1463,1744,1800,2312
57,Year Built: 2010-2013,NJ,Mercer,3525,4257,169,479,740,94,298,531,1045,1845
58,Year Built: before 1940,NJ,Mercer,32446,31654,30094,28961,30040,10890,10304,9898,9601,9484
50,Year Built: 1940-1949,NJ,Middlesex,19696,19870,19796,19106,18095,54597,53279,51891,51323,51107
51,Year Built: 1950-1959,NJ,Middlesex,55408,56461,57025,56283,55548,48095,48471,48389,48625,47741
52,Year Built: 1960-1969,NJ,Middlesex,47998,48200,48059,47477,46784,37858,39116,38417,38134,37373
53,Year Built: 1970-1979,NJ,Middlesex,34920,34668,35250,35335,36226,48722,49439,49686,48179,47721
54,Year Built: 1980-1989,NJ,Middlesex,45916,45325,45194,48029,49563,31374,30822,31760,32434,32515
55,Year Built: 1990-1999,NJ,Middlesex,30831,30850,30827,30679,31346,26154,26509,26279,26000,25690
56,Year Built: 2000-2009,NJ,Middlesex,16322,15977,26139,26573,26444,3050,3992,4912,5416,5552
57,Year Built: 2010-2013,NJ,Middlesex,7953,9690,689,1321,2318,377,914,1781,2867,4796
58,Year Built: before 1940,NJ,Middlesex,33451,32846,32186,31478,31051,17320,17143,17114,17729,18594
50,Year Built: 1940-1949,NJ,Monmouth,14242,14199,14470,13828,13718,35425,34934,35432,35236,34558
51,Year Built: 1950-1959,NJ,Monmouth,34986,34423,35121,34797,35275,37339,37943,38189,38035,38575
52,Year Built: 1960-1969,NJ,Monmouth,38040,38004,36910,38131,37689,35552,35012,35111,35867,35896
53,Year Built: 1970-1979,NJ,Monmouth,36752,36817,37020,36264,35561,38993,38896,39132,38952,39082
54,Year Built: 1980-1989,NJ,Monmouth,39150,38924,38835,38355,38813,30620,30864,30922,31320,31214
55,Year Built: 1990-1999,NJ,Monmouth,30127,30276,30575,30759,30419,28082,27393,25981,25627,25437
56,Year Built: 2000-2009,NJ,Monmouth,15366,16223,26366,27454,27978,2687,3570,4178,4789,5037
57,Year Built: 2010-2013,NJ,Monmouth,6924,8320,339,879,1857,238,823,1781,2858,4360
58,Year Built: before 1940,NJ,Monmouth,40917,40455,38844,38521,38262,13226,12779,12027,11477,10982
50,Year Built: 1940-1949,NJ,Morris,12881,12883,12700,11602,11510,28870,29811,29196,28976,28898
51,Year Built: 1950-1959,NJ,Morris,31173,30273,30081,29172,28666,30299,30069,29892,31032,31088
52,Year Built: 1960-1969,NJ,Morris,30375,30781,30664,30139,30832,28307,27687,28037,27269,27413
53,Year Built: 1970-1979,NJ,Morris,27820,28202,28537,29326,28542,23360,23296,23674,23537,24033
54,Year Built: 1980-1989,NJ,Morris,23769,23281,23310,23870,24110,23221,23899,24519,24334,24403
55,Year Built: 1990-1999,NJ,Morris,21524,21881,21594,22646,22599,15696,15605,15274,14837,14634
56,Year Built: 2000-2009,NJ,Morris,11319,11128,15817,15843,16104,1704,1972,2234,2562,2487
57,Year Built: 2010-2013,NJ,Morris,4051,4722,455,668,1188,118,428,913,1419,2419
58,Year Built: before 1940,NJ,Morris,25417,26093,26663,26904,26958,11971,11390,11588,12268,12097
50,Year Built: 1940-1949,NJ,Ocean,11029,10784,10443,10367,10117,28805,27553,27344,27673,27527
51,Year Built: 1950-1959,NJ,Ocean,30191,31064,30504,29881,29576,39813,39400,39352,38341,39282
52,Year Built: 1960-1969,NJ,Ocean,42300,42108,41979,40815,39643,57388,56563,56562,55498,54798
