,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,NJ,Atlantic,5.5,5.6,5.6,5.6,5.6,5.7,5.7,5.7,5.8,5.8
27,Number of Rooms: 1,NJ,Atlantic,2493,2811,3320,3142,3422,3791,3695,3780,3935,3667
28,Number of Rooms: 2,NJ,Atlantic,3709,3303,2958,3271,2921,2753,2479,2413,2116,2336
29,Number of Rooms: 3,NJ,Atlantic,11966,11611,11673,11733,11750,11712,11790,11351,10870,10947
30,Number of Rooms: 4,NJ,Atlantic,20515,20046,19729,19510,19168,18731,18726,19236,19349,19599
31,Number of Rooms: 5,NJ,Atlantic,23165,22804,22733,22847,23142,22331,21746,21481,21197,20973
32,Number of Rooms: 6,NJ,Atlantic,23717,24695,24320,24114,24350,24036,24102,23983,23353,22400
33,Number of Rooms: 7,NJ,Atlantic,15513,16039,15917,16270,16113,16667,17037,17134,17813,18160
34,Number of Rooms: 8,NJ,Atlantic,12158,11786,12564,11878,12051,11917,12362,12462,13353,13580
35,Number of Rooms: 9+,NJ,Atlantic,12590,13250,13610,14164,14187,15497,15680,15969,16001,16589
26,Median Number of Rooms,NJ,Bergen,5.9,5.9,5.9,5.9,5.8,5.8,5.8,5.8,5.8,5.8
27,Number of Rooms: 1,NJ,Bergen,4690,5299,6099,6263,6267,6523,7028,7251,7948,8610
28,Number of Rooms: 2,NJ,Bergen,9497,8842,7670,7754,8008,7888,7938,7912,7881,8536
29,Number of Rooms: 3,NJ,Bergen,39455,38555,38936,39131,40463,39440,39222,40468,40393,40132
30,Number of Rooms: 4,NJ,Bergen,47437,48174,47986,48334,48718,49590,49219,48559,49007,48868
31,Number of Rooms: 5,NJ,Bergen,51862,52589,52556,54093,55079,55227,54640,55154,55124,53604
32,Number of Rooms: 6,NJ,Bergen,59944,59388,60196,60027,59453,59024,58962,57756,56616,56364
33,Number of Rooms: 7,NJ,Bergen,49628,49750,49055,48414,47814,47209,47347,47249,47929,48895
34,Number of Rooms: 8,NJ,Bergen,37944,37677,37798,37802,37838,37804,37605,37146,37459,37019
35,Number of Rooms: 9+,NJ,Bergen,50665,51580,52689,51597,50658,51273,52811,54137,54297,55800
26,Median Number of Rooms,NJ,Burlington,6.4,6.4,6.4,6.4,6.5,6.4,6.5,6.5,6.5,6.5
27,Number of Rooms: 1,NJ,Burlington,585,741,896,954,1132,1359,1334,1185,1158,1148
28,Number of Rooms: 2,NJ,Burlington,1964,1992,2042,1939,1906,2053,2093,2167,2376,2366
29,Number of Rooms: 3,NJ,Burlington,12159,12154,11974,11894,12028,11698,11452,11098,11304,11522
30,Number of Rooms: 4,NJ,Burlington,18897,19225,19768,19531,18775,19285,19633,19238,19686,19849
31,Number of Rooms: 5,NJ,Burlington,25440,25488,24953,26019,25987,25582,25176,25585,24957,25239
32,Number of Rooms: 6,NJ,Burlington,30248,29837,30268,29381,29918,30114,30333,30368,30805,29947
33,Number of Rooms: 7,NJ,Burlington,27760,27023,26500,26885,27019,26897,27815,27555,27147,27359
34,Number of Rooms: 8,NJ,Burlington,25363,25486,25072,25410,25595,25558,25526,25493,25223,25206
35,Number of Rooms: 9+,NJ,Burlington,31966,33316,34371,34167,34313,34512,34261,35489,36116,36778
26,Median Number of Rooms,NJ,Camden,6.0,6.0,6.1,6.1,6.0,6.0,6.0,6.0,6.0,6.0
27,Number of Rooms: 1,NJ,Camden,2845,3283,3679,3243,3135,3100,3494,3364,3827,4504
28,Number of Rooms: 2,NJ,Camden,3667,3320,3183,3303,3477,3626,3768,3502,3603,4135
29,Number of Rooms: 3,NJ,Camden,18714,19639,18834,19748,20100,20017,19730,19826,19243,18550
30,Number of Rooms: 4,NJ,Camden,25753,25353,25567,25754,25885,26928,26798,27195,26741,25920
31,Number of Rooms: 5,NJ,Camden,30779,30403,30095,29693,29801,30182,30229,30651,31474,31954
32,Number of Rooms: 6,NJ,Camden,40064,39513,37824,37338,37251,36716,36737,36926,37348,37699
33,Number of Rooms: 7,NJ,Camden,31084,30434,31089,32326,32477,33192,32610,31951,31031,29475
34,Number of Rooms: 8,NJ,Camden,25043,25616,26064,25638,25669,24691,24631,24110,24115,24043
35,Number of Rooms: 9+,NJ,Camden,26486,27187,28839,28236,27842,27316,27803,28358,28631,29798
26,Median Number of Rooms,NJ,Cape May,5.4,5.5,5.5,5.6,5.6,5.6,5.5,5.5,5.5,5.5
27,Number of Rooms: 1,NJ,Cape May,1775,1896,2525,2188,2586,2658,2780,2403,2372,1896
28,Number of Rooms: 2,NJ,Cape May,2987,2375,1887,1937,1829,2017,1965,2278,2413,2620
29,Number of Rooms: 3,NJ,Cape May,6908,6515,6626,6643,6553,6147,6045,5818,5783,6000
30,Number of Rooms: 4,NJ,Cape May,18206,17514,16440,16613,16704,16848,17253,17646,17297,16987
31,Number of Rooms: 5,NJ,Cape May,21774,20862,20969,20446,20327,20610,21259,20985,21738,21736
32,Number of Rooms: 6,NJ,Cape May,18583,19537,19611,19934,19671,18892,18223,18284,18015,18048
33,Number of Rooms: 7,NJ,Cape May,12766,13491,13474,13193,13086,13275,12895,12845,12867,12834
34,Number of Rooms: 8,NJ,Cape May,7213,7875,8559,8747,8960,9211,9039,8936,8746,9010
35,Number of Rooms: 9+,NJ,Cape May,8182,8335,8428,8830,8914,9089,9441,9819,9926,10181
26,Median Number of Rooms,NJ,Cumberland,5.6,5.6,5.7,5.7,5.7,5.7,5.6,5.7,5.8,5.8
27,Number of Rooms: 1,NJ,Cumberland,1013,1037,1281,1130,1037,880,843,821,824,1115
28,Number of Rooms: 2,NJ,Cumberland,879,824,857,877,817,867,829,874,738,732
29,Number of Rooms: 3,NJ,Cumberland,3809,3709,3672,4200,4317,4387,4468,4184,3988,3845
30,Number of Rooms: 4,NJ,Cumberland,8770,8273,8086,7901,8036,7722,7814,7608,7438,7292
31,Number of Rooms: 5,NJ,Cumberland,12500,12225,12080,12001,11985,12216,12462,12441,11701,11623
32,Number of Rooms: 6,NJ,Cumberland,12710,12314,12055,11738,11878,11798,11953,12446,12643,12431
33,Number of Rooms: 7,NJ,Cumberland,7634,8225,8177,8319,8193,8045,7603,7468,7863,7773
34,Number of Rooms: 8,NJ,Cumberland,4130,4586,4725,5001,5030,4874,4933,4912,5054,5226
35,Number of Rooms: 9+,NJ,Cumberland,3961,4466,4947,4825,4837,5427,5394,5578,6180,6411
26,Median Number of Rooms,NJ,Essex,5.0,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,4.9
27,Number of Rooms: 1,NJ,Essex,17366,20866,22496,19012,17951,15865,13506,13113,13596,15168
