State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VA,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,851,89146,79417,56673,49095,57450,65341,88330,1318999,5003846,3394198,4451262,3650860,4002914,4040799,3653024,4935134,6377999
VA,Residential Total Volume (Mcf),73905443,63186410,69188753,79701377,70248890,75475671,85330116,82754924,85355012,71692875,80957202,79724841,84444539,88157454,79300857,70438451,85701819,92816774,85463579,77170353,76904298,89036411,81830787
VA,Residential Sales Volume (Mcf),73905443,62952212,66446191,73352182,64413987,67578655,75162877,73015518,76399111,64782684,73094151,72328719,76727407,80109576,71418926,63036129,77046778,83605675,76490172,69496833,69241163,80762371,73775878
VA,Residential Transported Volume (Mcf),0,234198,2742562,6349195,5834903,7897016,10167239,9739406,8955901,6910191,7863051,7396122,7717132,8047878,7881931,7402322,8655041,9211099,8973407,7673520,7663135,8274040,8054909
VA,Residential Sales Price (Dollars),7.93,8.04,8.02,9.35,11.08,9.36,11.39,12.31,14.66,15.32,14.73,16.0,12.72,12.08,11.98,11.7,11.3,11.45,11.1,10.35,11.0,10.93,11.06
VA,Residential Transported Price (Dollars),,,,,,,,,,,,4.96,5.08,5.38,6.13,6.58,6.12,5.72,6.3,7.47,7.93,7.09,7.92
VA,Residential Sales Revenue (Dollars),635258216,539268769,571958506,732177241,770378970,661009973,890039371,952127430,1174706604,1044650820,1120275702,1175287313,1046032894,1012374730,908302267,782927094,900186767,1009328260,890093038,756241229,854661725,945662688,930780907
VA,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,27835931,29216826,31378116,36376261,37625592,40856796,40575433,43510848,44279597,44277981,44667915,51572052
VA,Residential Total Customers,812866,847938,893887,907855,941582,982521,996564,1029389,1066302,1085509,1101863,1113016,1124717,1133103,1145049,1155636,1170161,1183894,1194338,1209500,1217501,1235964,1249329
VA,Residential Sales Customers,812866,843157,855678,862871,891635,905299,924200,958109,1006751,1027726,1047381,1060141,1068971,1076080,1081581,1088340,1102646,1114224,1124544,1140059,1149053,1166501,1175088
VA,Residential Transported Customers,0,4781,38209,44984,49947,77222,72364,71280,59551,57783,54482,52875,55746,57023,63468,67296,67515,69670,69794,69441,68448,69463,74241
VA,Commercial Total Volume (Mcf),61894938,58283448,61516089,66098342,59808905,62698784,64004031,64518336,65838164,62352212,66444482,67006012,67708613,68911121,64282194,60216640,68125599,72164534,69106897,67552609,68162467,74282432,71245165
VA,Commercial Sales Volume (Mcf),48190308,42016131,41473532,43859378,39330258,38509605,42031915,41010292,42048239,37334769,39093724,39626944,38692460,38731846,34778002,31359989,37176698,40289428,37286396,34925961,34981588,38871293,36475180
VA,Commercial Transported Volume (Mcf),13704630,16267317,20042557,22238964,20478647,24189179,21972116,23508044,23789925,25017443,27350758,27379068,29016153,30179275,29504192,28856651,30948901,31875106,31820501,32626648,33180879,35411139,34769985
VA,Commercial Sales Price (Dollars),6.29,6.08,5.96,7.46,9.2,7.39,9.56,10.22,12.77,12.21,11.77,12.71,10.31,9.95,9.44,8.66,8.72,9.12,8.34,7.48,7.94,8.1,8.41
VA,Commercial Transported Price (Dollars),,,,,,,,,,,,1.44,1.42,1.4,1.51,1.51,1.58,1.74,1.97,1.72,1.76,1.81,1.76
VA,Commercial Sales Revenue (Dollars),310723533,257041455,248415659,332227383,367987382,277387706,397859023,415604574,542290722,477805739,482724800,539510466,411128706,382485902,336884917,275037469,328291692,369435097,303095856,252383618,279580333,314260593,311283122
VA,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,33391518,36350498,40785811,43799296,47422102,47634044,50310579,53999801,59232593,60112275,60086671,66145514
VA,Commercial Total Customers,78986,77220,80500,84646,84839,86328,87202,87919,90577,91481,93015,94219,95704,95401,96086,96503,97499,98741,99643,100422,100531,101925,102637
VA,Commercial Sales Customers,78632,76836,76739,79963,79583,80182,81080,81540,83507,83545,84798,86236,86086,85521,85522,85595,86618,87470,87674,88279,88691,90579,91574
VA,Commercial Transported Customers,354,384,3761,4683,5256,6146,6122,6379,7070,7936,8217,7983,9618,9880,10564,10908,10881,11271,11969,12143,11840,11346,11063
VA,Industrial Total Volume (Mcf),85264151,92801131,95141031,76263315,65231408,73972980,69090167,72249788,73740792,70420061,71736269,62641739,57144020,62242571,66147405,71486219,75998250,81040218,86817368,88421658,94097943,96793751,100607708
VA,Industrial Sales Volume (Mcf),11082402,11915687,11473029,13424753,11276570,11319064,11941303,11524253,12635285,9791919,10119581,10837908,9046291,9510889,9005713,7767302,7842574,9013131,8898545,8925544,9187035,9965061,10790052
VA,Industrial Transported Volume (Mcf),74181749,80885444,83668002,62838562,53954838,62653916,57148864,60725535,61105507,60628142,61616688,51803831,48097729,52731682,57141692,63718917,68155676,72027087,77918823,79496114,84910908,86828690,89817656
VA,Industrial Sales Price (Dollars),4.85,4.37,4.52,5.62,7.34,5.72,7.46,9.03,11.58,11.55,10.64,12.46,8.23,7.91,7.72,6.42,6.89,7.06,6.2,5.29,5.76,5.83,5.75
VA,Industrial Transported Price (Dollars),,,,,,,,,,,,2.95,1.39,1.49,1.46,1.44,1.53,1.81,1.2,1.46,1.3,1.38,1.13
VA,Industrial Sales Revenue (Dollars),51823133,48517450,45178362,69841271,67567656,51995422,71272202,91180407,136825003,97678387,94370862,124503541,64618608,63529920,57960222,41081952,47214289,57916235,44640790,39445382,46267640,50639878,50322608
VA,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,12488859,12323915,12833616,13800417,16435956,18456847,21792177,24814866,26252123,28353304,31378552,32049295
VA,Industrial Total Customers,2391,2469,2984,1749,1261,1526,1517,1217,1402,1256,1271,1205,1126,1059,1103,1132,1132,1123,1118,972,968,966,978
VA,Industrial Sales Customers,2157,2208,2711,1493,999,1279,1269,968,1006,1013,1027,972,892,820,851,853,838,829,823,692,682,677,696
VA,Industrial Transported Customers,234,261,273,256,262,247,248,249,396,243,244,233,234,239,252,279,294,294,295,280,286,289,282
VA,Electric Total Volume (Mcf),10802699,57442017,78003078,85615137,50961902,52140165,45599463,54969628,66996028,61249282,89164590,89730617,117310247,189991373,206413683,275414964,187565745,181793713,260025295,316315718,312480538,353856139,345753153
VA,Electric Sales Volume (Mcf),16071,771,21803,78353,14940,2413,511,492,61,27,0,0,0,132,116,0,0,0,0,0,0,0,0
VA,Electric Transported Volume (Mcf),10786628,57441246,77981275,85536784,50946962,52137752,45598952,54969136,66995967,61249255,89164590,89730617,117310247,189991241,206413567,275414964,187565745,181793713,260025295,316315718,312480538,353856139,345753153
VA,Electric Sales Price (Dollars),5.2,5.2,12.55,9.72,13.11,,6.2,7.25,,35.22,,,,14.2,14.35,,,,,,,,
VA,Electric Transported Price (Dollars),,,,,,,,,,,,0.1,0.09,0.07,0.13,0.07,0.11,0.14,0.09,16.12,0.23,0.28,0.08
VA,Electric Sales Revenue (Dollars),83581,4010,273560,761230,195887,0,3169,3569,0,951,0,0,552,1875,1665,749,480,382,291,363,364,364,364
