,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,11001000100,2351,244579,2101,0.008590271446035842,1340.5,658.6,102.1
1,11001000202,1563,211654,2142,0.010120290663063301,1544.3,580.4,17.2
2,11001000300,2455,218457,1856,0.008495951148280898,1148.7,689.3,18.3
3,11001000400,618,229912,1852,0.008055255924005706,1229.1,528.8,94.5
4,11001000501,1888,154912,984,0.0063519933897954965,786.7,191.9,5.1
5,11001000502,1569,209480,1809,0.008635669276303227,1126.3,607.0,76.0
6,11001000600,2170,235475,1932,0.008204692642531054,1150.7,669.2,112.5
7,11001000701,3388,145667,1077,0.007393575758407876,755.9,290.3,30.8
8,11001000702,2238,84127,676,0.008035470181986758,527.5,146.5,2.2
9,11001000801,2684,204837,1968,0.009607639244862989,1333.1,587.2,48.0
10,11001000802,1374,227567,2192,0.009632328061625808,1384.2,788.1,19.6
11,11001000901,1545,297291,2847,0.009576475574437167,1650.2,1175.0,22.2
12,11001000902,849,314906,3144,0.009983931712955613,1824.3,1255.1,64.1
13,11001001001,2818,276219,2738,0.009912424561670269,1441.0,1224.1,73.1
14,11001001002,1907,130065,961,0.007388613385614885,846.0,111.0,3.7
15,11001001100,2088,238591,2278,0.009547719737961617,1337.0,878.9,62.3
16,11001001200,2498,189714,1727,0.009103176360205361,1012.4,634.3,80.6
17,11001001301,1916,182187,1674,0.009188361408882083,1025.0,616.3,32.4
18,11001001302,4811,134502,937,0.006966439160755974,685.2,243.7,7.9
19,11001001401,1452,224047,2295,0.010243386432311078,1225.7,945.7,123.3
20,11001001402,1530,199055,2026,0.010178091482253649,1166.4,786.4,73.3
21,11001001500,2123,289636,2845,0.009822673976991811,1494.7,1256.1,94.6
22,11001001600,1530,198779,3103,0.015610300886914613,1718.7,1289.9,94.4
23,11001001702,1488,122885,1948,0.015852219554868374,1142.0,761.7,44.0
24,11001001803,1572,58851,1256,0.021342033270462694,842.3,406.2,7.0
25,11001001804,2186,64986,1736,0.026713445972978797,979.0,559.0,197.9
26,11001001901,1421,111090,2595,0.023359438293275723,1400.9,1112.2,82.1
27,11001001902,842,115930,2739,0.0236263262313465,1377.8,1262.2,99.2
28,11001002001,1061,100601,2009,0.019969980417689687,1152.9,737.2,118.4
29,11001002002,1297,140094,2485,0.017738090139477778,1395.2,973.1,116.5
30,11001002101,1864,93776,2018,0.021519365296024568,1282.3,712.6,23.2
31,11001002102,1968,109936,2334,0.02123053412894775,1277.2,896.9,160.0
32,11001002201,1096,114535,2440,0.02130353167154145,1318.3,1006.1,115.3
33,11001002202,1226,96209,2074,0.02155723477013585,1236.4,744.5,93.3
34,11001002301,1175,160341,2323,0.014487872721262809,1292.9,971.3,58.9
35,11001002302,773,72226,1152,0.01594993492648077,1010.6,129.6,11.6
36,11001002400,1418,141019,2086,0.014792332948042462,1201.9,860.6,23.9
37,11001002501,1040,116240,1953,0.016801445285615967,1165.8,677.1,109.8
38,11001002502,2493,99446,1637,0.01646119502041309,1093.4,532.3,11.7
39,11001002600,944,184722,2606,0.014107686144584835,1447.5,1119.2,38.9
40,11001002701,2653,98806,1255,0.01270165779406109,876.0,354.1,24.6
41,11001002702,2420,125449,1676,0.013360010841058916,1032.4,617.7,25.4
42,11001002801,1630,78830,1261,0.015996448052771787,958.2,288.5,14.6
43,11001002802,2128,90186,1101,0.012208103253276563,899.9,197.9,3.5
44,11001002900,1551,128365,1778,0.013851127643828147,1076.7,655.2,46.2
45,11001003000,1428,111086,1569,0.014124192067407233,1148.3,380.9,39.7
46,11001003100,1306,133238,1677,0.012586499347033129,1043.3,622.5,11.6
47,11001003200,1655,125755,2115,0.01681841676275297,1244.3,783.0,87.5
48,11001003301,1582,163570,2077,0.012697927492816532,1297.2,722.9,56.9
49,11001003302,911,170766,1990,0.011653373622383847,1321.3,626.9,41.9
50,11001003400,1007,118360,1941,0.016399121324771882,1458.8,466.9,14.9
51,11001003500,1184,115033,1341,0.011657524362574218,1000.9,326.1,13.6
52,11001003600,2064,124500,1263,0.010144578313253012,937.2,314.8,11.5
53,11001003700,2657,104493,1087,0.010402610701195296,940.3,140.8,5.6
54,11001003800,2811,126210,994,0.007875762617859123,845.8,143.9,4.7
55,11001003900,2757,139749,900,0.006440117639482214,721.5,171.1,7.9
56,11001004001,2220,163550,1197,0.007318862733109141,917.3,269.1,10.8
57,11001004002,1754,141206,1124,0.007960001699644491,884.8,222.5,16.7
58,11001004100,1398,222846,1426,0.006399037900612979,1000.0,397.6,28.2
59,11001004201,1998,153671,1164,0.007574623709092802,908.8,236.0,18.7
60,11001004202,1621,133705,1139,0.008518753973299428,884.0,245.8,9.4
61,11001004300,2221,128858,1214,0.009421223362150585,905.7,294.6,14.1
62,11001004400,2790,202795,1443,0.007115560048324663,1080.9,350.6,11.9
63,11001004600,1428,135568,1667,0.012296412132656673,1134.7,506.3,26.2
64,11001004701,2482,80716,1031,0.012773180038654046,845.0,184.6,1.6
65,11001004702,1800,140848,931,0.006609962512779734,790.3,139.9,0.8
66,11001004801,1191,143061,1632,0.011407721181873467,1165.7,446.8,19.4
67,11001004802,1840,113306,1177,0.010387799410446048,967.1,204.7,5.3
68,11001004901,1485,130905,1185,0.009052366219777702,906.2,267.4,10.9
69,11001004902,1541,138017,1104,0.007999014614141736,917.7,182.8,3.6
70,11001005001,995,169868,1462,0.008606682836084489,1024.8,422.7,14.6
71,11001005002,3391,116611,909,0.007795147970603117,781.7,124.1,3.0
72,11001005201,4130,137157,956,0.006970114540271368,787.1,161.6,7.5
73,11001005301,3463,116742,971,0.008317486423052543,769.7,186.6,14.5
74,11001005500,4136,132829,1048,0.007889843332404821,895.4,144.6,7.7
75,11001005600,3137,108194,1096,0.010129951753331978,925.6,163.5,7.1
76,11001005800,2165,164791,1064,0.006456663288650472,954.4,108.1,1.1
77,11001005900,1222,113046,1030,0.009111335208676115,901.9,128.4,0.1
78,11001006202,39,192432,1141,0.005929367257005072,1141.0,0.0,0.0
79,11001006400,1298,63764,1216,0.01907032181168057,937.1,273.0,5.6
80,11001006500,1161,155818,1873,0.012020434096189143,1286.2,559.6,26.7
81,11001006600,1003,160730,1764,0.010974926896036833,1076.8,653.2,34.4
82,11001006700,1786,167318,1879,0.011230112719492225,1166.6,661.5,51.0
83,11001006801,951,122135,1828,0.014967044663691816,1177.4,627.6,22.8
84,11001006802,1044,173639,1827,0.010521829773265223,1132.0,637.0,57.7
85,11001006804,32,165880,1941,0.01170122980467808,1161.9,760.5,19.1
86,11001006900,1168,178367,1676,0.009396356949435714,1109.2,548.2,18.6
87,11001007000,1065,170148,1775,0.010432094411923738,1152.0,606.0,16.6
88,11001007100,1276,98424,1468,0.014915061367146225,1022.2,426.4,19.1
89,11001007200,3178,138248,954,0.006900642323939587,826.2,126.0,1.9
90,11001007301,1280,99670,2182,0.021892244406541587,1396.5,775.5,9.9
91,11001007304,1231,48375,2023,0.04181912144702842,1462.5,552.8,7.8
92,11001007401,751,23570,2236,0.0948663555366992,1804.6,404.0,27.0
93,11001007403,1054,37706,1568,0.04158489365087784,1187.3,373.9,6.5
94,11001007404,1140,70877,2306,0.032535237100893094,1537.3,761.8,6.5
95,11001007406,1002,37636,2063,0.05481453927091083,1541.5,519.8,1.4
96,11001007407,1398,53105,1883,0.03545805479710008,1256.9,619.5,6.4
97,11001007408,1029,38353,2064,0.05381586838056997,1535.9,518.1,10.1
98,11001007409,1532,45179,1815,0.04017353195068505,1256.5,550.4,7.9
99,11001007502,1776,41674,2140,0.051350962230647404,1456.7,678.4,4.8
100,11001007503,912,44406,2109,0.047493581948385356,1452.5,635.6,20.8
101,11001007504,1110,46367,2065,0.0445359846442513,1517.4,540.4,6.8
102,11001007601,2139,57965,2083,0.035935478305874236,1279.9,748.6,54.7
103,11001007603,2244,60535,1605,0.026513587180969685,1203.3,392.1,9.8
104,11001007604,1818,77861,1891,0.024286870191751967,1204.0,672.9,14.5
105,11001007605,1597,53705,1644,0.030611674890606087,1198.8,437.7,7.3
106,11001007703,2190,45745,2067,0.04518526614930594,1416.0,640.9,10.6
107,11001007707,1591,60529,2252,0.03720530654727486,1411.9,821.8,17.9
108,11001007708,1122,43939,1948,0.044334190582398326,1377.7,558.5,12.2
109,11001007709,1045,47548,2053,0.04317742071170186,1331.2,700.1,21.8
110,11001007803,1771,57389,2130,0.03711512659220408,1360.9,750.5,18.3
111,11001007804,1224,60843,2198,0.03612576631658531,1415.0,768.1,14.4
112,11001007806,1026,52551,2191,0.04169283172537155,1412.4,768.6,9.7
113,11001007807,863,60228,2217,0.03681012153815501,1420.0,762.0,35.5
114,11001007808,1453,52722,2172,0.04119722317059292,1514.4,640.3,17.6
115,11001007809,1147,54051,2335,0.04319994079665501,1479.5,825.5,29.6
116,11001007901,1565,87298,1905,0.021821805768746132,1264.3,601.6,39.1
117,11001007903,800,106790,2105,0.0197115834815994,1272.9,746.5,86.0
118,11001008001,1324,170904,1963,0.01148598043345972,1220.4,710.9,31.7
119,11001008002,1552,143520,1644,0.011454849498327759,1085.5,540.1,18.7
120,11001008100,1484,170543,1638,0.009604615844684332,1069.3,551.7,16.5
121,11001008200,1348,148334,1652,0.01113702859762428,1108.0,519.6,24.0
122,11001008301,1007,164492,1871,0.011374413345329864,1318.0,535.8,17.2
123,11001008302,1046,163564,1723,0.01053410285881979,1134.2,556.4,32.9
124,11001008402,1171,113887,1515,0.01330265965386743,1043.5,457.8,13.5
125,11001008410,570,162349,2044,0.01259016070317649,1333.7,691.8,18.6
126,11001008701,877,136893,2103,0.015362363305647476,1293.6,717.5,91.5
127,11001008702,1495,98102,1258,0.012823387902387311,934.0,304.1,19.5
128,11001008802,1791,90844,1788,0.01968209237814275,1168.4,605.4,14.4
129,11001008803,683,48756,1500,0.030765444253015015,1117.2,365.3,17.2
130,11001008804,1236,63439,1780,0.028058449849461688,1070.0,682.6,27.7
131,11001008903,1525,55841,1507,0.026987339051951074,1053.9,446.8,6.4
132,11001008904,1744,49700,1506,0.030301810865191146,1042.4,458.5,5.6
133,11001009000,2092,89530,1420,0.01586060538367028,1158.4,250.0,11.6
134,11001009102,2042,71241,1679,0.023567889277242036,1096.0,567.4,15.7
135,11001009201,1058,107725,1465,0.013599443026224182,1099.8,344.4,20.8
136,11001009203,1235,103103,1754,0.01701211409949274,1123.9,591.3,39.1
137,11001009204,1331,42624,1247,0.02925581831831832,947.6,286.0,13.8
138,11001009301,1182,127158,2389,0.018787650010223502,1314.7,1005.4,68.5
139,11001009302,545,105773,2042,0.019305493840583134,1219.9,768.3,54.2
140,11001009400,1627,123156,2472,0.020072103673389848,1364.1,1050.8,57.4
141,11001009501,1875,58413,1580,0.027048773389485217,1044.6,517.5,17.4
142,11001009503,1153,134758,2565,0.019034120423277283,1430.9,1023.2,110.7
143,11001009504,1259,104683,2105,0.020108327044505794,1195.3,748.8,160.9
144,11001009505,1291,118264,2592,0.021917066901170262,1454.1,1085.8,51.7
145,11001009507,609,80183,2212,0.027586894977738422,1132.6,1014.9,64.7
146,11001009508,1560,79191,1970,0.024876564256039197,1133.8,770.7,66.0
147,11001009509,1308,97791,2077,0.021239173339059832,1220.4,833.0,24.1
148,11001009601,886,52525,2113,0.0402284626368396,1315.8,785.4,11.7
149,11001009602,1780,33036,1426,0.04316503208620898,1129.7,290.8,5.2
150,11001009603,1659,55962,1943,0.0347199885636682,1265.0,659.0,19.1
151,11001009604,969,72377,2124,0.029346339306685825,1230.9,861.5,31.8
152,11001009700,1074,55321,2137,0.038629092026536034,1560.4,568.5,8.4
153,11001009801,879,32253,1811,0.0561498155210368,1308.1,493.6,9.5
154,11001009802,704,39504,2023,0.05121000405022276,1484.3,515.5,22.9
155,11001009803,1208,46059,2074,0.045029201676111075,1402.1,661.5,10.4
156,11001009804,1031,53222,1944,0.03652624854383526,1374.0,559.2,11.1
157,11001009807,1301,62807,2254,0.03588771952170936,1508.8,732.8,12.6
158,11001009810,1196,37184,1615,0.043432659208261615,1151.6,460.7,2.7
159,11001009811,1856,40093,1734,0.043249445040281345,1266.0,459.5,8.5
160,11001009901,955,116619,2631,0.02256064620687881,1444.0,1176.5,9.9
161,11001009902,1105,66043,2231,0.03378102145571824,1401.1,812.3,18.0
162,11001009903,666,71529,2388,0.033385060604789664,1629.2,746.7,12.3
163,11001009904,1071,52130,1933,0.037080375983119127,1510.4,414.0,8.3
164,11001009905,1139,54334,2112,0.0388706887032061,1381.0,715.6,15.7
165,11001009906,756,51670,1757,0.03400425778982001,1248.4,483.2,25.9
166,11001009907,1171,42055,2172,0.051646653192248246,1392.5,696.2,83.6
167,11001010100,1766,119604,822,0.006872679843483495,729.4,88.2,4.0
168,11001010200,1539,128166,1076,0.008395362264563144,915.1,158.2,2.8
169,11001010300,1253,110680,2231,0.020157209974701842,1234.4,956.5,40.4
170,11001010400,1608,48478,2081,0.042926688394735756,1403.4,664.8,12.9
171,11001010500,2290,117045,1055,0.00901362723738733,821.2,224.1,9.2
172,11001010600,3716,136252,1293,0.009489768957519889,996.7,282.7,13.1
173,11001010700,1101,85961,765,0.008899384604646293,678.6,79.5,6.7
174,11001010800,782,72119,922,0.012784425740789529,850.6,68.5,2.8
175,11001010900,1263,48292,1616,0.03346309947817444,1226.3,355.1,34.8
176,11001011000,2645,107309,1249,0.011639284682552256,1052.9,187.9,7.7
177,11001011100,1741,103290,2406,0.023293639268080164,1417.0,944.3,44.9
