,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,MI,Alcona,225,228,248,260,285,271,286,297,299,275
4,House Heating Fuel: Fuel Oil,MI,Alcona,197,156,139,118,140,148,146,121,120,103
5,House Heating Fuel: Gas,MI,Alcona,1613,1656,1738,1747,1791,1763,1750,1735,1766,1807
6,House Heating Fuel: Propane,MI,Alcona,1675,1591,1620,1712,1714,1738,1751,1752,1719,1728
7,House Heating Fuel: Wood,MI,Alcona,825,954,935,960,1010,1008,963,995,1018,1002
3,House Heating Fuel: Electric,MI,Alger,202,211,203,173,185,176,135,169,180,191
4,House Heating Fuel: Fuel Oil,MI,Alger,156,125,78,69,69,69,82,98,105,105
5,House Heating Fuel: Gas,MI,Alger,1748,1658,1583,1554,1561,1543,1525,1393,1362,1318
6,House Heating Fuel: Propane,MI,Alger,874,824,830,865,836,788,869,841,811,833
7,House Heating Fuel: Wood,MI,Alger,653,741,821,899,912,839,750,677,560,481
3,House Heating Fuel: Electric,MI,Allegan,2042,2136,2160,2191,2158,2176,2120,2060,2239,2289
4,House Heating Fuel: Fuel Oil,MI,Allegan,3335,2993,2665,2225,1724,1571,1351,1200,1300,1225
5,House Heating Fuel: Gas,MI,Allegan,23822,24270,24503,24552,24599,24752,25190,25658,25747,26445
6,House Heating Fuel: Propane,MI,Allegan,9057,8413,8055,7661,7503,7391,7235,7065,7069,7025
7,House Heating Fuel: Wood,MI,Allegan,2284,2364,2562,2677,2591,2675,2843,2716,2641,2621
3,House Heating Fuel: Electric,MI,Alpena,726,837,766,882,794,749,702,824,687,727
4,House Heating Fuel: Fuel Oil,MI,Alpena,653,550,496,436,411,333,297,270,286,286
5,House Heating Fuel: Gas,MI,Alpena,8235,8122,8011,7833,7881,8021,8075,8091,8195,8178
6,House Heating Fuel: Propane,MI,Alpena,2225,2078,1962,1870,1845,1732,1682,1808,1943,1993
7,House Heating Fuel: Wood,MI,Alpena,1425,1572,1752,1795,1836,1782,1770,1681,1475,1476
3,House Heating Fuel: Electric,MI,Antrim,763,694,691,712,764,869,970,1039,1026,1014
4,House Heating Fuel: Fuel Oil,MI,Antrim,271,267,241,238,192,201,195,183,148,162
5,House Heating Fuel: Gas,MI,Antrim,3433,3323,3296,3278,3300,3358,3416,3451,3574,3679
6,House Heating Fuel: Propane,MI,Antrim,4156,3911,3880,3742,3512,3505,3463,3390,3366,3273
7,House Heating Fuel: Wood,MI,Antrim,1293,1388,1491,1613,1655,1602,1621,1460,1385,1284
3,House Heating Fuel: Electric,MI,Arenac,368,312,291,299,287,310,326,386,333,353
4,House Heating Fuel: Fuel Oil,MI,Arenac,281,231,224,181,147,119,99,90,102,106
5,House Heating Fuel: Gas,MI,Arenac,2487,2468,2405,2354,2396,2383,2537,2582,2684,2630
6,House Heating Fuel: Propane,MI,Arenac,2356,2345,2250,2198,2185,2231,2135,2162,2144,2178
7,House Heating Fuel: Wood,MI,Arenac,977,957,1055,1116,1191,1239,1270,1268,1218,1106
3,House Heating Fuel: Electric,MI,Baraga,157,151,131,143,92,89,111,131,146,165
4,House Heating Fuel: Fuel Oil,MI,Baraga,196,148,176,163,179,148,145,123,160,146
5,House Heating Fuel: Gas,MI,Baraga,1800,1706,1600,1660,1511,1564,1530,1544,1554,1539
6,House Heating Fuel: Propane,MI,Baraga,652,708,671,711,701,675,690,714,642,742
7,House Heating Fuel: Wood,MI,Baraga,527,581,558,527,527,448,444,449,482,473
3,House Heating Fuel: Electric,MI,Barry,1306,1322,1141,1247,1366,1466,1527,1745,1761,1697
4,House Heating Fuel: Fuel Oil,MI,Barry,1258,1170,989,839,818,737,692,646,603,647
5,House Heating Fuel: Gas,MI,Barry,11124,11214,11211,10944,10757,10902,10770,10943,11235,11781
6,House Heating Fuel: Propane,MI,Barry,6326,6090,5853,6068,6047,6035,5897,6027,5935,6034
7,House Heating Fuel: Wood,MI,Barry,2422,2629,2838,3123,3240,3104,2968,2939,2793,2593
3,House Heating Fuel: Electric,MI,Bay,2613,2704,2681,3080,2864,2895,3066,3044,2993,3360
4,House Heating Fuel: Fuel Oil,MI,Bay,693,618,610,635,618,576,566,500,364,347
5,House Heating Fuel: Gas,MI,Bay,35405,35217,35066,34815,34624,34612,34548,34602,34597,34791
6,House Heating Fuel: Propane,MI,Bay,4237,3968,3868,3707,3752,3592,3703,3945,4072,4051
7,House Heating Fuel: Wood,MI,Bay,859,898,1011,1066,1085,1099,1068,1114,1071,1092
3,House Heating Fuel: Electric,MI,Benzie,506,543,509,488,445,418,408,454,449,442
4,House Heating Fuel: Fuel Oil,MI,Benzie,409,324,321,259,166,187,188,188,171,171
5,House Heating Fuel: Gas,MI,Benzie,2622,2595,2720,2923,2852,2850,2824,2750,2651,2650
6,House Heating Fuel: Propane,MI,Benzie,2878,2820,2824,2821,2738,2649,2659,2529,2494,2510
7,House Heating Fuel: Wood,MI,Benzie,877,990,1053,1068,1066,1012,984,864,836,874
3,House Heating Fuel: Electric,MI,Berrien,11007,10376,10782,11010,11150,11862,13009,13215,13544,13263
4,House Heating Fuel: Fuel Oil,MI,Berrien,2860,2667,2224,2019,1980,1835,1815,1844,1835,1811
5,House Heating Fuel: Gas,MI,Berrien,41694,41921,41586,40715,40705,40866,40646,41286,41826,41808
6,House Heating Fuel: Propane,MI,Berrien,5278,4984,4924,4839,4563,4562,4656,4346,4380,4486
7,House Heating Fuel: Wood,MI,Berrien,1058,1055,1095,1142,1088,1116,1157,1274,1152,1272
3,House Heating Fuel: Electric,MI,Branch,1055,1092,1038,1076,1180,1224,1271,1385,1351,1209
4,House Heating Fuel: Fuel Oil,MI,Branch,1007,881,869,827,794,802,758,712,650,644
5,House Heating Fuel: Gas,MI,Branch,9169,9176,9208,9147,9105,9162,9028,9026,9131,9293
6,House Heating Fuel: Propane,MI,Branch,3674,3443,3132,3117,3007,2995,3195,3551,3620,3706
7,House Heating Fuel: Wood,MI,Branch,1228,1244,1436,1362,1434,1466,1422,1380,1395,1439
3,House Heating Fuel: Electric,MI,Calhoun,3326,3776,4151,4334,4462,4841,4840,5045,5266,5282
4,House Heating Fuel: Fuel Oil,MI,Calhoun,2433,2211,1991,1671,1428,1192,1101,961,922,820
5,House Heating Fuel: Gas,MI,Calhoun,41388,40605,40160,40208,39854,39549,39710,39835,39905,40079
6,House Heating Fuel: Propane,MI,Calhoun,4254,4267,4181,4051,3837,3758,3622,3687,3598,3803
7,House Heating Fuel: Wood,MI,Calhoun,1958,1976,2057,2125,2056,2017,2147,2233,2255,2354
3,House Heating Fuel: Electric,MI,Cass,2446,2412,2459,2473,2792,2592,2593,2656,2706,2679
4,House Heating Fuel: Fuel Oil,MI,Cass,1077,979,799,637,565,528,637,633,712,737
5,House Heating Fuel: Gas,MI,Cass,9610,9515,9476,9437,9512,9787,9802,10199,10034,10240
6,House Heating Fuel: Propane,MI,Cass,5312,5248,5161,5147,4824,4950,5059,5066,5260,5569
7,House Heating Fuel: Wood,MI,Cass,1547,1555,1632,1504,1495,1628,1539,1583,1711,1522
3,House Heating Fuel: Electric,MI,Charlevoix,720,687,712,700,647,718,734,838,909,1017
4,House Heating Fuel: Fuel Oil,MI,Charlevoix,352,259,240,181,168,164,171,197,205,194
5,House Heating Fuel: Gas,MI,Charlevoix,5579,5524,5269,5320,5381,5482,5602,5619,5778,5845
6,House Heating Fuel: Propane,MI,Charlevoix,3241,3045,2849,2790,2737,2726,2752,2802,2850,2722
7,House Heating Fuel: Wood,MI,Charlevoix,1339,1386,1512,1527,1420,1481,1489,1457,1344,1343
3,House Heating Fuel: Electric,MI,Cheboygan,578,545,540,561,594,726,815,949,991,940
4,House Heating Fuel: Fuel Oil,MI,Cheboygan,276,186,142,125,113,119,113,111,118,98
5,House Heating Fuel: Gas,MI,Cheboygan,7257,7156,7006,6815,6834,6737,6649,6782,6930,6981
6,House Heating Fuel: Propane,MI,Cheboygan,2153,2012,2044,2163,2004,2010,2037,1945,1784,1789
7,House Heating Fuel: Wood,MI,Cheboygan,1303,1425,1562,1634,1555,1521,1465,1496,1306,1303
3,House Heating Fuel: Electric,MI,Chippewa,2185,2146,2280,2285,2306,2255,2228,2253,2421,2507
4,House Heating Fuel: Fuel Oil,MI,Chippewa,715,617,589,589,593,477,511,513,427,382
5,House Heating Fuel: Gas,MI,Chippewa,7485,7242,7035,6983,6663,6454,6616,6670,6552,6744
6,House Heating Fuel: Propane,MI,Chippewa,3071,3047,2959,2951,3009,2938,2862,2952,2943,2881
7,House Heating Fuel: Wood,MI,Chippewa,1170,1401,1545,1507,1515,1548,1373,1312,1344,1207
3,House Heating Fuel: Electric,MI,Clare,850,904,873,981,986,940,784,906,825,908
4,House Heating Fuel: Fuel Oil,MI,Clare,244,237,224,118,163,152,148,153,195,113
5,House Heating Fuel: Gas,MI,Clare,5032,4845,4823,4852,4738,4978,5036,5013,4961,4878
6,House Heating Fuel: Propane,MI,Clare,5310,5394,5510,5157,5101,4913,4691,4426,4479,4452
7,House Heating Fuel: Wood,MI,Clare,1395,1492,1596,1775,1868,1923,1932,1836,1610,1528
3,House Heating Fuel: Electric,MI,Clinton,1813,2257,2441,2488,2543,2582,2512,2429,2528,2536
4,House Heating Fuel: Fuel Oil,MI,Clinton,1680,1646,1533,1291,1142,1122,1052,979,1021,1002
5,House Heating Fuel: Gas,MI,Clinton,18453,18156,18022,18046,18020,18063,18266,18772,19122,19427
6,House Heating Fuel: Propane,MI,Clinton,5180,4984,5027,4945,4960,5037,5079,4861,4678,4673
7,House Heating Fuel: Wood,MI,Clinton,930,1147,1192,1286,1358,1444,1403,1437,1345,1306
3,House Heating Fuel: Electric,MI,Crawford,353,324,416,442,463,440,461,464,481,429
4,House Heating Fuel: Fuel Oil,MI,Crawford,80,96,102,75,62,76,62,42,38,23
5,House Heating Fuel: Gas,MI,Crawford,1920,1893,2068,1949,1819,1793,1879,1853,1849,1969
6,House Heating Fuel: Propane,MI,Crawford,2489,2430,2339,2280,2290,2491,2490,2540,2636,2682
7,House Heating Fuel: Wood,MI,Crawford,839,832,888,913,987,973,966,937,845,879
3,House Heating Fuel: Electric,MI,Delta,870,882,961,773,884,869,936,890,894,1033
4,House Heating Fuel: Fuel Oil,MI,Delta,796,702,665,550,459,372,369,304,364,300
5,House Heating Fuel: Gas,MI,Delta,9951,9778,9737,9789,9755,9766,9753,9909,9814,9805
6,House Heating Fuel: Propane,MI,Delta,3111,2828,2755,2774,2625,2602,2823,2907,2968,3256
7,House Heating Fuel: Wood,MI,Delta,1505,1752,1834,1830,1781,1845,1676,1631,1639,1594
3,House Heating Fuel: Electric,MI,Dickinson,556,585,606,530,651,711,774,852,874,832
4,House Heating Fuel: Fuel Oil,MI,Dickinson,403,337,358,328,246,203,208,151,129,158
5,House Heating Fuel: Gas,MI,Dickinson,8208,8139,7999,8164,7973,7752,7983,8024,7763,7842
6,House Heating Fuel: Propane,MI,Dickinson,1563,1613,1590,1588,1569,1516,1371,1430,1501,1645
7,House Heating Fuel: Wood,MI,Dickinson,644,721,702,733,713,759,704,673,667,613
3,House Heating Fuel: Electric,MI,Eaton,3488,3984,4306,4453,4895,4920,4952,4999,5127,5410
4,House Heating Fuel: Fuel Oil,MI,Eaton,1854,1650,1636,1461,1440,1402,1310,1311,1395,1476
5,House Heating Fuel: Gas,MI,Eaton,29668,29399,28932,28687,28308,28003,28450,28569,28748,28693
6,House Heating Fuel: Propane,MI,Eaton,6134,5939,5995,6136,6188,6280,6207,6279,6072,5986
7,House Heating Fuel: Wood,MI,Eaton,1506,1637,1738,1896,1993,2076,2012,2099,2060,1986
3,House Heating Fuel: Electric,MI,Emmet,798,691,796,891,973,955,1020,1255,1373,1352
4,House Heating Fuel: Fuel Oil,MI,Emmet,336,303,229,231,192,176,157,156,139,142
5,House Heating Fuel: Gas,MI,Emmet,7232,7127,7018,6963,7115,7494,7682,7835,7611,7664
6,House Heating Fuel: Propane,MI,Emmet,3936,3823,3683,3563,3420,3387,3279,3246,3354,3367
7,House Heating Fuel: Wood,MI,Emmet,1383,1498,1654,1743,1758,1779,1828,1769,1803,1617
3,House Heating Fuel: Electric,MI,Genesee,21770,20998,19219,17783,17355,17900,18799,18724,19068,19758
4,House Heating Fuel: Fuel Oil,MI,Genesee,1371,1204,1046,968,831,742,732,677,528,547
5,House Heating Fuel: Gas,MI,Genesee,136077,134472,136055,136671,137364,136586,136691,137757,138549,137859
6,House Heating Fuel: Propane,MI,Genesee,7303,7132,7183,7148,7131,6729,6606,6324,6333,6359
