,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,PA,Adams,1797,1812,1859,1747,1679,3290,2984,3002,3091,3047
51,Year Built: 1950-1959,PA,Adams,3586,3666,3603,3563,3540,3154,3335,3571,3581,3340
52,Year Built: 1960-1969,PA,Adams,3175,3036,2948,2840,2938,5234,5436,5355,5535,5434
53,Year Built: 1970-1979,PA,Adams,5446,5417,5651,5444,5443,5820,5589,5572,5620,5925
54,Year Built: 1980-1989,PA,Adams,6177,6280,6418,6069,5890,7240,7582,7431,6942,6829
55,Year Built: 1990-1999,PA,Adams,6652,6344,6494,6787,6993,6255,5958,6210,6283,6209
56,Year Built: 2000-2009,PA,Adams,3541,3649,5810,6144,6317,431,558,729,762,790
57,Year Built: 2010-2013,PA,Adams,1801,2387,67,186,248,16,67,196,479,843
58,Year Built: before 1940,PA,Adams,8177,8045,7977,8147,8030,1700,1635,1561,1527,1566
50,Year Built: 1940-1949,PA,Allegheny,64840,63862,63310,61832,61003,110551,110589,112077,111909,110752
51,Year Built: 1950-1959,PA,Allegheny,111591,112380,111717,110651,109958,68620,69854,72045,72965,73460
52,Year Built: 1960-1969,PA,Allegheny,69263,69789,69358,68630,68357,63493,63508,65172,64766,64333
53,Year Built: 1970-1979,PA,Allegheny,61424,61184,60890,61560,62028,39496,39527,39861,40102,40674
54,Year Built: 1980-1989,PA,Allegheny,38700,39535,40476,41126,40890,32922,33596,33309,33903,34709
55,Year Built: 1990-1999,PA,Allegheny,29664,29811,31209,31877,32187,29998,29571,29345,28817,29400
56,Year Built: 2000-2009,PA,Allegheny,18171,18137,29188,29746,30322,3710,5089,6494,7404,7461
57,Year Built: 2010-2013,PA,Allegheny,7573,9885,763,1387,2684,313,995,2322,4867,7361
58,Year Built: before 1940,PA,Allegheny,188469,184805,182260,181835,181782,60082,58726,58476,58314,57774
50,Year Built: 1940-1949,PA,Armstrong,2728,2968,2870,2651,2731,4420,4412,4486,4480,4430
51,Year Built: 1950-1959,PA,Armstrong,3968,3882,4097,4232,4413,2750,2700,2752,2766,3053
52,Year Built: 1960-1969,PA,Armstrong,2571,2533,2529,2646,2562,4427,4224,4293,4403,4311
53,Year Built: 1970-1979,PA,Armstrong,4883,4778,4759,4612,4484,2600,2570,2605,2728,2894
54,Year Built: 1980-1989,PA,Armstrong,3019,2958,2761,2694,2687,2366,2304,2359,2407,2478
55,Year Built: 1990-1999,PA,Armstrong,2429,2568,2524,2521,2537,2142,2465,2601,2725,2442
56,Year Built: 2000-2009,PA,Armstrong,727,900,1453,1636,1879,173,289,342,371,385
57,Year Built: 2010-2013,PA,Armstrong,347,376,51,66,123,14,32,107,133,222
58,Year Built: before 1940,PA,Armstrong,11944,11604,11473,11348,11026,2827,2854,2722,2763,2759
50,Year Built: 1940-1949,PA,Beaver,9928,9948,10048,9810,9442,15951,16027,15798,15752,15559
51,Year Built: 1950-1959,PA,Beaver,14751,15029,15137,15392,15496,9080,9150,9347,9342,9676
52,Year Built: 1960-1969,PA,Beaver,8584,8937,9239,9031,8790,9637,9263,9136,9607,9852
53,Year Built: 1970-1979,PA,Beaver,10325,10763,10950,10332,9799,4441,4426,4757,4814,4741
54,Year Built: 1980-1989,PA,Beaver,4575,4503,4415,4440,4623,5666,5449,5669,5475,5372
55,Year Built: 1990-1999,PA,Beaver,5413,5641,5385,5600,5802,4148,4215,4151,4357,4248
56,Year Built: 2000-2009,PA,Beaver,2812,2699,4010,4009,4233,651,876,1187,1230,1380
57,Year Built: 2010-2013,PA,Beaver,1085,1367,122,381,495,24,96,237,334,635
58,Year Built: before 1940,PA,Beaver,20999,19407,19005,19204,19660,9579,9326,8946,8677,8622
50,Year Built: 1940-1949,PA,Bedford,1228,1225,1205,1189,1108,2492,2520,2462,2478,2554
51,Year Built: 1950-1959,PA,Bedford,2371,2496,2436,2525,2440,2398,2270,2188,2012,2028
52,Year Built: 1960-1969,PA,Bedford,2318,2442,2579,2572,2376,3448,3212,3321,3268,3367
53,Year Built: 1970-1979,PA,Bedford,3583,3728,3866,3636,3632,2738,2926,2997,3046,2984
54,Year Built: 1980-1989,PA,Bedford,2988,2725,2640,2653,2785,2989,3023,2954,3029,3048
55,Year Built: 1990-1999,PA,Bedford,2994,2948,2986,3002,2968,2045,2174,2129,2048,2034
56,Year Built: 2000-2009,PA,Bedford,1361,1362,1848,1946,1952,218,304,384,414,398
57,Year Built: 2010-2013,PA,Bedford,506,601,53,106,173,18,64,153,271,329
58,Year Built: before 1940,PA,Bedford,6650,6439,6381,6324,6550,1087,974,1022,1093,1153
50,Year Built: 1940-1949,PA,Berks,10656,10325,9853,9355,9915,18537,17700,18323,17341,17796
51,Year Built: 1950-1959,PA,Berks,17663,17895,17961,18490,18452,14553,14795,15448,15191,14794
