,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
100,IA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,400%+,32.258,144996.53,76.5,0.0,0.0,0.05
101,IA,OWNER,1940-59,MOBILE_TRAILER,OTHER,0-100%,0.433,0.0,0.0,0.0,0.0,
102,IA,OWNER,1940-59,MOBILE_TRAILER,OTHER,100-150%,0.016,0.0,0.0,0.0,0.0,
103,IA,OWNER,1940-59,MOBILE_TRAILER,OTHER,150-200%,0.243,0.0,0.0,0.0,0.0,
104,IA,OWNER,1940-59,MOBILE_TRAILER,OTHER,200-400%,2.368,0.0,0.0,0.0,0.0,
105,IA,OWNER,1940-59,MOBILE_TRAILER,OTHER,400%+,3.197,0.0,0.0,0.0,0.0,
106,IA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,0-100%,0.0,0.0,0.0,0.0,0.0,
107,IA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
108,IA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
109,IA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
110,IA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
111,IA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,0-100%,14.506,1579.2,147.99,489.5,0.0,40.37
112,IA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,100-150%,29.273,16594.07,1003.6,549.69,0.0,9.36
113,IA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,150-200%,26.273,19528.0,536.85,334.31,0.0,4.46
114,IA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,200-400%,26.601,49544.29,1170.59,546.51,11.54,3.49
115,IA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,400%+,102.257,102184.49,1235.91,1066.09,1.74,2.25
116,IA,OWNER,1940-59,MOBILE_TRAILER,WOOD,0-100%,0.428,0.0,0.0,0.0,0.0,
117,IA,OWNER,1940-59,MOBILE_TRAILER,WOOD,100-150%,0.169,0.0,0.0,0.0,0.0,
118,IA,OWNER,1940-59,MOBILE_TRAILER,WOOD,150-200%,0.247,0.0,0.0,0.0,0.0,
119,IA,OWNER,1940-59,MOBILE_TRAILER,WOOD,200-400%,1.775,0.0,0.0,0.0,0.0,
120,IA,OWNER,1940-59,MOBILE_TRAILER,WOOD,400%+,1.204,0.0,0.0,0.0,0.0,
121,IA,OWNER,1940-59,MOBILE_TRAILER,COAL,0-100%,0.002,0.0,0.0,0.0,0.0,
122,IA,OWNER,1940-59,MOBILE_TRAILER,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
123,IA,OWNER,1940-59,MOBILE_TRAILER,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
124,IA,OWNER,1940-59,MOBILE_TRAILER,COAL,200-400%,0.0,0.0,0.0,0.0,0.0,
125,IA,OWNER,1940-59,MOBILE_TRAILER,COAL,400%+,0.0,0.0,0.0,0.0,0.0,
126,IA,OWNER,1940-59,MOBILE_TRAILER,NONE,0-100%,1.366,0.0,171.88,0.0,0.0,inf
127,IA,OWNER,1940-59,MOBILE_TRAILER,NONE,100-150%,0.0,0.0,0.0,0.0,0.0,
128,IA,OWNER,1940-59,MOBILE_TRAILER,NONE,150-200%,0.0,0.0,0.0,0.0,0.0,
129,IA,OWNER,1940-59,MOBILE_TRAILER,NONE,200-400%,0.804,0.0,0.0,0.0,0.0,
130,IA,OWNER,1940-59,MOBILE_TRAILER,NONE,400%+,0.466,0.0,0.0,0.0,0.0,
131,IA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,0-100%,2.459,0.0,0.0,0.0,0.0,
132,IA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,100-150%,1.029,0.0,0.0,0.0,0.0,
133,IA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,150-200%,0.607,0.0,0.0,0.0,0.0,
134,IA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,200-400%,0.08,0.0,0.0,0.0,0.0,
