,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,NM,Bernalillo,15164,15388,14865,15617,15401,15896,15789,15827,14879,14579
41,Units in Structure: 1 DETACHED,NM,Bernalillo,179462,180849,182628,183076,184323,184273,185734,188718,189870,190362
42,Units in Structure: 10-19,NM,Bernalillo,12632,13336,13759,15130,15382,15324,15384,14473,13263,12501
43,Units in Structure: 2,NM,Bernalillo,4286,4310,4413,4050,4379,4573,4686,4585,5086,5642
44,Units in Structure: 20-49,NM,Bernalillo,8890,8867,9038,9037,8876,9186,9174,9408,9207,9686
45,Units in Structure: 3-4,NM,Bernalillo,16812,16521,16747,15818,15657,14965,14968,15112,16066,16231
46,Units in Structure: 5-9,NM,Bernalillo,12490,12934,12603,12068,12439,12390,12157,12123,11837,11628
47,Units in Structure: 50+,NM,Bernalillo,13884,13716,13832,13614,13740,13951,14028,14178,15078,16089
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Bernalillo,156,190,219,202,249,242,250,251,322,274
49,Units in Structure: Mobile Home,NM,Bernalillo,16659,16746,16271,16392,15824,16254,15846,16424,16831,16795
40,Units in Structure: 1 ATTACHED,NM,Catron,5,7,8,0,0,20,21,28,31,25
41,Units in Structure: 1 DETACHED,NM,Catron,2402,2458,2528,2701,2627,2617,2656,2729,2567,2450
42,Units in Structure: 10-19,NM,Catron,0,0,0,0,0,0,0,0,0,0
43,Units in Structure: 2,NM,Catron,0,0,0,6,6,4,4,4,0,0
44,Units in Structure: 20-49,NM,Catron,8,0,0,0,0,0,0,0,0,0
45,Units in Structure: 3-4,NM,Catron,0,0,0,0,8,8,7,8,7,2
46,Units in Structure: 5-9,NM,Catron,0,0,0,0,0,0,0,0,0,0
47,Units in Structure: 50+,NM,Catron,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Catron,22,21,22,26,22,0,0,0,0,0
49,Units in Structure: Mobile Home,NM,Catron,1031,977,993,937,1035,1136,1242,1231,1288,1279
40,Units in Structure: 1 ATTACHED,NM,Chaves,570,539,646,679,799,776,728,705,611,623
41,Units in Structure: 1 DETACHED,NM,Chaves,19902,19673,19440,19620,19368,19557,19657,20198,20288,19930
42,Units in Structure: 10-19,NM,Chaves,347,472,501,492,453,372,338,300,197,238
43,Units in Structure: 2,NM,Chaves,713,750,872,718,673,656,620,526,588,628
44,Units in Structure: 20-49,NM,Chaves,251,278,258,309,331,335,387,417,425,546
45,Units in Structure: 3-4,NM,Chaves,520,589,636,609,630,658,600,559,632,633
46,Units in Structure: 5-9,NM,Chaves,422,411,350,341,372,358,388,338,333,411
47,Units in Structure: 50+,NM,Chaves,317,186,375,574,699,720,795,745,578,523
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Chaves,61,45,45,18,19,26,32,58,72,81
49,Units in Structure: Mobile Home,NM,Chaves,3500,3712,3570,3288,3328,3251,3165,3239,3470,3666
40,Units in Structure: 1 ATTACHED,NM,Cibola,590,530,422,436,371,302,306,287,316,253
