,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,NM,Bernalillo,32121,32936,32699,33610,34172,34229,35275,37154,37936,40870
4,House Heating Fuel: Fuel Oil,NM,Bernalillo,188,190,205,197,165,134,125,149,166,131
5,House Heating Fuel: Gas,NM,Bernalillo,213120,214375,216889,215431,215436,214418,213029,212130,212276,211126
6,House Heating Fuel: Propane,NM,Bernalillo,7579,7468,7107,6982,6855,6938,6776,6910,7435,7678
7,House Heating Fuel: Wood,NM,Bernalillo,4269,4754,4737,4993,5301,5447,5039,4880,5222,4927
3,House Heating Fuel: Electric,NM,Catron,52,65,65,59,41,91,87,126,139,143
4,House Heating Fuel: Fuel Oil,NM,Catron,11,11,16,31,30,12,14,17,0,0
5,House Heating Fuel: Gas,NM,Catron,22,33,37,49,54,55,64,66,59,55
6,House Heating Fuel: Propane,NM,Catron,694,722,576,542,513,428,530,550,565,351
7,House Heating Fuel: Wood,NM,Catron,981,862,888,805,737,751,718,651,593,677
3,House Heating Fuel: Electric,NM,Chaves,8935,9193,9427,9653,10007,10104,10522,10637,10827,11116
4,House Heating Fuel: Fuel Oil,NM,Chaves,19,15,15,0,0,27,29,36,45,46
5,House Heating Fuel: Gas,NM,Chaves,12618,12603,12373,12301,11785,11515,10947,10979,10652,10624
6,House Heating Fuel: Propane,NM,Chaves,1483,1419,1210,1063,1142,1158,1067,1146,1069,1021
7,House Heating Fuel: Wood,NM,Chaves,320,387,412,388,444,478,434,368,372,332
3,House Heating Fuel: Electric,NM,Cibola,754,661,740,676,835,908,1059,1048,1109,988
4,House Heating Fuel: Fuel Oil,NM,Cibola,13,18,25,25,25,10,10,4,0,0
5,House Heating Fuel: Gas,NM,Cibola,4222,4210,4054,4053,4103,4379,4494,4888,4829,4692
6,House Heating Fuel: Propane,NM,Cibola,1243,1051,1008,1128,1320,1303,1350,1436,1293,1213
7,House Heating Fuel: Wood,NM,Cibola,1736,1918,1923,1850,1815,1663,1652,1557,1566,1602
3,House Heating Fuel: Electric,NM,Colfax,754,870,852,834,827,848,719,763,720,644
4,House Heating Fuel: Fuel Oil,NM,Colfax,47,48,40,129,137,100,96,94,21,15
5,House Heating Fuel: Gas,NM,Colfax,3153,2915,2768,2683,2697,2831,2867,3132,3273,3370
6,House Heating Fuel: Propane,NM,Colfax,1099,1043,1119,1024,898,918,882,785,844,855
7,House Heating Fuel: Wood,NM,Colfax,627,801,886,815,738,778,754,736,758,869
3,House Heating Fuel: Electric,NM,Curry,6640,6924,7460,8025,8447,8324,8500,8876,9214,9197
4,House Heating Fuel: Fuel Oil,NM,Curry,3,3,4,3,3,0,0,0,0,0
5,House Heating Fuel: Gas,NM,Curry,8993,9089,8885,8814,8570,8575,8415,8139,8049,8112
6,House Heating Fuel: Propane,NM,Curry,1286,1140,1076,835,687,639,609,640,550,517
7,House Heating Fuel: Wood,NM,Curry,339,293,212,184,202,213,245,242,220,253
3,House Heating Fuel: Electric,NM,De Baca,151,164,140,128,115,100,126,136,140,138
4,House Heating Fuel: Fuel Oil,NM,De Baca,0,0,0,0,0,0,0,0,0,0
