,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,NM,Bernalillo,13279,13028,13117,13234,13058,33641,33115,32975,32562,32844
51,Year Built: 1950-1959,NM,Bernalillo,36064,36241,35771,35417,35184,31772,32305,32353,32235,31366
52,Year Built: 1960-1969,NM,Bernalillo,30871,29954,29936,30031,31203,55557,55237,55180,54999,55936
53,Year Built: 1970-1979,NM,Bernalillo,56532,57158,56698,55892,55042,45355,45199,46015,47366,46677
54,Year Built: 1980-1989,NM,Bernalillo,43048,43332,43823,43122,43854,46635,47157,47757,47576,46912
55,Year Built: 1990-1999,NM,Bernalillo,45163,44842,45202,45442,46926,48609,48216,47511,46165,46162
56,Year Built: 2000-2009,NM,Bernalillo,31840,31908,49468,50939,49236,2807,3819,4776,5666,6159
57,Year Built: 2010-2013,NM,Bernalillo,13881,16513,309,966,1648,183,919,2004,3691,5471
58,Year Built: before 1940,NM,Bernalillo,9757,9881,10051,9961,10119,12968,13022,13414,12959,13143
50,Year Built: 1940-1949,NM,Catron,183,129,147,122,89,199,215,160,114,101
51,Year Built: 1950-1959,NM,Catron,319,233,230,254,262,358,410,479,386,344
52,Year Built: 1960-1969,NM,Catron,334,311,309,330,327,519,544,539,494,628
53,Year Built: 1970-1979,NM,Catron,674,653,590,568,518,765,1015,971,991,931
54,Year Built: 1980-1989,NM,Catron,592,515,595,572,602,797,783,960,955,834
55,Year Built: 1990-1999,NM,Catron,854,789,728,779,813,708,549,548,632,533
56,Year Built: 2000-2009,NM,Catron,112,237,489,569,670,23,40,17,26,34
57,Year Built: 2010-2013,NM,Catron,72,188,25,25,23,0,8,9,10,17
58,Year Built: before 1940,NM,Catron,328,408,438,451,394,85,74,60,107,129
50,Year Built: 1940-1949,NM,Chaves,2558,2792,2756,2456,2353,4697,4792,5131,5215,5196
51,Year Built: 1950-1959,NM,Chaves,5438,5061,4960,4865,4826,4514,4700,4706,4859,4938
52,Year Built: 1960-1969,NM,Chaves,4538,4571,4614,4483,4319,4537,4656,4415,4053,3989
