,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,NY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,60.006,1535.34,421.68,670.25,0.0,71.12
2,NY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,72.401,22940.23,977.26,1222.86,2.97,9.6
3,NY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,94.331,36120.55,1188.85,2114.8,10.6,9.180000000000001
4,NY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,355.963,71536.66,1376.14,2178.28,3.54,4.97
5,NY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,761.427,156230.71,1673.37,2254.65,231.12,2.6599999999999997
6,NY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,177.983,5821.29,1219.47,268.09,0.0,25.55
7,NY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,122.32,20170.16,1866.44,373.1,140.98,11.799999999999999
8,NY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,175.075,28338.29,1287.13,817.07,459.01,9.049999999999999
9,NY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,575.734,56987.07,1298.74,909.53,159.79,4.16
10,NY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,1240.714,144175.87,1967.9,936.21,68.09,2.06
11,NY,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,2.31,3734.46,658.1,469.84,0.0,30.2
12,NY,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,1.724,6686.99,1178.41,841.31,0.0,30.2
13,NY,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,7.038,18306.12,1156.88,276.39,159.6,8.7
14,NY,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,33.194,44426.16,1441.74,432.59,323.06,4.95
15,NY,OWNER,1940-59,1 ATTACHED,OTHER,400%+,36.545,77177.5,2338.64,1175.77,378.39,5.04
16,NY,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,1.488,9693.33,942.6,299.97,0.0,12.82
17,NY,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,2.224,26684.43,2594.86,825.77,0.0,12.82
18,NY,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.372,0.0,0.0,0.0,0.0,
19,NY,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.862,0.0,0.0,0.0,0.0,
20,NY,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,1.665,0.0,0.0,0.0,0.0,
21,NY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,2708.177,10946.64,1511.73,1697.76,57.53,29.84
22,NY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,2687.199,24955.16,1513.62,1828.13,27.88,13.5
23,NY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,2965.409,36139.07,1704.0,2384.12,33.68,11.41
24,NY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,12591.247,67101.27,1768.06,2175.88,55.27,5.96
25,NY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,24966.548,158096.86,1829.24,2185.4,45.09,2.5700000000000003
26,NY,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,14.378,2353.67,1004.12,0.0,391.83,59.309999999999995
27,NY,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,3.983,22535.42,0.0,0.0,0.0,0.0
28,NY,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,7.019,35832.85,247.89,0.0,251.65,1.39
29,NY,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,25.465,18426.31,428.12,261.02,271.17,5.21
30,NY,OWNER,1940-59,1 ATTACHED,WOOD,400%+,28.783,98663.25,957.82,233.71,490.2,1.7000000000000002
31,NY,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.685,0.0,0.0,0.0,0.0,
32,NY,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.825,0.0,0.0,0.0,0.0,
33,NY,OWNER,1940-59,1 ATTACHED,COAL,150-200%,1.229,0.0,0.0,0.0,0.0,
34,NY,OWNER,1940-59,1 ATTACHED,COAL,200-400%,2.244,0.0,0.0,0.0,0.0,
35,NY,OWNER,1940-59,1 ATTACHED,COAL,400%+,2.713,0.0,0.0,0.0,0.0,
36,NY,OWNER,1940-59,1 ATTACHED,NONE,0-100%,8.75,8568.7,904.88,0.0,0.0,10.56
37,NY,OWNER,1940-59,1 ATTACHED,NONE,100-150%,3.546,0.0,0.0,0.0,0.0,
38,NY,OWNER,1940-59,1 ATTACHED,NONE,150-200%,4.962,29250.17,483.82,4.13,0.0,1.67
39,NY,OWNER,1940-59,1 ATTACHED,NONE,200-400%,22.603,38730.72,920.18,1035.27,0.0,5.050000000000001
40,NY,OWNER,1940-59,1 ATTACHED,NONE,400%+,41.151,29903.06,920.82,1389.69,0.0,7.7299999999999995
41,NY,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,475.722,7041.59,1878.76,448.5,1837.45,59.14
