,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Natural gas consumed by (delivered to) the residential sector, Maryland (Million cubic feet)",68080,70423,67500,64716,73012,68399,71896,70670,74918,75138,66428,69235,75122,76871,76688,76552,85533,77500,68057,74848,84082,70691,80122,90669,86382,85768,71345,83457,81180,82699,83830,77838,70346,83341,90542,82858,76047,75789,86397,81845,
"Natural gas consumed by (delivered to) the commercial sector, Maryland (Million cubic feet)",28576,32055,30871,30758,25299,24134,23816,25544,25879,26920,24051,38117,42464,43635,44136,46874,45842,49802,57370,58103,55669,59802,63999,70557,70195,69718,62868,70852,70411,69119,67555,67505,64146,71145,74843,70199,70500,72279,77310,76349,
"Natural gas consumed by the industrial sector, Maryland (Million cubic feet)",54414,64439,56201,46254,57267,54685,52571,58458,64195,66272,61849,47150,49720,48843,47692,48964,50025,65957,38533,37214,40067,27412,27183,21829,23360,23772,23015,20413,21153,23926,23371,21220,17626,13989,14734,14765,15400,15744,16227,18336,
"Natural gas consumed by the electric power sector, Maryland (Million cubic feet)",5230,5998,936,1800,1294,1372,2194,11757,5336,22903,20941,21201,15190,10084,15212,18882,11951,15524,21515,22842,28926,17520,22273,10995,12045,20478,21830,23079,19910,18039,30728,21136,49211,24556,20403,39770,49486,50724,97671,96274,
