,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,TN,Anderson,16251,16873,17104,17376,17357,17618,17546,17545,17244,16744
4,House Heating Fuel: Fuel Oil,TN,Anderson,185,125,88,109,102,121,109,124,121,28
5,House Heating Fuel: Gas,TN,Anderson,12830,12603,12144,11750,11539,11559,11682,11539,11926,12598
6,House Heating Fuel: Propane,TN,Anderson,746,595,624,532,614,634,730,668,620,590
7,House Heating Fuel: Wood,TN,Anderson,762,746,737,600,580,535,443,504,484,510
3,House Heating Fuel: Electric,TN,Bedford,10558,10703,10951,11218,11385,11766,12240,12098,12056,12318
4,House Heating Fuel: Fuel Oil,TN,Bedford,84,59,80,26,58,102,117,131,144,93
5,House Heating Fuel: Gas,TN,Bedford,3222,3099,2913,2902,3006,2822,2743,2914,2785,2733
6,House Heating Fuel: Propane,TN,Bedford,1683,1722,1653,1685,1610,1508,1438,1450,1451,1433
7,House Heating Fuel: Wood,TN,Bedford,393,452,532,552,490,467,473,389,360,413
3,House Heating Fuel: Electric,TN,Benton,3105,3175,3163,3097,2994,3224,3349,3228,3350,3400
4,House Heating Fuel: Fuel Oil,TN,Benton,37,35,10,11,0,0,9,8,8,8
5,House Heating Fuel: Gas,TN,Benton,2779,2640,2716,2592,2598,2338,2368,2414,2457,2500
6,House Heating Fuel: Propane,TN,Benton,728,776,733,695,750,652,566,548,502,423
7,House Heating Fuel: Wood,TN,Benton,299,368,356,437,430,479,446,440,406,361
3,House Heating Fuel: Electric,TN,Bledsoe,2195,2096,2352,2328,2328,2323,2317,2172,2270,2177
4,House Heating Fuel: Fuel Oil,TN,Bledsoe,126,140,133,67,33,28,45,109,226,297
5,House Heating Fuel: Gas,TN,Bledsoe,837,946,824,848,789,863,915,953,932,943
6,House Heating Fuel: Propane,TN,Bledsoe,809,766,674,654,639,628,680,578,612,635
7,House Heating Fuel: Wood,TN,Bledsoe,427,536,564,637,677,674,656,829,784,823
3,House Heating Fuel: Electric,TN,Blount,28832,29495,30342,31207,31452,32163,32342,32415,32865,33104
4,House Heating Fuel: Fuel Oil,TN,Blount,555,553,507,388,351,196,129,155,181,160
5,House Heating Fuel: Gas,TN,Blount,13454,13618,13290,12864,12654,12496,12366,12618,12602,12736
6,House Heating Fuel: Propane,TN,Blount,3983,3611,3313,2986,2743,2767,3034,3252,3076,3356
7,House Heating Fuel: Wood,TN,Blount,1058,949,1025,1061,1183,1152,1256,1217,1099,956
3,House Heating Fuel: Electric,TN,Bradley,28322,28328,28853,29083,29403,30159,31364,31651,32142,32794
4,House Heating Fuel: Fuel Oil,TN,Bradley,309,275,254,236,158,93,118,104,108,65
5,House Heating Fuel: Gas,TN,Bradley,6205,6036,5750,5753,5627,5595,5139,5302,5184,4953
6,House Heating Fuel: Propane,TN,Bradley,2030,1919,1831,1837,1890,1839,1811,1769,1685,1673
7,House Heating Fuel: Wood,TN,Bradley,522,620,625,593,625,656,615,650,543,516
3,House Heating Fuel: Electric,TN,Campbell,8930,9239,9400,9524,9735,9932,9779,9905,9945,9859
4,House Heating Fuel: Fuel Oil,TN,Campbell,552,469,376,374,222,149,194,163,190,184
5,House Heating Fuel: Gas,TN,Campbell,3982,3806,3848,3688,3654,3660,3706,3619,3929,4123
6,House Heating Fuel: Propane,TN,Campbell,1677,1756,1739,1649,1552,1497,1345,1273,1282,1317
7,House Heating Fuel: Wood,TN,Campbell,481,545,514,564,585,604,766,712,704,586
3,House Heating Fuel: Electric,TN,Cannon,2899,2959,3006,3111,3166,3191,3338,3519,3619,3738
4,House Heating Fuel: Fuel Oil,TN,Cannon,51,38,11,11,7,7,8,17,20,25
5,House Heating Fuel: Gas,TN,Cannon,1668,1687,1655,1665,1460,1436,1393,1307,1294,1276
6,House Heating Fuel: Propane,TN,Cannon,348,345,233,176,209,207,177,207,249,266
7,House Heating Fuel: Wood,TN,Cannon,288,282,406,410,530,516,446,380,297,182
3,House Heating Fuel: Electric,TN,Carroll,4916,4927,4935,5113,5132,5426,5554,5557,5162,4954
4,House Heating Fuel: Fuel Oil,TN,Carroll,61,49,41,51,37,39,39,31,28,31
5,House Heating Fuel: Gas,TN,Carroll,4712,4577,4439,4431,4393,4330,4589,4637,4902,5134
6,House Heating Fuel: Propane,TN,Carroll,1118,1078,1094,1048,1139,1017,829,692,574,489
7,House Heating Fuel: Wood,TN,Carroll,234,259,304,334,374,353,349,400,391,350
3,House Heating Fuel: Electric,TN,Carter,17201,17682,17538,17375,17584,17400,17433,17294,17482,17661
4,House Heating Fuel: Fuel Oil,TN,Carter,1764,1520,1433,1411,1265,1248,1239,1166,993,976
5,House Heating Fuel: Gas,TN,Carter,2189,2131,2000,2188,2359,2302,2407,2638,2536,2417
6,House Heating Fuel: Propane,TN,Carter,1592,1544,1654,1679,1495,1464,1410,1344,1314,1448
7,House Heating Fuel: Wood,TN,Carter,1019,1142,1152,1189,1128,1234,1037,1154,1100,1132
3,House Heating Fuel: Electric,TN,Cheatham,9172,9708,9970,9869,10064,10091,10003,10146,10648,10596
4,House Heating Fuel: Fuel Oil,TN,Cheatham,211,177,111,85,54,116,84,60,78,58
5,House Heating Fuel: Gas,TN,Cheatham,2653,2539,2452,2556,2576,2554,2653,2769,2642,2850
6,House Heating Fuel: Propane,TN,Cheatham,1793,1487,1624,1550,1381,1366,1362,1141,995,1120
7,House Heating Fuel: Wood,TN,Cheatham,325,425,337,361,438,363,399,468,458,344
3,House Heating Fuel: Electric,TN,Chester,2204,2232,2391,2715,2745,2693,2732,2729,2504,2653
4,House Heating Fuel: Fuel Oil,TN,Chester,63,34,14,10,0,0,0,0,0,15
5,House Heating Fuel: Gas,TN,Chester,2584,2669,2678,2461,2484,2640,2675,2726,2962,2930
6,House Heating Fuel: Propane,TN,Chester,732,745,736,616,482,419,340,272,291,340
7,House Heating Fuel: Wood,TN,Chester,387,253,192,96,165,253,201,214,170,122
3,House Heating Fuel: Electric,TN,Claiborne,9829,10113,10133,10141,10346,10216,10297,10624,11000,11029
4,House Heating Fuel: Fuel Oil,TN,Claiborne,383,361,327,332,263,226,255,253,221,233
5,House Heating Fuel: Gas,TN,Claiborne,584,626,588,544,613,690,626,621,605,600
6,House Heating Fuel: Propane,TN,Claiborne,714,716,637,552,543,600,530,515,539,529
7,House Heating Fuel: Wood,TN,Claiborne,764,750,851,831,842,863,963,862,793,791
3,House Heating Fuel: Electric,TN,Clay,2675,2631,2309,2290,2127,2122,2191,2311,2403,2301
4,House Heating Fuel: Fuel Oil,TN,Clay,43,44,31,67,28,21,22,14,0,0
5,House Heating Fuel: Gas,TN,Clay,112,125,87,102,96,140,107,118,173,211
6,House Heating Fuel: Propane,TN,Clay,370,286,345,365,378,395,357,259,183,241
7,House Heating Fuel: Wood,TN,Clay,403,507,504,437,416,475,389,378,330,270
3,House Heating Fuel: Electric,TN,Cocke,9555,9828,9971,10318,10287,9981,10079,9816,9362,9194
4,House Heating Fuel: Fuel Oil,TN,Cocke,511,538,468,439,353,365,327,329,351,344
5,House Heating Fuel: Gas,TN,Cocke,1833,1853,1686,1598,1565,1835,1688,1848,1926,1912
6,House Heating Fuel: Propane,TN,Cocke,1655,1579,1561,1448,1357,1365,1254,1392,1354,1498
7,House Heating Fuel: Wood,TN,Cocke,1113,1076,1015,963,1113,1060,1131,1109,1118,1021
3,House Heating Fuel: Electric,TN,Coffee,12715,13121,13071,13250,13221,13206,13360,13571,14071,14716
4,House Heating Fuel: Fuel Oil,TN,Coffee,111,117,104,119,116,94,81,105,46,80
5,House Heating Fuel: Gas,TN,Coffee,6054,5909,6001,5814,5859,5928,6004,5974,5705,5456
6,House Heating Fuel: Propane,TN,Coffee,1366,1226,1125,1155,1227,1328,1360,1324,1199,973
7,House Heating Fuel: Wood,TN,Coffee,593,628,722,664,654,547,519,446,457,314
3,House Heating Fuel: Electric,TN,Crockett,2956,3094,3318,3299,3192,3180,3135,3052,3097,3171
4,House Heating Fuel: Fuel Oil,TN,Crockett,21,15,13,30,28,27,21,21,19,30
5,House Heating Fuel: Gas,TN,Crockett,1829,1785,1702,1693,1698,1577,1563,1614,1633,1696
6,House Heating Fuel: Propane,TN,Crockett,661,566,480,515,584,610,673,653,540,534
7,House Heating Fuel: Wood,TN,Crockett,66,62,56,66,58,51,37,40,28,36
3,House Heating Fuel: Electric,TN,Cumberland,9691,10139,10894,10841,10784,11511,11994,12077,12537,13048
4,House Heating Fuel: Fuel Oil,TN,Cumberland,35,40,41,22,100,213,203,243,336,229
5,House Heating Fuel: Gas,TN,Cumberland,9781,9543,8941,9224,9457,9121,9271,9742,9686,9752
6,House Heating Fuel: Propane,TN,Cumberland,1936,1876,1851,1752,1677,1547,1420,1564,1442,1580
7,House Heating Fuel: Wood,TN,Cumberland,1312,1395,1551,1824,1759,1655,1489,1322,1161,984
3,House Heating Fuel: Electric,TN,Davidson,155543,159062,161566,164643,167748,172030,176065,179536,182611,186198
4,House Heating Fuel: Fuel Oil,TN,Davidson,454,427,444,367,327,276,297,262,293,312
5,House Heating Fuel: Gas,TN,Davidson,91445,89984,89506,87633,87443,87726,88372,89011,90038,90856
6,House Heating Fuel: Propane,TN,Davidson,3650,3357,3209,2994,2820,2787,2834,3020,3110,3152
7,House Heating Fuel: Wood,TN,Davidson,733,629,524,491,453,444,476,507,570,492
3,House Heating Fuel: Electric,TN,Decatur,1691,1721,1823,1864,1901,1837,1768,1957,1941,1815
4,House Heating Fuel: Fuel Oil,TN,Decatur,18,16,12,13,1,13,6,5,20,22
5,House Heating Fuel: Gas,TN,Decatur,2387,2418,2400,2325,2346,2389,2357,2217,2086,1983
6,House Heating Fuel: Propane,TN,Decatur,580,610,543,537,494,496,454,405,404,411
7,House Heating Fuel: Wood,TN,Decatur,282,368,369,323,298,237,196,127,166,201
3,House Heating Fuel: Electric,TN,DeKalb,3014,3003,3069,3056,3238,3087,3281,3603,3672,3970
4,House Heating Fuel: Fuel Oil,TN,DeKalb,66,71,91,78,11,0,0,2,2,1
5,House Heating Fuel: Gas,TN,DeKalb,3494,3507,3418,3417,3222,3325,3349,3234,3348,3321
6,House Heating Fuel: Propane,TN,DeKalb,371,285,237,226,246,236,228,269,185,184
7,House Heating Fuel: Wood,TN,DeKalb,220,203,263,210,204,189,218,189,245,212
3,House Heating Fuel: Electric,TN,Dickson,8103,8462,8729,8721,9036,9151,9280,9388,9597,9373
4,House Heating Fuel: Fuel Oil,TN,Dickson,129,114,120,94,19,28,28,38,50,54
