,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Akron, OH",All,7.46534580105212,8.0732237958569,7.29441323996751,7.65400275720375,8.19876440004298,7.96198482503893,-0.170932561084602,-0.0228968041990114,0.607877994804785,0.0814266359529005,0.188656956151633,0.0252710271137133,0.733418598990864,0.0982430845852447,0.496639023986815,0.0665259235435313,OH
1,"Canton, OH",All,8.00365286026367,8.44091853234066,7.91945447750245,8.33378339301643,8.58397533289754,7.82215681806198,-0.084198382761219,-0.0105199943364916,0.437265672076997,0.0546332630501658,0.330130532752758,0.0412474826827862,0.580322472633876,0.0725072017447241,-0.181496042201685,-0.0226766509455666,OH
2,"Cincinnati, OH--KY--IN",All,8.95311968313305,9.61407491261446,8.72759042841033,9.03794978550961,9.89679313023822,9.05738539084603,-0.225529254722718,-0.0251900189771389,0.660955229481413,0.0738240136258425,0.0848301023765679,0.00947492107543038,0.943673447105175,0.10540163434685,0.10426570771298,0.0116457404126305,OH
3,"Cleveland, OH",All,7.74132872039799,8.53316936917303,7.33765782191647,8.27869070964335,8.73991511493213,7.60815799964262,-0.403670898481518,-0.0521449111724021,0.791840648775038,0.102287433769422,0.537361989245358,0.0694146972249658,0.998586394534145,0.128994185701341,-0.133170720755366,-0.0172025663248828,OH
4,"Columbus, OH",All,9.27305535451337,9.5849837662238,9.11001445554086,9.3158640418836,9.79491606048827,8.97406167103124,-0.163040898972509,-0.017582219963041,0.311928411710435,0.0336381483540496,0.0428086873702291,0.00461645981110135,0.521860705974907,0.0562771045813835,-0.298993683482133,-0.0322432760348623,OH
5,"Dayton, OH",All,8.55930085070807,8.48007225131354,8.58858107830788,8.87998360283885,8.39728334703441,8.45437943164945,0.029280227599811,0.00342086674023016,-0.079228599394531,-0.00925643353078036,0.320682752130784,0.0374659984178796,-0.162017503673656,-0.0189288245032599,-0.10492141905862,-0.0122581763263924,OH
6,"Huntington, WV--KY--OH",All,5.10389772036697,5.17126380064591,5.09557834093117,5.16023121252167,5.20591035137182,5.01479431059385,-0.00831937943579941,-0.001630005123849,0.0673660802789407,0.0131989479354412,0.0563334921546996,0.0110373473845101,0.102012631004849,0.01998720127125,-0.0891034097731218,-0.0174579144518428,OH
7,"Lima, OH",All,9.22624042645205,9.44180999414668,9.1436297268841,9.17821313641211,9.5092270034518,9.23055718630657,-0.0826106995679528,-0.00895388541264372,0.215569567694629,0.0233648330989275,-0.0480272900399346,-0.00520551035091586,0.282986576999752,0.0306719274503639,0.00431675985451818,0.000467878535025148,OH
8,"Lorain--Elyria, OH",All,6.64843939998179,6.70850188063656,6.62147147698517,6.71472705025659,6.70414111314376,6.67784725392133,-0.0269679229966258,-0.00405627868048246,0.0600624806547696,0.00903407206433048,0.0662876502748011,0.00997040753277869,0.0557017131619695,0.00837816362771119,0.0294078539395368,0.00442327171390287,OH
9,"Mansfield, OH",All,7.13392521762995,7.22259924153288,7.11282629069226,7.20872207383266,7.25309884187281,6.87357424652963,-0.0210989269376851,-0.00295754809505764,0.0886740239029349,0.0124299065658547,0.0747968562027115,0.0104846706295529,0.119173624242864,0.0167051967335392,-0.260350971100319,-0.0364947715539432,OH
10,"Middletown, OH",All,9.60620812135821,10.1118183806882,9.51117908009453,10.3375394966873,10.0379809699482,9.5023886147567,-0.0950290412636843,-0.00989246121499273,0.505610259329984,0.0526336982233211,0.731331375329115,0.0761311191773047,0.431772848590013,0.044947271924082,-0.103819506601512,-0.0108075429232771,OH
11,"Newark, OH",All,8.80016555220347,8.81921889965065,8.798531800829,8.86253069787907,8.90237805536198,8.37581840192296,-0.00163375137447907,-0.000185650072693235,0.0190533474471763,0.00216511238727839,0.0623651456755905,0.00708681504974357,0.102212503158507,0.0116148386700422,-0.424347150280514,-0.0482203599197361,OH
12,"Parkersburg, WV--OH",All,6.0005016863786,6.04195094273917,5.99796254833183,5.99512963363354,6.02029670173486,5.93296860039499,-0.00253913804677186,-0.000423154292671197,0.0414492563605675,0.00690763181596284,-0.00537205274506114,-0.000895267266944684,0.0197950153562587,0.00329889339106333,-0.0675330859836079,-0.0112545732862489,OH
13,"Springfield, OH",All,7.77915370368029,7.7645382114137,7.78211102764023,7.78634451391111,7.75087371277303,7.79503954431808,0.00295732395994452,0.000380160114145248,-0.0146154922665804,-0.00187880235091202,0.00719081023082691,0.000924369218649705,-0.0282799909072562,-0.00363535571920594,0.0158858406377993,0.00204210396695,OH
14,"Toledo, OH--MI",All,8.47559063370679,8.9431377387667,8.27323030363869,9.09583069959377,9.00780597397158,8.07835191274455,-0.202360330068096,-0.023875661156088,0.467547105059914,0.0551639555596886,0.620240065886978,0.0731795685624941,0.532215340264795,0.0627938940500754,-0.397238720962234,-0.0468685591517888,OH
15,"Weirton--Steubenville, WV--OH--PA",All,5.76451267386407,5.92790614746332,5.73837645765568,5.96462988484009,5.94141574768809,5.63839349935314,-0.0261362162083953,-0.00453398538386346,0.163393473599248,0.0283447158230848,0.200117210976019,0.0347153735793378,0.176903073824018,0.0306882964497737,-0.126119174510934,-0.021878549262759,OH
16,"Wheeling, WV--OH",All,4.75762806909269,4.76446559939833,4.75705196182367,4.76942241288032,4.76248722545283,4.75350156195912,-0.000576107269021797,-0.000121091279237316,0.00683753030564027,0.00143717209633502,0.0117943437876224,0.00247903863360881,0.00485915636013612,0.00102134010678619,-0.00412650713357277,-0.000867345465775284,OH
