,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,NV,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.004,0.0,0.0,0.0,0.0,
2,NV,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.0,0.0,0.0,0.0,0.0,
3,NV,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.0,0.0,0.0,0.0,0.0,
4,NV,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,0.0,0.0,0.0,0.0,0.0,
5,NV,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,0.008,0.0,0.0,0.0,0.0,
6,NV,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,33.353,7730.35,496.18,0.0,100.77,7.720000000000001
7,NV,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,60.232,26896.48,721.1,504.68,74.84,4.84
8,NV,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,14.456,44032.29,948.25,210.26,0.0,2.63
9,NV,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,116.301,50006.81,1725.44,26.95,0.0,3.5000000000000004
10,NV,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,44.545,73417.84,435.9,0.0,0.0,0.59
11,NV,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.633,0.0,0.0,0.0,0.0,
12,NV,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.047,0.0,0.0,0.0,0.0,
13,NV,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.076,0.0,0.0,0.0,0.0,
14,NV,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.129,0.0,0.0,0.0,0.0,
15,NV,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.147,0.0,0.0,0.0,0.0,
16,NV,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.242,0.0,0.0,0.0,0.0,
17,NV,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.001,0.0,0.0,0.0,0.0,
18,NV,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
19,NV,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
20,NV,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
21,NV,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,64.961,5991.81,1000.57,507.28,0.0,25.169999999999998
22,NV,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,49.82,26324.36,97.52,122.8,0.0,0.84
