,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,56001962700,1571,80010,3100,0.03874515685539308,1480.5,1413.9,205.4
1,56001962800,1348,59388,1627,0.027396106957634538,1005.8,560.8,60.2
2,56001962900,817,43794,1410,0.032196191259076586,774.3,591.4,44.0
3,56001963000,1153,33465,1127,0.03367697594501718,634.1,475.5,17.8
4,56001963100,3212,78033,1458,0.01868440275268156,878.4,536.2,43.8
5,56001963400,1740,39817,1251,0.03141874073888038,598.0,630.9,21.7
6,56001963500,283,30261,1056,0.03489640130861505,558.8,494.9,2.1
7,56001963600,1993,60549,1424,0.02351814233100464,741.4,649.6,33.2
8,56001963700,2966,59414,1668,0.0280741912680513,1169.8,467.6,30.3
9,56001963900,944,72605,4976,0.06853522484677364,3214.1,1351.4,410.5
10,56003962600,1151,62821,2218,0.035306664968720654,1304.0,772.2,141.6
11,56003962700,1312,60896,1700,0.027916447714135574,1030.6,547.8,122.1
12,56003962800,2031,67752,2770,0.0408844019364742,1953.1,725.0,92.4
13,56005000100,3931,106017,2697,0.025439316336059312,1355.0,1238.9,103.3
14,56005000200,2566,91842,2064,0.022473378192983604,1339.1,630.3,94.3
15,56005000300,2076,59019,1531,0.025940798725834054,1112.2,365.2,53.1
16,56005000400,1588,69566,1790,0.025730960526694074,1165.1,563.9,60.7
17,56005000500,2155,105106,1897,0.018048446330371243,1290.5,543.3,63.0
18,56005000600,2065,57386,1646,0.028682954030599797,1163.4,422.0,61.0
19,56005000700,3107,82938,2769,0.033386385010489766,1332.6,1305.0,131.1
20,56007967600,657,69325,3349,0.0483086909484313,1885.3,1356.5,106.8
21,56007967700,1642,83411,1406,0.01685628993777799,875.5,478.4,51.7
22,56007967800,1839,69988,1389,0.019846259358747214,833.9,508.1,47.4
23,56007968000,1486,78403,3140,0.04004948790224864,1660.8,1309.3,169.6
24,56007968100,717,52564,3017,0.057396697359409485,1983.6,923.0,110.8
25,56009956400,1959,71470,1631,0.022820763956904994,843.7,716.8,70.5
26,56009956500,1208,74784,1681,0.022478070175438597,905.6,699.4,75.9
27,56009956600,1193,106905,3050,0.028530003273934804,1411.4,1438.0,200.5
28,56009956700,1069,72050,1439,0.019972241498959056,832.4,531.2,75.8
29,56011950200,1686,83062,3167,0.03812814524090438,1615.4,1365.1,186.8
30,56011950300,1238,68761,2804,0.04077892991666788,1471.2,1163.8,168.6
31,56013000100,1406,66172,1814,0.027413407483527778,1057.1,657.0,100.2
32,56013000200,1531,69862,1433,0.020511866250608343,756.5,602.0,74.5
33,56013000300,2002,79463,2836,0.035689566213206146,1396.3,1244.0,195.7
34,56013000400,814,59414,3113,0.05239505840374323,2023.4,732.8,356.8
35,56013940100,1100,60799,3215,0.05287915919669731,1645.3,1409.9,160.2
36,56013940201,1437,84789,3485,0.041102029744424395,1544.5,1695.4,244.8
37,56013940202,1416,60344,3259,0.0540070263820761,1494.8,1570.6,193.8
38,56013940300,1954,58886,1826,0.031009068369391705,1039.9,727.2,58.6
39,56013940400,2242,80732,1826,0.02261804488926324,1084.5,667.0,74.4
40,56013940500,1101,54727,1311,0.023955268880077474,748.6,521.7,41.2
41,56015957700,782,67819,3148,0.04641767056429614,1425.2,1576.2,146.6
42,56015957800,1444,65024,1879,0.028897022637795276,1188.5,604.3,86.1
43,56015957900,1943,63396,1701,0.026831345826235094,1010.6,612.1,78.8
44,56015958000,1040,60180,3634,0.06038551013625789,1371.4,2125.5,137.2
45,56017967800,1336,64551,1647,0.025514709299623555,1009.5,568.1,69.7
46,56017967900,873,68707,2514,0.03659015820804285,1290.5,1060.5,163.4
47,56019955100,1114,81170,4457,0.054909449303930026,1814.6,2398.9,243.7
48,56019955200,2714,64425,1709,0.02652696934419868,1087.3,543.8,77.9
49,56021000200,2005,55653,1178,0.02116687330422439,560.7,584.2,33.1
50,56021000300,1360,73000,1527,0.02091780821917808,656.7,809.4,60.6
51,56021000401,1856,65690,1375,0.020931648652762976,611.1,738.4,25.4
52,56021000402,2566,44673,1100,0.02462337429767421,521.9,565.6,12.9
53,56021000501,3157,82577,2601,0.03149787471087591,1883.7,671.6,45.8
54,56021000600,2625,65852,1231,0.01869343376055397,548.6,644.8,37.5
55,56021000700,1973,42697,910,0.021312972808394032,446.4,428.0,35.2
56,56021000800,818,71306,1292,0.018119092362494038,549.4,677.6,65.3
57,56021000900,1247,80848,1212,0.014991094399366713,546.0,620.4,46.0
58,56021001000,1428,70231,1154,0.01643149036750153,536.9,571.9,45.2
59,56021001100,491,74359,809,0.010879651420809855,441.3,344.6,23.4
60,56021001200,1974,104136,1403,0.013472766382422985,694.3,681.0,27.3
61,56021001300,3597,96402,2399,0.02488537582207838,1726.5,643.5,28.8
62,56021001401,1520,82474,1305,0.015823168513713414,610.4,649.5,45.4
63,56021001402,1040,82357,2305,0.027987906310331847,1767.0,497.7,39.9
64,56021001501,2160,73808,2435,0.03299100368523737,1766.5,623.8,45.0
65,56021001502,2208,54238,1149,0.021184409454625908,600.6,513.0,35.3
66,56021001901,2045,108711,3251,0.029904977417188693,1599.0,1524.7,127.4
67,56021001902,1700,88330,4859,0.05500962300464168,2521.0,2055.6,282.3
68,56021002000,3409,90217,3512,0.03892836161699015,1670.6,1651.4,189.6
69,56023978000,2723,99192,2853,0.028762400193564,1472.1,1236.1,144.6
70,56023978100,2159,79379,3061,0.03856183625392106,2009.4,901.0,150.1
71,56023978200,633,75306,3669,0.04872121743287387,2038.7,1416.3,214.0
72,56023978400,1560,78140,1702,0.021781417967750193,952.9,655.7,93.8
73,56025000200,2075,35733,1094,0.030615957238407075,613.2,451.8,29.2
