,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,UT,Beaver,206,215,217,301,310,361,347,498,617,756
4,House Heating Fuel: Fuel Oil,UT,Beaver,198,176,155,133,74,52,45,45,58,56
5,House Heating Fuel: Gas,UT,Beaver,1444,1399,1387,1374,1474,1533,1544,1465,1328,1194
6,House Heating Fuel: Propane,UT,Beaver,24,70,72,103,104,101,91,84,92,78
7,House Heating Fuel: Wood,UT,Beaver,215,195,231,201,198,188,201,185,138,153
3,House Heating Fuel: Electric,UT,Box Elder,680,694,811,936,989,1068,1185,1268,1327,1381
4,House Heating Fuel: Fuel Oil,UT,Box Elder,61,51,31,56,81,74,65,75,48,28
5,House Heating Fuel: Gas,UT,Box Elder,13582,13790,13956,13936,13973,13982,14134,14371,14668,14805
6,House Heating Fuel: Propane,UT,Box Elder,1010,1037,1009,988,848,870,805,808,729,781
7,House Heating Fuel: Wood,UT,Box Elder,193,201,181,165,185,208,217,248,232,280
3,House Heating Fuel: Electric,UT,Cache,2863,2844,3040,3310,3492,3424,3668,3737,4071,4139
4,House Heating Fuel: Fuel Oil,UT,Cache,59,49,56,49,43,46,50,45,58,61
5,House Heating Fuel: Gas,UT,Cache,29174,29911,30418,30276,30232,30501,30711,31253,31673,32382
6,House Heating Fuel: Propane,UT,Cache,1260,1229,1249,1271,1300,1194,1220,1298,1371,1374
7,House Heating Fuel: Wood,UT,Cache,266,315,283,263,178,188,156,214,220,224
3,House Heating Fuel: Electric,UT,Carbon,663,702,724,771,765,782,821,851,825,866
4,House Heating Fuel: Fuel Oil,UT,Carbon,8,18,17,21,16,17,0,0,0,0
5,House Heating Fuel: Gas,UT,Carbon,6691,6678,6476,6389,6510,6404,6298,6436,6457,6427
6,House Heating Fuel: Propane,UT,Carbon,290,195,289,312,293,320,354,301,314,338
7,House Heating Fuel: Wood,UT,Carbon,88,103,85,114,137,135,131,133,111,57
3,House Heating Fuel: Electric,UT,Daggett,56,58,66,58,53,39,38,17,17,30
4,House Heating Fuel: Fuel Oil,UT,Daggett,0,0,0,0,0,2,2,3,3,3
5,House Heating Fuel: Gas,UT,Daggett,81,94,61,43,50,47,28,17,15,10
6,House Heating Fuel: Propane,UT,Daggett,170,173,165,143,122,114,101,85,81,83
7,House Heating Fuel: Wood,UT,Daggett,29,41,46,56,44,54,41,40,27,34
3,House Heating Fuel: Electric,UT,Davis,7488,7875,10237,11217,11206,11416,12431,10827,10110,10191
4,House Heating Fuel: Fuel Oil,UT,Davis,58,10,8,12,12,9,36,45,36,27
5,House Heating Fuel: Gas,UT,Davis,82132,83927,82953,82807,84313,85200,85684,89074,91255,92857
6,House Heating Fuel: Propane,UT,Davis,637,567,550,779,720,727,770,859,819,844
7,House Heating Fuel: Wood,UT,Davis,107,136,223,197,201,220,203,224,254,234
3,House Heating Fuel: Electric,UT,Duchesne,1052,1111,1256,1232,1323,1310,1407,1334,1429,1512
4,House Heating Fuel: Fuel Oil,UT,Duchesne,49,52,15,14,12,6,0,0,0,0
5,House Heating Fuel: Gas,UT,Duchesne,2991,2923,3039,3000,2822,2759,2807,2856,2753,2876
6,House Heating Fuel: Propane,UT,Duchesne,1653,1766,1711,1747,1676,1543,1286,1145,1000,983
7,House Heating Fuel: Wood,UT,Duchesne,667,712,675,749,797,836,799,817,753,711
3,House Heating Fuel: Electric,UT,Emery,284,258,358,394,443,432,471,439,445,508
4,House Heating Fuel: Fuel Oil,UT,Emery,3,3,3,4,3,0,0,0,0,0
5,House Heating Fuel: Gas,UT,Emery,2391,2416,2399,2316,2284,2217,2138,2190,2271,2279
6,House Heating Fuel: Propane,UT,Emery,498,482,369,361,338,306,298,310,289,313
7,House Heating Fuel: Wood,UT,Emery,157,174,198,227,269,281,318,327,307,316
3,House Heating Fuel: Electric,UT,Garfield,480,509,462,438,474,435,346,375,398,431
4,House Heating Fuel: Fuel Oil,UT,Garfield,84,106,87,84,77,62,51,75,93,77
5,House Heating Fuel: Gas,UT,Garfield,517,554,529,531,480,470,437,476,494,460
6,House Heating Fuel: Propane,UT,Garfield,513,455,380,363,315,301,277,261,225,215
7,House Heating Fuel: Wood,UT,Garfield,509,467,482,420,406,392,454,478,436,488
3,House Heating Fuel: Electric,UT,Grand,430,469,401,443,502,685,708,842,758,828
4,House Heating Fuel: Fuel Oil,UT,Grand,2,3,2,2,0,0,0,0,0,0
5,House Heating Fuel: Gas,UT,Grand,2888,2738,2843,2831,2985,2791,2781,2695,2881,2947
6,House Heating Fuel: Propane,UT,Grand,108,85,69,75,90,102,97,115,120,168
7,House Heating Fuel: Wood,UT,Grand,229,257,303,216,185,169,211,192,213,219
3,House Heating Fuel: Electric,UT,Iron,1890,1965,2037,2196,2110,2144,2319,2713,3253,4368
4,House Heating Fuel: Fuel Oil,UT,Iron,465,380,212,190,142,79,94,111,105,89
5,House Heating Fuel: Gas,UT,Iron,11194,11494,11592,11516,11426,11315,11245,11167,11286,10977
6,House Heating Fuel: Propane,UT,Iron,719,660,747,702,548,562,551,544,584,667
7,House Heating Fuel: Wood,UT,Iron,841,793,830,760,795,867,842,915,850,816
3,House Heating Fuel: Electric,UT,Juab,540,557,525,504,484,461,549,608,676,750
4,House Heating Fuel: Fuel Oil,UT,Juab,71,59,55,40,40,38,36,28,28,12
5,House Heating Fuel: Gas,UT,Juab,1953,2037,2037,2071,2113,2168,2206,2293,2268,2277
6,House Heating Fuel: Propane,UT,Juab,192,162,143,137,137,131,132,123,143,158
7,House Heating Fuel: Wood,UT,Juab,166,192,207,189,204,201,153,162,187,176
3,House Heating Fuel: Electric,UT,Kane,973,1224,1337,1382,1365,1215,1132,1041,851,886
4,House Heating Fuel: Fuel Oil,UT,Kane,109,108,132,117,79,60,23,7,32,24
5,House Heating Fuel: Gas,UT,Kane,205,165,176,166,185,184,203,173,207,219
6,House Heating Fuel: Propane,UT,Kane,1044,947,818,696,638,510,521,582,764,720
