,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,GA,Appling,5603,5587,5747,5871,5811,5679,5697,5716,5729,5931
4,House Heating Fuel: Fuel Oil,GA,Appling,32,32,5,8,58,46,43,36,38,0
5,House Heating Fuel: Gas,GA,Appling,343,350,431,438,399,423,401,351,298,263
6,House Heating Fuel: Propane,GA,Appling,1057,953,743,549,527,571,508,547,534,394
7,House Heating Fuel: Wood,GA,Appling,110,140,121,67,82,75,40,31,40,20
3,House Heating Fuel: Electric,GA,Atkinson,2341,2298,2280,2350,2345,2400,2425,2525,2546,2597
4,House Heating Fuel: Fuel Oil,GA,Atkinson,21,23,23,27,14,4,4,4,4,3
5,House Heating Fuel: Gas,GA,Atkinson,71,137,163,108,101,92,44,68,50,82
6,House Heating Fuel: Propane,GA,Atkinson,306,265,206,200,170,166,167,161,118,132
7,House Heating Fuel: Wood,GA,Atkinson,2,22,24,43,56,84,39,49,38,27
3,House Heating Fuel: Electric,GA,Bacon,2721,2803,3070,3270,3142,3183,3179,3279,3284,3374
4,House Heating Fuel: Fuel Oil,GA,Bacon,98,14,18,8,10,10,11,8,10,0
5,House Heating Fuel: Gas,GA,Bacon,318,363,303,287,293,326,328,363,379,292
6,House Heating Fuel: Propane,GA,Bacon,608,512,413,337,373,310,293,295,252,191
7,House Heating Fuel: Wood,GA,Bacon,96,153,148,95,73,53,26,16,17,17
3,House Heating Fuel: Electric,GA,Baker,945,888,1101,1043,1094,1042,1062,1047,1118,1211
4,House Heating Fuel: Fuel Oil,GA,Baker,0,9,10,10,8,8,9,9,7,14
5,House Heating Fuel: Gas,GA,Baker,285,280,252,171,123,134,134,117,126,90
6,House Heating Fuel: Propane,GA,Baker,101,72,78,123,107,86,100,130,116,97
7,House Heating Fuel: Wood,GA,Baker,11,13,17,17,23,15,17,18,9,7
3,House Heating Fuel: Electric,GA,Baldwin,8677,9897,10836,11550,11822,12052,11971,12085,12024,11902
4,House Heating Fuel: Fuel Oil,GA,Baldwin,75,62,44,31,0,0,0,0,0,0
