,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,55001950100,1339,70292,3914,0.055682012177772716,2920.7,875.6,117.2
1,55001950201,617,52220,4211,0.08063960168517809,2974.7,1054.2,182.3
2,55001950202,1259,48375,4408,0.09112144702842377,2933.3,1275.7,199.2
3,55001950400,2002,48201,2150,0.04460488371610548,1323.9,733.3,93.0
4,55001950501,741,49672,4660,0.0938154292156547,3031.4,1454.1,174.8
5,55001950502,1159,54095,3684,0.0681024124225899,2272.9,1215.0,195.6
6,55001950700,1502,66771,3887,0.0582138952539276,2451.8,1253.9,181.3
7,55003940000,678,54041,2389,0.04420717603301197,1121.8,1107.3,159.7
8,55003950300,1110,56726,1416,0.024962098508620387,754.9,621.5,40.1
9,55003950400,1029,55494,1408,0.025372112300428875,768.6,591.3,48.6
10,55003950500,765,71487,2751,0.03848252129757858,1186.0,1276.0,289.4
11,55003950600,608,51189,2761,0.053937369356697726,1702.2,875.5,183.3
12,55003950700,939,49691,3015,0.060674971322774746,1895.5,839.7,279.5
13,55003950800,1417,49663,1959,0.039445865130982825,1188.4,692.7,77.9
14,55005000100,1732,75179,3372,0.04485295095704918,1987.8,1171.8,212.8
15,55005000200,1772,58110,2735,0.04706590948201687,1797.8,810.2,127.4
16,55005000300,1659,59056,2994,0.05069764291519913,1906.9,925.2,161.4
17,55005000400,1949,58430,2284,0.03908950881396543,1370.8,786.9,126.7
18,55005000500,2040,58151,1398,0.024040859142577083,892.3,399.9,105.7
19,55005000600,2771,56283,1404,0.024945365385640423,937.2,399.7,67.3
20,55005000800,2216,71186,2286,0.03211305593796533,1320.6,816.1,149.3
21,55005000900,1915,71272,3547,0.04976708946009653,2164.1,1122.0,260.8
22,55005001001,663,68683,3235,0.047100446981057906,1909.1,1040.6,285.6
23,55005001002,2391,66023,2608,0.03950138588067795,1639.7,842.9,124.9
24,55007960100,1317,59623,2373,0.03980007715143485,1372.6,821.1,179.2
25,55007960200,832,62617,3438,0.05490521743296549,2035.8,1090.2,312.2
26,55007960300,1614,71122,2026,0.028486263040971852,898.2,963.9,164.3
27,55007960400,2178,64492,2992,0.04639335111331638,1528.2,1210.1,253.6
28,55007960600,1022,67558,4192,0.06205038633470499,2681.9,1231.7,278.3
29,55009000100,1028,41347,1220,0.02950637289283382,767.4,427.9,24.5
30,55009000200,2635,49249,1275,0.025888850535036246,806.0,452.5,16.8
31,55009000302,2081,48255,1093,0.022650502538597038,757.1,328.1,8.2
32,55009000303,1147,46106,1009,0.02188435344640611,710.1,292.3,6.7
33,55009000401,2312,42215,965,0.02285917327963994,689.0,269.5,6.6
34,55009000402,974,65655,1311,0.019968014621887138,801.8,487.0,22.4
35,55009000500,1216,52089,1373,0.026358732169939912,838.3,530.3,4.6
36,55009000600,1685,63312,1395,0.02203373768006065,864.4,508.8,22.0
37,55009000700,1985,55961,1314,0.02348063830167438,836.1,462.1,15.8
38,55009000800,694,36398,1206,0.03313368866421232,874.5,327.3,4.5
39,55009000900,1502,47696,1175,0.02463518953371352,767.0,388.4,19.9
40,55009001000,655,62783,685,0.010910596817609863,505.2,168.5,11.2
41,55009001100,767,46585,1358,0.029151014274981218,876.0,474.5,8.0
42,55009001200,921,39917,1177,0.02948618383145026,813.7,342.2,21.1
43,55009001300,1193,52494,1189,0.02265020764277822,799.2,387.4,1.9
44,55009001400,1436,50134,1454,0.029002273905932102,960.5,467.8,25.5
45,55009001600,2424,45295,1147,0.025322883320454796,803.1,322.5,21.5
46,55009001701,1507,43095,1011,0.023459798120431606,682.0,306.5,22.2
47,55009001702,1676,37678,840,0.022294176973300068,599.3,233.5,7.5
48,55009001801,1989,74326,1208,0.016252724484029816,838.9,361.0,8.2
49,55009001802,1784,109000,1470,0.013486238532110091,950.4,503.0,16.8
50,55009002001,3489,75667,1261,0.016665124823238665,806.7,428.1,25.7
51,55009002002,2099,67519,1144,0.016943378900753862,770.5,353.4,20.0
52,55009002003,1474,74307,1258,0.01692976435598261,817.5,419.9,20.8
53,55009010100,2617,74518,1409,0.018908183257736386,869.7,513.4,25.7
54,55009010201,1282,62115,1286,0.020703533768010946,834.3,438.4,13.2
55,55009010202,2133,76200,1368,0.017952755905511812,899.1,451.9,17.0
