,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,ME,Androscoggin,1656,1563,1501,1625,1756,1931,1870,2222,2330,2384
4,House Heating Fuel: Fuel Oil,ME,Androscoggin,34089,33331,32682,31714,30793,30287,29501,29005,28759,29025
5,House Heating Fuel: Gas,ME,Androscoggin,2791,3223,3524,3882,4404,4888,5312,5778,6046,6117
6,House Heating Fuel: Propane,ME,Androscoggin,2357,2242,2266,2324,2117,2232,2765,3093,3207,3521
7,House Heating Fuel: Wood,ME,Androscoggin,2809,3061,3558,3669,4313,4217,4084,3853,3707,3152
3,House Heating Fuel: Electric,ME,Aroostook,1789,1766,1787,1782,1862,1924,1931,2190,2368,2754
4,House Heating Fuel: Fuel Oil,ME,Aroostook,23721,22807,21868,21362,21004,20095,19595,19812,19879,19976
5,House Heating Fuel: Gas,ME,Aroostook,67,67,90,139,175,203,210,263,215,188
6,House Heating Fuel: Propane,ME,Aroostook,466,509,547,570,498,529,601,597,697,744
7,House Heating Fuel: Wood,ME,Aroostook,3856,4313,4918,5322,5410,5592,5503,5005,4603,4326
3,House Heating Fuel: Electric,ME,Cumberland,5789,5802,5949,6423,6343,6138,6631,7358,8090,9449
4,House Heating Fuel: Fuel Oil,ME,Cumberland,81526,80215,78503,75981,73813,71611,69801,68010,66897,65753
5,House Heating Fuel: Gas,ME,Cumberland,15572,16116,17236,18059,18640,19943,21432,21976,23188,23675
6,House Heating Fuel: Propane,ME,Cumberland,8204,8762,8970,9105,9933,10468,11199,12441,12881,13752
7,House Heating Fuel: Wood,ME,Cumberland,4191,4805,5603,6314,6838,6888,6566,6518,6012,5499
3,House Heating Fuel: Electric,ME,Franklin,579,480,383,373,364,358,397,442,527,529
4,House Heating Fuel: Fuel Oil,ME,Franklin,8329,7828,7474,7197,7021,6760,6688,6521,6685,6810
5,House Heating Fuel: Gas,ME,Franklin,62,62,51,44,48,52,72,75,90,98
6,House Heating Fuel: Propane,ME,Franklin,747,675,788,864,896,921,866,927,922,1026
7,House Heating Fuel: Wood,ME,Franklin,2704,3097,3392,3449,3390,3460,3300,3224,3176,3016
3,House Heating Fuel: Electric,ME,Hancock,1274,1326,1235,1222,1435,1503,1514,1675,1770,1827
4,House Heating Fuel: Fuel Oil,ME,Hancock,15987,15668,15831,15514,15124,14983,14420,14005,13887,13772
5,House Heating Fuel: Gas,ME,Hancock,131,162,134,102,127,145,93,109,130,139
6,House Heating Fuel: Propane,ME,Hancock,2401,2619,2654,3055,3206,3239,3222,3466,3636,3933
7,House Heating Fuel: Wood,ME,Hancock,3302,3579,3719,4047,3958,3964,3950,3838,3586,3465
3,House Heating Fuel: Electric,ME,Kennebec,2093,1910,1849,1819,1726,1765,2175,2505,2642,3036
