,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,ME,Androscoggin,2722,2539,2487,2440,2625,4311,4424,4388,4639,4387
51,Year Built: 1950-1959,ME,Androscoggin,5216,4966,4556,4199,4446,4231,4267,4183,4356,4558
52,Year Built: 1960-1969,ME,Androscoggin,4388,4396,4509,4607,4516,6661,6248,6615,6352,6363
53,Year Built: 1970-1979,ME,Androscoggin,6302,6292,6031,6435,6339,6717,6547,6215,6043,5736
54,Year Built: 1980-1989,ME,Androscoggin,6710,6898,6975,7001,6980,4665,4929,4826,5039,4967
55,Year Built: 1990-1999,ME,Androscoggin,4576,4462,4660,4472,4500,4674,4682,4737,4530,4833
56,Year Built: 2000-2009,ME,Androscoggin,2604,2574,4132,4397,4455,551,689,733,843,946
57,Year Built: 2010-2013,ME,Androscoggin,1011,1383,203,292,352,6,47,112,194,420
58,Year Built: before 1940,ME,Androscoggin,15322,15482,15555,15200,14974,2672,2827,2762,2870,2963
50,Year Built: 1940-1949,ME,Aroostook,3305,3245,3156,3139,2916,4168,4331,4358,4155,4121
51,Year Built: 1950-1959,ME,Aroostook,4260,4048,4041,4132,4014,3351,3365,3349,3450,3242
52,Year Built: 1960-1969,ME,Aroostook,3716,3681,3552,3457,3468,6442,6265,6487,6663,6587
53,Year Built: 1970-1979,ME,Aroostook,6709,6495,6579,6533,6553,4913,4937,4892,4911,4965
54,Year Built: 1980-1989,ME,Aroostook,4961,5085,5046,5076,5016,3949,4032,4171,4060,4000
55,Year Built: 1990-1999,ME,Aroostook,3557,3481,3560,3766,3880,3667,3777,3726,3730,3772
56,Year Built: 2000-2009,ME,Aroostook,1562,1766,3071,3484,3594,338,536,681,759,768
57,Year Built: 2010-2013,ME,Aroostook,623,891,82,112,238,0,48,82,171,312
58,Year Built: before 1940,ME,Aroostook,10789,10850,10432,9756,9811,2960,2759,2800,2923,3009
50,Year Built: 1940-1949,ME,Cumberland,7345,7842,7959,7977,8257,10790,10873,11541,11801,12448
51,Year Built: 1950-1959,ME,Cumberland,10953,10973,11016,11256,10568,10999,10980,11050,10856,10290
52,Year Built: 1960-1969,ME,Cumberland,9890,10040,10152,10097,10782,18332,18279,18516,18571,18377
53,Year Built: 1970-1979,ME,Cumberland,17089,17389,17437,17595,17842,19596,19495,19754,18863,19495
54,Year Built: 1980-1989,ME,Cumberland,20576,20446,20400,20259,19881,16574,16907,17247,16671,16582
55,Year Built: 1990-1999,ME,Cumberland,16558,16540,16431,16684,17227,17325,17620,17262,17534,16817
56,Year Built: 2000-2009,ME,Cumberland,10472,10553,16956,17147,17326,1369,1856,2527,3170,3432
57,Year Built: 2010-2013,ME,Cumberland,4398,5700,159,391,772,74,439,1061,2045,3189
58,Year Built: before 1940,ME,Cumberland,39670,38494,37935,37361,36667,8173,7994,7655,7763,7536
50,Year Built: 1940-1949,ME,Franklin,852,912,938,923,802,1325,1308,1319,1406,1369
51,Year Built: 1950-1959,ME,Franklin,1328,1314,1438,1376,1394,1564,1549,1622,1707,1807
52,Year Built: 1960-1969,ME,Franklin,1665,1534,1455,1452,1465,3635,3834,3985,3939,3893
53,Year Built: 1970-1979,ME,Franklin,4453,4117,3916,3802,3735,3626,3453,3407,3410,3122
54,Year Built: 1980-1989,ME,Franklin,3560,3447,3525,3297,3553,2617,2649,2561,2661,2971
55,Year Built: 1990-1999,ME,Franklin,2607,2673,2740,2730,2552,2762,2949,3008,3044,2934
56,Year Built: 2000-2009,ME,Franklin,1043,1288,1972,2359,2804,85,148,251,322,360
57,Year Built: 2010-2013,ME,Franklin,295,435,13,44,71,0,38,122,167,209
58,Year Built: before 1940,ME,Franklin,5588,5851,5685,5734,5443,906,878,766,807,916
50,Year Built: 1940-1949,ME,Hancock,1532,1528,1632,1423,1533,2344,2202,1887,1850,1913
51,Year Built: 1950-1959,ME,Hancock,2452,2378,2547,2297,2407,2494,2419,2562,2674,2649
52,Year Built: 1960-1969,ME,Hancock,2747,2564,2516,2515,2552,5557,5333,5348,5453,5443
53,Year Built: 1970-1979,ME,Hancock,5428,5384,5298,5190,5268,5486,5536,5560,5768,5670
54,Year Built: 1980-1989,ME,Hancock,6038,5877,5722,5564,5586,6012,6404,6454,6689,6785
